代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13843042.226750001000
真實報酬,3843042.226750001300

夏普值報酬,0.375604222675
夏普值風險,0.094851540486
夏普值,3.959916947566

預期報酬,29391.318101621640
風險,191652.266091099450
起點值,0.153357529765
找到最佳解世代,3941
找到最佳解實驗#,21
找到最佳解次數,5

投資組合檔數,6
1303(4),1326(5),2354(20),3045(41),8046(47),9904(48),
FS( 17 ),1720057.621250000300,1731233.562500000000,1708733.579499999800,1639107.381000000100,1818084.130000000400,1922056.093750000000,10539276.368000001000
FS( 18 ),1716224.657500000200,1736211.437500000000,1692824.291000000000,1620271.102000000200,1800402.718000000100,1890944.375000000000,10456882.581000000000
FS( 19 ),1738127.307500000100,1781012.312500000000,1694516.768500000000,1626841.896999999900,1826924.836000000100,1885966.500000000000,10553393.621500000000
FS( 20 ),1740317.572500000000,1790968.062500000200,1812651.698000000100,1595740.133999999800,1933013.308000000400,1918322.687500000000,10791017.462500000000
FS( 21 ),1722247.886250000200,1790968.062500000200,1781848.607500000200,1580408.278999999900,1959535.426000000400,1858588.187500000000,10693600.448750000000
FS( 22 ),1690489.043750000000,1794452.575000000200,1759169.409000000000,1577341.907999999600,1968376.132000000200,1837432.218750000000,10627265.286499999000
FS( 23 ),1700345.236250000300,1777527.800000000000,1763231.355000000000,1571209.165999999700,1933013.308000000400,1878499.687500000000,10623830.552750001000
FS( 24 ),1700345.236250000300,1777527.800000000000,1765262.328000000000,1580408.278999999900,1959535.426000000400,1894677.781250000000,10677760.850500001000
FS( 25 ),1734294.343750000200,1821830.887500000000,1734459.237499999800,1565076.423999999900,1950694.720000000400,1945701.000000000000,10752060.612749999000
FS( 26 ),1735937.042500000200,1825315.400000000100,1705687.120000000100,1562010.052999999800,2021420.368000000000,1963123.562500000000,10813497.546000000000
FS( 27 ),1732104.078750000100,1845724.687499999800,1666760.137500000000,1577341.907999999600,2030261.074000000300,1924545.031250000000,10776740.916999999000
FS( 28 ),1760029.957500000000,1852693.712500000100,1635957.047000000000,1571209.165999999700,1986057.544000000500,1950678.875000000000,10756630.301999999000
FS( 29 ),1755649.427500000000,1944784.400000000100,1716180.480500000100,1565076.423999999900,2003738.956000000000,1968101.437500000000,10953535.125499999000
FS( 30 ),1789598.534999999700,1934828.649999999900,1689439.336000000400,1568142.794999999700,1977216.838000000200,1933256.312500000000,10892486.466499999000
FS( 31 ),1894731.255000000100,1968678.200000000200,1728366.318500000100,1614138.359999999900,2021420.368000000000,1980546.125000000000,11207884.626500001000
FS( 32 ),1959891.638749999900,1999541.025000000100,1705687.120000000100,1626841.896999999900,2047942.486000000300,1959390.156250000000,11299298.323000001000
FS( 33 ),1906230.146250000000,1951753.425000000000,1679284.470999999900,1611071.989000000300,2056783.192000000300,1824987.531250000000,11030114.754500000000
FS( 34 ),1859139.448750000200,1913921.575000000000,1666760.137500000000,1580408.278999999900,2021420.368000000000,1795120.281250000000,10836774.089500001000
FS( 35 ),1850925.955000000500,1880072.025000000100,1674884.029499999700,1595740.133999999800,2039101.780000000300,1821254.125000000000,10861982.048500001000
FS( 36 ),1850925.955000000500,1845724.687499999800,1662698.191499999700,1604939.247000000000,2056783.192000000300,1730407.906250000000,10751483.179250000000
FS( 37 ),1803287.691249999700,1852693.712500000100,1652543.326500000000,1586541.020999999900,2109827.427999999800,1704274.062500000000,10709171.241749998000
FS( 38 ),1853116.220000000200,1965691.475000000100,1681315.443999999900,1580408.278999999900,2127508.840000000300,1739119.187500000000,10947163.445500001000
FS( 39 ),1819167.112499999800,1955237.937500000000,1683346.416999999700,1583474.649999999900,2127508.840000000300,1790142.406250000000,10958881.363249999000
FS( 40 ),1819167.112499999800,1924375.112500000300,1672853.056499999900,1592673.762999999800,2055588.502000000300,1742852.593750000000,10807514.140250001000
FS( 41 ),1797264.462499999900,1903965.825000000000,1677253.497999999900,1583474.649999999900,1998004.444000000400,1747830.468750000000,10707797.348250000000
FS( 42 ),1827380.606250000200,1972162.712499999900,1695532.254999999900,1598806.504999999900,2055588.502000000300,1790142.406250000000,10939616.987000000000
FS( 43 ),1843260.027500000300,1996056.512500000000,1726335.345499999800,1617204.730999999900,2122730.080000000100,1773964.312500000000,11079555.009000000000
FS( 44 ),1848735.690000000400,1996056.512500000000,1798096.391499999700,1617204.730999999900,2209225.635999999900,1824987.531250000000,11294310.492249999000
FS( 45 ),1825190.341250000300,1986100.762500000000,1781848.607500000200,1601872.876000000200,2199668.116000000400,1807564.968750000000,11202249.672000002000
FS( 46 ),1801644.992499999900,1958722.450000000000,1781848.607500000200,1598806.504999999900,2247694.654000000100,1859832.656250000000,11248553.865249999000
FS( 47 ),1801644.992499999900,1982616.249999999800,1818744.616999999600,1623775.526000000100,2391535.330000000100,1863566.062500000000,11481886.777999999000
FS( 48 ),1799454.727500000000,1975647.224999999900,1824837.536000000300,1614138.359999999900,2333951.272000000300,1868543.937500000000,11416577.058000000000
FS( 49 ),1833403.835000000000,2023434.825000000000,1830930.454999999800,1626841.896999999900,2420207.890000000600,1872277.343750000000,11607100.245750001000
FS( 50 ),1856949.183750000300,2023434.825000000000,1859702.572500000000,1617204.730999999900,2362623.832000000400,1856099.250000000000,11576018.394250000000
FS( 51 ),1920466.868749999900,2112538.787500000100,1849547.707500000000,1620271.102000000200,2381977.810000000100,1868543.937500000000,11753350.213250000000
FS( 52 ),1944012.217500000300,2160326.387499999700,1820775.590000000100,1620271.102000000200,2401092.850000000100,1872277.343750000000,11818759.490750000000
FS( 53 ),1928132.796250000100,2156841.875000000000,1853609.653500000000,1626841.896999999900,2410650.370000000100,1829965.406250000000,11806045.998000000000
FS( 54 ),1969747.831249999800,2150370.637499999700,1872226.906000000000,1623775.526000000100,2362623.832000000400,1821254.125000000000,11800002.857750000000
FS( 55 ),2001506.673750000500,2191189.212499999900,1855640.626500000000,1642173.752000000300,2391535.330000000100,1847387.968750000000,11929437.563500002000
FS( 56 ),2039288.745000000100,2184220.187500000000,1837023.374000000300,1749934.789999999800,2420207.890000000600,1868543.937500000000,12099222.924000002000
FS( 57 ),2046954.672500000100,2136432.587499999900,1857671.599499999800,1737669.306000000100,2362623.832000000400,1859832.656250000000,12001188.653749999000
FS( 58 ),2046954.672500000100,2167295.412499999600,1884412.743999999900,1725403.821999999900,2314836.232000000300,1829965.406250000000,11968872.289249999000
FS( 59 ),2046954.672500000100,2174264.437500000000,1861733.545499999800,1713138.338000000000,2276367.214000000200,1812542.843750000000,11885005.051250000000
FS( 60 ),2050787.636250000200,2109054.274999999900,1849547.707500000000,1771399.386999999900,2285924.734000000200,1795120.281250000000,11861838.021000002000
FS( 61 ),2027242.287500000100,2074706.937500000000,1845485.761500000300,1780598.499999999800,2237898.196000000500,1821254.125000000000,11787189.807500001000
FS( 62 ),1989460.216250000300,2074706.937500000000,1841423.815500000000,1851563.085999999900,2237898.196000000500,1807564.968750000000,11802621.220000003000
FS( 63 ),1995483.445000000300,2092129.500000000000,1816713.644000000100,1860762.198999999800,2151641.578000000200,1777697.718750000000,11694432.084750000000
FS( 64 ),2086379.442500000400,2102085.250000000000,1847516.734500000000,1860762.198999999800,2199668.116000000400,1803831.562500000000,11900247.304500001000
FS( 65 ),2110472.357499999900,2136432.587499999900,1874257.878999999700,1857695.827999999700,2199668.116000000400,1807564.968750000000,11986095.736749999000
FS( 66 ),2137850.669999999900,2167295.412499999600,1876288.852000000000,1839297.602000000200,2266809.694000000100,1838676.687500000000,12126222.918000000000
FS( 67 ),2066667.057500000100,2105569.762499999700,1841423.815500000000,1827032.118000000000,2151641.578000000200,1812542.843750000000,11804881.175249999000
FS( 68 ),2090759.972499999700,2112538.787500000100,1828899.482000000100,1811700.262999999800,2132526.538000000200,1824987.531250000000,11801416.574250000000
FS( 69 ),2122518.815000000400,2143401.612499999800,1861733.545499999800,1851563.085999999900,2266809.694000000100,1829965.406250000000,12075996.159250000000
FS( 70 ),2137850.669999999900,2177748.949999999700,1855640.626500000000,1866894.940999999900,2257252.174000000100,1880988.625000000000,12176379.986499999000
FS( 71 ),2130184.742499999700,2187704.699999999700,1837023.374000000300,1863828.569999999600,2247694.654000000100,1903389.062500000000,12169829.102999998000
FS( 72 ),2185488.933750000300,2205127.262499999700,1832961.428000000100,1879598.477999999900,2161199.098000000200,1929522.906250000000,12193902.106500000000
FS( 73 ),2201368.355000000000,2208113.987499999800,1911153.888499999900,1863828.569999999600,2151641.578000000200,1933256.312500000000,12269366.691499999000
FS( 74 ),2185488.933750000300,2167295.412499999600,1952111.844000000000,1854629.456999999500,2180314.138000000300,1907122.468750000000,12246966.254000001000
FS( 75 ),2221080.740000000200,2201642.750000000000,2054675.980500000100,1851563.085999999900,2132526.538000000200,1907122.468750000000,12368615.563250000000
FS( 76 ),2261053.076249999900,2245945.837499999900,2136930.386999999600,1873465.735999999800,2132526.538000000200,1912100.343750000000,12562025.918500001000
FS( 77 ),2257220.112499999300,2187704.699999999700,2126437.026500000200,1848496.714999999900,2151641.578000000200,1915833.750000000000,12487337.881999999000
FS( 78 ),2236960.161250000400,2163810.899999999900,2177888.342499999800,1870399.364999999800,2142084.058000000700,1929522.906250000000,12520669.733000001000
FS( 79 ),2217247.776250000100,2174264.437500000000,2157240.117000000100,1870399.364999999800,2151641.578000000200,2006679.968750000000,12577477.242500000000
FS( 80 ),2209581.848750000400,2211598.500000000000,2147085.251999999900,1857695.827999999700,2113172.560000000100,1994235.281250000000,12533373.270000001000
FS( 81 ),2165776.548750000100,2129463.562500000000,2157240.117000000100,1860762.198999999800,2036473.462000000300,1938234.187500000000,12287954.076750001000
FS( 82 ),2173990.042500000000,2160326.387499999700,2301100.704500000000,1823965.747000000000,2094057.520000000500,1968101.437500000000,12521545.839000002000
FS( 83 ),2272551.967499999800,2242461.324999999700,2393509.976000000300,1836231.230999999900,2065384.960000000400,1954412.281250000000,12764555.740750002000
FS( 84 ),2292811.918749999700,2208113.987499999800,2372861.750500000100,1848496.714999999900,2026915.942000000300,1945701.000000000000,12694905.313750001000
FS( 85 ),2229294.233750000100,2146886.125000000000,2352213.524999999900,1857695.827999999700,2046030.982000000100,1898411.187500000000,12530535.881250001000
FS( 86 ),2146064.163750000300,2132948.074999999700,2321410.434500000000,1827032.118000000000,2036473.462000000300,1842410.093750000000,12306342.346999999000
FS( 87 ),2102258.863750000000,2125979.049999999800,2270297.614000000100,1827032.118000000000,2036473.462000000300,1968101.437500000000,12330146.545250000000
FS( 88 ),2102258.863750000000,2122992.324999999700,2249649.388500000400,1820899.376000000200,2007800.902000000500,1963123.562500000000,12266728.417750001000
FS( 89 ),2086379.442500000400,2112538.787500000100,2249649.388500000400,1851563.085999999900,1946393.836000000100,1980546.125000000000,12227074.665500000000
FS( 90 ),2146064.163750000300,2170779.924999999800,2290607.343999999100,1870399.364999999800,1940420.386000000200,2006679.968750000000,12424955.152500000000
FS( 91 ),2134017.706249999300,2150370.637499999700,2259804.253500000100,1863828.569999999600,1950216.844000000300,2024102.531250000200,12382344.542500000000
FS( 92 ),2181655.970000000200,2198158.237499999800,2270297.614000000100,1866894.940999999900,1940420.386000000200,2067658.937500000000,12525090.085999999000
FS( 93 ),2217247.776250000100,2229021.062500000000,2280452.478999999800,1879598.477999999900,1988446.924000000100,2123660.031250000000,12718430.751000000000
FS( 94 ),2245173.654999999800,2259386.099999999600,2403664.841000000000,1866894.940999999900,1959774.364000000300,2093792.781250000000,12828690.682249999000
FS( 95 ),2264886.040000000500,2280293.174999999800,2383016.615499999800,1916394.929999999900,1971243.388000000300,2123660.031250000000,12939498.179749999000
FS( 96 ),2284598.424999999300,2331565.287499999600,2413819.705999999800,1901063.075000000000,1975066.396000000200,2193350.281250000000,13099467.170749998000
FS( 97 ),2257220.112499999300,2310658.212499999900,2403664.841000000000,1897996.703999999900,1988446.924000000100,2205794.968750000000,13063785.762750000000
FS( 98 ),2304310.810000000500,2410215.712499999900,2434467.931499999500,1904129.446000000000,2036473.462000000300,2275485.218750000000,13365086.580750000000
FS( 99 ),2304310.810000000500,2375868.375000000000,2372861.750500000100,1897996.703999999900,2103615.040000000000,2158505.156250000000,13213161.835749999000
FS( 100 ),2308691.340000000300,2348490.062500000000,2403664.841000000000,1925594.043000000100,2094057.520000000500,2149793.875000000000,13230295.681499999000
FS( 101 ),2316357.267500000100,2317627.237499999800,2403664.841000000000,1882664.848999999900,2113172.560000000100,2136104.718750000000,13169595.473750001000
FS( 102 ),2261053.076249999900,2304186.974999999600,2413819.705999999800,1885731.219999999500,2094057.520000000500,2127393.437500000000,13086245.934749998000
FS( 103 ),2221080.740000000200,2297217.949999999700,2403664.841000000000,1888797.590999999800,2074942.480000000200,2106237.468750000000,12991945.070750000000
FS( 104 ),2257220.112499999300,2348490.062500000000,2383016.615499999800,1888797.590999999800,2094057.520000000500,2149793.875000000000,13121379.776499998000
FS( 105 ),2284598.424999999300,2368899.349999999600,2362706.885499999900,1888797.590999999800,2103615.040000000000,2132371.312500000000,13140992.603999998000
FS( 106 ),2245173.654999999800,2348490.062500000000,2352213.524999999900,1888797.590999999800,2228340.676000000400,2111215.343750000000,13174234.853250001000
FS( 107 ),2169609.512499999700,2269839.637499999700,2280452.478999999800,1873465.735999999800,2228340.676000000400,2024102.531250000200,12845814.572249999000
FS( 108 ),2185488.933750000300,2293733.437500000000,2311255.569500000200,1888797.590999999800,2257252.174000000100,2032813.812500000200,12969345.518250000000
FS( 109 ),2257220.112499999300,2348490.062500000000,2280452.478999999800,1901063.075000000000,2247694.654000000100,2067658.937500000000,13102583.320499998000
FS( 110 ),2245173.654999999800,2341521.037499999600,2280452.478999999800,1910262.187999999800,2295482.254000000200,2123660.031250000000,13196555.644749999000
FS( 111 ),2272551.967499999800,2335049.799999999800,2280452.478999999800,1888797.590999999800,2285924.734000000200,2111215.343750000000,13173995.915250000000
FS( 112 ),2252839.582500000000,2341521.037499999600,2290607.343999999100,1857695.827999999700,2209225.635999999900,2153527.281250000000,13105420.709249998000
FS( 113 ),2276932.497500000500,2365414.837499999900,2331903.794999999500,1870399.364999999800,2218783.156000000400,2158505.156250000000,13221942.807250001000
FS( 114 ),2257220.112499999300,2341521.037499999600,2342058.659999999700,1857695.827999999700,2170756.617999999800,2162238.562500000000,13131494.818499997000
FS( 115 ),2236960.161250000400,2335049.799999999800,2321410.434500000000,1870399.364999999800,2314836.232000000300,2162238.562500000000,13240898.555250000000
FS( 116 ),2217247.776250000100,2310658.212499999900,2424313.066499999700,1857695.827999999700,2381977.810000000100,2102504.062500000000,13294400.755749999000
FS( 117 ),2245173.654999999800,2348490.062500000000,2434467.931499999500,1870399.364999999800,2410650.370000000100,2170949.843750000000,13480135.227750000000
FS( 118 ),2264886.040000000500,2348490.062500000000,2413819.705999999800,1885731.219999999500,2401092.850000000100,2214506.250000000000,13528530.128500000000
FS( 119 ),2280765.461249999700,2365414.837499999900,2403664.841000000000,1901063.075000000000,2381977.810000000100,2197083.687500000000,13529973.712250000000
FS( 120 ),2245173.654999999800,2341521.037499999600,2393509.976000000300,1888797.590999999800,2362623.832000000400,2162238.562500000000,13393868.653999999000
FS( 121 ),2221080.740000000200,2368899.349999999600,2403664.841000000000,1904129.446000000000,2324393.752000000800,2136104.718750000000,13358276.847750001000
FS( 122 ),2236960.161250000400,2348490.062500000000,2372861.750500000100,1913328.558999999900,2285924.734000000200,2170949.843750000000,13328519.111000001000
FS( 123 ),2236960.161250000400,2372383.862499999800,2393509.976000000300,1907195.816999999800,2362623.832000000400,2141082.593750000000,13413760.242500000000
FS( 124 ),2264886.040000000500,2389806.424999999800,2383016.615499999800,1904129.446000000000,2420207.890000000600,2167216.437500000000,13529266.854000000000
FS( 125 ),2276932.497500000500,2382837.399999999900,2465271.021999999900,1901063.075000000000,2420207.890000000600,2170949.843750000000,13617265.728250001000
FS( 126 ),2320190.231249999700,2410215.712499999900,2465271.021999999900,1919461.301000000200,2391535.330000000100,2170949.843750000000,13677627.440500000000
FS( 127 ),2304310.810000000500,2410215.712499999900,2455116.157000000100,1931726.784999999900,2381977.810000000100,2170949.843750000000,13654301.118250001000
FS( 128 ),2328403.725000000100,2410215.712499999900,2485580.751999999900,1928660.414000000100,2401092.850000000100,2188372.406250000000,13742329.859750001000
FS( 129 ),2324023.195000000300,2403246.687500000000,2475425.886999999600,1931726.784999999900,2401092.850000000100,2205794.968750000000,13741314.373250000000
FS( 130 ),2328403.725000000100,2389806.424999999800,2485580.751999999900,1947058.639999999900,2420207.890000000600,2205794.968750000000,13776856.400750002000
FS( 131 ),2336069.652500000300,2396277.662499999600,2547186.933000000700,1947058.639999999900,2410650.370000000100,2205794.968750000000,13843042.226750001000
