代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10340032.679999999701977
真實報酬,340032.679999999701977

夏普值報酬,0.000000000000000
夏普值風險,0.000000000000000
夏普值,0.000000000000000

預期報酬,18463.855947299045511
風險,166455.115228641807334
起點值,0.110923932388243
找到最佳解世代,2285
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
UNH[23](1),
Stock#,UNH[23](1),
張數,87412,
分配資金,10000000.000000000000000,
剩餘資金,67.199999999254942,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),9865385.519999999552965,9865385.519999999552965
FS( 3 ),9949301.039999999105930,9949301.039999999105930
FS( 4 ),10034090.679999999701977,10034090.679999999701977
FS( 5 ),9867133.759999999776483,9867133.759999999776483
FS( 6 ),10043706.000000000000000,10043706.000000000000000
FS( 7 ),9830420.719999998807907,9830420.719999998807907
FS( 8 ),9853147.839999999850988,9853147.839999999850988
FS( 9 ),10041957.759999999776483,10041957.759999999776483
FS( 10 ),10074300.199999999254942,10074300.199999999254942
FS( 11 ),10360137.439999999478459,10360137.439999999478459
FS( 12 ),10279718.399999998509884,10279718.399999998509884
FS( 13 ),10486010.719999998807907,10486010.719999998807907
FS( 14 ),10555940.320000000298023,10555940.320000000298023
FS( 15 ),10414332.879999998956919,10414332.879999998956919
FS( 16 ),10405591.679999999701977,10405591.679999999701977
FS( 17 ),10325172.639999998733401,10325172.639999998733401
FS( 18 ),10187061.679999999701977,10187061.679999999701977
FS( 19 ),10161712.199999999254942,10161712.199999999254942
FS( 20 ),10315557.320000000298023,10315557.320000000298023
FS( 21 ),10576919.199999999254942,10576919.199999999254942
FS( 22 ),10340032.679999999701977,10340032.679999999701977
