代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10097393.619999999180436
真實報酬,97393.619999999180436

夏普值報酬,0.000000000000000
夏普值風險,0.000000000000000
夏普值,0.000000000000000

預期報酬,17054.039682875260041
風險,390307.029849437647499
起點值,0.043693908586412
找到最佳解世代,2662
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
AXP[1](1),
Stock#,AXP[1](1),
張數,131613,
分配資金,10000000.000000000000000,
剩餘資金,44.259999999776483,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),9965780.619999999180436,9965780.619999999180436
FS( 3 ),9948670.929999999701977,9948670.929999999701977
FS( 4 ),9871019.259999999776483,9871019.259999999776483
FS( 5 ),10492232.619999999180436,10492232.619999999180436
FS( 6 ),10694916.640000000596046,10694916.640000000596046
FS( 7 ),10705445.679999999701977,10705445.679999999701977
FS( 8 ),10660697.259999999776483,10660697.259999999776483
FS( 9 ),10629110.140000000596046,10629110.140000000596046
FS( 10 ),10648852.089999999850988,10648852.089999999850988
FS( 11 ),10660697.259999999776483,10660697.259999999776483
FS( 12 ),10692284.379999998956919,10692284.379999998956919
FS( 13 ),10654116.609999999403954,10654116.609999999403954
FS( 14 ),10365884.140000000596046,10365884.140000000596046
FS( 15 ),10138193.650000000372529,10138193.650000000372529
FS( 16 ),9824954.710000000894070,9824954.710000000894070
FS( 17 ),9676232.019999999552965,9676232.019999999552965
FS( 18 ),9953935.449999999254942,9953935.449999999254942
FS( 19 ),10118451.699999999254942,10118451.699999999254942
FS( 20 ),10088180.710000000894070,10088180.710000000894070
FS( 21 ),10097393.619999999180436,10097393.619999999180436
