Y2Y,,,,,,,,,,,,,,,,,,
1,5,2324(15) 2412(25) 2454(26) 3045(41) 9904(48) ,起點值,0.082832153,預期報酬,36146.42323,風險,436381.5494,最佳解實驗#,2,最佳解世代數,3846,最佳解出現次數,10,每次實驗平均最佳解世代數,3835.8,,
2,3,1326(5) 2912(39) 8046(47) ,起點值,0.038695077,預期報酬,14715.86336,風險,380303.2449,最佳解實驗#,1,最佳解世代數,7450,最佳解出現次數,50,每次實驗平均最佳解世代數,7450,,
3,4,1303(4) 2412(24) 3045(41) 4904(45) ,起點值,0.03179878,預期報酬,7869.602298,風險,247481.2637,最佳解實驗#,1,最佳解世代數,3744,最佳解出現次數,39,每次實驗平均最佳解世代數,3744,,
4,5,1102(1) 1216(2) 2330(20) 2357(24) 4904(46) ,起點值,0.055563146,預期報酬,14471.36188,風險,260448.9297,最佳解實驗#,1,最佳解世代數,5572,最佳解出現次數,49,每次實驗平均最佳解世代數,5572,,
5,6,1326(5) 2301(12) 2454(27) 2882(33) 2912(40) 3008(41) ,起點值,0.071818398,預期報酬,14409.3407,風險,200635.7847,最佳解實驗#,2,最佳解世代數,3490,最佳解出現次數,23,每次實驗平均最佳解世代數,3485.76,,
6,6,2002(7) 2311(15) 2317(16) 2330(19) 2354(20) 4938(46) ,起點值,0.05003884,預期報酬,15814.92484,風險,316052.9848,最佳解實驗#,2,最佳解世代數,6085,最佳解出現次數,30,每次實驗平均最佳解世代數,6036.08,,
7,4,1216(2) 2412(24) 2884(33) 6505(47) ,起點值,0.033344094,預期報酬,7029.877174,風險,210828.2551,最佳解實驗#,1,最佳解世代數,3483,最佳解出現次數,46,每次實驗平均最佳解世代數,3483,,
8,6,1326(5) 2301(12) 2408(23) 2892(39) 4904(44) 6505(47) ,起點值,0.071635395,預期報酬,14596.1743,風險,203756.4585,最佳解實驗#,1,最佳解世代數,3615,最佳解出現次數,47,每次實驗平均最佳解世代數,3615,,
Y2H,,,,,,,,,,,,,,,,,,
1,5,2324(15) 2412(25) 2454(26) 3045(41) 9904(48) ,起點值,0.082832153,預期報酬,36146.42323,風險,436381.5494,最佳解實驗#,2,最佳解世代數,3846,最佳解出現次數,10,每次實驗平均最佳解世代數,3835.8,,
2,4,1326(5) 2912(40) 3045(41) 4904(44) ,起點值,0.045133199,預期報酬,11508.21194,風險,254983.2985,最佳解實驗#,1,最佳解世代數,3581,最佳解出現次數,43,每次實驗平均最佳解世代數,3581,,
3,3,1326(5) 2912(39) 8046(47) ,起點值,0.038695077,預期報酬,14715.86336,風險,380303.2449,最佳解實驗#,1,最佳解世代數,3445,最佳解出現次數,50,每次實驗平均最佳解世代數,3445,,
4,4,1326(5) 2412(24) 2891(37) 3045(40) ,起點值,0.080881772,預期報酬,19485.60262,風險,240914.6355,最佳解實驗#,1,最佳解世代數,4430,最佳解出現次數,40,每次實驗平均最佳解世代數,4430,,
5,4,1303(4) 2412(24) 3045(41) 4904(45) ,起點值,0.03179878,預期報酬,7869.602298,風險,247481.2637,最佳解實驗#,3,最佳解世代數,3051,最佳解出現次數,36,每次實驗平均最佳解世代數,3070.8,,
6,2,2347(18) 4904(45) ,起點值,0.037026098,預期報酬,11092.11524,風險,299575.5905,最佳解實驗#,7,最佳解世代數,3170,最佳解出現次數,5,每次實驗平均最佳解世代數,3119.6,,
7,5,1102(1) 1216(2) 2330(20) 2357(24) 4904(46) ,起點值,0.055563146,預期報酬,14471.36188,風險,260448.9297,最佳解實驗#,1,最佳解世代數,3761,最佳解出現次數,50,每次實驗平均最佳解世代數,3761,,
8,7,1101(0) 1216(2) 2301(13) 2412(27) 2881(33) 3008(42) 3045(43) ,起點值,0.06848543,預期報酬,12617.63397,風險,184238.225,最佳解實驗#,1,最佳解世代數,4880,最佳解出現次數,37,每次實驗平均最佳解世代數,4880,,
9,6,1326(5) 2301(12) 2454(27) 2882(33) 2912(40) 3008(41) ,起點值,0.071818398,預期報酬,14409.3407,風險,200635.7847,最佳解實驗#,3,最佳解世代數,3817,最佳解出現次數,18,每次實驗平均最佳解世代數,3800.16,,
10,7,1101(0) 2002(8) 2317(16) 2382(24) 2454(27) 2474(28) 2882(33) ,起點值,0.115040323,預期報酬,15852.50402,風險,137799.5434,最佳解實驗#,8,最佳解世代數,3831,最佳解出現次數,5,每次實驗平均最佳解世代數,3939.96,,
11,6,2002(7) 2311(15) 2317(16) 2330(19) 2354(20) 4938(46) ,起點值,0.05003884,預期報酬,15814.92484,風險,316052.9848,最佳解實驗#,2,最佳解世代數,3715,最佳解出現次數,33,每次實驗平均最佳解世代數,3721.6,,
12,6,2002(7) 2354(20) 2881(30) 2892(39) 3045(42) 4938(46) ,起點值,0.064253018,預期報酬,13296.23095,風險,206935.5089,最佳解實驗#,1,最佳解世代數,3477,最佳解出現次數,50,每次實驗平均最佳解世代數,3477,,
13,4,1216(2) 2412(24) 2884(33) 6505(47) ,起點值,0.033344094,預期報酬,7029.877174,風險,210828.2551,最佳解實驗#,1,最佳解世代數,3139,最佳解出現次數,47,每次實驗平均最佳解世代數,3139,,
14,1,2412(24) ,起點值,0.037417817,預期報酬,7812.315716,風險,208785.9812,最佳解實驗#,2,最佳解世代數,3708,最佳解出現次數,47,每次實驗平均最佳解世代數,3689.72,,
15,6,1326(5) 2301(12) 2408(23) 2892(39) 4904(44) 6505(47) ,起點值,0.071635395,預期報酬,14596.1743,風險,203756.4585,最佳解實驗#,1,最佳解世代數,3568,最佳解出現次數,48,每次實驗平均最佳解世代數,3568,,
16,12,1301(3) 1303(4) 1326(5) 2227(11) 2317(16) 2357(20) 2408(23) 2474(27) 2801(28) 2882(31) 2885(34) 2892(39) ,起點值,0.087620067,預期報酬,12521.1766,風險,142903.0701,最佳解實驗#,7,最佳解世代數,2775,最佳解出現次數,12,每次實驗平均最佳解世代數,2993.16,,
Y2Q,,,,,,,,,,,,,,,,,,
1,5,2324(15) 2412(25) 2454(26) 3045(41) 9904(48) ,起點值,0.082832153,預期報酬,36146.42323,風險,436381.5494,最佳解實驗#,2,最佳解世代數,3846,最佳解出現次數,10,每次實驗平均最佳解世代數,3835.8,,
2,4,1303(4) 2353(19) 3045(41) 4904(44) ,起點值,0.057972419,預期報酬,23406.94636,風險,403760.0441,最佳解實驗#,1,最佳解世代數,3606,最佳解出現次數,36,每次實驗平均最佳解世代數,3606,,
