代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11629569.999999998000
真實報酬,1629569.999999998100

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,15483.333600098407
風險,227410.035035078760
起點值,0.068085533682
找到最佳解世代,1384
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
2357(21)[2],2412(24)[1],2454(26)[40],2912(40)[3],3045(41)[5],4904(45)[4],
FS( 9 ),1602585.999999999800,1657566.000000000000,1635526.000000000000,1691265.999999999800,1749436.000000000000,1655325.999999999800,9991710.000000000000
FS( 10 ),1602585.999999999800,1666666.000000000000,1564305.999999999800,1722015.999999999800,1768035.999999999800,1653166.000000000000,9976780.000000000000
FS( 11 ),1599345.999999999800,1672125.999999999800,1515406.000000000000,1759065.999999999800,1749436.000000000000,1645605.999999999800,9940990.000000000000
FS( 12 ),1625025.999999999800,1675766.000000000000,1510966.000000000000,1722015.999999999800,1782295.999999999800,1662886.000000000000,9978960.000000000000
FS( 13 ),1669906.000000000000,1677586.000000000200,1539886.000000000000,1740465.999999999500,1805856.000000000000,1655325.999999999800,10089030.000000000000
FS( 14 ),1676265.999999999800,1677586.000000000200,1524286.000000000200,1820565.999999999800,1777645.999999999800,1678006.000000000000,10154360.000000000000
FS( 15 ),1657065.999999999500,1664846.000000000200,1499866.000000000000,1894515.999999999800,1768035.999999999800,1670446.000000000000,10154780.000000000000
FS( 16 ),1679505.999999999500,1673946.000000000000,1533226.000000000200,1839015.999999999800,1779815.999999999800,1661266.000000000000,10166780.000000000000
FS( 17 ),1769265.999999999800,1670306.000000000000,1566586.000000000000,1937565.999999999800,1782295.999999999800,1662886.000000000000,10388910.000000000000
FS( 18 ),1801425.999999999800,1663026.000000000000,1539886.000000000000,1894515.999999999800,1779815.999999999800,1661266.000000000000,10339940.000000000000
FS( 19 ),1730865.999999999800,1661206.000000000000,1548766.000000000000,1968315.999999999800,1770515.999999999800,1672605.999999999800,10352280.000000000000
FS( 20 ),1762906.000000000000,1664846.000000000200,1642186.000000000000,1993066.000000000000,1765865.999999999800,1668825.999999999800,10497700.000000000000
FS( 21 ),1782106.000000000000,1661206.000000000000,1671106.000000000000,1925265.999999999800,1749436.000000000000,1655325.999999999800,10444450.000000000000
FS( 22 ),1798185.999999999800,1664846.000000000200,1686646.000000000000,1900665.999999999800,1765865.999999999800,1672605.999999999800,10488820.000000000000
FS( 23 ),1782106.000000000000,1664846.000000000200,1686646.000000000000,1900665.999999999800,1749436.000000000000,1656946.000000000000,10440650.000000000000
FS( 24 ),1762906.000000000000,1675766.000000000000,1742266.000000000000,1968315.999999999800,1768035.999999999800,1668825.999999999800,10586120.000000000000
FS( 25 ),1756425.999999999800,1679405.999999999800,1708906.000000000000,1943715.999999999800,1761215.999999999500,1678006.000000000000,10527680.000000000000
FS( 26 ),1772505.999999999500,1692146.000000000000,1697806.000000000000,1956016.000000000000,1758735.999999999800,1680166.000000000000,10557380.000000000000
FS( 27 ),1743705.999999999500,1710346.000000000000,1708906.000000000000,2042266.000000000000,1786945.999999999500,1686105.999999999800,10678280.000000000000
FS( 28 ),1759666.000000000000,1686686.000000000000,1708906.000000000000,1974465.999999999800,1777645.999999999800,1686105.999999999800,10593480.000000000000
FS( 29 ),1775745.999999999800,1688506.000000000200,1677766.000000000000,1943715.999999999800,1779815.999999999800,1681786.000000000200,10547340.000000000000
FS( 30 ),1769265.999999999800,1683046.000000000000,1628805.999999999800,1931415.999999999800,1772995.999999999800,1683946.000000000000,10469480.000000000000
FS( 31 ),1730865.999999999800,1699426.000000000200,1653286.000000000200,2017665.999999999800,1808335.999999999800,1693666.000000000000,10603250.000000000000
FS( 32 ),1730865.999999999800,1697606.000000000000,1608826.000000000000,1986765.999999999500,1808335.999999999800,1710946.000000000000,10543350.000000000000
FS( 33 ),1730865.999999999800,1690326.000000000000,1555426.000000000000,1968315.999999999800,1796555.999999999800,1693666.000000000000,10435160.000000000000
FS( 34 ),1718025.999999999800,1692146.000000000000,1519846.000000000000,1956016.000000000000,1798725.999999999800,1695286.000000000200,10380050.000000000000
FS( 35 ),1762906.000000000000,1692146.000000000000,1537666.000000000000,2060715.999999999800,1810505.999999999800,1712566.000000000200,10576510.000000000000
FS( 36 ),1766145.999999999800,1701246.000000000000,1519846.000000000000,2066865.999999999800,1801205.999999999500,1705006.000000000000,10560320.000000000000
FS( 37 ),1839825.999999999800,1699426.000000000200,1508746.000000000000,2048416.000000000000,1796555.999999999800,1708786.000000000200,10601760.000000000000
FS( 38 ),1910385.999999999800,1699426.000000000200,1517625.999999999800,2122365.999999999500,1808335.999999999800,1702846.000000000000,10760990.000000000000
FS( 39 ),1936065.999999999500,1697606.000000000000,1550986.000000000000,2048416.000000000000,1812985.999999999800,1702846.000000000000,10748910.000000000000
FS( 40 ),2000145.999999999800,1706705.999999999800,1564305.999999999800,2054565.999999999800,1852975.999999999800,1712566.000000000200,10891269.999999998000
FS( 41 ),1996906.000000000000,1724905.999999999800,1608826.000000000000,2023815.999999999800,1857625.999999999800,1750906.000000000000,10962990.000000000000
FS( 42 ),1955265.999999999800,1735826.000000000000,1566586.000000000000,2048416.000000000000,1883666.000000000000,1762246.000000000200,10952010.000000000000
FS( 43 ),2000145.999999999800,1752205.999999999800,1562086.000000000000,2042266.000000000000,1952176.000000000000,1769806.000000000200,11078690.000000000000
FS( 44 ),2022585.999999999800,1783146.000000000000,1535446.000000000000,1993066.000000000000,1937916.000000000000,1762246.000000000200,11034410.000000000000
FS( 45 ),1977705.999999999500,1783146.000000000000,1546546.000000000200,2005366.000000000000,1926135.999999999800,1766026.000000000200,11004930.000000000000
FS( 46 ),1955265.999999999800,1768586.000000000200,1530946.000000000000,1968315.999999999800,1911875.999999999800,1764406.000000000000,10899400.000000000000
FS( 47 ),1904025.999999999800,1764946.000000000000,1502086.000000000000,1919116.000000000000,1911875.999999999800,1720126.000000000000,10722180.000000000000
FS( 48 ),1910385.999999999800,1783146.000000000000,1484266.000000000000,1949865.999999999800,1930785.999999999800,1735786.000000000200,10794240.000000000000
FS( 49 ),1910385.999999999800,1797705.999999999800,1493146.000000000000,1993066.000000000000,1945045.999999999800,1739566.000000000200,10878920.000000000000
FS( 50 ),1884705.999999999500,1812006.000000000200,1493146.000000000000,1925265.999999999800,2015725.999999999800,1766026.000000000200,10896880.000000000000
FS( 51 ),1897546.000000000000,1804726.000000000000,1464226.000000000200,1937565.999999999800,1987515.999999999800,1743346.000000000000,10834930.000000000000
FS( 52 ),1868745.999999999800,1804726.000000000000,1482046.000000000200,1943715.999999999800,1970775.999999999500,1732006.000000000000,10802020.000000000000
FS( 53 ),1846305.999999999800,1781326.000000000000,1453125.999999999800,1943715.999999999800,1970775.999999999500,1714726.000000000000,10709980.000000000000
FS( 54 ),1833465.999999999800,1801086.000000000200,1528726.000000000200,1962166.000000000000,1996815.999999999800,1720126.000000000000,10842390.000000000000
FS( 55 ),1843065.999999999500,1792246.000000000000,1568805.999999999800,1937565.999999999800,2025025.999999999500,1710946.000000000000,10877659.999999998000
FS( 56 ),1862265.999999999800,1795886.000000000000,1555426.000000000000,2023815.999999999800,1963955.999999999500,1712566.000000000200,10913920.000000000000
FS( 57 ),1875106.000000000000,1790426.000000000200,1524286.000000000200,2036115.999999999500,1954345.999999999800,1737405.999999999800,10917690.000000000000
FS( 58 ),1868745.999999999800,1775866.000000000200,1524286.000000000200,2005366.000000000000,1926135.999999999800,1743346.000000000000,10843750.000000000000
FS( 59 ),1859025.999999999800,1770405.999999999800,1515406.000000000000,1999215.999999999800,1928615.999999999800,1741186.000000000200,10813860.000000000000
FS( 60 ),1878345.999999999800,1792246.000000000000,1550986.000000000000,2011515.999999999800,1958995.999999999800,1743346.000000000000,10935440.000000000000
FS( 61 ),1904025.999999999800,1801086.000000000200,1528726.000000000200,2079165.999999999800,1960545.999999999800,1762246.000000000200,11035800.000000000000
FS( 62 ),1910385.999999999800,1841125.999999999800,1535446.000000000000,2146966.000000000000,1943186.000000000000,1817865.999999999800,11194980.000000000000
FS( 63 ),1942425.999999999800,1841125.999999999800,1537666.000000000000,2140816.000000000000,1913426.000000000000,1817865.999999999800,11193330.000000000000
FS( 64 ),1977705.999999999500,1859326.000000000000,1515406.000000000000,2214615.999999999100,1891106.000000000000,1808145.999999999800,11266310.000000000000
FS( 65 ),1955265.999999999800,1886625.999999999800,1515406.000000000000,2226916.000000000000,1918385.999999999800,1808145.999999999800,11310750.000000000000
FS( 66 ),1897546.000000000000,1877526.000000000000,1495366.000000000000,2202316.000000000000,1915905.999999999800,1838925.999999999800,11227590.000000000000
FS( 67 ),1891185.999999999800,1886625.999999999800,1514446.000000000000,2214615.999999999100,1915905.999999999800,1852425.999999999800,11275209.999999998000
FS( 68 ),1852666.000000000000,1859326.000000000000,1450186.000000000000,2214615.999999999100,1918385.999999999800,1850266.000000000000,11145449.999999998000
FS( 69 ),1833465.999999999800,1877526.000000000000,1388266.000000000000,2196166.000000000000,1903505.999999999800,1827585.999999999800,11026520.000000000000
FS( 70 ),1817385.999999999800,1913926.000000000200,1316866.000000000000,2239366.000000000000,1896065.999999999800,1862145.999999999800,11045760.000000000000
FS( 71 ),1788585.999999999800,1904826.000000000000,1369246.000000000000,2220766.000000000000,1905985.999999999800,1859986.000000000000,11049400.000000000000
FS( 72 ),1871865.999999999800,1923026.000000000000,1393006.000000000000,2251666.000000000000,1915905.999999999800,1877266.000000000000,11232740.000000000000
FS( 73 ),1868745.999999999800,1968526.000000000000,1335886.000000000000,2270116.000000000000,1953106.000000000000,1875105.999999999800,11271490.000000000000
FS( 74 ),1910385.999999999800,1995826.000000000000,1376386.000000000000,2319316.000000000000,1935745.999999999800,1885365.999999999800,11423030.000000000000
FS( 75 ),1968106.000000000000,2004926.000000000200,1435906.000000000000,2411716.000000000000,1940705.999999999500,1917766.000000000000,11679130.000000000000
FS( 76 ),1955265.999999999800,1995826.000000000000,1431106.000000000000,2362516.000000000000,1940705.999999999500,1909666.000000000000,11595090.000000000000
FS( 77 ),1974465.999999999800,1911586.000000000200,1459666.000000000000,2343916.000000000000,1940705.999999999500,1903726.000000000000,11534070.000000000000
FS( 78 ),1955265.999999999800,1882726.000000000000,1428706.000000000000,2220766.000000000000,1938225.999999999800,1861066.000000000200,11286760.000000000000
FS( 79 ),2006626.000000000000,1915226.000000000000,1478746.000000000000,2263966.000000000000,1938225.999999999800,1871325.999999999800,11474120.000000000000
FS( 80 ),1993785.999999999800,1907686.000000000000,1459666.000000000000,2362516.000000000000,1938225.999999999800,1871325.999999999800,11533210.000000000000
FS( 81 ),2067465.999999999800,1919125.999999999800,1407286.000000000200,2362516.000000000000,1955585.999999999800,1950166.000000000000,11662150.000000000000
FS( 82 ),1977106.000000000000,1919125.999999999800,1371586.000000000000,2307016.000000000000,1998055.999999999800,1931806.000000000200,11504700.000000000000
FS( 83 ),2108266.000000000000,1919125.999999999800,1354966.000000000000,2343916.000000000000,2094775.999999999800,1925865.999999999800,11746920.000000000000
FS( 84 ),2239306.000000000000,1915226.000000000000,1371586.000000000000,2331616.000000000000,2062536.000000000000,1927486.000000000000,11847760.000000000000
FS( 85 ),2169705.999999999100,1913405.999999999800,1338286.000000000200,2251666.000000000000,2045176.000000000000,1915605.999999999800,11633850.000000000000
FS( 86 ),2091825.999999999800,1919125.999999999800,1271625.999999999800,2244016.000000000000,2047655.999999999800,1945846.000000000000,11520099.999999998000
FS( 87 ),1989465.999999999800,1882726.000000000000,1207366.000000000000,2218666.000000000000,1985345.999999999800,1844865.999999999800,11128440.000000000000
FS( 88 ),1993546.000000000000,1817726.000000000000,1240666.000000000000,2168116.000000000000,1883666.000000000000,1774666.000000000000,10878390.000000000000
FS( 89 ),2026305.999999999800,1817726.000000000000,1316866.000000000000,2212365.999999999100,1866305.999999999800,1758466.000000000200,10998039.999999998000
FS( 90 ),1977106.000000000000,1838786.000000000200,1359706.000000000000,2256616.000000000000,1881186.000000000000,1794645.999999999800,11108050.000000000000
FS( 91 ),1964865.999999999800,1838786.000000000200,1397805.999999999800,2244016.000000000000,1891106.000000000000,1804906.000000000000,11141490.000000000000
FS( 92 ),1895145.999999999800,1840606.000000000000,1364446.000000000000,2193316.000000000000,1933265.999999999800,1821105.999999999800,11047890.000000000000
FS( 93 ),2001705.999999999500,1890526.000000000000,1409686.000000000000,2250316.000000000000,1963025.999999999500,1857286.000000000200,11372550.000000000000
FS( 94 ),2018145.999999999800,1880905.999999999800,1390666.000000000000,2244016.000000000000,1943186.000000000000,1852966.000000000200,11329890.000000000000
FS( 95 ),2067225.999999999800,1880905.999999999800,1359706.000000000000,2250316.000000000000,1933265.999999999800,1832986.000000000000,11324410.000000000000
FS( 96 ),2054985.999999999500,1882726.000000000000,1350166.000000000000,2218666.000000000000,1918385.999999999800,1832986.000000000000,11257920.000000000000
FS( 97 ),1928025.999999999800,1880905.999999999800,1340686.000000000000,2187016.000000000000,1930785.999999999800,1818946.000000000000,11086370.000000000000
FS( 98 ),2001705.999999999500,1901966.000000000000,1421565.999999999800,2187016.000000000000,1977905.999999999800,1813006.000000000000,11303169.999999998000
FS( 99 ),2054985.999999999500,1947985.999999999800,1435906.000000000000,2294716.000000000000,2007975.999999999800,1806526.000000000200,11548099.999999998000
FS( 100 ),2063145.999999999800,1947985.999999999800,1473946.000000000000,2307316.000000000000,1982865.999999999800,1822726.000000000000,11597990.000000000000
FS( 101 ),2108266.000000000000,1947985.999999999800,1478746.000000000000,2351566.000000000000,1982865.999999999800,1891306.000000000200,11760740.000000000000
FS( 102 ),2075505.999999999500,1938366.000000000200,1533466.000000000000,2345266.000000000000,1980385.999999999800,1877266.000000000000,11750260.000000000000
FS( 103 ),2141026.000000000000,1938366.000000000200,1516786.000000000200,2408566.000000000000,1980385.999999999800,1877266.000000000000,11862400.000000000000
FS( 104 ),2116426.000000000000,1919125.999999999800,1521586.000000000000,2402266.000000000000,1980385.999999999800,1852966.000000000200,11792760.000000000000
FS( 105 ),2083666.000000000000,1917306.000000000000,1528726.000000000200,2376916.000000000000,1980385.999999999800,1881585.999999999800,11768590.000000000000
FS( 106 ),2132746.000000000000,1919125.999999999800,1521586.000000000000,2465566.000000000000,1953106.000000000000,1885365.999999999800,11877500.000000000000
FS( 107 ),2120505.999999999500,1909506.000000000200,1538206.000000000000,2465566.000000000000,1940705.999999999500,1865386.000000000000,11839880.000000000000
FS( 108 ),2075505.999999999500,1896246.000000000000,1497766.000000000000,2421316.000000000000,1953106.000000000000,1849186.000000000200,11693130.000000000000
FS( 109 ),2005785.999999999800,1884806.000000000000,1445386.000000000000,2313615.999999999100,1948145.999999999800,1824886.000000000000,11422629.999999998000
FS( 110 ),2071305.999999999800,1928746.000000000000,1485886.000000000000,2345266.000000000000,1985345.999999999800,1925865.999999999800,11742420.000000000000
FS( 111 ),2095906.000000000000,1911586.000000000200,1490625.999999999800,2326366.000000000000,1990615.999999999800,1909666.000000000000,11724770.000000000000
FS( 112 ),2108266.000000000000,1919125.999999999800,1485886.000000000000,2345266.000000000000,1985345.999999999800,1917766.000000000000,11761660.000000000000
FS( 113 ),2026305.999999999800,1911586.000000000200,1490625.999999999800,2332666.000000000000,1967985.999999999800,1844865.999999999800,11574040.000000000000
FS( 114 ),2022225.999999999800,1915226.000000000000,1471606.000000000000,2301016.000000000000,1975426.000000000000,1873486.000000000000,11558990.000000000000
FS( 115 ),2095906.000000000000,1928746.000000000000,1552546.000000000200,2301016.000000000000,1982865.999999999800,1919386.000000000000,11780470.000000000000
FS( 116 ),2136945.999999999500,1928746.000000000000,1621546.000000000200,2250316.000000000000,1977905.999999999800,1919386.000000000000,11834850.000000000000
FS( 117 ),2157346.000000000000,1919125.999999999800,1614406.000000000000,2199766.000000000000,1977905.999999999800,1863226.000000000000,11731780.000000000000
FS( 118 ),2141026.000000000000,1915226.000000000000,1695346.000000000000,2161666.000000000000,1965505.999999999800,1858906.000000000000,11737680.000000000000
FS( 119 ),2141026.000000000000,1900146.000000000000,1754866.000000000000,2136466.000000000000,1935745.999999999800,1858906.000000000000,11727160.000000000000
FS( 120 ),2063145.999999999800,1890526.000000000000,1797706.000000000000,2123715.999999999100,1915905.999999999800,1836766.000000000000,11627769.999999998000
FS( 121 ),1968945.999999999500,1875186.000000000000,1683466.000000000000,1990815.999999999800,1866305.999999999800,1821105.999999999800,11205830.000000000000
FS( 122 ),1919745.999999999800,1890526.000000000000,1597726.000000000200,1933815.999999999800,1888625.999999999800,1901566.000000000200,11132010.000000000000
FS( 123 ),2001705.999999999500,1915226.000000000000,1697746.000000000200,2066715.999999999800,1888625.999999999800,1901566.000000000200,11471590.000000000000
FS( 124 ),2001705.999999999500,1928746.000000000000,1726306.000000000000,2206066.000000000000,1888625.999999999800,1903726.000000000000,11655180.000000000000
FS( 125 ),2001705.999999999500,1938366.000000000200,1704886.000000000000,2187016.000000000000,1888625.999999999800,1871325.999999999800,11591930.000000000000
FS( 126 ),1968945.999999999500,1947985.999999999800,1747726.000000000200,2231416.000000000000,1888625.999999999800,1844865.999999999800,11629569.999999998000
