代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11902150.000000000000
真實報酬,1902150.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,15736.435515082527
風險,148274.851775449730
起點值,0.106130171952
找到最佳解世代,1575
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
2311(15)[11],2891(38)[2],2912(40)[1],3008(41)[4],9999(49)[33],
FS( 14 ),2143820.000000000000,1994750.000000000200,2135720.000000000000,1881060.000000000000,2000000.000000000000,10155350.000000000000
FS( 15 ),2118320.000000000000,2000000.000000000000,2147030.000000000000,1858760.000000000000,2000000.000000000000,10124110.000000000000
FS( 16 ),2156060.000000000000,2010500.000000000200,2203580.000000000000,1877340.000000000000,2000000.000000000000,10247480.000000000000
FS( 17 ),2156060.000000000000,1994750.000000000200,2203580.000000000000,1843900.000000000000,2000000.000000000000,10198290.000000000000
FS( 18 ),2131580.000000000000,1994750.000000000200,2180960.000000000000,1933100.000000000000,2000000.000000000000,10240390.000000000000
FS( 19 ),2093839.999999999800,2005250.000000000200,2169650.000000000000,2027880.000000000000,2000000.000000000000,10296620.000000000000
FS( 20 ),2097920.000000000000,2017500.000000000200,2169650.000000000000,2063180.000000000000,2000000.000000000000,10348250.000000000000
FS( 21 ),2118320.000000000000,2038500.000000000200,2186550.000000000000,2074340.000000000000,2000000.000000000000,10417710.000000000000
FS( 22 ),2139740.000000000500,2045500.000000000500,2265720.000000000000,2070620.000000000000,2000000.000000000000,10521580.000000000000
FS( 23 ),2147900.000000000000,2050750.000000000200,2243100.000000000000,2130080.000000000000,2000000.000000000000,10571830.000000000000
FS( 24 ),2131580.000000000000,2045500.000000000500,2260000.000000000000,2126360.000000000000,2000000.000000000000,10563440.000000000000
FS( 25 ),2131580.000000000000,2056000.000000000200,2271310.000000000000,2130080.000000000000,2000000.000000000000,10588970.000000000000
FS( 26 ),2135660.000000000000,2045500.000000000500,2248690.000000000000,2144960.000000000000,2000000.000000000000,10574810.000000000000
FS( 27 ),2135660.000000000000,2050750.000000000200,2305240.000000000000,2135660.000000000000,2000000.000000000000,10627310.000000000000
FS( 28 ),2102000.000000000000,2056000.000000000200,2254410.000000000000,2102220.000000000000,2000000.000000000000,10514630.000000000000
FS( 29 ),2081600.000000000000,2038500.000000000200,2243100.000000000000,2144960.000000000000,2000000.000000000000,10508160.000000000000
FS( 30 ),2127500.000000000000,2050750.000000000200,2265720.000000000000,2239740.000000000000,2000000.000000000000,10683710.000000000000
FS( 31 ),2118320.000000000000,2084000.000000000200,2327860.000000000000,2343800.000000000000,2000000.000000000000,10873980.000000000000
FS( 32 ),2143820.000000000000,2089250.000000000200,2293929.999999999100,2328940.000000000000,2000000.000000000000,10855940.000000000000
FS( 33 ),2135660.000000000000,2106750.000000000000,2271310.000000000000,2321500.000000000000,2000000.000000000000,10835220.000000000000
FS( 34 ),2147900.000000000000,2112000.000000000000,2293929.999999999100,2388400.000000000000,2000000.000000000000,10942230.000000000000
FS( 35 ),2151980.000000000000,2117250.000000000000,2293929.999999999100,2354960.000000000000,2000000.000000000000,10918120.000000000000
FS( 36 ),2131580.000000000000,2084000.000000000200,2209170.000000000000,2293620.000000000000,2000000.000000000000,10718370.000000000000
FS( 37 ),2135660.000000000000,2078750.000000000200,2163929.999999999500,2340080.000000000000,2000000.000000000000,10718420.000000000000
FS( 38 ),2114240.000000000500,2101500.000000000000,2220480.000000000000,2360520.000000000000,2000000.000000000000,10796740.000000000000
FS( 39 ),2118320.000000000000,2084000.000000000200,2197860.000000000000,2423720.000000000000,2000000.000000000000,10823900.000000000000
FS( 40 ),2131580.000000000000,2134750.000000000000,2203580.000000000000,2405120.000000000000,2000000.000000000000,10875030.000000000000
FS( 41 ),2106080.000000000000,2124250.000000000000,2192269.999999999500,2390260.000000000000,2000000.000000000000,10812860.000000000000
FS( 42 ),2127500.000000000000,2157500.000000000000,2203580.000000000000,2373540.000000000000,2000000.000000000000,10862120.000000000000
FS( 43 ),2110160.000000000000,2124250.000000000000,2169650.000000000000,2347520.000000000000,2000000.000000000000,10751580.000000000000
FS( 44 ),2089759.999999999800,2112000.000000000000,2180960.000000000000,2405120.000000000000,2000000.000000000000,10787840.000000000000
FS( 45 ),2073440.000000000000,2096250.000000000200,2203580.000000000000,2406980.000000000000,2000000.000000000000,10780250.000000000000
FS( 46 ),2004080.000000000000,2056000.000000000200,2163929.999999999500,2390260.000000000000,2000000.000000000000,10614270.000000000000
FS( 47 ),2020400.000000000000,2056000.000000000200,2186550.000000000000,2366100.000000000000,2000000.000000000000,10629050.000000000000
FS( 48 ),2057120.000000000000,2106750.000000000000,2158339.999999999500,2488760.000000000000,2000000.000000000000,10810970.000000000000
FS( 49 ),2081600.000000000000,2124250.000000000000,2192269.999999999500,2423720.000000000000,2000000.000000000000,10821840.000000000000
FS( 50 ),2016320.000000000000,2084000.000000000200,2169650.000000000000,2332660.000000000000,2000000.000000000000,10602630.000000000000
FS( 51 ),2008160.000000000000,2117250.000000000000,2203580.000000000000,2384680.000000000000,2000000.000000000000,10713670.000000000000
FS( 52 ),2053040.000000000000,2117250.000000000000,2214890.000000000000,2423720.000000000000,2000000.000000000000,10808900.000000000000
FS( 53 ),2085679.999999999800,2124250.000000000000,2214890.000000000000,2395840.000000000000,2000000.000000000000,10820660.000000000000
FS( 54 ),2077520.000000000000,2112000.000000000000,2220480.000000000000,2397700.000000000000,2000000.000000000000,10807700.000000000000
FS( 55 ),2044880.000000000200,2073500.000000000200,2203580.000000000000,2377260.000000000000,2000000.000000000000,10699220.000000000000
FS( 56 ),2016320.000000000000,2056000.000000000200,2209170.000000000000,2278760.000000000000,2000000.000000000000,10560250.000000000000
FS( 57 ),2028560.000000000200,2033250.000000000200,2293929.999999999100,2312200.000000000000,2000000.000000000000,10667940.000000000000
FS( 58 ),2004080.000000000000,2005250.000000000200,2293929.999999999100,2276900.000000000000,2000000.000000000000,10580160.000000000000
FS( 59 ),2028560.000000000200,2017500.000000000200,2316550.000000000000,2275040.000000000000,2000000.000000000000,10637650.000000000000
FS( 60 ),2061199.999999999800,2045500.000000000500,2293929.999999999100,2297340.000000000000,2000000.000000000000,10697970.000000000000
FS( 61 ),2073440.000000000000,2089250.000000000200,2333580.000000000000,2349380.000000000000,2000000.000000000000,10845650.000000000000
FS( 62 ),2093839.999999999800,2096250.000000000200,2339170.000000000000,2393980.000000000000,2000000.000000000000,10923240.000000000000
FS( 63 ),2102000.000000000000,2084000.000000000200,2356199.999999999100,2379120.000000000000,2000000.000000000000,10921320.000000000000
FS( 64 ),2102000.000000000000,2038500.000000000200,2367510.000000000000,2336360.000000000000,2000000.000000000000,10844370.000000000000
FS( 65 ),2102000.000000000000,2017500.000000000200,2361790.000000000000,2269460.000000000000,2000000.000000000000,10750750.000000000000
FS( 66 ),2102000.000000000000,2038500.000000000200,2395720.000000000000,2321500.000000000000,2000000.000000000000,10857720.000000000000
FS( 67 ),2044880.000000000200,2033250.000000000200,2469170.000000000000,2275040.000000000000,2000000.000000000000,10822340.000000000000
FS( 68 ),2089759.999999999800,2096250.000000000200,2469170.000000000000,2291760.000000000000,2000000.000000000000,10946940.000000000000
FS( 69 ),2081600.000000000000,2134750.000000000000,2463580.000000000000,2330800.000000000000,2000000.000000000000,11010730.000000000000
FS( 70 ),2110160.000000000000,2173250.000000000000,2531440.000000000000,2405120.000000000000,2000000.000000000000,11219970.000000000000
FS( 71 ),2110160.000000000000,2157500.000000000000,2525720.000000000000,2367960.000000000000,2000000.000000000000,11161340.000000000000
FS( 72 ),2102000.000000000000,2168000.000000000000,2576679.999999999100,2379120.000000000000,2000000.000000000000,11225800.000000000000
FS( 73 ),2089759.999999999800,2168000.000000000000,2582270.000000000000,2392120.000000000000,2000000.000000000000,11232150.000000000000
FS( 74 ),2085679.999999999800,2222250.000000000000,2520130.000000000000,2360520.000000000000,2000000.000000000000,11188580.000000000000
FS( 75 ),2061199.999999999800,2222250.000000000000,2542750.000000000000,2297340.000000000000,2000000.000000000000,11123540.000000000000
FS( 76 ),2020400.000000000000,2232750.000000000000,2570960.000000000000,2176540.000000000000,2000000.000000000000,11000650.000000000000
FS( 77 ),2069360.000000000200,2262500.000000000000,2633100.000000000000,2187700.000000000000,2000000.000000000000,11152660.000000000000
FS( 78 ),2073440.000000000000,2315000.000000000000,2616199.999999999100,2191420.000000000000,2000000.000000000000,11196060.000000000000
FS( 79 ),2081600.000000000000,2320250.000000000000,2599300.000000000000,2219280.000000000000,2000000.000000000000,11220430.000000000000
FS( 80 ),2048960.000000000000,2274750.000000000000,2491790.000000000000,2302920.000000000000,2000000.000000000000,11118420.000000000000
FS( 81 ),2069360.000000000200,2309750.000000000000,2469170.000000000000,2423720.000000000000,2000000.000000000000,11272000.000000000000
FS( 82 ),2065280.000000000200,2302750.000000000000,2463580.000000000000,2488760.000000000000,2000000.000000000000,11320370.000000000000
FS( 83 ),2095880.000000000200,2320250.000000000000,2542750.000000000000,2563100.000000000000,2000000.000000000000,11521980.000000000000
FS( 84 ),2117299.999999999500,2315000.000000000000,2638820.000000000000,2498040.000000000000,2000000.000000000000,11569160.000000000000
FS( 85 ),2117299.999999999500,2315000.000000000000,2599300.000000000000,2507340.000000000000,2000000.000000000000,11538940.000000000000
FS( 86 ),2137700.000000000000,2320250.000000000000,2599300.000000000000,2488760.000000000000,2000000.000000000000,11546010.000000000000
FS( 87 ),2150960.000000000000,2302750.000000000000,2542750.000000000000,2535220.000000000000,2000000.000000000000,11531680.000000000000
FS( 88 ),2121380.000000000000,2257250.000000000000,2491790.000000000000,2498040.000000000000,2000000.000000000000,11368460.000000000000
FS( 89 ),2099960.000000000000,2227500.000000000000,2426400.000000000000,2460880.000000000000,2000000.000000000000,11214740.000000000000
FS( 90 ),2099960.000000000000,2239750.000000000000,2524810.000000000000,2516640.000000000000,2000000.000000000000,11381160.000000000000
FS( 91 ),2095880.000000000200,2215250.000000000000,2495820.000000000000,2498040.000000000000,2000000.000000000000,11304990.000000000000
FS( 92 ),2086699.999999999800,2257250.000000000000,2565370.000000000000,2563100.000000000000,2000000.000000000000,11472420.000000000000
FS( 93 ),2133620.000000000000,2274750.000000000000,2669500.000000000000,2646720.000000000000,2000000.000000000000,11724590.000000000000
FS( 94 ),2137700.000000000000,2309750.000000000000,2565370.000000000000,2618840.000000000000,2000000.000000000000,11631660.000000000000
FS( 95 ),2133620.000000000000,2292250.000000000000,2524810.000000000000,2563100.000000000000,2000000.000000000000,11513780.000000000000
FS( 96 ),2142799.999999999500,2327250.000000000000,2547949.999999999100,2581680.000000000000,2000000.000000000000,11599680.000000000000
FS( 97 ),2133620.000000000000,2327250.000000000000,2507390.000000000000,2581680.000000000000,2000000.000000000000,11549940.000000000000
FS( 98 ),2129540.000000000000,2358750.000000000000,2518960.000000000000,2525920.000000000000,2000000.000000000000,11533170.000000000000
FS( 99 ),2142799.999999999500,2334250.000000000000,2565370.000000000000,2572380.000000000000,2000000.000000000000,11614800.000000000000
FS( 100 ),2133620.000000000000,2322000.000000000000,2600080.000000000000,2528960.000000000000,2000000.000000000000,11584660.000000000000
FS( 101 ),2133620.000000000000,2322000.000000000000,2553800.000000000000,2566720.000000000000,2000000.000000000000,11576140.000000000000
FS( 102 ),2150960.000000000000,2334250.000000000000,2542230.000000000000,2438320.000000000000,2000000.000000000000,11465760.000000000000
FS( 103 ),2168299.999999999500,2302750.000000000000,2536380.000000000000,2481760.000000000000,2000000.000000000000,11489190.000000000000
FS( 104 ),2189720.000000000000,2315000.000000000000,2524810.000000000000,2491200.000000000000,2000000.000000000000,11520730.000000000000
FS( 105 ),2275400.000000000000,2358750.000000000000,2530660.000000000000,2538400.000000000000,2000000.000000000000,11703210.000000000000
FS( 106 ),2304980.000000000000,2358750.000000000000,2518960.000000000000,2528960.000000000000,2000000.000000000000,11711650.000000000000
FS( 107 ),2304980.000000000000,2414750.000000000000,2518960.000000000000,2547840.000000000000,2000000.000000000000,11786530.000000000000
FS( 108 ),2309060.000000000000,2427000.000000000000,2461110.000000000000,2519520.000000000000,2000000.000000000000,11716690.000000000000
FS( 109 ),2394740.000000000500,2427000.000000000000,2507390.000000000000,2547840.000000000000,2000000.000000000000,11876970.000000000000
FS( 110 ),2394740.000000000500,2427000.000000000000,2536380.000000000000,2472320.000000000000,2000000.000000000000,11830440.000000000000
FS( 111 ),2408000.000000000000,2414750.000000000000,2524810.000000000000,2472320.000000000000,2000000.000000000000,11819880.000000000000
FS( 112 ),2450839.999999999500,2414750.000000000000,2513240.000000000000,2472320.000000000000,2000000.000000000000,11851150.000000000000
FS( 113 ),2441660.000000000000,2439250.000000000000,2530660.000000000000,2349580.000000000000,2000000.000000000000,11761150.000000000000
FS( 114 ),2390660.000000000000,2465500.000000000000,2542230.000000000000,2343920.000000000000,2000000.000000000000,11742310.000000000000
FS( 115 ),2347820.000000000000,2465500.000000000000,2513240.000000000000,2340140.000000000000,2000000.000000000000,11666700.000000000000
FS( 116 ),2339660.000000000000,2439250.000000000000,2536380.000000000000,2330700.000000000000,2000000.000000000000,11645990.000000000000
FS( 117 ),2355980.000000000000,2465500.000000000000,2536380.000000000000,2453440.000000000000,2000000.000000000000,11811300.000000000000
FS( 118 ),2369240.000000000500,2465500.000000000000,2518960.000000000000,2434560.000000000000,2000000.000000000000,11788260.000000000000
FS( 119 ),2322320.000000000000,2446250.000000000000,2518960.000000000000,2425120.000000000000,2000000.000000000000,11712650.000000000000
FS( 120 ),2330480.000000000000,2477750.000000000000,2600080.000000000000,2444000.000000000000,2000000.000000000000,11852310.000000000000
FS( 121 ),2402900.000000000000,2490000.000000000000,2594230.000000000000,2472320.000000000000,2000000.000000000000,11959450.000000000000
FS( 122 ),2424320.000000000000,2483000.000000000000,2605800.000000000000,2481760.000000000000,2000000.000000000000,11994880.000000000000
FS( 123 ),2408000.000000000000,2427000.000000000000,2576940.000000000000,2430780.000000000000,2000000.000000000000,11842720.000000000000
FS( 124 ),2416160.000000000000,2465500.000000000000,2553800.000000000000,2442100.000000000000,2000000.000000000000,11877560.000000000000
FS( 125 ),2450839.999999999500,2414750.000000000000,2582660.000000000000,2444000.000000000000,2009900.000000000000,11902150.000000000000
