代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13461530.000000000000
真實報酬,3461530.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,28847.147648031900
風險,328212.532629149030
起點值,0.087891670123
找到最佳解世代,1422
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,7
1101(0)[10],2301(13)[7],2330(20)[3],2881(33)[4],3008(42)[5],3481(45)[2],3673(47)[1],
FS( 77 ),1500571.000000000000,1494071.000000000000,1589311.000000000000,1585871.000000000000,1662731.000000000000,1972191.000000000000,1745611.000000000000,11550360.000000000000
FS( 78 ),1537571.000000000000,1494071.000000000000,1623331.000000000000,1634821.000000000000,1673891.000000000000,1936771.000000000000,1850011.000000000000,11750470.000000000000
FS( 79 ),1541571.000000000000,1509071.000000000000,1607851.000000000000,1639221.000000000000,1690611.000000000000,1936771.000000000000,1883611.000000000000,11808710.000000000000
FS( 80 ),1547571.000000000000,1514571.000000000000,1615591.000000000000,1663971.000000000000,1690611.000000000000,1887491.000000000000,1889171.000000000000,11808980.000000000000
FS( 81 ),1545571.000000000000,1518571.000000000000,1615591.000000000000,1657371.000000000000,1692471.000000000000,1944470.999999999800,1874291.000000000000,11848340.000000000000
FS( 82 ),1547571.000000000000,1524071.000000000000,1598671.000000000000,1643621.000000000000,1720351.000000000000,1986051.000000000200,1896651.000000000000,11916990.000000000000
FS( 83 ),1551571.000000000000,1522071.000000000000,1584631.000000000000,1639221.000000000000,1705471.000000000000,2041491.000000000000,1892931.000000000000,11937390.000000000000
FS( 84 ),1557071.000000000000,1527571.000000000000,1589311.000000000000,1657371.000000000000,1711051.000000000000,2076911.000000000000,1883611.000000000000,12002900.000000000000
FS( 85 ),1571071.000000000000,1533571.000000000000,1615591.000000000000,1659571.000000000000,1807691.000000000000,2160071.000000000000,1954451.000000000000,12302020.000000000000
FS( 86 ),1578571.000000000000,1531571.000000000000,1623331.000000000000,1674971.000000000000,1779811.000000000000,2138511.000000000000,1947011.000000000000,12273780.000000000000
FS( 87 ),1582571.000000000000,1608071.000000000000,1623331.000000000000,1699721.000000000000,1763091.000000000000,2138511.000000000000,1950731.000000000000,12366030.000000000000
FS( 88 ),1588571.000000000000,1617571.000000000000,1623331.000000000000,1709071.000000000200,1807691.000000000000,2055351.000000000200,1939531.000000000000,12341120.000000000000
FS( 89 ),1604071.000000000000,1629071.000000000000,1646551.000000000000,1769571.000000000200,1805831.000000000000,2069210.999999999800,1954451.000000000000,12478760.000000000000
FS( 90 ),1576571.000000000000,1627071.000000000200,1646551.000000000000,1782771.000000000000,1839291.000000000000,2110790.999999999500,1969371.000000000000,12552420.000000000000
FS( 91 ),1553571.000000000000,1608071.000000000000,1677331.000000000000,1791571.000000000200,1822551.000000000000,2096931.000000000000,1980571.000000000000,12530600.000000000000
FS( 92 ),1545571.000000000000,1608071.000000000000,1708291.000000000000,1798720.999999999800,1820691.000000000000,2193951.000000000000,2073811.000000000000,12749110.000000000000
FS( 93 ),1545571.000000000000,1608071.000000000000,1708291.000000000000,1787171.000000000200,1878311.000000000000,2229371.000000000000,2122291.000000000000,12879080.000000000000
FS( 94 ),1518071.000000000000,1662570.999999999800,1739251.000000000200,1800921.000000000200,1865291.000000000000,2215511.000000000000,2152131.000000000000,12953750.000000000000
FS( 95 ),1485071.000000000000,1677571.000000000000,1708291.000000000000,1755821.000000000000,1829991.000000000000,2250931.000000000000,2137211.000000000000,12844890.000000000000
FS( 96 ),1518071.000000000000,1679571.000000000000,1685071.000000000000,1769571.000000000200,1826271.000000000000,2221671.000000000000,2077531.000000000000,12777760.000000000000
FS( 97 ),1526071.000000000000,1649571.000000000000,1708291.000000000000,1798720.999999999800,1833711.000000000000,2243231.000000000500,2155851.000000000000,12915450.000000000000
FS( 98 ),1516071.000000000000,1645571.000000000000,1677331.000000000000,1782771.000000000000,1815131.000000000000,2270951.000000000000,2159611.000000000000,12867440.000000000000
FS( 99 ),1502571.000000000000,1643571.000000000000,1654291.000000000000,1766821.000000000000,1816991.000000000000,2229371.000000000000,2114851.000000000000,12728470.000000000000
FS( 100 ),1510571.000000000000,1730071.000000000000,1669771.000000000000,1800921.000000000200,1813271.000000000000,2284811.000000000000,2152131.000000000000,12961550.000000000000
FS( 101 ),1541571.000000000000,1722571.000000000000,1677331.000000000000,1818520.999999999800,1844851.000000000000,2312531.000000000000,2155851.000000000000,13073230.000000000000
FS( 102 ),1532071.000000000000,1730071.000000000000,1631071.000000000000,1784970.999999999800,1828131.000000000000,2270951.000000000000,2163331.000000000000,12940600.000000000000
FS( 103 ),1532071.000000000000,1748571.000000000200,1662030.999999999800,1816321.000000000000,1841131.000000000000,2361811.000000000000,2308771.000000000000,13270710.000000000000
FS( 104 ),1532071.000000000000,1795571.000000000000,1662030.999999999800,1818520.999999999800,1761231.000000000000,2347951.000000000000,2308771.000000000000,13226150.000000000000
FS( 105 ),1520071.000000000000,1769071.000000000000,1646551.000000000000,1845471.000000000000,1746371.000000000000,2361811.000000000000,2278931.000000000000,13168280.000000000000
FS( 106 ),1545571.000000000000,1776571.000000000000,1654291.000000000000,1935121.000000000000,1746371.000000000000,2389531.000000000000,2349811.000000000000,13397270.000000000000
FS( 107 ),1520071.000000000000,1750571.000000000000,1631071.000000000000,1979671.000000000200,1742651.000000000000,2557391.000000000000,2342331.000000000000,13523760.000000000000
FS( 108 ),1514571.000000000000,1739071.000000000000,1638811.000000000000,1894970.999999999800,1705471.000000000000,2521971.000000000000,2282691.000000000000,13297560.000000000000
FS( 109 ),1528071.000000000000,1731571.000000000000,1669771.000000000000,1905971.000000000000,1701771.000000000000,2571251.000000000000,2275211.000000000000,13383620.000000000000
FS( 110 ),1485071.000000000000,1754071.000000000000,1662030.999999999800,1928520.999999999800,1711051.000000000000,2508111.000000000500,2260291.000000000000,13309150.000000000000
FS( 111 ),1455571.000000000000,1760071.000000000000,1646551.000000000000,1928520.999999999800,1774231.000000000000,2452671.000000000000,2319971.000000000000,13337590.000000000000
FS( 112 ),1438071.000000000000,1765571.000000000000,1607851.000000000000,1863620.999999999800,1737071.000000000000,2472691.000000000500,2245371.000000000000,13130250.000000000000
FS( 113 ),1459571.000000000000,1767571.000000000000,1600111.000000000000,1876821.000000000000,1722211.000000000000,2480391.000000000000,2275211.000000000000,13181890.000000000000
FS( 114 ),1450071.000000000000,1806571.000000000000,1581571.000000000000,1883421.000000000200,1722211.000000000000,2500411.000000000000,2301331.000000000000,13245590.000000000000
FS( 115 ),1450071.000000000000,1829071.000000000000,1580131.000000000000,1899371.000000000000,1722211.000000000000,2514271.000000000000,2275211.000000000000,13270340.000000000000
FS( 116 ),1448071.000000000000,1810570.999999999800,1569151.000000000000,1879021.000000000000,1720351.000000000000,2521971.000000000000,2245371.000000000000,13194510.000000000000
FS( 117 ),1448071.000000000000,1821571.000000000200,1592371.000000000200,1897171.000000000200,1711051.000000000000,2646711.000000000000,2271491.000000000000,13388440.000000000000
FS( 118 ),1463571.000000000000,1812071.000000000000,1584631.000000000000,1883421.000000000200,1755651.000000000000,2598971.000000000000,2293851.000000000000,13392170.000000000000
FS( 119 ),1473571.000000000000,1836571.000000000000,1607851.000000000000,1935121.000000000000,1779811.000000000000,2563551.000000000000,2278931.000000000000,13475410.000000000000
FS( 120 ),1461571.000000000000,1833071.000000000000,1600111.000000000000,1924120.999999999800,1776091.000000000000,2563551.000000000000,2271491.000000000000,13430010.000000000000
FS( 121 ),1489071.000000000000,1821571.000000000200,1607851.000000000000,1926321.000000000000,1781671.000000000000,2563551.000000000000,2271491.000000000000,13461530.000000000000
