代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12695340.000000000000
真實報酬,2695340.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,19499.603710298565
風險,133734.742468254580
起點值,0.145808062665
找到最佳解世代,1350
找到最佳解實驗#,1
找到最佳解次數,20

投資組合檔數,5
1326(5)[1],2498(27)[2],2891(37)[8],3045(40)[9],9999(49)[30],
FS( 41 ),2349200.000000000500,2311850.000000000000,1888560.000000000000,2109600.000000000000,2000000.000000000000,10659210.000000000000
FS( 42 ),2349200.000000000500,2333600.000000000000,1878610.000000000200,2122000.000000000000,2000000.000000000000,10683410.000000000000
FS( 43 ),2375479.999999999500,2333600.000000000000,1858710.000000000000,2124800.000000000000,2000000.000000000000,10692590.000000000000
FS( 44 ),2391320.000000000000,2369870.000000000000,1928360.000000000200,2128000.000000000000,2000000.000000000000,10817550.000000000000
FS( 45 ),2404640.000000000000,2447239.999999999500,1934330.000000000000,2115600.000000000000,2000000.000000000000,10901810.000000000000
FS( 46 ),2428040.000000000000,2425489.999999999500,1964180.000000000000,2106800.000000000000,2000000.000000000000,10924510.000000000000
FS( 47 ),2449280.000000000000,2420630.000000000000,1994030.000000000000,2115600.000000000000,2000000.000000000000,10979540.000000000000
FS( 48 ),2451800.000000000000,2384390.000000000000,1974130.000000000200,2106800.000000000000,2000000.000000000000,10917120.000000000000
FS( 49 ),2451800.000000000000,2408540.000000000000,1984080.000000000000,2128000.000000000000,2000000.000000000000,10972420.000000000000
FS( 50 ),2470160.000000000000,2396480.000000000000,2000000.000000000000,2137200.000000000000,2000000.000000000000,11003840.000000000000
FS( 51 ),2457200.000000000500,2459330.000000000500,1994030.000000000000,2118800.000000000000,2000000.000000000000,11029360.000000000000
FS( 52 ),2465120.000000000000,2466560.000000000500,1974130.000000000200,2100400.000000000000,2000000.000000000000,11006210.000000000000
FS( 53 ),2488519.999999999500,2488340.000000000000,1978110.000000000200,2112800.000000000000,2000000.000000000000,11067770.000000000000
FS( 54 ),2564840.000000000000,2473820.000000000000,1974130.000000000200,2103599.999999999500,2000000.000000000000,11116390.000000000000
FS( 55 ),2559440.000000000000,2449640.000000000000,1994030.000000000000,2109600.000000000000,2000000.000000000000,11112710.000000000000
FS( 56 ),2562320.000000000000,2398880.000000000000,2059700.000000000000,2124800.000000000000,2000000.000000000000,11145700.000000000000
FS( 57 ),2525600.000000000000,2381960.000000000000,2085570.000000000000,2128000.000000000000,2000000.000000000000,11121130.000000000000
FS( 58 ),2514800.000000000000,2413400.000000000000,2095520.000000000200,2124800.000000000000,2000000.000000000000,11148520.000000000000
FS( 59 ),2514800.000000000000,2500430.000000000000,2079600.000000000200,2122000.000000000000,2000000.000000000000,11216830.000000000000
FS( 60 ),2541080.000000000000,2500430.000000000000,2079600.000000000200,2124800.000000000000,2000000.000000000000,11245910.000000000000
FS( 61 ),2546479.999999999500,2466560.000000000500,2043780.000000000000,2124800.000000000000,2000000.000000000000,11181620.000000000000
FS( 62 ),2549000.000000000000,2466560.000000000500,2099500.000000000000,2130800.000000000500,2000000.000000000000,11245860.000000000000
FS( 63 ),2562320.000000000000,2449640.000000000000,2099500.000000000000,2140000.000000000000,2000000.000000000000,11251460.000000000000
FS( 64 ),2562320.000000000000,2418230.000000000000,2171139.999999999500,2146000.000000000000,2000000.000000000000,11297690.000000000000
FS( 65 ),2575280.000000000000,2461730.000000000000,2145270.000000000000,2173599.999999999500,2000000.000000000000,11355880.000000000000
FS( 66 ),2583200.000000000500,2466560.000000000500,2165170.000000000000,2167600.000000000000,2000000.000000000000,11382530.000000000000
FS( 67 ),2570239.999999999500,2517349.999999999500,2210940.000000000000,2158400.000000000000,2000000.000000000000,11456930.000000000000
FS( 68 ),2562320.000000000000,2512489.999999999500,2141290.000000000000,2146000.000000000000,2000000.000000000000,11362100.000000000000
FS( 69 ),2486000.000000000000,2456900.000000000000,2085570.000000000000,2118800.000000000000,2000000.000000000000,11147270.000000000000
FS( 70 ),2491400.000000000000,2483510.000000000000,2181090.000000000000,2128000.000000000000,2000000.000000000000,11284000.000000000000
FS( 71 ),2433440.000000000000,2442410.000000000000,2125370.000000000000,2115600.000000000000,2000000.000000000000,11116820.000000000000
FS( 72 ),2496440.000000000000,2442410.000000000000,2141290.000000000000,2109600.000000000000,2000000.000000000000,11189740.000000000000
FS( 73 ),2501840.000000000000,2452070.000000000000,2171139.999999999500,2130800.000000000500,2000000.000000000000,11255850.000000000000
FS( 74 ),2499320.000000000000,2410970.000000000000,2204970.000000000000,2115600.000000000000,2000000.000000000000,11230860.000000000000
FS( 75 ),2525600.000000000000,2381960.000000000000,2356210.000000000500,2109600.000000000000,2000000.000000000000,11373370.000000000000
FS( 76 ),2554400.000000000000,2340860.000000000000,2368150.000000000000,2109600.000000000000,2000000.000000000000,11373010.000000000000
FS( 77 ),2556920.000000000500,2410970.000000000000,2326360.000000000000,2103599.999999999500,2000000.000000000000,11397850.000000000000
FS( 78 ),2554400.000000000000,2406140.000000000000,2378100.000000000000,2124800.000000000000,2000000.000000000000,11463440.000000000000
FS( 79 ),2575280.000000000000,2442410.000000000000,2378100.000000000000,2137200.000000000000,2000000.000000000000,11532990.000000000000
FS( 80 ),2549000.000000000000,2452070.000000000000,2411930.000000000000,2130800.000000000500,2000000.000000000000,11543800.000000000000
FS( 81 ),2546479.999999999500,2437550.000000000000,2382080.000000000000,2128000.000000000000,2000000.000000000000,11494110.000000000000
FS( 82 ),2525600.000000000000,2454500.000000000000,2407950.000000000000,2146000.000000000000,2000000.000000000000,11534050.000000000000
FS( 83 ),2551880.000000000000,2531840.000000000000,2463670.000000000000,2130800.000000000500,2000000.000000000000,11678190.000000000000
FS( 84 ),2578160.000000000000,2587460.000000000000,2427850.000000000000,2137200.000000000000,2000000.000000000000,11730670.000000000000
FS( 85 ),2609479.999999999500,2647880.000000000000,2443770.000000000000,2130800.000000000500,2000000.000000000000,11831930.000000000000
FS( 86 ),2788040.000000000000,2657540.000000000000,2507450.000000000000,2130800.000000000500,2000000.000000000000,12083830.000000000000
FS( 87 ),2788040.000000000000,2684150.000000000000,2447750.000000000000,2140000.000000000000,2000000.000000000000,12059940.000000000000
FS( 88 ),2748800.000000000000,2691410.000000000000,2388050.000000000000,2152400.000000000500,2000000.000000000000,11980660.000000000000
FS( 89 ),2683280.000000000000,2585030.000000000000,2312430.000000000000,2130800.000000000500,2000000.000000000000,11711540.000000000000
FS( 90 ),2683280.000000000000,2534270.000000000000,2200990.000000000000,2076000.000000000000,2000000.000000000000,11494540.000000000000
FS( 91 ),2657000.000000000000,2563280.000000000000,2312430.000000000000,2067200.000000000000,2000000.000000000000,11599910.000000000000
FS( 92 ),2748800.000000000000,2643050.000000000000,2326360.000000000000,2060800.000000000200,2000000.000000000000,11779010.000000000000
FS( 93 ),2735840.000000000000,2633390.000000000000,2326360.000000000000,2064000.000000000200,2000000.000000000000,11759590.000000000000
FS( 94 ),2761760.000000000000,2621300.000000000000,2260690.000000000000,2030399.999999999800,2000000.000000000000,11674150.000000000000
FS( 95 ),2761760.000000000000,2691410.000000000000,2417900.000000000000,2073200.000000000000,2000000.000000000000,11944270.000000000000
FS( 96 ),2827640.000000000000,2708330.000000000500,2392030.000000000000,2085200.000000000000,2000000.000000000000,12013200.000000000000
FS( 97 ),2788040.000000000000,2684150.000000000000,2352230.000000000000,2091200.000000000000,2000000.000000000000,11915620.000000000000
FS( 98 ),2630720.000000000000,2691410.000000000000,2352230.000000000000,2070000.000000000000,2000000.000000000000,11744360.000000000000
FS( 99 ),2643680.000000000000,2701070.000000000000,2382080.000000000000,2103599.999999999500,2000000.000000000000,11830430.000000000000
FS( 100 ),2657000.000000000000,2865470.000000000000,2346260.000000000000,2070000.000000000000,2000000.000000000000,11938730.000000000000
FS( 101 ),2683280.000000000000,2925890.000000000000,2392030.000000000000,2091200.000000000000,2000000.000000000000,12092400.000000000000
FS( 102 ),2599040.000000000000,2950070.000000000000,2407950.000000000000,2097600.000000000000,2000000.000000000000,12054660.000000000000
FS( 103 ),2657000.000000000000,2950070.000000000000,2401980.000000000000,2130800.000000000500,2000000.000000000000,12139850.000000000000
FS( 104 ),2748800.000000000000,2986340.000000000000,2427850.000000000000,2115600.000000000000,2000000.000000000000,12278590.000000000000
FS( 105 ),2669960.000000000500,2913800.000000000000,2427850.000000000000,2122000.000000000000,2000000.000000000000,12133610.000000000000
FS( 106 ),2735840.000000000000,2950070.000000000000,2437800.000000000000,2128000.000000000000,2000000.000000000000,12251710.000000000000
FS( 107 ),2696239.999999999500,3010520.000000000000,2483570.000000000000,2124800.000000000000,2000000.000000000000,12315130.000000000000
FS( 108 ),2606960.000000000500,2937980.000000000000,2463670.000000000000,2100400.000000000000,2000000.000000000000,12109010.000000000000
FS( 109 ),2601560.000000000000,2792930.000000000000,2473620.000000000000,2091200.000000000000,2000000.000000000000,11959310.000000000000
FS( 110 ),2735840.000000000000,2768750.000000000000,2431830.000000000000,2103599.999999999500,2000000.000000000000,12040020.000000000000
FS( 111 ),2722519.999999999500,2623700.000000000000,2306460.000000000500,2115600.000000000000,2000000.000000000000,11768280.000000000000
FS( 112 ),2709560.000000000000,2780840.000000000000,2352230.000000000000,2100400.000000000000,2000000.000000000000,11943030.000000000000
FS( 113 ),2735840.000000000000,2732510.000000000000,2417900.000000000000,2118800.000000000000,2000000.000000000000,12005050.000000000000
FS( 114 ),2801360.000000000000,2805020.000000000000,2392030.000000000000,2103599.999999999500,2000000.000000000000,12102010.000000000000
FS( 115 ),2840600.000000000000,2805020.000000000000,2411930.000000000000,2106800.000000000000,2000000.000000000000,12164350.000000000000
FS( 116 ),2801360.000000000000,2805020.000000000000,2437800.000000000000,2112800.000000000000,2000000.000000000000,12156980.000000000000
FS( 117 ),2853920.000000000500,2732510.000000000000,2477600.000000000000,2122000.000000000000,2000000.000000000000,12186030.000000000000
FS( 118 ),2827640.000000000000,2829200.000000000000,2477600.000000000000,2118800.000000000000,2000000.000000000000,12253240.000000000000
FS( 119 ),2840600.000000000000,2853380.000000000000,2507450.000000000000,2137200.000000000000,2000000.000000000000,12338630.000000000000
FS( 120 ),2840600.000000000000,2841290.000000000000,2487550.000000000000,2152400.000000000500,2000000.000000000000,12321840.000000000000
FS( 121 ),2919440.000000000000,2901710.000000000000,2493520.000000000000,2155200.000000000000,2000000.000000000000,12469870.000000000000
FS( 122 ),2959040.000000000000,2937980.000000000000,2529340.000000000000,2164400.000000000000,2000000.000000000000,12590760.000000000000
FS( 123 ),2932760.000000000000,3070940.000000000500,2529340.000000000000,2152400.000000000500,2009900.000000000000,12695340.000000000000
