代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11818210.000000000000
真實報酬,1818210.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,19044.575109929439
風險,180956.827045716930
起點值,0.105243750241
找到最佳解世代,2097
找到最佳解實驗#,4
找到最佳解次數,13

投資組合檔數,5
2317(16)[2],2474(26)[16],2882(31)[10],2887(36)[1],9999(50)[43],
FS( 26 ),2065960.000000000200,2290970.000000000000,2038079.999999999800,2051740.000000000000,2000000.000000000000,10446750.000000000000
FS( 27 ),2072760.000000000000,2295020.000000000500,2022399.999999999800,2037810.000000000500,2000000.000000000000,10427990.000000000000
FS( 28 ),2034000.000000000000,2270810.000000000000,2011199.999999999800,2043780.000000000200,2000000.000000000000,10359790.000000000000
FS( 29 ),2038760.000000000000,2307170.000000000000,2015680.000000000000,2059700.000000000200,2000000.000000000000,10421310.000000000000
FS( 30 ),2045560.000000000000,2315270.000000000500,2035840.000000000000,2051740.000000000000,2000000.000000000000,10448410.000000000000
FS( 31 ),2054740.000000000000,2307170.000000000000,2029119.999999999800,2087560.000000000500,2000000.000000000000,10478590.000000000000
FS( 32 ),2059160.000000000000,2323369.999999999500,2049279.999999999500,2095520.000000000000,2000000.000000000000,10527330.000000000000
FS( 33 ),2081940.000000000000,2363780.000000000000,2047039.999999999500,2095520.000000000000,2000000.000000000000,10588280.000000000000
FS( 34 ),2099960.000000000000,2351630.000000000000,2033599.999999999500,2079600.000000000500,2000000.000000000000,10564790.000000000000
FS( 35 ),2086360.000000000000,2331470.000000000000,2033599.999999999500,2073630.000000000200,2000000.000000000000,10525060.000000000000
FS( 36 ),2131920.000000000000,2379890.000000000000,2038079.999999999800,2079600.000000000500,2000000.000000000000,10629490.000000000000
FS( 37 ),2154700.000000000000,2460800.000000000000,2044799.999999999500,2095520.000000000000,2000000.000000000000,10755820.000000000000
FS( 38 ),2143140.000000000000,2468900.000000000000,2047039.999999999500,2095520.000000000000,2000000.000000000000,10754600.000000000000
FS( 39 ),2150280.000000000000,2440550.000000000000,2051519.999999999500,2101490.000000000000,2000000.000000000000,10743840.000000000000
FS( 40 ),2163880.000000000000,2440550.000000000000,2078959.999999999500,2123380.000000000000,2000000.000000000000,10806770.000000000000
FS( 41 ),2165920.000000000000,2436500.000000000500,2083439.999999999500,2131340.000000000000,2000000.000000000000,10817200.000000000000
FS( 42 ),2141100.000000000000,2363780.000000000000,2078959.999999999500,2159200.000000000000,2000000.000000000000,10743040.000000000000
FS( 43 ),2154700.000000000000,2428400.000000000000,2090159.999999999800,2153230.000000000900,2000000.000000000000,10826490.000000000000
FS( 44 ),2157080.000000000500,2460800.000000000000,2070000.000000000000,2131340.000000000000,2000000.000000000000,10819220.000000000000
FS( 45 ),2152320.000000000000,2476910.000000000000,2083439.999999999500,2145270.000000000000,2000000.000000000000,10857940.000000000000
FS( 46 ),2159120.000000000000,2493110.000000000000,2085679.999999999800,2139300.000000000000,2000000.000000000000,10877210.000000000000
FS( 47 ),2165920.000000000000,2501210.000000000000,2085679.999999999800,2153230.000000000900,2000000.000000000000,10906040.000000000000
FS( 48 ),2179520.000000000000,2573930.000000000000,2117040.000000000000,2167160.000000000000,2000000.000000000000,11037650.000000000000
FS( 49 ),2172719.999999999500,2573930.000000000000,2114800.000000000000,2189050.000000000000,2000000.000000000000,11050500.000000000000
FS( 50 ),2163880.000000000000,2533520.000000000000,2105840.000000000000,2189050.000000000000,2000000.000000000000,10992290.000000000000
FS( 51 ),2159120.000000000000,2529470.000000000000,2099120.000000000000,2210940.000000000000,2000000.000000000000,10998650.000000000000
FS( 52 ),2147900.000000000000,2493110.000000000000,2108080.000000000000,2218900.000000000900,2000000.000000000000,10967990.000000000000
FS( 53 ),2177480.000000000000,2485010.000000000000,2121519.999999999100,2246760.000000000000,2000000.000000000000,11030770.000000000000
FS( 54 ),2179520.000000000000,2485010.000000000000,2126000.000000000000,2238800.000000000000,2000000.000000000000,11029330.000000000000
FS( 55 ),2175100.000000000000,2513360.000000000000,2128240.000000000000,2232830.000000000000,2000000.000000000000,11049530.000000000000
FS( 56 ),2184280.000000000000,2501210.000000000000,2123760.000000000000,2232830.000000000000,2000000.000000000000,11042080.000000000000
FS( 57 ),2259420.000000000000,2444599.999999999500,2123760.000000000000,2218900.000000000900,2000000.000000000000,11046680.000000000000
FS( 58 ),2273020.000000000500,2315270.000000000500,2142800.000000000000,2210940.000000000000,2000000.000000000000,10942030.000000000000
FS( 59 ),2234260.000000000000,2404190.000000000000,2137760.000000000000,2224870.000000000000,2000000.000000000000,11001080.000000000000
FS( 60 ),2279820.000000000000,2436500.000000000500,2156800.000000000000,2232830.000000000000,2000000.000000000000,11105950.000000000000
FS( 61 ),2281860.000000000000,2420390.000000000000,2161280.000000000000,2218900.000000000900,2000000.000000000000,11082430.000000000000
FS( 62 ),2313820.000000000000,2448650.000000000000,2182000.000000000000,2218900.000000000900,2000000.000000000000,11163370.000000000000
FS( 63 ),2359380.000000000000,2420390.000000000000,2175280.000000000000,2232830.000000000000,2000000.000000000000,11187880.000000000000
FS( 64 ),2382160.000000000000,2444599.999999999500,2163519.999999999100,2232830.000000000000,2000000.000000000000,11223110.000000000000
FS( 65 ),2404940.000000000000,2468900.000000000000,2159040.000000000000,2218900.000000000900,2000000.000000000000,11251780.000000000000
FS( 66 ),2382160.000000000000,2412290.000000000500,2163519.999999999100,2218900.000000000900,2000000.000000000000,11176870.000000000000
FS( 67 ),2393380.000000000000,2489059.999999999500,2151760.000000000000,2224870.000000000000,2000000.000000000000,11259070.000000000000
FS( 68 ),2416160.000000000000,2493110.000000000000,2193760.000000000000,2232830.000000000000,2000000.000000000000,11335860.000000000000
FS( 69 ),2427380.000000000000,2468900.000000000000,2196000.000000000000,2276610.000000000000,2000000.000000000000,11368890.000000000000
FS( 70 ),2507279.999999999500,2480960.000000000000,2259280.000000000000,2312430.000000000000,2000000.000000000000,11559950.000000000000
FS( 71 ),2518500.000000000500,2456750.000000000500,2238000.000000000000,2260690.000000000000,2000000.000000000000,11473940.000000000000
FS( 72 ),2541279.999999999500,2420390.000000000000,2338240.000000000000,2276610.000000000000,2000000.000000000000,11576520.000000000000
FS( 73 ),2564060.000000000000,2468900.000000000000,2384720.000000000000,2312430.000000000000,2000000.000000000000,11730110.000000000000
FS( 74 ),2484500.000000000500,2432450.000000000000,2375760.000000000000,2304470.000000000000,2000000.000000000000,11597180.000000000000
FS( 75 ),2461720.000000000000,2412290.000000000500,2394240.000000000000,2304470.000000000000,2000000.000000000000,11572720.000000000000
FS( 76 ),2484500.000000000500,2460800.000000000000,2408240.000000000000,2298500.000000000000,2000000.000000000000,11652040.000000000000
FS( 77 ),2552500.000000000500,2444599.999999999500,2412720.000000000000,2318400.000000000900,2000000.000000000000,11728220.000000000000
FS( 78 ),2541279.999999999500,2436500.000000000500,2412720.000000000000,2326360.000000000000,2000000.000000000000,11716860.000000000000
FS( 79 ),2552500.000000000500,2480960.000000000000,2482720.000000000000,2326360.000000000000,2000000.000000000000,11842540.000000000000
FS( 80 ),2495720.000000000000,2412290.000000000500,2478240.000000000000,2340290.000000000000,2000000.000000000000,11726540.000000000000
FS( 81 ),2427380.000000000000,2311220.000000000000,2520240.000000000000,2370140.000000000000,2000000.000000000000,11628980.000000000000
FS( 82 ),2427380.000000000000,2214200.000000000000,2459760.000000000000,2348250.000000000000,2000000.000000000000,11449590.000000000000
FS( 83 ),2416160.000000000000,2266760.000000000000,2498959.999999999100,2370140.000000000000,2000000.000000000000,11552020.000000000000
FS( 84 ),2393380.000000000000,2202050.000000000000,2474320.000000000000,2334320.000000000000,2000000.000000000000,11404070.000000000000
FS( 85 ),2359380.000000000000,2274860.000000000000,2425600.000000000000,2318400.000000000900,2000000.000000000000,11378240.000000000000
FS( 86 ),2438940.000000000000,2315270.000000000500,2406000.000000000000,2326360.000000000000,2000000.000000000000,11486570.000000000000
FS( 87 ),2359380.000000000000,2242550.000000000000,2334880.000000000000,2282580.000000000000,2000000.000000000000,11219390.000000000000
FS( 88 ),2393380.000000000000,2303119.999999999500,2386400.000000000000,2304470.000000000000,2000000.000000000000,11387370.000000000000
FS( 89 ),2393380.000000000000,2250560.000000000000,2391439.999999999100,2312430.000000000000,2000000.000000000000,11347810.000000000000
FS( 90 ),2370600.000000000000,2311220.000000000000,2371840.000000000000,2304470.000000000000,2000000.000000000000,11358130.000000000000
FS( 91 ),2404940.000000000000,2387990.000000000000,2400959.999999999100,2318400.000000000900,2000000.000000000000,11512290.000000000000
FS( 92 ),2416160.000000000000,2505260.000000000000,2384160.000000000000,2334320.000000000000,2000000.000000000000,11639900.000000000000
FS( 93 ),2450160.000000000000,2517319.999999999500,2420560.000000000000,2348250.000000000000,2000000.000000000000,11736290.000000000000
FS( 94 ),2518500.000000000500,2537569.999999999500,2445200.000000000000,2318400.000000000900,2000000.000000000000,11819670.000000000000
FS( 95 ),2484500.000000000500,2533520.000000000000,2425600.000000000000,2312430.000000000000,2000000.000000000000,11756050.000000000000
FS( 96 ),2484500.000000000500,2489059.999999999500,2406000.000000000000,2304470.000000000000,2000000.000000000000,11684030.000000000000
FS( 97 ),2507279.999999999500,2565830.000000000000,2425600.000000000000,2407950.000000000000,2000000.000000000000,11906660.000000000000
FS( 98 ),2507279.999999999500,2561780.000000000500,2479360.000000000000,2439790.000000000000,2000000.000000000000,11988210.000000000000
FS( 99 ),2507279.999999999500,2582030.000000000500,2498959.999999999100,2431830.000000000000,2000000.000000000000,12020100.000000000000
FS( 100 ),2541279.999999999500,2586080.000000000000,2547680.000000000000,2497500.000000000000,2000000.000000000000,12172540.000000000000
FS( 101 ),2552500.000000000500,2594180.000000000000,2543200.000000000000,2473620.000000000000,2000000.000000000000,12163500.000000000000
FS( 102 ),2541279.999999999500,2626490.000000000000,2543200.000000000000,2457700.000000000000,2000000.000000000000,12168670.000000000000
FS( 103 ),2586840.000000000000,2683099.999999999500,2557760.000000000000,2481580.000000000000,2000000.000000000000,12309280.000000000000
FS( 104 ),2680000.000000000500,2679050.000000000000,2543200.000000000000,2505460.000000000000,2000000.000000000000,12407710.000000000000
FS( 105 ),2680000.000000000500,2646740.000000000000,2504000.000000000000,2489540.000000000000,2000000.000000000000,12320280.000000000000
FS( 106 ),2667080.000000000000,2687150.000000000000,2528080.000000000000,2481580.000000000000,2000000.000000000000,12363890.000000000000
FS( 107 ),2641240.000000000000,2614340.000000000000,2488880.000000000000,2481580.000000000000,2000000.000000000000,12226040.000000000000
FS( 108 ),2654160.000000000000,2703260.000000000000,2528080.000000000000,2521380.000000000000,2000000.000000000000,12406880.000000000000
FS( 109 ),2625940.000000000000,2687150.000000000000,2543200.000000000000,2531330.000000000000,2000000.000000000000,12387620.000000000000
FS( 110 ),2641240.000000000000,2650700.000000000000,2552720.000000000000,2521380.000000000000,2000000.000000000000,12366040.000000000000
FS( 111 ),2680000.000000000500,2646740.000000000000,2572320.000000000000,2505460.000000000000,2000000.000000000000,12404520.000000000000
FS( 112 ),2654160.000000000000,2666900.000000000000,2552720.000000000000,2505460.000000000000,2000000.000000000000,12379240.000000000000
FS( 113 ),2628320.000000000000,2650700.000000000000,2538160.000000000000,2481580.000000000000,2000000.000000000000,12298760.000000000000
FS( 114 ),2613020.000000000500,2541620.000000000000,2498959.999999999100,2489540.000000000000,2000000.000000000000,12143140.000000000000
FS( 115 ),2654160.000000000000,2557819.999999999500,2454720.000000000000,2473620.000000000000,2000000.000000000000,12140320.000000000000
FS( 116 ),2615400.000000000000,2541620.000000000000,2442400.000000000000,2465660.000000000000,2000000.000000000000,12065080.000000000000
FS( 117 ),2654160.000000000000,2581940.000000000000,2464800.000000000000,2449740.000000000000,2000000.000000000000,12150640.000000000000
FS( 118 ),2680000.000000000500,2585990.000000000000,2488880.000000000000,2457700.000000000000,2000000.000000000000,12212570.000000000000
FS( 119 ),2654160.000000000000,2651780.000000000500,2493920.000000000000,2449740.000000000000,2000000.000000000000,12249600.000000000000
FS( 120 ),2641240.000000000000,2594270.000000000000,2493920.000000000000,2457700.000000000000,2000000.000000000000,12187130.000000000000
FS( 121 ),2641240.000000000000,2573660.000000000000,2452480.000000000000,2457700.000000000000,2000000.000000000000,12125080.000000000000
FS( 122 ),2641240.000000000000,2590130.000000000000,2459760.000000000000,2449740.000000000000,2000000.000000000000,12140870.000000000000
FS( 123 ),2628320.000000000000,2475020.000000000500,2454720.000000000000,2415910.000000000000,2000000.000000000000,11973970.000000000000
FS( 124 ),2553180.000000000000,2417420.000000000000,2459760.000000000000,2392030.000000000000,2000000.000000000000,11822390.000000000000
FS( 125 ),2566440.000000000000,2466829.999999999500,2459760.000000000000,2376110.000000000000,2000000.000000000000,11869140.000000000000
FS( 126 ),2524960.000000000000,2516150.000000000000,2432880.000000000000,2334320.000000000000,2009900.000000000000,11818210.000000000000
