代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12175570.000000000000
真實報酬,2175570.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,13759.520532644105
風險,158001.672244607560
起點值,0.087084651303
找到最佳解世代,1642
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,5
2412(24)[5],2912(39)[1],3045(40)[2],8046(47)[22],9999(49)[21],
FS( 21 ),1987200.000000000000,2260710.000000000000,2009870.000000000000,2068589.999999999800,2000000.000000000000,10326370.000000000000
FS( 22 ),1996800.000000000000,2186930.000000000000,1992950.000000000000,2129770.000000000000,2000000.000000000000,10306450.000000000000
FS( 23 ),1987200.000000000000,2167089.999999999500,2006580.000000000200,2274740.000000000000,2000000.000000000000,10435610.000000000000
FS( 24 ),1955200.000000000000,2147560.000000000000,2006580.000000000200,2190760.000000000000,2000000.000000000000,10300100.000000000000
FS( 25 ),1971200.000000000000,2152520.000000000000,1996240.000000000200,2160170.000000000000,2000000.000000000000,10280130.000000000000
FS( 26 ),1964800.000000000200,2105710.000000000000,1986370.000000000000,2251750.000000000000,2000000.000000000000,10308630.000000000000
FS( 27 ),1987200.000000000000,2150040.000000000000,2003290.000000000200,2190760.000000000000,2000000.000000000000,10331290.000000000000
FS( 28 ),1974399.999999999800,2162130.000000000000,1989660.000000000000,2144970.000000000000,2000000.000000000000,10271160.000000000000
FS( 29 ),1993600.000000000000,2145080.000000000000,1989660.000000000000,2190760.000000000000,2000000.000000000000,10319100.000000000000
FS( 30 ),2000000.000000000000,2152520.000000000000,2006580.000000000200,2190760.000000000000,2000000.000000000000,10349860.000000000000
FS( 31 ),1990399.999999999800,2152520.000000000000,2003290.000000000200,2175560.000000000000,2000000.000000000000,10321770.000000000000
FS( 32 ),1996800.000000000000,2201500.000000000000,2009870.000000000000,2144970.000000000000,2000000.000000000000,10353140.000000000000
FS( 33 ),1996800.000000000000,2248310.000000000000,2016450.000000000000,2160170.000000000000,2000000.000000000000,10421730.000000000000
FS( 34 ),1996800.000000000000,2250790.000000000000,2019740.000000000200,2205960.000000000000,2000000.000000000000,10473290.000000000000
FS( 35 ),1996800.000000000000,2235910.000000000000,2009870.000000000000,2129770.000000000000,2000000.000000000000,10372350.000000000000
FS( 36 ),1996800.000000000000,2213900.000000000000,2016450.000000000000,2099180.000000000000,2000000.000000000000,10326330.000000000000
FS( 37 ),1990399.999999999800,2290160.000000000000,2023030.000000000200,2114380.000000000000,2000000.000000000000,10417970.000000000000
FS( 38 ),1977599.999999999800,2327050.000000000500,2026320.000000000200,2091580.000000000200,2000000.000000000000,10422550.000000000000
FS( 39 ),2006400.000000000000,2272800.000000000500,2019740.000000000200,2152570.000000000000,2000000.000000000000,10451510.000000000000
FS( 40 ),1984000.000000000000,2260710.000000000000,2016450.000000000000,2144970.000000000000,2000000.000000000000,10406130.000000000000
FS( 41 ),1980800.000000000200,2250790.000000000000,2026320.000000000200,2114380.000000000000,2000000.000000000000,10372290.000000000000
FS( 42 ),2000000.000000000000,2297600.000000000000,2042770.000000000200,2121980.000000000000,2000000.000000000000,10462350.000000000000
FS( 43 ),1993600.000000000000,2245830.000000000000,2023030.000000000200,2068589.999999999800,2000000.000000000000,10331050.000000000000
FS( 44 ),1987200.000000000000,2228470.000000000000,2023030.000000000200,1984800.000000000000,2000000.000000000000,10223500.000000000000
FS( 45 ),1993600.000000000000,2285200.000000000000,2049350.000000000500,2068589.999999999800,2000000.000000000000,10396740.000000000000
FS( 46 ),1996800.000000000000,2277760.000000000500,2062510.000000000500,2083980.000000000000,2000000.000000000000,10421050.000000000000
FS( 47 ),1996800.000000000000,2270319.999999999500,2072380.000000000200,1992400.000000000000,2000000.000000000000,10331900.000000000000
FS( 48 ),1990399.999999999800,2285200.000000000000,2075670.000000000200,2015199.999999999800,2000000.000000000000,10366470.000000000000
FS( 49 ),1996800.000000000000,2371380.000000000000,2062510.000000000500,2060990.000000000200,2000000.000000000000,10491680.000000000000
FS( 50 ),2016000.000000000000,2356500.000000000000,2089300.000000000500,2129770.000000000000,2000000.000000000000,10591570.000000000000
FS( 51 ),2028800.000000000000,2395870.000000000000,2141940.000000000000,2137370.000000000000,2000000.000000000000,10703980.000000000000
FS( 52 ),2035200.000000000000,2425319.999999999500,2135360.000000000000,2129770.000000000000,2000000.000000000000,10725650.000000000000
FS( 53 ),2057599.999999999800,2383470.000000000000,2128780.000000000000,2114380.000000000000,2000000.000000000000,10684230.000000000000
FS( 54 ),2044800.000000000200,2410440.000000000000,2164970.000000000900,2160170.000000000000,2000000.000000000000,10780380.000000000000
FS( 55 ),2064000.000000000000,2380990.000000000000,2168260.000000000000,2152570.000000000000,2000000.000000000000,10765820.000000000000
FS( 56 ),2057599.999999999800,2415400.000000000000,2201630.000000000000,2160170.000000000000,2000000.000000000000,10834800.000000000000
FS( 57 ),2051200.000000000000,2449810.000000000000,2195050.000000000000,2160170.000000000000,2000000.000000000000,10856230.000000000000
FS( 58 ),2060800.000000000200,2442680.000000000000,2175310.000000000000,2144970.000000000000,2000000.000000000000,10823760.000000000000
FS( 59 ),2060800.000000000200,2430280.000000000500,2168260.000000000000,2106780.000000000000,2000000.000000000000,10766120.000000000000
FS( 60 ),2044800.000000000200,2395870.000000000000,2138650.000000000000,2099180.000000000000,2000000.000000000000,10678500.000000000000
FS( 61 ),2060800.000000000200,2371380.000000000000,2168260.000000000000,2167770.000000000000,2000000.000000000000,10768210.000000000000
FS( 62 ),2057599.999999999800,2317130.000000000000,2175310.000000000000,2106780.000000000000,2000000.000000000000,10656820.000000000000
FS( 63 ),2064000.000000000000,2385950.000000000000,2191760.000000000000,2060990.000000000200,2000000.000000000000,10702700.000000000000
FS( 64 ),2073600.000000000000,2309690.000000000000,2185180.000000000900,2030589.999999999800,2000000.000000000000,10599060.000000000000
FS( 65 ),2099200.000000000000,2336660.000000000000,2247690.000000000000,2068589.999999999800,2000000.000000000000,10752140.000000000000
FS( 66 ),2112000.000000000000,2324569.999999999500,2188000.000000000000,2060990.000000000200,2000000.000000000000,10685560.000000000000
FS( 67 ),2131200.000000000000,2322089.999999999500,2188000.000000000000,2099180.000000000000,2000000.000000000000,10740470.000000000000
FS( 68 ),2121600.000000000000,2346580.000000000000,2195050.000000000000,2205960.000000000000,2000000.000000000000,10869190.000000000000
FS( 69 ),2131200.000000000000,2408270.000000000000,2198810.000000000000,2251750.000000000000,2000000.000000000000,10990030.000000000000
FS( 70 ),2131200.000000000000,2445160.000000000000,2198810.000000000000,2251750.000000000000,2000000.000000000000,11026920.000000000000
FS( 71 ),2131200.000000000000,2442680.000000000000,2191760.000000000000,2373920.000000000000,2000000.000000000000,11139560.000000000000
FS( 72 ),2131200.000000000000,2415400.000000000000,2177190.000000000000,2350930.000000000000,2000000.000000000000,11074720.000000000000
FS( 73 ),2144000.000000000000,2479569.999999999500,2180950.000000000000,2325660.000000000000,2000000.000000000000,11130180.000000000000
FS( 74 ),2124800.000000000500,2506540.000000000000,2173900.000000000000,2333640.000000000000,2000000.000000000000,11138880.000000000000
FS( 75 ),2128000.000000000000,2654100.000000000000,2198810.000000000000,2214890.000000000000,2000000.000000000000,11195800.000000000000
FS( 76 ),2134400.000000000000,2592410.000000000000,2227480.000000000000,2293930.000000000000,2000000.000000000000,11248220.000000000000
FS( 77 ),2140800.000000000000,2592410.000000000000,2234530.000000000000,2293930.000000000000,2000000.000000000000,11261670.000000000000
FS( 78 ),2153600.000000000000,2592410.000000000000,2238290.000000000000,2293930.000000000000,2000000.000000000000,11278230.000000000000
FS( 79 ),2150400.000000000000,2580319.999999999500,2234530.000000000000,2238640.000000000000,2000000.000000000000,11203890.000000000000
FS( 80 ),2175999.999999999500,2567920.000000000000,2259440.000000000000,2254410.000000000000,2000000.000000000000,11257770.000000000000
FS( 81 ),2169600.000000000000,2604810.000000000000,2281060.000000000000,2191140.000000000000,2000000.000000000000,11246610.000000000000
FS( 82 ),2160000.000000000000,2604810.000000000000,2277300.000000000000,2183160.000000000000,2000000.000000000000,11225270.000000000000
FS( 83 ),2160000.000000000000,2629300.000000000500,2277300.000000000000,2175370.000000000000,2000000.000000000000,11241970.000000000000
FS( 84 ),2179200.000000000000,2641700.000000000000,2284820.000000000000,2167390.000000000000,2000000.000000000000,11273110.000000000000
FS( 85 ),2192000.000000000000,2629300.000000000500,2277300.000000000000,2127870.000000000000,2000000.000000000000,11226470.000000000000
FS( 86 ),2211200.000000000000,2629300.000000000500,2291870.000000000000,2191140.000000000000,2000000.000000000000,11323510.000000000000
FS( 87 ),2220800.000000000000,2666190.000000000000,2270250.000000000000,2199120.000000000000,2000000.000000000000,11356360.000000000000
FS( 88 ),2227200.000000000000,2681690.000000000000,2263200.000000000000,2167390.000000000000,2000000.000000000000,11339480.000000000000
FS( 89 ),2224000.000000000000,2719819.999999999500,2263200.000000000000,2111910.000000000000,2000000.000000000000,11318930.000000000000
FS( 90 ),2227200.000000000000,2732530.000000000500,2263200.000000000000,2159410.000000000000,2000000.000000000000,11382340.000000000000
FS( 91 ),2208000.000000000000,2885359.999999999500,2259440.000000000000,2183160.000000000000,2000000.000000000000,11535960.000000000000
FS( 92 ),2182400.000000000000,2961620.000000000000,2223720.000000000900,2135660.000000000000,2000000.000000000000,11503400.000000000000
FS( 93 ),2185600.000000000000,2834210.000000000000,2202570.000000000000,2016910.000000000000,2000000.000000000000,11239290.000000000000
FS( 94 ),2190800.000000000000,2770660.000000000000,2198810.000000000000,1882390.000000000000,2000000.000000000000,11042660.000000000000
FS( 95 ),2197599.999999999500,2745240.000000000000,2230770.000000000000,1866620.000000000000,2000000.000000000000,11040230.000000000000
FS( 96 ),2204400.000000000000,2885359.999999999500,2245340.000000000000,1890370.000000000000,2000000.000000000000,11225470.000000000000
FS( 97 ),2228400.000000000000,2961620.000000000000,2241580.000000000000,1874600.000000000000,2000000.000000000000,11306200.000000000000
FS( 98 ),2242000.000000000000,2961620.000000000000,2256150.000000000000,1906140.000000000000,2000000.000000000000,11365910.000000000000
FS( 99 ),2231600.000000000000,2923490.000000000000,2266490.000000000000,1937870.000000000000,2000000.000000000000,11359450.000000000000
FS( 100 ),2228400.000000000000,2910780.000000000500,2270250.000000000000,1922100.000000000000,2000000.000000000000,11331530.000000000000
FS( 101 ),2228400.000000000000,2923490.000000000000,2277300.000000000000,1937870.000000000000,2000000.000000000000,11367060.000000000000
FS( 102 ),2211200.000000000000,3050589.999999999500,2295160.000000000000,1937870.000000000000,2000000.000000000000,11494820.000000000000
FS( 103 ),2201200.000000000000,2961620.000000000000,2277300.000000000000,1819120.000000000000,2000000.000000000000,11259240.000000000000
FS( 104 ),2218000.000000000000,2859630.000000000000,2277300.000000000000,1716330.000000000200,2000000.000000000000,11071260.000000000000
FS( 105 ),2221600.000000000000,2821500.000000000000,2277300.000000000000,1755850.000000000000,2000000.000000000000,11076250.000000000000
FS( 106 ),2231600.000000000000,2923490.000000000000,2259440.000000000000,1660850.000000000000,2000000.000000000000,11075380.000000000000
FS( 107 ),2248800.000000000000,3063300.000000000500,2270250.000000000000,1684600.000000000000,2000000.000000000000,11266950.000000000000
FS( 108 ),2289600.000000000000,2987040.000000000000,2291870.000000000000,1755850.000000000000,2000000.000000000000,11324360.000000000000
FS( 109 ),2289600.000000000000,2936200.000000000000,2288110.000000000000,1716330.000000000200,2000000.000000000000,11230240.000000000000
FS( 110 ),2299600.000000000000,3025170.000000000000,2288110.000000000000,1747870.000000000000,2000000.000000000000,11360750.000000000000
FS( 111 ),2310000.000000000000,3076010.000000000500,2284820.000000000000,1771620.000000000000,2000000.000000000000,11442450.000000000000
FS( 112 ),2299600.000000000000,3088720.000000000000,2266490.000000000000,1779600.000000000000,2000000.000000000000,11434410.000000000000
FS( 113 ),2313200.000000000000,3025170.000000000000,2274010.000000000000,1787390.000000000000,2000000.000000000000,11399770.000000000000
FS( 114 ),2330400.000000000000,3037880.000000000000,2281060.000000000000,1755850.000000000000,2000000.000000000000,11405190.000000000000
FS( 115 ),2326800.000000000000,3050589.999999999500,2291870.000000000000,1787390.000000000000,2000000.000000000000,11456650.000000000000
FS( 116 ),2360800.000000000000,3228839.999999999500,2327590.000000000000,1858640.000000000000,2000000.000000000000,11775870.000000000000
FS( 117 ),2367599.999999999500,3178000.000000000000,2305970.000000000900,1834890.000000000000,2000000.000000000000,11686460.000000000000
FS( 118 ),2371200.000000000000,3216130.000000000000,2309730.000000000000,1811140.000000000000,2000000.000000000000,11708200.000000000000
FS( 119 ),2350800.000000000000,3165290.000000000000,2302680.000000000900,1787390.000000000000,2000000.000000000000,11606160.000000000000
FS( 120 ),2360800.000000000000,3254260.000000000500,2291870.000000000000,1795370.000000000000,2000000.000000000000,11702300.000000000000
FS( 121 ),2364400.000000000000,3279680.000000000000,2309730.000000000000,1803350.000000000000,2000000.000000000000,11757160.000000000000
FS( 122 ),2364400.000000000000,3330520.000000000000,2302680.000000000900,1771620.000000000000,2000000.000000000000,11769220.000000000000
FS( 123 ),2364400.000000000000,3559609.999999999500,2288110.000000000000,1779600.000000000000,2000000.000000000000,11991720.000000000000
FS( 124 ),2378000.000000000000,3496060.000000000000,2291870.000000000000,1795370.000000000000,2000000.000000000000,11961300.000000000000
FS( 125 ),2401600.000000000000,3483350.000000000000,2298920.000000000000,1803350.000000000000,2000000.000000000000,11987220.000000000000
FS( 126 ),2401600.000000000000,3470640.000000000500,2298920.000000000000,1890370.000000000000,2000000.000000000000,12061530.000000000000
FS( 127 ),2401600.000000000000,3394380.000000000000,2309730.000000000000,2016910.000000000000,2000000.000000000000,12122620.000000000000
FS( 128 ),2401600.000000000000,3470640.000000000500,2323830.000000000000,1969600.000000000000,2009900.000000000000,12175570.000000000000
