代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11197019.996700000000
真實報酬,1197019.996700000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10058.122455889748
風險,114949.970906167990
起點值,0.087500000014
找到最佳解世代,1999
找到最佳解實驗#,1
找到最佳解次數,41

投資組合檔數,6
1102(1)[10],2105(10)[4],2382(25)[1],3045(43)[38],4904(46)[3],9999(50)[30],
FS( 47 ),1761096.000000000000,1848706.000000000200,1853505.999999999800,1556026.000000000000,1731016.000000000000,1666666.000000000000,10417020.000000000000
FS( 48 ),1756126.000000000000,1835996.000000000200,1832626.000000000000,1538506.000000000000,1710346.000000000000,1666666.000000000000,10340270.000000000000
FS( 49 ),1756126.000000000000,1838456.000000000200,1840546.000000000000,1547386.000000000200,1704496.000000000000,1666666.000000000000,10353680.000000000000
FS( 50 ),1751156.000000000000,1820826.000000000200,1858906.000000000000,1554345.999999999800,1681485.999999999800,1666666.000000000000,10333390.000000000000
FS( 51 ),1761096.000000000000,1828206.000000000200,1843066.000000000000,1561306.000000000000,1736866.000000000000,1666666.000000000000,10397210.000000000000
FS( 52 ),1818606.000000000000,1835996.000000000200,1894906.000000000000,1568506.000000000000,1777425.999999999800,1666666.000000000000,10562110.000000000000
FS( 53 ),1823576.000000000000,1861416.000000000000,1884826.000000000000,1568506.000000000000,1731016.000000000000,1666666.000000000000,10536010.000000000000
FS( 54 ),1778846.000000000000,1838456.000000000200,1835505.999999999800,1570186.000000000200,1748175.999999999800,1666666.000000000000,10437840.000000000000
FS( 55 ),1798726.000000000000,1851166.000000000000,1884826.000000000000,1580746.000000000000,1731016.000000000000,1666666.000000000000,10513150.000000000000
FS( 56 ),1808666.000000000000,1831076.000000000200,1892386.000000000000,1598265.999999999800,1745445.999999999800,1666666.000000000000,10542510.000000000000
FS( 57 ),1796596.000000000000,1823286.000000000200,1905346.000000000200,1582426.000000000000,1716195.999999999800,1666666.000000000000,10490520.000000000000
FS( 58 ),1793756.000000000000,1823286.000000000200,2034946.000000000000,1589386.000000000200,1774695.999999999800,1666666.000000000000,10682740.000000000000
FS( 59 ),1823576.000000000000,1777776.000000000200,2032426.000000000000,1610506.000000000000,1777425.999999999800,1666666.000000000000,10688380.000000000000
FS( 60 ),1823576.000000000000,1732266.000000000200,1993546.000000000000,1612186.000000000200,1777425.999999999800,1666666.000000000000,10605670.000000000000
FS( 61 ),1796596.000000000000,1737186.000000000000,1983106.000000000000,1573785.999999999800,1754025.999999999800,1666666.000000000000,10511370.000000000000
FS( 62 ),1796596.000000000000,1762606.000000000500,1978066.000000000000,1566586.000000000000,1725166.000000000000,1666666.000000000000,10495690.000000000000
FS( 63 ),1788786.000000000200,1752356.000000000500,1923706.000000000200,1586026.000000000000,1716195.999999999800,1666666.000000000000,10433740.000000000000
FS( 64 ),1806536.000000000200,1749896.000000000000,1983106.000000000000,1568506.000000000000,1759876.000000000200,1666666.000000000000,10534590.000000000000
FS( 65 ),1806536.000000000200,1749896.000000000000,1965106.000000000000,1564906.000000000200,1832806.000000000000,1666666.000000000000,10585920.000000000000
FS( 66 ),1796596.000000000000,1752356.000000000500,1960066.000000000000,1564906.000000000200,1818376.000000000200,1666666.000000000000,10558970.000000000000
FS( 67 ),1823576.000000000000,1788026.000000000200,1960066.000000000000,1564906.000000000200,1821106.000000000200,1666666.000000000000,10624350.000000000000
FS( 68 ),1801566.000000000200,1808116.000000000500,1985985.999999999800,1575466.000000000000,1830076.000000000000,1666666.000000000000,10667880.000000000000
FS( 69 ),1790916.000000000000,1785566.000000000200,1960066.000000000000,1577146.000000000000,1905735.999999999800,1666666.000000000000,10686100.000000000000
FS( 70 ),1788786.000000000200,1795406.000000000000,1991026.000000000000,1591306.000000000000,1902616.000000000000,1666666.000000000000,10735810.000000000000
FS( 71 ),1826416.000000000000,1813036.000000000200,2019466.000000000000,1610506.000000000000,1876485.999999999800,1666666.000000000000,10812580.000000000000
FS( 72 ),1816476.000000000000,1820826.000000000200,2021985.999999999800,1599946.000000000200,1858936.000000000000,1666666.000000000000,10784840.000000000000
FS( 73 ),1801566.000000000200,1843376.000000000500,2016946.000000000000,1619386.000000000200,1873755.999999999800,1666666.000000000000,10821700.000000000000
FS( 74 ),1796596.000000000000,1815906.000000000000,2009026.000000000000,1643866.000000000000,1931866.000000000000,1666666.000000000000,10863930.000000000000
FS( 75 ),1818606.000000000000,1815906.000000000000,1993546.000000000000,1626345.999999999800,1896766.000000000000,1666666.000000000000,10817840.000000000000
FS( 76 ),1821446.000000000000,1833536.000000000200,1973026.000000000000,1634985.999999999800,1864786.000000000000,1666666.000000000000,10794450.000000000000
FS( 77 ),1788786.000000000200,1835996.000000000200,1952146.000000000000,1656106.000000000000,1864786.000000000000,1666666.000000000000,10764490.000000000000
FS( 78 ),1753996.000000000000,1868796.000000000200,2021985.999999999800,1664985.999999999800,1862056.000000000000,1666666.000000000000,10838490.000000000000
FS( 79 ),1780976.000000000000,1891756.000000000200,2136106.000000000000,1661386.000000000200,1894036.000000000000,1666666.000000000000,11030930.000000000000
FS( 80 ),1783816.000000000200,1879046.000000000200,2136106.000000000000,1670265.999999999800,1899886.000000000000,1666666.000000000000,11035790.000000000000
FS( 81 ),1778846.000000000000,1901596.000000000500,2263546.000000000000,1664985.999999999800,1902616.000000000000,1666666.000000000000,11178260.000000000000
FS( 82 ),1756126.000000000000,1879046.000000000200,2131066.000000000000,1649146.000000000000,1862056.000000000000,1666666.000000000000,10944110.000000000000
FS( 83 ),1749026.000000000000,1901596.000000000500,2154466.000000000000,1649146.000000000000,1896766.000000000000,1666666.000000000000,11017670.000000000000
FS( 84 ),1736246.000000000000,1858546.000000000200,2126026.000000000000,1642186.000000000200,1890916.000000000000,1666666.000000000000,10920590.000000000000
FS( 85 ),1746186.000000000000,1846246.000000000200,2105146.000000000000,1663066.000000000000,1894036.000000000000,1666666.000000000000,10921350.000000000000
FS( 86 ),1731276.000000000000,1851166.000000000000,2138986.000000000000,1694746.000000000000,1899886.000000000000,1666666.000000000000,10982730.000000000000
FS( 87 ),1719206.000000000000,1831076.000000000200,2105146.000000000000,1705306.000000000000,1963846.000000000000,1666666.000000000000,10991250.000000000000
FS( 88 ),1699326.000000000000,1853626.000000000500,2169946.000000000000,1729785.999999999800,2001675.999999999800,1666666.000000000000,11121030.000000000000
FS( 89 ),1653886.000000000000,1846246.000000000200,2120626.000000000000,1728106.000000000000,2007525.999999999800,1666666.000000000000,11023060.000000000000
FS( 90 ),1701456.000000000000,1901596.000000000500,2175346.000000000500,1710586.000000000000,2027806.000000000000,1666666.000000000000,11183460.000000000000
FS( 91 ),1658856.000000000000,1866336.000000000500,2045386.000000000000,1694746.000000000000,1995826.000000000000,1666666.000000000000,10927820.000000000000
FS( 92 ),1658856.000000000000,1858546.000000000200,2154466.000000000000,1722826.000000000200,1984126.000000000200,1666666.000000000000,11045490.000000000000
FS( 93 ),1663826.000000000000,1851166.000000000000,2136106.000000000000,1713946.000000000200,1984126.000000000200,1666666.000000000000,11015840.000000000000
FS( 94 ),1656726.000000000000,1833536.000000000200,2047906.000000000000,1696426.000000000000,1987246.000000000000,1666666.000000000000,10888510.000000000000
FS( 95 ),1679446.000000000000,1840916.000000000000,2050786.000000000000,1720906.000000000200,2025076.000000000000,1666666.000000000000,10983800.000000000000
FS( 96 ),1696486.000000000000,1838456.000000000200,1988505.999999999800,1713946.000000000200,2025076.000000000000,1666666.000000000000,10929140.000000000000
FS( 97 ),1716365.999999999800,1835996.000000000200,1980586.000000000000,1696426.000000000000,2036775.999999999800,1666666.000000000000,10932820.000000000000
FS( 98 ),1756126.000000000000,1866336.000000000500,2081745.999999999800,1663066.000000000000,1989976.000000000000,1666666.000000000000,11023920.000000000000
FS( 99 ),1778846.000000000000,1866336.000000000500,2089666.000000000000,1649146.000000000000,1914316.000000000200,1666666.000000000000,10964980.000000000000
FS( 100 ),1778846.000000000000,1851166.000000000000,2053306.000000000000,1670265.999999999800,1946296.000000000200,1666666.000000000000,10966550.000000000000
FS( 101 ),1753996.000000000000,1843376.000000000500,2011906.000000000000,1670265.999999999800,1963846.000000000000,1666666.000000000000,10910060.000000000000
FS( 102 ),1739086.000000000000,1785566.000000000200,2014426.000000000000,1664985.999999999800,1989976.000000000000,1666666.000000000000,10860710.000000000000
FS( 103 ),1768906.000000000000,1838456.000000000200,2032426.000000000000,1668345.999999999800,1957996.000000000000,1666666.000000000000,10932800.000000000000
FS( 104 ),1776006.000000000000,1840916.000000000000,2021985.999999999800,1670265.999999999800,1934596.000000000000,1666666.000000000000,10910440.000000000000
FS( 105 ),1793756.000000000000,1831076.000000000200,2074186.000000000000,1668345.999999999800,1943566.000000000200,1666666.000000000000,10977600.000000000000
FS( 106 ),1793756.000000000000,1838456.000000000200,2027386.000000000000,1654426.000000000000,1946296.000000000200,1666666.000000000000,10926990.000000000000
FS( 107 ),1816476.000000000000,1840916.000000000000,2138986.000000000000,1659706.000000000000,1952146.000000000200,1666666.000000000000,11074900.000000000000
FS( 108 ),1816476.000000000000,1828206.000000000200,2128546.000000000000,1659706.000000000000,1955266.000000000000,1666666.000000000000,11054870.000000000000
FS( 109 ),1816476.000000000000,1846246.000000000200,2094706.000000000000,1675306.000000000000,1931866.000000000000,1666666.000000000000,11031270.000000000000
FS( 110 ),1813636.000000000000,1843376.000000000500,2081745.999999999800,1654426.000000000000,1885066.000000000200,1666666.000000000000,10944920.000000000000
FS( 111 ),1816476.000000000000,1873716.000000000200,2102626.000000000000,1631626.000000000000,1858936.000000000000,1666666.000000000000,10950050.000000000000
FS( 112 ),1861206.000000000000,1934396.000000000000,2182905.999999999500,1643866.000000000000,1934596.000000000000,1666666.000000000000,11223640.000000000000
FS( 113 ),1863336.000000000000,1924556.000000000200,2151946.000000000000,1652506.000000000000,1931866.000000000000,1666666.000000000000,11190880.000000000000
FS( 114 ),1858365.999999999800,1927016.000000000200,2128546.000000000000,1661386.000000000200,1899886.000000000000,1666666.000000000000,11141870.000000000000
FS( 115 ),1858365.999999999800,1931936.000000000000,2055826.000000000000,1652506.000000000000,1876485.999999999800,1666666.000000000000,11041790.000000000000
FS( 116 ),1833516.000000000000,1906926.000000000000,2066266.000000000000,1649146.000000000000,1899886.000000000000,1666666.000000000000,11022410.000000000000
FS( 117 ),1823576.000000000000,1886426.000000000000,2066266.000000000000,1659706.000000000000,1890916.000000000000,1666666.000000000000,10993560.000000000000
FS( 118 ),1831386.000000000000,1873716.000000000200,2053306.000000000000,1670265.999999999800,1917436.000000000000,1666666.000000000000,11012780.000000000000
FS( 119 ),1826416.000000000000,1879046.000000000200,2079226.000000000000,1693066.000000000000,1911586.000000000200,1666666.000000000000,11056010.000000000000
FS( 120 ),1843456.000000000000,1873716.000000000200,2079226.000000000000,1700026.000000000000,1894036.000000000000,1666666.000000000000,11057130.000000000000
FS( 121 ),1868306.000000000000,1927016.000000000200,2089666.000000000000,1740345.999999999800,1896766.000000000000,1674915.996700000000,11197019.996700000000
