代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,10234729.489999998000
真實報酬,234729.489999998360

夏普值報酬,0.014772949000
夏普值風險,0.014228422162
夏普值,1.038270360001

預期報酬,16553.266999999923
風險,116909.238724591440
起點值,0.141590751771
找到最佳解世代,3662
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,1
3231(42),
Stock#,3231(42),
張數,460,
分配資金,10000000.000000000000,
剩餘資金,8382.204999998134,
FS( 1 ),9985782.205000000100,9985782.205000000100
FS( 2 ),10010326.885000000000,10010326.885000000000
FS( 3 ),10088180.849999998000,10088180.849999998000
FS( 4 ),9941632.210000000900,9941632.210000000900
FS( 5 ),10115658.719999999000,10115658.719999999000
FS( 6 ),10101919.784999998000,10101919.784999998000
FS( 7 ),10170614.460000001000,10170614.460000001000
FS( 8 ),10303424.164999999000,10303424.164999999000
FS( 9 ),10408755.999999998000,10408755.999999998000
FS( 10 ),10303424.164999999000,10303424.164999999000
FS( 11 ),10115658.719999999000,10115658.719999999000
FS( 12 ),10143136.589999998000,10143136.589999998000
FS( 13 ),9982849.015000000600,9982849.015000000600
FS( 14 ),10143136.589999998000,10143136.589999998000
FS( 15 ),10449972.804999998000,10449972.804999998000
FS( 16 ),10381278.129999999000,10381278.129999999000
FS( 17 ),10381278.129999999000,10381278.129999999000
FS( 18 ),10289685.229999999000,10289685.229999999000
FS( 19 ),10317163.099999998000,10317163.099999998000
FS( 20 ),10262207.359999999000,10262207.359999999000
FS( 21 ),10262207.359999999000,10262207.359999999000
FS( 22 ),10234729.489999998000,10234729.489999998000
