代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11663455.497249998000
真實報酬,1663455.497249998200

夏普值報酬,0.157645549725
夏普值風險,0.047577523852
夏普值,3.313445866078

預期報酬,27617.430123806462
風險,111086.319936418990
起點值,0.248612341642
找到最佳解世代,3327
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1101(0),2324(17),2347(20),2354(22),2886(36),2912(40),
FS( 39 ),1823303.610250000100,1842137.097999999800,2087154.088000000000,1787999.513000000000,1730576.920000000200,1837476.187750000000,11108651.417000001000
FS( 40 ),1832950.731999999800,1940898.137999999800,2047998.123249999900,1821450.833000000100,1733444.176000000000,1805577.964750000000,11182323.967000000000
FS( 41 ),1790957.378500000100,1921145.929999999700,2036648.568249999800,1802773.846000000100,1733444.176000000000,1797603.409000000000,11082577.307750000000
FS( 42 ),1809684.144250000100,1931022.033999999500,2030406.312999999800,1793574.733000000000,1707638.872000000000,1793571.330249999900,11065901.426500000000
FS( 43 ),1826140.999000000300,1935960.085999999900,2028136.402000000000,1828419.858000000000,1707638.872000000000,1785596.774500000300,11111896.991500001000
FS( 44 ),1858487.230750000100,1985340.605999999700,2071832.188750000000,1823680.921000000100,1722930.903999999900,1789628.853249999900,11251904.703749999000
FS( 45 ),1856217.319750000300,1970526.449999999700,2108718.242499999700,1832880.033999999800,1719107.895999999900,1781564.695750000000,11269018.638000000000
FS( 46 ),1844300.287000000000,1980402.553999999800,2076372.010749999900,1842357.908000000100,1748736.207999999600,1781564.695750000000,11273737.663499998000
FS( 47 ),1858487.230750000100,1995216.709999999700,2089423.999000000100,1835388.882999999900,1779320.271999999900,1741691.916999999900,11299533.011750000000
FS( 48 ),1867566.874750000000,2077929.080999999800,2213701.626250000200,1844587.996000000000,1767851.247999999700,1773590.139999999900,11545230.966000002000
FS( 49 ),1870404.263500000100,2033486.612999999700,2165466.017499999600,1856295.958000000100,1760205.232000000100,1793571.330249999900,11479433.414250001000
FS( 50 ),1870404.263500000100,2122371.549000000100,2108718.242499999700,1849326.933000000000,1748736.207999999600,1785596.774500000300,11485157.970500000000
FS( 51 ),1881753.818500000100,2097681.288999999400,2128579.963750000100,1830649.946000000000,1775497.264000000000,1777622.218750000000,11491788.500000000000
FS( 52 ),1881753.818500000100,2161875.964999999400,2143901.863000000400,1828419.858000000000,1764028.240000000000,1789628.853249999900,11569612.597750001000
FS( 53 ),1914667.528000000200,2161875.964999999400,2133119.785749999800,1816711.895999999900,1775497.264000000000,1797603.409000000000,11599479.847749999000
FS( 54 ),1891400.940250000200,2097681.288999999400,2154683.940250000500,1816711.895999999900,1775497.264000000000,1777622.218750000000,11513601.548250001000
FS( 55 ),1853947.408749999900,2048300.768999999900,2130849.874750000400,1809742.871000000000,1767851.247999999700,1793571.330249999900,11404267.501750002000
FS( 56 ),1935664.204750000000,2077929.080999999800,2134822.219000000000,1828419.858000000000,1805125.575999999900,1793571.330249999900,11575536.269000001000
FS( 57 ),1919207.350000000100,2097681.288999999400,2095666.254250000000,1835388.882999999900,1816594.600000000100,1781564.695750000000,11546107.071999999000
FS( 58 ),1912397.617000000100,2137185.704999999600,2069562.277750000100,1832880.033999999800,1816594.600000000100,1781564.695750000000,11550188.929500001000
FS( 59 ),1970280.347499999900,2097681.288999999400,2058780.200500000000,1832880.033999999800,1861514.944000000100,1837476.187750000000,11658617.002750000000
FS( 60 ),1951553.581750000100,2043362.716999999900,2082614.265999999800,1844587.996000000000,1865337.952000000300,1833444.108999999900,11620904.621749999000
FS( 61 ),1961200.703500000100,2063114.925000000300,2054240.378499999900,1849326.933000000000,1869160.960000000000,1841418.664750000000,11638466.564750001000
FS( 62 ),1961200.703500000100,2053238.820999999500,1999762.514500000000,1828419.858000000000,1824240.615999999900,1821527.076249999900,11488393.589249998000
FS( 63 ),2021920.822750000100,2077929.080999999800,2004302.336500000000,1839849.058999999900,1853868.928000000300,1805577.964750000000,11603452.191999998000
FS( 64 ),2012273.701000000100,2127309.600999999300,2034946.135000000000,1835388.882999999900,1828063.624000000100,1825469.553249999900,11663455.497249998000
