代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,10788324.530499998000
真實報酬,788324.530499998480

夏普值報酬,0.070132453050
夏普值風險,0.022548450318
夏普值,3.110300355955

預期報酬,10315.890937851525
風險,98921.880817143145
起點值,0.104283206634
找到最佳解世代,4711
找到最佳解實驗#,1
找到最佳解次數,43

投資組合檔數,5
1101(0),1216(2),3008(42),3045(43),4904(46),
FS( 11 ),2040230.749999999800,2024507.194250000200,1966906.980499999800,1948573.074750000100,2132469.513000000300,10112687.512499999000
FS( 12 ),2081128.970999999900,2034403.209750000200,1996565.159749999900,1965607.363000000100,2128965.089000000200,10206669.792500000000
FS( 13 ),2092926.534749999900,2053488.382500000100,2018129.314250000100,1988704.703000000200,2099615.538000000200,10252864.472500000000
FS( 14 ),2058320.347749999700,2046419.800000000000,1996565.159749999900,1976001.166000000200,2079903.153000000400,10157209.626499999000
FS( 15 ),2040230.749999999800,2043592.367000000100,1894090.625000000000,1999387.222750000400,2096549.167000000100,10073850.131750001000
FS( 16 ),2029219.690499999800,2051367.807749999900,1950718.930999999900,2028836.331250000000,2161819.064000000200,10221961.824500000000
FS( 17 ),2005624.562999999800,2048540.374750000000,1934530.881500000100,2007760.008500000000,2122394.294000000200,10118850.121749999000
FS( 18 ),1993826.999249999900,2067625.547500000100,1931842.828999999900,2018153.811499999800,2086473.948000000300,10097923.135250000000
FS( 19 ),1967872.359000000200,2135483.939499999900,1830742.187750000000,2043560.885500000100,2086473.948000000300,10064133.319750000000
FS( 20 ),2026073.673500000000,2209704.055750000300,1737705.703999999900,2054243.405249999800,2083407.577000000300,10111134.415500000000
FS( 21 ),2066971.894499999900,2240805.818749999600,1823992.189250000100,2049912.654000000300,2119327.923000000400,10301010.479499999000
FS( 22 ),2072477.424250000200,2207583.481000000100,1759269.858500000100,2060595.173749999800,2125898.718000000300,10225824.655500000000
FS( 23 ),2089780.517749999900,2250701.834249999800,1780834.013000000000,2054243.405249999800,2128965.089000000200,10304524.859250000000
FS( 24 ),2055174.330750000000,2192739.457750000100,1772769.855499999800,2035188.099750000100,2083407.577000000300,10139279.320750000000
FS( 25 ),2037871.237250000000,2305836.777749999900,1763331.804500000100,2035188.099750000100,2122394.294000000200,10264622.213250000000
FS( 26 ),2034725.220249999800,2269787.007000000200,1783551.932750000200,2026815.314000000200,2115823.499000000300,10230702.973000001000
FS( 27 ),2037871.237250000000,2315732.793250000100,1807804.139750000100,2051933.671250000100,2119327.923000000400,10332669.764500001000
FS( 28 ),2002478.546000000100,2264838.999249999900,1759269.858500000100,2090044.282250000200,2125898.718000000300,10242530.404000001000
FS( 29 ),1976523.905749999900,2281803.597250000100,1740393.756500000100,2102747.819250000200,2197739.410000000100,10299208.488750001000
FS( 30 ),1904165.514750000100,2233737.236250000100,1828024.267999999900,2132196.927749999800,2240230.551000000400,10338354.497750001000
FS( 31 ),1877424.370249999900,2202635.473249999800,1845556.343750000000,2130175.910499999800,2246801.346000000400,10302593.443750000000
FS( 32 ),1897873.480750000100,2202635.473249999800,1939936.853750000200,2109099.587749999900,2269580.102000000400,10419125.497500001000
FS( 33 ),1860121.276750000000,2238685.243999999900,1956124.903250000000,2090044.282250000200,2233659.756000000500,10378635.462250002000
FS( 34 ),1886862.421249999900,2238685.243999999900,1991159.187500000000,2123824.142000000000,2220518.166000000700,10461049.160750000000
FS( 35 ),1901019.497750000100,2231616.661499999900,2001941.264750000100,2113141.622250000000,2220518.166000000700,10468237.212250002000
FS( 36 ),1912817.061500000100,2228789.228500000200,1985783.082500000000,2092065.299500000000,2224022.590000000300,10443477.262000000000
FS( 37 ),1901019.497750000100,2209704.055750000300,2007347.237000000000,2121514.408000000300,2266513.731000000100,10506098.929500001000
FS( 38 ),1889221.934000000100,2195566.890750000300,2015441.261749999800,2113141.622250000000,2266513.731000000100,10479885.439750001000
FS( 39 ),1892367.950999999900,2212531.488750000000,1988471.135000000200,2092065.299500000000,2279655.321000000000,10465091.195250001000
FS( 40 ),1988321.469499999900,2300888.770000000000,2058569.570750000200,2051933.671250000100,2227088.961000000600,10626802.442500001000
FS( 41 ),2014276.109750000100,2238685.243999999900,2010035.289500000200,2035188.099750000100,2142106.679000000000,10440291.422000000000
FS( 42 ),1962366.829250000000,2183550.300499999900,2007347.237000000000,2060595.173749999800,2178027.025000000400,10391886.565500000000
FS( 43 ),1956074.795250000000,2180722.867500000200,1929154.776500000200,2060595.173749999800,2197739.410000000100,10324287.023000000000
FS( 44 ),1926974.137999999800,2173654.285000000100,1912966.727000000200,2054243.405249999800,2227088.961000000600,10294927.516250001000
FS( 45 ),1930120.155000000000,2257770.416750000300,1972283.085499999800,2058285.439749999900,2191168.615000000200,10409627.712000001000
FS( 46 ),1985175.452499999900,2248581.259500000200,2015441.261749999800,2060595.173749999800,2164885.435000000100,10474678.582500000000
FS( 47 ),2005624.562999999800,2255649.841999999700,2007347.237000000000,2058285.439749999900,2174960.654000000100,10501867.735749999000
FS( 48 ),2005624.562999999800,2255649.841999999700,1999253.212249999900,2041539.868249999800,2178027.025000000400,10480094.510499999000
FS( 49 ),2002478.546000000100,2288872.179750000100,2031599.443999999900,2047891.636750000100,2184597.820000000300,10555439.626500001000
FS( 50 ),2000119.033249999900,2276855.589499999800,2023535.286499999900,2047891.636750000100,2188102.243999999900,10536503.789999999000
FS( 51 ),1976523.905749999900,2248581.259500000200,2020817.366749999800,2066658.225500000200,2161819.064000000200,10474399.821500000000
FS( 52 ),1976523.905749999900,2279683.022500000000,1996565.159749999900,2041539.868249999800,2109252.704000000400,10403564.660249999000
FS( 53 ),2011130.092750000100,2279683.022500000000,2039693.468750000000,2014111.777000000000,2079903.153000000400,10424521.514000000000
FS( 54 ),2055174.330750000000,2310784.785500000200,2144856.055999999900,2028836.331250000000,2164885.435000000100,10704536.938500000000
FS( 55 ),2052028.313749999700,2308664.210750000100,2128668.006500000100,2039230.134250000100,2161819.064000000200,10690409.729249999000
FS( 56 ),2060679.860500000200,2298768.195250000300,2163732.157999999800,2049912.654000000300,2125898.718000000300,10698991.585750001000
FS( 57 ),2034725.220249999800,2267666.432250000100,2117885.929250000000,2039230.134250000100,2099615.538000000200,10559123.254000001000
FS( 58 ),2011130.092750000100,2233737.236250000100,2136762.031250000000,2035188.099750000100,2125898.718000000300,10542716.178000001000
FS( 59 ),1991467.486499999900,2195566.890750000300,2101727.747000000000,2047891.636750000100,2115823.499000000300,10452477.260000000000
FS( 60 ),2014276.109750000100,2216772.638250000300,2053193.465750000000,2060595.173749999800,2145611.103000000100,10490448.490500001000
FS( 61 ),2029219.690499999800,2216772.638250000300,2136762.031250000000,2088023.265000000100,2139040.308000000200,10609817.933000000000
FS( 62 ),2046522.783999999800,2212531.488750000000,2117885.929250000000,2096396.050750000200,2119327.923000000400,10592664.175750000000
FS( 63 ),2055174.330750000000,2312905.360249999900,2152950.080749999700,2144900.464750000300,2122394.294000000200,10788324.530499998000
