代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11373570.517999999000
真實報酬,1373570.517999999200

夏普值報酬,0.128657051800
夏普值風險,0.039574891014
夏普值,3.250976781093

預期報酬,23424.080820875071
風險,72234.443832923571
起點值,0.324278551588
找到最佳解世代,3400
找到最佳解實驗#,1
找到最佳解次數,47

投資組合檔數,4
2357(20),2412(25),2912(40),6505(47),
FS( 15 ),2530669.662500000100,2542029.556749999500,2607585.731500000200,2577365.461250000200,10257650.411999999000
FS( 16 ),2570492.662500000100,2578855.875999999700,2619751.657999999800,2615346.647500000000,10384446.844000001000
FS( 17 ),2521809.045000000900,2578855.875999999700,2601502.768249999700,2615346.647500000000,10317514.336750001000
FS( 18 ),2530669.662500000100,2578855.875999999700,2680710.715249999900,2589909.706249999800,10380145.960000001000
FS( 19 ),2517428.515000000100,2591220.917499999500,2729503.845999999900,2583637.583749999800,10421790.862249998000
FS( 20 ),2543910.810000000100,2603585.958999999800,2723420.882749999900,2646707.260000000200,10517624.911750000000
FS( 21 ),2570492.662500000100,2591220.917499999500,2729503.845999999900,2643571.198750000900,10534788.624750001000
FS( 22 ),2601554.602500000000,2603585.958999999800,2741669.772500000000,2662736.017500000100,10609546.351500001000
FS( 23 ),2597074.515000000100,2603585.958999999800,2747882.160499999800,2659599.956249999800,10608142.590749998000
FS( 24 ),2566112.132500000300,2603585.958999999800,2729503.845999999900,2596181.828749999900,10495383.766249999000
FS( 25 ),2552771.427500000200,2640143.472999999300,2747882.160499999800,2602453.951249999500,10543251.012249999000
FS( 26 ),2574972.750000000000,2652508.514499999600,2778296.976749999900,2599317.889999999200,10605096.131249998000
FS( 27 ),2597074.515000000100,2664873.555999999400,2735586.809250000400,2615346.647500000000,10612881.527750000000
FS( 28 ),2614795.750000000000,2640143.472999999300,2814924.181000000300,2678416.323750000900,10748279.727750000000
FS( 29 ),2570492.662500000100,2652508.514499999600,2814924.181000000300,2678416.323750000900,10716341.681750000000
FS( 30 ),2557251.515000000100,2628047.236749999200,2772214.013499999400,2653327.833749999800,10610840.598999999000
FS( 31 ),2561632.045000000900,2628047.236749999200,2778296.976749999900,2662736.017500000100,10630712.276000001000
FS( 32 ),2530669.662500000100,2603585.958999999800,2802758.254500000300,2694096.630000000400,10631110.506000001000
FS( 33 ),2579353.279999999300,2640143.472999999300,2808841.217749999800,2722669.632500000300,10751007.603249999000
FS( 34 ),2588213.897500000000,2640143.472999999300,2796545.866500000000,2722669.632500000300,10747572.869500000000
FS( 35 ),2583833.367499999700,2664873.555999999400,2760048.086999999800,2782603.247500000100,10791358.257999999000
FS( 36 ),2592693.984999999900,2664873.555999999400,2833173.070750000000,2760650.818750000600,10851391.430500001000
FS( 37 ),2628136.455000000100,2676969.792249999000,2833173.070750000000,2763786.880000000400,10902066.197999999000
FS( 38 ),2574972.750000000000,2676969.792249999000,2857634.348500000300,2823720.495000000100,10933297.385749999000
FS( 39 ),2628136.455000000100,2676969.792249999000,2833173.070750000000,2874245.926249999600,11012525.244250000000
FS( 40 ),2588213.897500000000,2652508.514499999600,2808841.217749999800,2836264.739999999800,10885828.369749999000
FS( 41 ),2654618.750000000000,2664873.555999999400,2747882.160499999800,2842885.313750000200,10910259.780250000000
FS( 42 ),2707782.455000000100,2676969.792249999000,2790462.903250000000,2808040.188750000200,10983255.339250000000
FS( 43 ),2698921.837499999900,2676969.792249999000,2827090.107500000400,2823720.495000000100,11026702.232249998000
FS( 44 ),2725503.689999999900,2676969.792249999000,2814924.181000000300,2820584.433749999900,11037982.096999999000
FS( 45 ),2681200.602500000000,2701431.069999999400,2796545.866500000000,2814312.311250000300,10993489.850249998000
FS( 46 ),2703401.925000000300,2713796.111499999600,2839256.034000000000,2836264.739999999800,11092718.810500000000
FS( 47 ),2716643.072500000200,2726161.152999999000,2821007.144249999900,2893410.745000000100,11157222.114749998000
FS( 48 ),2738744.837499999900,2738257.389249999500,2772214.013499999400,2985053.423750000100,11234269.663999999000
FS( 49 ),2725503.689999999900,2726161.152999999000,2778296.976749999900,2924771.357499999500,11154733.177249998000
FS( 50 ),2725503.689999999900,2750622.430749999400,2735586.809250000400,3041850.977500000000,11253563.907499999000
FS( 51 ),2729884.220000000200,2750622.430749999400,2766131.050250000300,2994461.607499999500,11241099.308499999000
FS( 52 ),2725503.689999999900,2775083.708499999300,2821007.144249999900,3003869.791250000200,11325464.333999999000
FS( 53 ),2707782.455000000100,2787448.749999999500,2778296.976749999900,2972160.727500000000,11245688.909249999000
FS( 54 ),2712262.542500000000,2762987.472249999600,2753965.123749999800,2956480.421249999200,11185695.559749998000
FS( 55 ),2703401.925000000300,2750622.430749999400,2796545.866500000000,2909091.051249999600,11159661.273499999000
FS( 56 ),2698921.837499999900,2787448.749999999500,2918593.405749999900,2994461.607499999500,11399425.600749999000
FS( 57 ),2725503.689999999900,2762987.472249999600,2906298.054500000100,2978781.301249999600,11373570.517999999000
