代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10797264.299999998882413
真實報酬,797264.299999998882413

夏普值報酬,0.000000000000000
夏普值風險,0.000000000000000
夏普值,0.000000000000000

預期報酬,24456.772425101153203
風險,219451.559178446681472
起點值,0.111444969981800
找到最佳解世代,2683
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
WMT[28](1),
Stock#,WMT[28](1),
張數,162707,
分配資金,10000000.000000000000000,
剩餘資金,27.779999999329448,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10237552.219999998807907,10237552.219999998807907
FS( 3 ),10340057.629999998956919,10340057.629999998956919
FS( 4 ),10580863.990000000223517,10580863.990000000223517
FS( 5 ),10338430.559999998658895,10338430.559999998658895
FS( 6 ),10449071.319999998435378,10449071.319999998435378
FS( 7 ),10351447.119999999180436,10351447.119999999180436
FS( 8 ),10074845.219999998807907,10074845.219999998807907
FS( 9 ),10260331.199999999254942,10260331.199999999254942
FS( 10 ),10076472.289999999105930,10076472.289999999105930
FS( 11 ),10178977.699999999254942,10178977.699999999254942
FS( 12 ),9899121.660000000149012,9899121.660000000149012
FS( 13 ),10068336.939999999478459,10068336.939999999478459
FS( 14 ),10200129.609999999403954,10200129.609999999403954
FS( 15 ),10323786.929999999701977,10323786.929999999701977
FS( 16 ),10413275.779999999329448,10413275.779999999329448
FS( 17 ),10405140.429999999701977,10405140.429999999701977
FS( 18 ),10449071.319999998435378,10449071.319999998435378
FS( 19 ),10797264.299999998882413,10797264.299999998882413
