代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11681898.861750001000
真實報酬,1681898.861750001100

夏普值報酬,0.159489886175
夏普值風險,0.049187120440
夏普值,3.242513177176

預期報酬,15539.600167269085
風險,101127.888386668800
起點值,0.153662856163
找到最佳解世代,3532
找到最佳解實驗#,4
找到最佳解次數,28

投資組合檔數,5
1216(2),2105(9),2892(39),3045(42),4904(44),
FS( 25 ),2038002.346499999500,2246212.210000000000,2073757.307000000300,2039845.756500000100,2024907.848999999900,10422725.468999999000
FS( 26 ),2076969.151999999800,2268114.860000000300,2086182.083000000300,2079270.526499999900,2050215.365500000100,10560751.987000000000
FS( 27 ),2090966.936499999800,2326256.440000000400,2092394.471000000100,2049701.948999999600,2044351.428750000000,10603671.225249998000
FS( 28 ),2066376.233999999700,2275283.000000000000,2086182.083000000300,2069414.333999999800,2030463.157500000000,10527718.808500001000
FS( 29 ),2073185.966999999500,2304353.790000000000,2086182.083000000300,2089345.745499999700,2016574.886249999500,10569642.471749999000
FS( 30 ),2090966.936499999800,2322672.370000000600,2086182.083000000300,2089345.745499999700,2050215.365500000100,10639382.500500001000
FS( 31 ),2059188.182499999600,2315504.230000000000,2079969.695000000100,2089345.745499999700,2061325.982499999900,10605333.835500000000
FS( 32 ),2034597.479999999700,2257362.650000000400,2073757.307000000300,2079270.526499999900,2052993.019750000200,10497980.983250001000
FS( 33 ),2062593.048999999600,2340592.720000000200,2073757.307000000300,2079270.526499999900,2047437.711249999700,10603651.313749999000
FS( 34 ),2020221.376999999600,2369663.510000000200,2059779.434000000100,2059558.141499999700,2036018.466000000200,10545240.928500000000
FS( 35 ),2013033.325499999800,2358911.300000000300,2073757.307000000300,2079270.526499999900,2036018.466000000200,10560990.925000001000
FS( 36 ),2020221.376999999600,2391566.160000000100,2065991.821999999900,2079270.526499999900,2050215.365500000100,10607265.250999998000
FS( 37 ),1995630.674499999700,2366079.440000000400,2065991.821999999900,2079270.526499999900,2024907.848999999900,10531880.311999999000
FS( 38 ),1988442.622999999900,2358911.300000000300,2041142.270000000300,2039845.756500000100,2005155.641000000300,10433497.590500003000
FS( 39 ),1974444.838499999800,2326256.440000000400,2020952.009000000300,2069414.333999999800,2011019.577749999900,10402087.199250000000
FS( 40 ),1988442.622999999900,2329840.510000000200,2027164.397000000100,2069414.333999999800,2011019.577749999900,10425881.441749999000
FS( 41 ),2034597.479999999700,2402716.600000000100,2034929.882000000400,2109058.130500000400,2044351.428750000000,10625653.521250002000
FS( 42 ),2041407.212999999800,2420636.950000000200,2041142.270000000300,2099201.938000000100,2033240.811749999900,10635629.182750000000
FS( 43 ),2080374.018499999800,2438955.529999999800,2073757.307000000300,2099201.938000000100,2055770.673999999900,10748059.467499999000
FS( 44 ),2069781.100499999900,2485946.670000000400,2053567.045999999900,2089345.745499999700,2033240.811749999900,10731881.373750001000
FS( 45 ),2108747.906000000000,2493513.040000000000,2065991.821999999900,2118914.322999999900,2041573.774499999800,10828740.865499999000
FS( 46 ),2112152.772500000000,2504265.250000000000,2065991.821999999900,2118914.322999999900,2064103.636749999800,10865427.804250000000
FS( 47 ),2083778.884999999800,2529751.970000000200,2047354.658000000300,2118914.322999999900,2066881.291000000200,10846681.127000000000
FS( 48 ),2080374.018499999800,2493513.040000000000,2034929.882000000400,2109058.130500000400,2047437.711249999700,10765312.782250000000
FS( 49 ),2076969.151999999800,2576743.110000000300,2053567.045999999900,2109058.130500000400,2064103.636749999800,10880441.075250000000
FS( 50 ),2090966.936499999800,2547672.320000000300,2041142.270000000300,2109058.130500000400,2061325.982499999900,10850165.639500001000
FS( 51 ),2101559.854499999400,2540504.180000000200,2053567.045999999900,2109058.130500000400,2086633.499000000100,10891322.709999999000
FS( 52 ),2094371.802999999600,2544088.250000000000,2059779.434000000100,2118914.322999999900,2077991.908000000300,10895145.717999998000
FS( 53 ),2108747.906000000000,2540504.180000000200,2059779.434000000100,2118914.322999999900,2094966.461749999800,10922912.304749999000
FS( 54 ),2112152.772500000000,2511433.390000000100,2034929.882000000400,2109058.130500000400,2075214.253749999700,10842788.428750001000
FS( 55 ),2080374.018499999800,2478778.529999999800,2053567.045999999900,2118914.322999999900,2069658.945249999900,10801292.862750001000
FS( 56 ),2066376.233999999700,2435371.460000000000,2112584.732000000300,2138845.734499999800,2103299.424499999700,10856477.585000001000
FS( 57 ),2023626.243499999900,2409884.740000000200,2106372.344000000000,2138845.734499999800,2125829.286750000000,10804558.348750001000
FS( 58 ),2034597.479999999700,2395150.230000000000,2092394.471000000100,2118914.322999999900,2103299.424499999700,10744355.928500000000
FS( 59 ),2048595.264499999600,2351743.160000000100,2079969.695000000100,2128989.542000000400,2083855.844750000200,10693153.506250000000
FS( 60 ),2020221.376999999600,2384398.020000000900,2065991.821999999900,2148701.927000000100,2100521.770250000100,10719834.916250002000
FS( 61 ),2023626.243499999900,2373645.810000000100,2073757.307000000300,2198201.916000000200,2120273.978250000200,10789505.254750002000
FS( 62 ),2048595.264499999600,2351743.160000000100,2059779.434000000100,2208058.108500000600,2128606.940999999600,10796782.908000000000
FS( 63 ),2087562.069999999600,2395150.230000000000,2065991.821999999900,2208058.108500000600,2131384.595250000200,10888146.825750001000
FS( 64 ),2172305.413999999400,2471610.390000000100,2065991.821999999900,2198201.916000000200,2136939.903750000100,11045049.445750000000
FS( 65 ),2158307.629499999300,2420636.950000000200,2073757.307000000300,2198201.916000000200,2134162.249499999900,10985066.051999997000
FS( 66 ),2151119.577999999300,2468026.320000000300,2079969.695000000100,2217914.301000000400,2131384.595250000200,11048414.489250001000
FS( 67 ),2147714.711499999700,2533336.040000000000,2098606.859000000200,2227989.520000000500,2156692.111749999700,11164339.242249999000
FS( 68 ),2122745.690499999600,2438955.529999999800,2079969.695000000100,2198201.916000000200,2139717.558000000200,10979590.389500001000
FS( 69 ),2143931.526499999700,2475194.460000000000,2079969.695000000100,2208058.108500000600,2128606.940999999600,11035760.731000001000
FS( 70 ),2168900.547499999400,2478778.529999999800,2086182.083000000300,2198201.916000000200,2156692.111749999700,11088755.188249998000
FS( 71 ),2143931.526499999700,2555238.690000000400,2092394.471000000100,2208058.108500000600,2145272.866499999500,11144895.662500000000
FS( 72 ),2172305.413999999400,2551654.620000000600,2098606.859000000200,2217914.301000000400,2125829.286750000000,11166310.480750000000
FS( 73 ),2147714.711499999700,2471610.390000000100,2098606.859000000200,2188345.723500000300,2106077.078749999900,11012354.762750000000
FS( 74 ),2151119.577999999300,2511433.390000000100,2118797.120000000100,2208058.108500000600,2123051.632499999800,11112459.829000000000
FS( 75 ),2200679.301499999600,2515017.460000000000,2137434.284000000500,2217914.301000000400,2131384.595250000200,11202429.941750001000
FS( 76 ),2218460.270999999700,2475194.460000000000,2145199.768999999900,2217914.301000000400,2134162.249499999900,11190931.050500002000
FS( 77 ),2239646.106999999800,2500681.180000000200,2163836.933000000200,2198201.916000000200,2142495.212249999900,11244861.348250000000
FS( 78 ),2264236.809499999500,2515017.460000000000,2157624.544999999900,2198201.916000000200,2123051.632499999800,11258132.363000000000
FS( 79 ),2243050.973499999400,2497097.110000000300,2163836.933000000200,2227989.520000000500,2136939.903750000100,11268914.440250000000
FS( 80 ),2225270.003999999700,2485946.670000000400,2157624.544999999900,2217914.301000000400,2136939.903750000100,11223695.423750002000
FS( 81 ),2282017.778999999600,2431787.390000000100,2157624.544999999900,2227989.520000000500,2159469.765999999800,11258889.000000000000
FS( 82 ),2320984.584499999400,2471610.390000000100,2190239.581999999900,2247701.905000000300,2181691.000000000000,11412227.461500000000
FS( 83 ),2250239.024999999400,2507849.320000000300,2208876.745999999800,2267414.290000000000,2190332.590999999500,11424711.972000001000
FS( 84 ),2207867.352999999700,2493513.040000000000,2170049.321000000000,2257558.097500000600,2128606.940999999600,11257594.752499999000
FS( 85 ),2243050.973499999400,2489530.740000000200,2184027.193999999700,2277489.509000000100,2159469.765999999800,11353568.182499997000
FS( 86 ),2296015.563499999200,2478778.529999999800,2184027.193999999700,2297201.894000000300,2139717.558000000200,11395740.739499999000
FS( 87 ),2285422.645499999600,2482362.600000000100,2163836.933000000200,2257558.097500000600,2111632.387249999700,11300812.663249999000
FS( 88 ),2289205.830499999200,2475194.460000000000,2184027.193999999700,2277489.509000000100,2123051.632499999800,11348968.625999998000
FS( 89 ),2292610.696999999700,2493513.040000000000,2184027.193999999700,2287345.701500000000,2139717.558000000200,11397214.190500000000
FS( 90 ),2317579.717999999400,2507849.320000000300,2208876.745999999800,2267414.290000000000,2139717.558000000200,11441437.632000001000
FS( 91 ),2296015.563499999200,2551654.620000000600,2208876.745999999800,2267414.290000000000,2159469.765999999800,11483430.985499997000
FS( 92 ),2282017.778999999600,2511433.390000000100,2202664.358000000000,2267414.290000000000,2145272.866499999500,11408802.683499999000
FS( 93 ),2225270.003999999700,2471610.390000000100,2151412.157000000100,2237845.712500000400,2125829.286750000000,11211967.550249999000
FS( 94 ),2260831.942999999500,2442539.600000000100,2163836.933000000200,2247701.905000000300,2120273.978250000200,11235184.359250002000
FS( 95 ),2214677.085999999700,2431787.390000000100,2163836.933000000200,2247701.905000000300,2145272.866499999500,11203276.180499999000
FS( 96 ),2264236.809499999500,2431787.390000000100,2190239.581999999900,2287345.701500000000,2167802.728749999800,11341412.211750001000
FS( 97 ),2268019.994499999600,2497097.110000000300,2196451.969999999700,2351739.492500000600,2212553.824999999700,11525862.391999999000
FS( 98 ),2317579.717999999400,2511433.390000000100,2196451.969999999700,2351739.492500000600,2277057.129249999800,11654261.699749999000
FS( 99 ),2303203.614999999800,2478778.529999999800,2196451.969999999700,2320637.729500000400,2277057.129249999800,11576128.973749999000
FS( 100 ),2299798.748499999300,2468026.320000000300,2202664.358000000000,2310124.457500000500,2271501.820750000000,11552115.704750000000
FS( 101 ),2271424.860999999600,2402716.600000000100,2184027.193999999700,2310124.457500000500,2263168.858000000500,11431461.970500002000
FS( 102 ),2271424.860999999600,2417052.879999999400,2176261.709000000300,2351739.492500000600,2271501.820750000000,11487980.763249999000
FS( 103 ),2324389.450999999400,2460858.180000000200,2208876.745999999800,2383060.282000000100,2319030.571250000000,11696215.230249997000
FS( 104 ),2342170.420499999500,2460858.180000000200,2208876.745999999800,2362252.764500000000,2291254.028750000100,11665412.139750000000
FS( 105 ),2398918.195499999900,2485946.670000000400,2229067.007000000200,2383060.282000000100,2273662.218499999500,11770654.373000000000
FS( 106 ),2356168.204999999600,2471610.390000000100,2229067.007000000200,2330931.975000000100,2258848.062500000000,11646625.639500000000
FS( 107 ),2356168.204999999600,2489530.740000000200,2247704.171000000100,2351739.492500000600,2270575.935999999800,11715718.544500001000
FS( 108 ),2388325.277499999900,2511433.390000000100,2267894.432000000000,2383060.282000000100,2270575.935999999800,11821289.317499999000
FS( 109 ),2384542.092499999800,2522583.830000000100,2274106.819999999800,2372766.036499999500,2247120.189000000200,11801118.967999998000
FS( 110 ),2381137.225999999300,2547672.320000000300,2274106.819999999800,2362252.764500000000,2229528.378749999700,11794697.509250000000
FS( 111 ),2384542.092499999800,2570769.660000000100,2274106.819999999800,2372766.036499999500,2247120.189000000200,11849304.798000000000
FS( 112 ),2349358.471999999600,2563203.290000000000,2267894.432000000000,2320637.729500000400,2244342.534749999600,11745436.458250001000
FS( 113 ),2356168.204999999600,2555636.920000000400,2274106.819999999800,2299830.212000000300,2229528.378749999700,11715270.535750002000
FS( 114 ),2363356.256499999700,2601035.140000000100,2274106.819999999800,2299830.212000000300,2217800.505249999900,11756128.933750000000
FS( 115 ),2363356.256499999700,2601035.140000000100,2274106.819999999800,2320637.729500000400,2217800.505249999900,11776936.451249998000
FS( 116 ),2366761.122999999700,2585902.400000000400,2286531.595999999900,2341445.247000000000,2188480.821500000500,11769121.187500000000
FS( 117 ),2328172.635999999500,2570769.660000000100,2300509.469000000000,2299830.212000000300,2182616.884749999700,11681898.861750001000
