代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11309877.593000000000
真實報酬,1309877.593000000300

夏普值報酬,0.122287759300
夏普值風險,0.044782961550
夏普值,2.730676022032

預期報酬,12739.423933928772
風險,151928.797342742970
起點值,0.083851278735
找到最佳解世代,3178
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1303(4),2412(24),3045(41),3673(44),4904(45),
FS( 54 ),2307892.421000000100,1991120.142999999900,1983050.327749999900,2269523.607000000300,2030535.724999999900,10582122.223750001000
FS( 55 ),2329396.840999999500,1997601.336250000200,1985628.866999999900,2287842.187000000400,2081787.926000000000,10682257.157249998000
FS( 56 ),2345525.155999999500,2023526.109250000000,1994101.210249999800,2327067.842000000200,2093615.357000000100,10783835.674500000000
FS( 57 ),2367029.575999999900,2034328.098000000200,1983050.327749999900,2350603.235000000300,2077188.369500000000,10812199.606250001000
FS( 58 ),2374914.529999999800,2030007.302500000000,1991154.308249999500,2379395.264000000400,2044334.394499999900,10819805.799250001000
FS( 59 ),2401795.054999999700,2038648.893500000000,1999626.651499999900,2397713.844000000000,2072588.812999999600,10910373.256999999000
FS( 60 ),2404662.311000000200,2034328.098000000200,2002573.553499999500,2421249.237000000200,2062732.620500000200,10925545.820000000000
FS( 61 ),2401795.054999999700,2034328.098000000200,2002573.553499999500,2368921.815000000400,2062732.620500000200,10870351.141999999000
FS( 62 ),2410038.416000000200,2032167.700250000000,2016571.337999999800,2405558.975000000100,2067989.256499999900,10932325.685750000000
FS( 63 ),2358786.214999999900,2023526.109250000000,1991154.308249999500,2319222.711000000100,2056161.825500000000,10748851.169000000000
FS( 64 ),2358786.214999999900,2008403.325000000000,2022096.779249999700,2358488.189000000200,2037763.599499999800,10785538.107750000000
FS( 65 ),2367029.575999999900,2019205.313750000000,2058564.691499999700,2405558.975000000100,2035135.281499999800,10885493.837750001000
FS( 66 ),2356277.365999999900,2019205.313750000000,2089507.162500000100,2499700.547000000300,2030535.724999999900,10995226.114250001000
FS( 67 ),2348034.004999999900,2030007.302500000000,2111608.927499999800,2484010.285000000100,2027907.406999999900,11001567.926999999000
FS( 68 ),2321153.480000000000,2036488.495749999800,2089507.162500000100,2457846.574000000000,2018708.293999999800,10923704.006249998000
FS( 69 ),2388533.995999999800,2040809.291250000000,2128553.614000000100,2510173.996000000300,2039734.838000000000,11107805.735250000000
FS( 70 ),2412547.265000000100,2042969.689000000200,2156549.182999999700,2565089.913000000200,2030535.724999999900,11207691.775000000000
FS( 71 ),2407171.160000000100,2042969.689000000200,2123028.172749999400,2593881.942000000300,2058133.064000000000,11225184.027749998000
FS( 72 ),2356277.365999999900,2027846.904750000200,2111608.927499999800,2575563.362000000200,2048933.950999999900,11120230.511249999000
FS( 73 ),2374914.529999999800,2038648.893500000000,2125606.711999999800,2502328.865000000200,2037763.599499999800,11079262.600000000000
FS( 74 ),2399286.205999999300,2034328.098000000200,2128553.614000000100,2520647.445000000300,2039734.838000000000,11122550.200999999000
FS( 75 ),2404662.311000000200,2025686.507000000000,2125606.711999999800,2533709.389000000400,2037763.599499999800,11127428.518500000000
FS( 76 ),2396418.950000000200,2023526.109250000000,2114555.829500000000,2473536.836000000100,2051562.268999999900,11059599.993750000000
FS( 77 ),2350901.260999999900,2027846.904750000200,2109030.388249999800,2439567.817000000300,2046962.712499999900,10974309.083500002000
FS( 78 ),2321153.480000000000,2023526.109250000000,2089507.162500000100,2536337.707000000400,2030535.724999999900,11001060.183750000000
FS( 79 ),2321153.480000000000,2027846.904750000200,2109030.388249999800,2695868.645000000000,2051562.268999999900,11205461.686999999000
FS( 80 ),2291764.105999999700,2027846.904750000200,2089507.162500000100,2735094.299999999800,2032506.963500000100,11176719.436749998000
FS( 81 ),2267750.836999999800,2040809.291250000000,2111608.927499999800,2646169.541000000200,2046962.712499999900,11113301.309249999000
FS( 82 ),2316135.782000000100,2045130.086749999800,2103504.946999999700,2583408.493000000200,2058133.064000000000,11106312.372749999000
FS( 83 ),2302516.315999999600,2060252.871000000000,2100558.044999999900,2557244.782000000600,2060761.381999999800,11081333.396000000000
FS( 84 ),2294631.361999999700,2081856.848500000100,2134079.055249999300,2606943.886000000400,2067989.256499999900,11185500.408250000000
FS( 85 ),2267750.836999999800,2053771.677749999800,2123028.172749999400,2599098.755000000400,2067989.256499999900,11111638.699000001000
FS( 86 ),2264883.580999999800,2055932.075500000300,2125606.711999999800,2588625.306000000300,2062732.620500000200,11097780.295000000000
FS( 87 ),2267750.836999999800,2049450.882250000000,2117502.731500000200,2554616.464000000200,2065360.938499999900,11054681.853250001000
FS( 88 ),2302516.315999999600,2068894.462000000300,2159496.084999999500,2583408.493000000200,2077188.369500000000,11191503.725500001000
FS( 89 ),2281011.896000000200,2066734.064250000100,2159496.084999999500,2693240.327000000000,2098214.913500000300,11298697.285750000000
FS( 90 ),2240870.311999999900,2058092.473250000000,2145498.300499999900,2617417.335000000000,2077188.369500000000,11139066.790250000000
FS( 91 ),2213989.786999999500,2060252.871000000000,2148076.839749999800,2593881.942000000300,2079159.608000000200,11095361.047750000000
FS( 92 ),2203237.577000000000,2060252.871000000000,2162074.624249999400,2552027.969000000000,2100186.152000000200,11077779.193250000000
FS( 93 ),2259507.476000000300,2071054.859750000100,2151023.741749999600,2531081.071000000500,2090987.039000000300,11103654.187500002000
FS( 94 ),2256998.627000000300,2068894.462000000300,2145498.300499999900,2588625.306000000300,2095586.595500000100,11155603.291000001000
FS( 95 ),2235494.206999999900,2068894.462000000300,2159496.084999999500,2593881.942000000300,2088358.720999999900,11146125.416999999000
FS( 96 ),2114711.048000000400,2066734.064250000100,2165021.526249999600,2606943.886000000400,2088358.720999999900,11041769.245499998000
FS( 97 ),2179224.308000000200,2077536.052999999800,2212540.321000000000,2680178.382999999900,2100186.152000000200,11249665.217000000000
FS( 98 ),2230118.102000000000,2099140.030499999900,2218065.762249999700,2706342.094000000000,2146838.796500000200,11400504.785250001000
FS( 99 ),2219365.891999999500,2112102.416999999900,2249008.233250000000,2714187.225000000100,2160637.466000000500,11455301.233250000000
FS( 100 ),2206104.833000000100,2131545.996749999500,2330416.401000000100,2682806.700999999900,2169836.579000000400,11520710.510749999000
FS( 101 ),2146967.677999999800,2168272.758500000000,2313471.714500000200,2688023.514000000400,2160637.466000000500,11477373.131000001000
FS( 102 ),2184600.412999999700,2168272.758500000000,2299473.929999999700,2701085.458000000100,2165237.022500000000,11518669.581999999000
FS( 103 ),2203237.577000000000,2150989.576500000000,2282529.243499999900,2688023.514000000400,2163265.784000000000,11488045.695000000000
FS( 104 ),2203237.577000000000,2146668.781000000400,2282529.243499999900,2622634.148000000500,2109385.265000000600,11364455.014500001000
FS( 105 ),2176357.052000000100,2168272.758500000000,2304999.371249999900,2541554.520000000000,2128440.570499999900,11319624.272249999000
FS( 106 ),2189976.517999999700,2185555.940499999600,2321944.057749999700,2617417.335000000000,2133040.126999999900,11447933.978250001000
FS( 107 ),2170980.947000000200,2202530.494250000000,2405930.764749999600,2601727.073000000300,2165237.022500000000,11546406.301500000000
FS( 108 ),2157719.887999999800,2193888.903250000000,2372409.754499999300,2478793.472000000500,2137639.683500000300,11340451.701250002000
FS( 109 ),2160228.736999999700,2193888.903250000000,2352518.165999999700,2549399.651000000100,2123841.014000000900,11379876.471249999000
FS( 110 ),2138724.316999999300,2166112.360750000000,2352518.165999999700,2491855.416000000200,2102814.470000000200,11252024.729749998000
FS( 111 ),2093206.628000000000,2189568.107750000000,2383460.636999999600,2465691.705000000500,2109385.265000000600,11241312.342750000000
FS( 112 ),2053065.043999999800,2179074.747250000000,2416981.647249999900,2549399.651000000100,2098214.913500000300,11296736.003000000000
FS( 113 ),2069193.358999999900,2183395.542750000000,2344414.185499999200,2533709.389000000400,2100186.152000000200,11230898.628250001000
FS( 114 ),2012565.052999999800,2176914.349500000500,2332994.940249999500,2533709.389000000400,2130411.808999999400,11186595.540750001000
FS( 115 ),2007188.947999999900,2159631.167500000400,2299473.929999999700,2484010.285000000100,2137639.683500000300,11087944.013999999000
FS( 116 ),1975290.725000000100,2153149.974250000000,2302420.831999999900,2510173.996000000300,2135011.365500000300,11076046.892749999000
FS( 117 ),2026184.518999999600,2179074.747250000000,2338520.381499999700,2470948.341000000000,2137639.683500000300,11152367.672249999000
FS( 118 ),2096073.884000000100,2189568.107750000000,2340362.195249999900,2523235.940000000400,2160637.466000000500,11309877.593000000000
