代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11635084.679250002000
真實報酬,1635084.679250001900

夏普值報酬,0.154808467925
夏普值風險,0.047458345838
夏普值,3.261986173183

預期報酬,13867.162606916178
風險,138506.410252321540
起點值,0.100119283878
找到最佳解世代,3731
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,5
2311(15),2325(18),2891(38),2912(40),3008(41),
FS( 33 ),1957824.512000000100,2131792.962499999900,2072245.203000000200,2014841.024000000200,2311249.595499999800,10487953.297000000000
FS( 34 ),1950178.496000000000,2137019.731249999700,2060258.479999999700,2019978.190999999600,2313101.365000000200,10480536.263249999000
FS( 35 ),1919594.432000000300,2108645.843750000000,2022585.921999999800,2004447.221000000400,2292751.811999999900,10348025.230750002000
FS( 36 ),1892833.375999999900,2085498.725000000100,2005462.031999999700,2009584.388000000000,2194687.674499999700,10188066.195499999000
FS( 37 ),1904302.400000000100,2105659.118749999900,1983200.975000000300,2087478.175999999500,2227979.702500000100,10308620.372250000000
FS( 38 ),1881364.352000000200,2074298.506250000100,1955802.751000000200,2087478.175999999500,2192835.904999999800,10191779.690250000000
FS( 39 ),1904302.400000000100,2131792.962499999900,1967789.474000000200,2108265.782000000100,2190984.135499999900,10303134.754000001000
FS( 40 ),1934886.463999999900,2160166.849999999600,1995187.698000000100,2087478.175999999500,2213185.457999999600,10390904.645999998000
FS( 41 ),1946355.487999999700,2171367.068749999600,2037997.423000000200,2123916.221000000400,2264995.180999999900,10544631.381750001000
FS( 42 ),1965470.527999999900,2245288.512499999700,2044846.978999999800,2129053.388000000300,2309397.825999999900,10694057.233500000000
FS( 43 ),1973116.544000000000,2208701.131249999600,2032860.255999999800,2144703.826999999600,2294603.581499999900,10653985.339749999000
FS( 44 ),1973116.544000000000,2177340.518749999800,1988338.142000000000,2155097.629999999900,2252032.794499999800,10545925.629249999000
FS( 45 ),1973116.544000000000,2148966.631249999600,1967789.474000000200,2149840.994000000400,2185428.827000000000,10425142.470249999000
FS( 46 ),1973116.544000000000,2177340.518749999800,1988338.142000000000,2181022.402999999900,2237238.549999999800,10557056.157749999000
FS( 47 ),1919594.432000000300,2128806.237499999800,1983200.975000000300,2248522.388000000300,2190984.135499999900,10471108.168000001000
FS( 48 ),1961647.520000000300,2188540.737499999800,2044846.978999999800,2248522.388000000300,2207630.149499999800,10651187.774000000000
FS( 49 ),1954001.504000000200,2142993.181249999900,2082519.537000000000,2243385.220999999900,2246497.397500000000,10669396.840750001000
FS( 50 ),1980762.559999999800,2197500.912499999600,2120192.095000000200,2305748.039000000300,2320488.531500000000,10924692.138000000000
FS( 51 ),1980762.559999999800,2165393.618749999900,2104780.594000000500,2300491.402999999900,2283492.964499999800,10834921.140250001000
FS( 52 ),1973116.544000000000,2076538.550000000000,2115054.928000000300,2347323.250999999700,2294603.581499999900,10806636.854499999000
FS( 53 ),1961647.520000000300,2093712.218750000000,2115054.928000000300,2352460.418000000100,2307546.056499999900,10830421.141249999000
FS( 54 ),1957824.512000000100,2016804.050000000000,2168138.987000000200,2295354.236000000000,2276085.886500000000,10714207.671500001000
FS( 55 ),1934886.463999999900,1989923.525000000100,2168138.987000000200,2316141.841999999700,2213185.457999999600,10622276.276000001000
FS( 56 ),1896656.384000000100,1942135.925000000000,2178413.321000000000,2342066.615000000200,2092919.998000000100,10452192.243000001000
FS( 57 ),1942532.480000000200,1960056.274999999900,2207523.934000000400,2399172.796999999800,2104030.615000000200,10613316.101000000000
FS( 58 ),1946355.487999999700,2001870.425000000000,2258895.603999999800,2383641.827000000000,2107734.154000000100,10698497.498000000000
FS( 59 ),1954001.504000000200,2001870.425000000000,2264032.771000000200,2368110.856999999800,2135470.873500000200,10723486.430500001000
FS( 60 ),1923417.440000000200,1989923.525000000100,2219510.657000000100,2269309.993999999900,2218740.766499999900,10620902.382500000000
FS( 61 ),1942532.480000000200,1998883.700000000200,2253758.436999999900,2248522.388000000300,2339006.226499999900,10782703.231500000000
FS( 62 ),1938709.472000000100,2016804.050000000000,2246908.881000000100,2243385.220999999900,2403758.424499999700,10849566.048500000000
FS( 63 ),1967382.032000000400,2079525.275000000100,2264032.771000000200,2316141.841999999700,2477769.469999999700,11104851.390000001000
FS( 64 ),1987452.824000000300,2099685.668749999700,2258895.603999999800,2404429.432999999700,2412997.360500000000,11163460.890250001000
FS( 65 ),1987452.824000000300,2049658.025000000100,2258895.603999999800,2368110.856999999800,2422256.207999999600,11086373.517999999000
FS( 66 ),2006567.863999999800,2061604.925000000000,2264032.771000000200,2368110.856999999800,2403758.424499999700,11104074.841499999000
FS( 67 ),2018992.640000000100,2037711.125000000000,2246908.881000000100,2316141.841999999700,2450012.839000000200,11069767.327000000000
FS( 68 ),1991275.832000000400,2019790.775000000100,2202386.767000000500,2269309.993999999900,2412997.360500000000,10895760.728500001000
FS( 69 ),1971205.040000000000,1995896.975000000100,2173276.154000000100,2209217.086999999800,2376001.793500000100,10725597.049500000000
FS( 70 ),1971205.040000000000,2013817.325000000000,2185262.877000000300,2299655.120000000100,2431515.055499999800,10901455.417500000000
FS( 71 ),1967382.032000000400,2019790.775000000100,2161289.431000000300,2273013.532999999800,2412997.360500000000,10834473.131500002000
FS( 72 ),1958780.263999999700,1989923.525000000100,2202386.767000000500,2336929.447999999900,2477769.469999999700,10965789.473999999000
FS( 73 ),2002744.856000000100,2007843.875000000000,2219510.657000000100,2432624.116999999600,2561019.451500000000,11223742.956499999000
FS( 74 ),2006567.863999999800,1980963.350000000100,2253758.436999999900,2336929.447999999900,2533262.820499999900,11111481.919499999000
FS( 75 ),2002744.856000000100,1989923.525000000100,2236634.546999999800,2299655.120000000100,2477769.469999999700,11006727.517999999000
FS( 76 ),2011346.624000000100,2001870.425000000000,2270882.327000000500,2320920.602000000000,2496267.253499999600,11101287.231500000000
FS( 77 ),2002744.856000000100,1989923.525000000100,2270882.327000000500,2283646.274000000200,2496267.253499999600,11043464.235500000000
FS( 78 ),1998921.848000000000,1977976.625000000000,2301705.328999999900,2294279.015000000100,2440753.991500000000,11013636.808499999000
FS( 79 ),2011346.624000000100,1930189.025000000100,2277731.883000000400,2336929.447999999900,2487008.406000000000,11043205.386000000000
FS( 80 ),2002744.856000000100,1960056.274999999900,2265745.160000000600,2368827.671000000100,2443780.539500000000,11041154.501500001000
FS( 81 ),2002744.856000000100,1977976.625000000000,2265745.160000000600,2326296.706999999900,2481373.451500000000,11054136.799500002000
FS( 82 ),2018992.640000000100,1972003.175000000000,2277731.883000000400,2315663.965999999100,2353541.621499999900,10937933.285500001000
FS( 83 ),2035240.424000000100,1989923.525000000100,2246908.881000000100,2310287.861000000000,2396789.399499999800,10979150.090499999000
FS( 84 ),2055311.216000000000,1998883.700000000200,2258895.603999999800,2299655.120000000100,2406187.627499999900,11018933.267500000000
FS( 85 ),2135594.383999999600,2025764.225000000100,2301705.328999999900,2305031.225000000100,2453178.767500000100,11221273.930499999000
FS( 86 ),2163311.191999999800,2031737.675000000000,2301705.328999999900,2294279.015000000100,2443780.539500000000,11234813.750499999000
FS( 87 ),2163311.191999999800,2037711.125000000000,2356501.777000000200,2294279.015000000100,2462576.995499999700,11314380.104500001000
FS( 88 ),2167134.200000000200,2052644.750000000000,2368488.500000000500,2241115.310000000100,2434382.311499999800,11263765.071500001000
FS( 89 ),2247417.368000000700,2067578.375000000000,2368488.500000000500,2283646.274000000200,2462576.995499999700,11429707.512500001000
FS( 90 ),2247417.368000000700,2076538.550000000000,2368488.500000000500,2310287.861000000000,2387391.171499999700,11390123.450500000000
FS( 91 ),2259842.143999999900,2090725.493750000100,2356501.777000000200,2299655.120000000100,2387391.171499999700,11394115.706249999000
FS( 92 ),2299983.727999999200,2114619.293749999700,2356501.777000000200,2289022.379000000200,2387391.171499999700,11447518.349250000000
FS( 93 ),2291381.959999999500,2123579.468750000000,2380475.223000000200,2305031.225000000100,2265194.296000000100,11365662.172750000000
FS( 94 ),2243594.359999999400,2120592.743749999900,2406161.058000000200,2315663.965999999100,2259559.341500000100,11345571.469249997000
FS( 95 ),2203452.776000000100,2102672.393749999800,2406161.058000000200,2289022.379000000200,2255796.068000000000,11257104.674750000000
FS( 96 ),2195806.759999999800,2084752.043750000000,2380475.223000000200,2310287.861000000000,2246397.839999999900,11217719.727750000000
FS( 97 ),2211098.791999999900,2126566.193749999600,2406161.058000000200,2310287.861000000000,2368594.715499999900,11422708.620249998000
FS( 98 ),2223523.568000000400,2126566.193749999600,2406161.058000000200,2294279.015000000100,2349798.259500000200,11400328.094250001000
FS( 99 ),2179558.976000000300,2090725.493750000100,2387324.779000000100,2294279.015000000100,2340400.031500000000,11292288.295250000000
FS( 100 ),2187204.992000000100,2153446.718750000000,2418147.781000000000,2368827.671000000100,2359196.487499999800,11486823.650249999000
FS( 101 ),2255063.383999999600,2144486.543749999700,2430134.504000000200,2363451.565999999200,2387391.171499999700,11580527.169249998000
FS( 102 ),2275134.176000000000,2144486.543749999700,2423284.948000000300,2374084.306999999600,2396789.399499999800,11613779.374250000000
FS( 103 ),2259842.143999999900,2108645.843750000000,2368488.500000000500,2347562.189000000200,2346034.986000000000,11430573.662750000000
FS( 104 ),2267488.159999999700,2114619.293749999700,2406161.058000000200,2326296.706999999900,2357304.895000000000,11471870.113750000000
FS( 105 ),2299983.727999999200,2082512.000000000000,2356501.777000000200,2352818.825000000200,2359196.487499999800,11451012.817499999000
FS( 106 ),2267488.159999999700,2087738.768750000000,2368488.500000000500,2289022.379000000200,2361068.168500000100,11373805.976250002000
FS( 107 ),2287558.952000000000,2135526.368749999900,2387324.779000000100,2283646.274000000200,2349798.259500000200,11443854.633250002000
FS( 108 ),2351594.336000000100,2174353.793749999700,2423284.948000000300,2310287.861000000000,2406187.627499999900,11665708.566250000000
FS( 109 ),2355417.343999999600,2162406.893749999800,2423284.948000000300,2347562.189000000200,2424984.083499999700,11713655.458249999000
FS( 110 ),2299983.727999999200,2180327.243749999900,2430134.504000000200,2299655.120000000100,2368594.715499999900,11578695.311250001000
FS( 111 ),2331523.543999999800,2168380.343750000000,2435271.671000000100,2331553.342999999900,2368594.715499999900,11635323.617249999000
FS( 112 ),2339169.559999999600,2132539.643749999800,2435271.671000000100,2347562.189000000200,2359196.487499999800,11613739.551250000000
FS( 113 ),2387912.912000000000,2120592.743749999900,2454107.950000000200,2347562.189000000200,2359196.487499999800,11669372.282250002000
FS( 114 ),2343948.319999999800,2123579.468750000000,2448970.783000000300,2320920.602000000000,2312205.347500000100,11549624.521250000000
FS( 115 ),2375488.135999999900,2162406.893749999800,2454107.950000000200,2347562.189000000200,2355433.214000000200,11694998.382749999000
FS( 116 ),2355417.343999999600,2141499.818749999600,2435271.671000000100,2299655.120000000100,2293388.980000000000,11525232.933750000000
FS( 117 ),2375488.135999999900,2153446.718750000000,2430134.504000000200,2320920.602000000000,2308442.074000000000,11588432.034750000000
FS( 118 ),2364019.112000000200,2159420.168749999700,2406161.058000000200,2358194.930000000200,2317840.302000000100,11605635.570750002000
FS( 119 ),2367842.119999999600,2162406.893749999800,2399311.502000000300,2347562.189000000200,2347906.666999999900,11625029.371750001000
FS( 120 ),2339169.559999999600,2204221.043749999700,2418147.781000000000,2358194.930000000200,2344143.393499999800,11663876.708249999000
FS( 121 ),2307629.743999999500,2168380.343750000000,2411298.225000000100,2358194.930000000200,2334745.165499999700,11580248.408249998000
FS( 122 ),2323877.527999999000,2165393.618749999900,2411298.225000000100,2379460.412000000000,2377992.943500000100,11658022.727249999000
FS( 123 ),2367842.119999999600,2168380.343750000000,2406161.058000000200,2336929.447999999900,2349798.259500000200,11629111.229249999000
FS( 124 ),2343948.319999999800,2150459.993749999900,2406161.058000000200,2326296.706999999900,2349798.259500000200,11576664.338250000000
FS( 125 ),2355417.343999999600,2168380.343750000000,2423284.948000000300,2358194.930000000200,2377992.943500000100,11683270.509250000000
FS( 126 ),2379311.143999999900,2207207.768749999800,2435271.671000000100,2347562.189000000200,2368594.715499999900,11737947.488250002000
FS( 127 ),2327700.536000000300,2150459.993749999900,2430134.504000000200,2358194.930000000200,2368594.715499999900,11635084.679250002000
