代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12098881.006250000000
真實報酬,2098881.006249999600

夏普值報酬,0.201188100625
夏普值風險,0.059866539039
夏普值,3.360610181514

預期報酬,17460.271529374539
風險,205036.998424670140
起點值,0.085156687152
找到最佳解世代,4616
找到最佳解實驗#,2
找到最佳解次數,39

投資組合檔數,6
2301(12),2308(14),2882(33),2891(38),2912(40),3008(41),
FS( 34 ),1830556.899999999900,1991778.105500000100,1676354.581750000100,1656939.965499999900,1805083.306500000400,1470914.517500000100,10431631.376750000000
FS( 35 ),1855406.452000000000,1998886.511000000200,1691626.702249999900,1661330.451249999700,1795555.653750000100,1456120.273000000000,10458930.043250000000
FS( 36 ),1866397.599999999900,1991778.105500000100,1678116.749499999900,1665720.936999999500,1805083.306500000400,1433918.950499999800,10441019.649000000000
FS( 37 ),1866397.599999999900,1998886.511000000200,1686927.588250000000,1674501.908499999900,1852721.570250000100,1452416.733999999700,10531855.911999999000
FS( 38 ),1895070.160000000100,2048645.349499999800,1678116.749499999900,1661330.451249999700,1852721.570250000100,1419124.705999999800,10555012.986500001000
FS( 39 ),1923742.719999999700,2091295.782500000000,1680466.306499999700,1661330.451249999700,1833666.264749999900,1507929.995999999800,10698435.520999998000
FS( 40 ),1909406.439999999900,2084187.377000000100,1693388.869999999900,1670111.422749999900,1824138.611999999700,1602290.594500000100,10783527.316249998000
FS( 41 ),1927087.852000000000,2084187.377000000100,1728044.835749999900,1680355.889499999800,1824138.611999999700,1637434.392000000000,10881252.958250001000
FS( 42 ),1891247.152000000000,2169657.490749999900,1758589.076750000000,1697917.832499999800,1838375.334500000100,1648545.009000000100,11004335.895499999000
FS( 43 ),1930910.860000000100,2148332.274249999800,1765050.358499999900,1703771.813499999900,1905068.903750000100,1644841.470000000200,11097979.680000002000
FS( 44 ),1959105.543999999800,2141223.868749999900,1726282.667999999800,1708162.299249999700,1886013.598250000000,1704038.359499999800,11124830.337749999000
FS( 45 ),1912751.571999999900,2119898.652249999800,1719821.386249999700,1703771.813499999900,1900250.320750000000,1700334.820499999900,11056832.565250000000
FS( 46 ),1905583.432000000000,2190982.707250000000,1730394.392749999900,1712552.784999999500,1909777.973500000100,1704038.359499999800,11153333.649999999000
FS( 47 ),1902238.299999999800,2162549.085249999500,1730394.392749999900,1703771.813499999900,1890722.668000000300,1718852.515500000200,11108532.774999999000
FS( 48 ),1862574.591999999700,2134115.463250000000,1745666.513249999800,1708162.299249999700,1938360.931750000000,1709593.668000000100,11098477.467499997000
FS( 49 ),1873565.740000000000,2148332.274249999800,1745666.513249999800,1712552.784999999500,1895541.250999999900,1676301.640000000100,11051964.203499999000
FS( 50 ),1744539.219999999700,2134115.463250000000,1734506.117499999900,1697917.832499999800,1886013.598250000000,1718852.515500000200,10915948.747000000000
FS( 51 ),1701530.379999999900,2148332.274249999800,1780322.479000000100,1708162.299249999700,1905068.903750000100,1813213.114000000100,11056633.450250000000
FS( 52 ),1775123.284000000000,2183874.301750000100,1797356.767250000000,1735968.708999999600,1957416.237250000200,1916812.648500000100,11366555.947749998000
FS( 53 ),1794716.200000000000,2162549.085249999500,1767399.915499999900,1740359.194749999800,1928833.278999999900,1902018.404000000100,11295880.078499999000
FS( 54 ),1784202.928000000100,2162549.085249999500,1823789.283499999900,1754994.147249999900,1909777.973500000100,1894611.325999999900,11329928.743500000000
FS( 55 ),1791371.068000000000,2155440.679749999700,1780322.479000000100,1759384.632999999900,1928833.278999999900,1961215.293500000100,11376571.432249999000
FS( 56 ),1819565.752000000100,2155440.679749999700,1780322.479000000100,1763775.118749999700,1928833.278999999900,1927923.265500000200,11375864.573999999000
FS( 57 ),1758875.499999999800,2119898.652249999800,1730394.392749999900,1735968.708999999600,1857430.640000000100,1866854.695000000300,11069426.589000000000
FS( 58 ),1771300.275999999800,2091295.782500000000,1736855.674500000000,1731578.223249999600,1819320.028999999900,1913109.109499999800,11063463.094750000000
FS( 59 ),1766043.640000000100,2112620.998999999800,1726282.667999999800,1750603.661499999500,1866958.292749999600,1933458.662500000100,11155971.923749998000
FS( 60 ),1741194.087999999800,2077078.971500000000,1723933.111000000000,1735968.708999999600,1847902.987250000200,1996379.002499999900,11122460.869249998000
FS( 61 ),1741194.087999999800,2091295.782500000000,1734506.117499999900,1778410.071250000000,1852721.570250000100,1977861.307500000100,11175992.936999999000
FS( 62 ),1732114.443999999700,2077078.971500000000,1711010.547500000100,1769629.099749999600,1843193.917500000000,1963067.063000000100,11096098.043249998000
FS( 63 ),1739282.583999999800,2119898.652249999800,1698087.983999999900,1797435.509499999500,1852721.570250000100,1946421.049000000100,11153851.348999999000
FS( 64 ),1794716.200000000000,2069970.565999999900,1678116.749499999900,1769629.099749999600,1824138.611999999700,1920516.187500000000,11057091.414749999000
FS( 65 ),1787548.060000000300,2098404.188000000100,1665194.186000000000,1759384.632999999900,1833666.264749999900,1977861.307500000100,11122062.639249999000
FS( 66 ),1780379.919999999900,2055753.754999999900,1711010.547500000100,1746213.175749999700,1852721.570250000100,1979713.077000000000,11125796.045499999000
FS( 67 ),1780379.919999999900,2048645.349499999800,1686927.588250000000,1712552.784999999500,1819320.028999999900,1963067.063000000100,11010896.734749999000
FS( 68 ),1830556.899999999900,2084187.377000000100,1686927.588250000000,1712552.784999999500,1838375.334500000100,1939013.970999999900,11091617.955750000000
FS( 69 ),1852061.319999999800,2112620.998999999800,1719821.386249999700,1754994.147249999900,1814610.959249999800,2061131.200499999800,11315244.012249999000
FS( 70 ),1819565.752000000100,2119898.652249999800,1749778.238000000100,1769629.099749999600,1843193.917500000000,1996379.002499999900,11298448.661999999000
FS( 71 ),1823388.760000000200,2020211.727500000000,1726282.667999999800,1735968.708999999600,1824138.611999999700,1905721.943000000000,11035716.419500001000
FS( 72 ),1762698.508000000100,1970452.889000000000,1721583.554000000000,1763775.118749999700,1852721.570250000100,1957511.754499999800,11028747.394499999000
FS( 73 ),1784202.928000000100,1984669.699999999700,1749778.238000000100,1763775.118749999700,1862249.223000000000,1996379.002499999900,11141058.210249998000
FS( 74 ),1787548.060000000300,2041536.944000000400,1728044.835749999900,1769629.099749999600,1862249.223000000000,1968622.371499999900,11157634.534000000000
FS( 75 ),1780379.919999999900,2041536.944000000400,1743316.956249999800,1759384.632999999900,1866958.292749999600,1970474.141000000300,11162054.887000000000
FS( 76 ),1775123.284000000000,1977561.294500000300,1756239.519749999700,1727187.737499999600,1852721.570250000100,1950124.588000000000,11038961.993999999000
FS( 77 ),1796627.703999999900,1991778.105500000100,1769162.083249999900,1712552.784999999500,1857430.640000000100,1852060.450499999800,10979615.768250000000
FS( 78 ),1796627.703999999900,2013103.321999999900,1793245.042499999700,1693527.346750000000,1928833.278999999900,1885352.478500000200,11110693.172750000000
FS( 79 ),1784202.928000000100,1956236.078000000200,1740967.399249999800,1670111.422749999900,1928833.278999999900,1850208.680999999900,10930563.787999999000
FS( 80 ),1785636.555999999600,1956236.078000000200,1745666.513249999800,1680355.889499999800,1947888.584500000100,1848356.911499999900,10964144.532749999000
FS( 81 ),1866397.599999999900,1998886.511000000200,1758589.076750000000,1703771.813499999900,1928833.278999999900,1870558.233999999700,11127040.514249999000
FS( 82 ),1909406.439999999900,2013103.321999999900,1780322.479000000100,1740359.194749999800,1962234.820250000100,1922367.956999999900,11327798.213000001000
FS( 83 ),1912751.571999999900,2091295.782500000000,1769162.083249999900,1746213.175749999700,1966943.890000000100,1966770.602000000000,11453141.105500000000
FS( 84 ),1887902.019999999800,2141223.868749999900,1758589.076750000000,1735968.708999999600,1981290.125749999900,1951976.357499999900,11456954.157749999000
FS( 85 ),1895070.160000000100,2141223.868749999900,1706311.433499999800,1697917.832499999800,1990817.778500000000,1909405.570499999900,11340750.643749999000
FS( 86 ),1905583.432000000000,2127007.057749999700,1732743.949749999700,1680355.889499999800,1985999.195499999900,1842801.603000000100,11274495.127499999000
FS( 87 ),1923742.719999999700,2176765.896249999800,1749778.238000000100,1697917.832499999800,2014582.153750000100,1894611.325999999900,11457402.166499998000
FS( 88 ),1876910.872000000000,2195721.644250000400,1740967.399249999800,1693527.346750000000,2076457.140000000100,1848356.911499999900,11431945.313750001000
FS( 89 ),1873565.740000000000,2225340.000500000100,1810866.720000000000,1746213.175749999700,2076457.140000000100,1865002.925499999900,11597449.701749999000
FS( 90 ),1837725.040000000000,2240064.554749999700,1817328.001750000100,1778410.071250000000,2071748.070250000100,1903870.173500000000,11649149.911499999000
FS( 91 ),1898415.291999999700,2210615.446250000000,1867256.088000000000,1810606.966749999400,2128913.986750000200,1977861.307500000100,11893673.087250002000
FS( 92 ),1887902.019999999800,2210615.446250000000,1890751.658000000100,1797435.509499999500,2124095.403750000100,1940865.740499999800,11851669.777999999000
FS( 93 ),1887902.019999999800,2210615.446250000000,1875479.537499999900,1806216.480999999700,2167024.597750000200,1951976.357499999900,11899218.439999999000
FS( 94 ),1884079.011999999900,2269513.663249999800,1893101.214999999900,1806216.480999999700,2171733.667500000000,1964918.832500000000,11989566.871249998000
FS( 95 ),1923742.719999999700,2254789.109000000200,1934218.462500000100,1851584.833750000000,2119386.334000000300,1933458.662500000100,12017184.121750001000
FS( 96 ),1887902.019999999800,2240064.554749999700,1934218.462500000100,1851584.833750000000,2138441.639500000500,1870558.233999999700,11922773.744500000000
FS( 97 ),1859229.460000000200,2240064.554749999700,1900737.275249999900,1860365.805249999500,2162206.014749999600,1750292.774000000200,11772899.884000000000
FS( 98 ),1855406.452000000000,2217893.099499999500,1956539.253999999700,1885245.224499999500,2214553.348249999800,1761403.391000000300,11891044.769250000000
FS( 99 ),1852061.319999999800,2240064.554749999700,1945378.858249999800,1929150.081999999700,2200316.625749999700,1765106.930000000200,11932082.370749999000
FS( 100 ),1833902.032000000100,2217893.099499999500,1925407.623749999600,1933540.567749999500,2186079.903250000900,1792843.649500000300,11889670.875750002000
FS( 101 ),1873565.740000000000,2180997.089999999900,1894275.993499999900,1895489.691249999500,2095512.445499999900,1876113.542500000000,11815958.502750000000
FS( 102 ),1859229.460000000200,2136823.427249999700,1896625.550500000100,1924759.596249999900,2076457.140000000100,1996379.002499999900,11890278.176500000000
FS( 103 ),1880733.879999999900,2011410.844500000400,1911897.670999999900,1918905.615249999600,2071748.070250000100,2061131.200499999800,11855831.281500001000
FS( 104 ),1859229.460000000200,2121929.625250000000,1951840.139999999900,1933540.567749999500,2138441.639500000500,2135142.245999999800,12140127.678500000000
FS( 105 ),1852061.319999999800,2217893.099499999500,1938917.576500000000,1929150.081999999700,2219371.931249999900,2070370.136500000000,12227768.145749997000
FS( 106 ),1862574.591999999700,2158825.634749999700,1900737.275249999900,1929150.081999999700,2186079.903250000900,2079628.983999999700,12117000.471249999000
FS( 107 ),1862574.591999999700,2180997.089999999900,1945378.858249999800,1933540.567749999500,2186079.903250000900,2061131.200499999800,12169706.211750001000
FS( 108 ),1862574.591999999700,2173719.436749999400,1947728.415249999800,1918905.615249999600,2138441.639500000500,2107385.615000000200,12148759.313750001000
FS( 109 ),1837725.040000000000,2129376.526249999600,1903086.832249999700,1880854.738749999800,2095512.445499999900,2070370.136500000000,11916929.719249997000
FS( 110 ),1825778.140000000100,2107205.071000000000,1867843.477249999800,1855975.319499999800,2040427.280749999700,2033374.569500000200,11730607.857999999000
FS( 111 ),1804751.596000000100,2063031.408250000100,1867843.477249999800,1866219.786249999700,2123328.811000000200,2088887.831499999900,11814066.910249999000
FS( 112 ),1766999.391999999800,2063031.408250000100,1834362.290000000000,1845730.852749999600,2098907.356249999700,2070370.136500000000,11679405.435750000000
FS( 113 ),1770822.399999999900,2077755.962499999700,1856683.081499999600,1880854.738749999800,2157496.944999999800,2135142.245999999800,11878759.373749997000
FS( 114 ),1868786.980000000000,2136823.427249999700,1854333.524500000100,1895489.691249999500,2245217.058250000700,2218392.227500000000,12219046.908749998000
FS( 115 ),1855884.328000000000,2121929.625250000000,1863144.363249999900,1924759.596249999900,2157496.944999999800,2190635.596500000000,12113854.454250000000
FS( 116 ),1844415.303999999800,2077755.962499999700,1843173.128750000100,1910124.643749999600,2123328.811000000200,2135142.245999999800,11933944.095999999000
FS( 117 ),1825778.140000000100,2107205.071000000000,1850221.799749999800,1939394.548749999600,2142822.169499999800,2153640.029499999700,12019065.758499999000
FS( 118 ),1844415.303999999800,2033413.052000000100,1836711.846999999800,1939394.548749999600,2108654.035500000200,2153640.029499999700,11916232.816750001000
FS( 119 ),1838680.791999999700,1959621.032999999800,1834362.290000000000,1965737.463249999800,2118400.714750000300,2098126.767500000100,11814933.060500000000
FS( 120 ),1825778.140000000100,1908000.469250000100,1801468.491999999900,1945248.529749999500,2157496.944999999800,2144381.182000000000,11782377.757999999000
FS( 121 ),1838680.791999999700,1967067.933999999900,1812628.887749999800,1935004.062999999800,2186736.982750000400,2101153.315500000000,11841275.975000000000
FS( 122 ),1836769.287999999700,1974514.835000000000,1805580.216750000100,1935004.062999999800,2147750.265750000300,2138746.227500000000,11838368.895999998000
FS( 123 ),1848238.311999999900,1989239.389250000000,1794419.820999999800,1945248.529749999500,2138003.586499999700,2010914.397500000000,11726068.035999998000
FS( 124 ),1846326.808000000200,2011410.844500000400,1823201.894250000100,1918905.615249999600,2133075.490250000300,2054162.175499999900,11787086.827750001000
FS( 125 ),1868786.980000000000,2114651.972000000100,1854333.524500000100,1929150.081999999700,2123328.811000000200,2063560.403500000000,11953815.773000000000
FS( 126 ),1938556.875999999900,2070309.061500000100,1885465.154750000000,1965737.463249999800,2128256.907250000200,2110551.543500000100,12098881.006250000000
