代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11522673.049750002000
真實報酬,1522673.049750002100

夏普值報酬,0.143567304975
夏普值風險,0.052514070044
夏普值,2.733882650019

預期報酬,13610.059204841464
風險,169894.099690354310
起點值,0.080109075181
找到最佳解世代,3174
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1216(2),2301(13),2412(27),3008(42),
FS( 52 ),2656964.902499999900,2559804.404250000600,2561410.879499999800,2873384.650000000400,10651564.836250000000
FS( 53 ),2651459.372750000100,2570427.189500000800,2566936.320749999500,2927295.036250000400,10716117.919250002000
FS( 54 ),2651459.372750000100,2586844.221250000400,2566936.320749999500,2855414.521249999800,10660654.436000001000
FS( 55 ),2683706.046999999800,2580084.267000000500,2600088.968249999900,2832914.526250000100,10696793.808499999000
FS( 56 ),2614493.673000000000,2516347.555500000200,2597510.429000000000,2837444.392500000500,10565796.050000001000
FS( 57 ),2630223.757999999900,2559804.404250000600,2603035.870250000200,2895834.866249999500,10688898.898750000000
FS( 58 ),2627864.245250000600,2586844.221250000400,2603035.870250000200,2909324.907500000200,10727069.244250001000
FS( 59 ),2616853.185750000200,2492204.861750000200,2594563.526999999300,2868904.562500000500,10572526.137000000000
FS( 60 ),2590112.041249999800,2566564.358500000100,2580197.379750000300,2904844.820000000300,10641718.599500000000
FS( 61 ),2641234.817499999900,2496067.692750000900,2588669.723000000200,2927295.036250000400,10653267.269500000000
FS( 62 ),2627864.245250000600,2475787.830000000500,2565831.232499999900,2940785.077500000600,10610268.385250002000
FS( 63 ),2654605.389750000100,2566564.358500000100,2559937.428499999900,3003705.417500000400,10784812.594250001000
FS( 64 ),2694717.106500000200,2553044.450000001100,2568409.771749999800,3017195.458749999800,10833366.787000000000
FS( 65 ),2715952.721249999900,2559804.404250000600,2614823.478250000200,3021675.546250000600,10912256.150000002000
FS( 66 ),2790670.625000000000,2617746.869250000900,2583144.281750000500,3057615.803749999500,11049177.579750001000
FS( 67 ),2801681.684500000000,2566564.358500000100,2600088.968249999900,3044125.762500001100,11012460.773750000000
FS( 68 ),2855163.973500000300,2550147.326750000500,2600088.968249999900,2918334.861250000500,10923735.129750002000
FS( 69 ),2914151.792250000400,2571392.897250000400,2585722.821000000000,2940785.077500000600,11012052.588000001000
FS( 70 ),2940892.936750000300,2604226.960750000600,2574303.575749999800,2945265.165000000500,11064688.638250001000
FS( 71 ),2999880.755500000400,2611952.622750000600,2608929.674249999700,3074789.472500000100,11295552.525000000000
FS( 72 ),2947184.970749999900,2618712.577000001000,2611876.576249999900,3037803.861250000500,11215577.985250002000
FS( 73 ),2923589.843249999900,2611952.622750000600,2614823.478250000200,3079418.896249999800,11229784.840500001000
FS( 74 ),2981791.157750000200,2626438.239000000500,2620348.919499999800,3097936.591249999600,11326514.907500001000
FS( 75 ),2935387.406999999700,2611952.622750000600,2631768.164750000000,3070160.048750000500,11249268.243250001000
FS( 76 ),2935387.406999999700,2597467.006500000100,2626242.723500000300,3111775.083749999800,11270872.220750000000
FS( 77 ),2894489.186000000200,2560770.112000000700,2614823.478250000200,3102566.015000000600,11172648.791250002000
FS( 78 ),2888983.656250000000,2554010.157750000700,2605982.772249999900,3102566.015000000600,11151542.601250002000
FS( 79 ),2999880.755500000400,2618712.577000001000,2623295.821500000100,3102566.015000000600,11344455.169000002000
FS( 80 ),2999880.755500000400,2611952.622750000600,2629189.625500000500,3097936.591249999600,11338959.595000003000
FS( 81 ),2976285.628000000000,2611952.622750000600,2631768.164750000000,3097936.591249999600,11317943.006749999000
FS( 82 ),2999880.755500000400,2589741.344500000100,2617402.017499999600,3107145.660000000100,11314169.777500000000
FS( 83 ),2926735.860249999900,2575255.728250000200,2617402.017499999600,3204313.780000000300,11323707.386000000000
FS( 84 ),2833141.854500000400,2543387.372500000500,2614823.478250000200,3121033.931250000400,11112386.636500001000
FS( 85 ),2824490.307750000600,2535661.710500001000,2620348.919499999800,3139551.626250000200,11120052.564000001000
FS( 86 ),2818984.777999999900,2531798.879500000300,2629189.625500000500,3125663.355000000400,11105636.638000002000
FS( 87 ),2815838.761000000400,2629335.362250000200,2629189.625500000500,3139551.626250000200,11213915.375000002000
FS( 88 ),2780446.069750000300,2604226.960750000600,2617402.017499999600,3232040.543750001100,11234115.591750002000
FS( 89 ),2774940.540000000000,2611952.622750000600,2614823.478250000200,3195054.932500000100,11196771.573500000000
FS( 90 ),2754491.429500000100,2575255.728250000200,2614823.478250000200,3213572.627500000400,11158143.263500001000
FS( 91 ),2821344.290750000200,2564632.943000000000,2626242.723500000300,3227411.120000000100,11239631.077250000000
FS( 92 ),2807187.214250000200,2611952.622750000600,2629189.625500000500,3232040.543750001100,11280370.006250003000
FS( 93 ),2856736.981999999800,2611952.622750000600,2631768.164750000000,3282914.426250000900,11383372.195750002000
FS( 94 ),2856736.981999999800,2611952.622750000600,2631768.164750000000,3227411.120000000100,11327868.889500000000
FS( 95 ),2877186.092499999800,2611952.622750000600,2640608.870749999300,3269075.933749999900,11398823.519749999000
FS( 96 ),2911792.279500000200,2626438.239000000500,2640608.870749999300,3241299.391250000300,11420138.780499998000
FS( 97 ),2964488.064250000300,2655409.471500000500,2672288.067250000300,3273705.357500000900,11565890.960500002000
FS( 98 ),2935387.406999999700,2662169.425750000400,2686654.214499999300,3310690.968750000500,11594902.015999999000
FS( 99 ),2952690.500500000100,2640923.855250001000,2686654.214499999300,3306061.545000000900,11586330.115250003000
FS( 100 ),2970780.098250000300,2684380.704000000800,2706914.165750000200,3292173.273750000200,11654248.241750002000
FS( 101 ),2947184.970749999900,2647683.809500000400,2686654.214499999300,3282914.426250000900,11564437.421000000000
FS( 102 ),2947184.970749999900,2662169.425750000400,2701020.361749999700,3278334.781250000500,11588709.539500000000
FS( 103 ),2958982.534500000100,2687277.827250000100,2698073.459749999900,3273705.357500000900,11618039.179000001000
FS( 104 ),2993588.721500000000,2705626.274500000800,2706914.165750000200,3199684.356250001100,11605813.518000003000
FS( 105 ),3034486.942499999900,2697900.612500000700,2706914.165750000200,3014656.742500000200,11453958.463250000000
FS( 106 ),3034486.942499999900,2680517.873000000600,2721280.313000000500,3065530.625000000500,11501815.753500002000
FS( 107 ),3051790.036000000300,2745220.292250000400,2726805.754250000200,3065530.625000000500,11589346.707500000000
FS( 108 ),3017183.848999999900,2734597.507000000200,2709861.067749999900,3000768.471250000400,11462410.895000000000
FS( 109 ),3005386.285249999700,2720111.890750000300,2715386.509000000100,3079418.896249999800,11520303.581250001000
FS( 110 ),2952690.500500000100,2684380.704000000800,2695126.557750000200,3088677.743750000400,11420875.506000001000
FS( 111 ),2999880.755500000400,2662169.425750000400,2701020.361749999700,3079418.896249999800,11442489.439250000000
FS( 112 ),2988083.191750000200,2695003.489250000600,2701020.361749999700,3148810.473750000400,11532917.516500002000
FS( 113 ),3010891.814999999900,2701763.443500000500,2692548.018500000200,3088677.743750000400,11493881.020750001000
FS( 114 ),3080890.693250000000,2741357.461250000600,2718333.411000000300,3042433.285000000100,11583014.850500001000
FS( 115 ),2981791.157750000200,2720111.890750000300,2712439.606999999800,3084048.320000000300,11498390.975500001000
FS( 116 ),3010891.814999999900,2755843.077500000100,2695126.557750000200,3088677.743750000400,11550539.194000000000
FS( 117 ),3039992.472250000100,2712386.228750000700,2675234.969250000500,3093307.167500000400,11520920.837750003000
FS( 118 ),3051790.036000000300,2720111.890750000300,2680760.410500000200,3111775.083749999800,11564437.421000002000
FS( 119 ),3046284.506250000100,2752945.954250000900,2666394.263249999800,3070160.048750000500,11535784.772500001000
FS( 120 ),3028981.412750000100,2720111.890750000300,2683707.312499999500,3084048.320000000300,11516848.936000001000
FS( 121 ),3051790.036000000300,2720111.890750000300,2672288.067250000300,3056271.777499999900,11500461.771500001000
FS( 122 ),3022689.378749999700,2705626.274500000800,2675234.969250000500,3014656.742500000200,11418207.365000000000
FS( 123 ),3010891.814999999900,2720111.890750000300,2678181.871249999900,3000768.471250000400,11409954.048250001000
FS( 124 ),2993588.721500000000,2741357.461250000600,2678181.871249999900,2996139.047500000300,11409267.101500001000
FS( 125 ),3010891.814999999900,2705626.274500000800,2672288.067250000300,3010027.318750000600,11398833.475500003000
FS( 126 ),2958982.534500000100,2691140.658250000800,2657921.919999999900,3107145.660000000100,11415190.772750001000
FS( 127 ),2970780.098250000300,2684380.704000000800,2643555.772750000000,3079418.896249999800,11378135.471250001000
FS( 128 ),2976285.628000000000,2691140.658250000800,2666394.263249999800,3125663.355000000400,11459483.904500000000
FS( 129 ),3028981.412750000100,2697900.612500000700,2660868.822000000200,3134922.202500000600,11522673.049750002000
