代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12232011.671499999000
真實報酬,2232011.671499999200

夏普值報酬,0.214501167150
夏普值風險,0.077530518394
夏普值,2.766667521295

預期報酬,21943.905304117128
風險,254905.592622955710
起點值,0.086086401943
找到最佳解世代,3635
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
2308(12),2357(21),2382(22),4904(45),9904(48),
FS( 25 ),2161136.600249999700,2077544.769249999900,2072542.609999999400,1948235.735000000300,2119378.696250000000,10378838.410750000000
FS( 26 ),2181764.914249999900,2201145.405499999900,2098079.108750000100,1945099.673750000300,2131096.613999999600,10557185.716250001000
FS( 27 ),2214549.199000000500,2174742.756500000100,2111071.362499999800,1928075.341250000100,2143879.797000000300,10572318.456250001000
FS( 28 ),2220811.365750000300,2196744.964000000200,2111071.362499999800,1928075.341250000100,2143879.797000000300,10600582.830500001000
FS( 29 ),2262436.356499999800,2170342.314999999900,2111071.362499999800,1921355.210000000200,2182229.345999999900,10647434.590000000000
FS( 30 ),2262436.356499999800,2170342.314999999900,2130335.738750000000,1864906.107500000200,2177968.285000000100,10605988.802749999000
FS( 31 ),2295220.641250000300,2170342.314999999900,2137055.869999999600,1847881.775000000400,2169446.163000000200,10619946.764250001000
FS( 32 ),2330951.828000000200,2170342.314999999900,2137055.869999999600,1871178.230000000200,2173707.224000000400,10683235.467000000000
FS( 33 ),2325058.024000000700,2108477.284500000100,2120927.554999999700,1921355.210000000200,2156662.980000000000,10632481.053500002000
FS( 34 ),2342739.436000000200,2121678.609000000200,2098079.108750000100,1877898.361250000300,2148140.858000000000,10588536.373000000000
FS( 35 ),2390626.593500000000,2174742.756500000100,2107935.301250000000,1891338.623750000000,2190751.467999999900,10755394.742999999000
FS( 36 ),2330951.828000000200,2148210.682750000200,2072542.609999999400,1938379.542500000200,2219513.629750000300,10709598.293000000000
FS( 37 ),2289326.837249999900,2210075.713250000000,2040285.980000000200,1948235.735000000300,2186490.406999999700,10674414.672500001000
FS( 38 ),2289326.837249999900,2223277.037750000100,2043422.041249999500,1934795.472500000400,2160924.040999999700,10651745.429749999000
FS( 39 ),2423410.878250000100,2333805.774249999800,2178720.683749999900,1931659.411250000600,2190751.467999999900,11058348.215500001000
FS( 40 ),2387679.691500000200,2307273.700499999800,2166176.438749999700,1948235.735000000300,2186490.406999999700,10995855.972749999000
FS( 41 ),2363736.112749999900,2289542.509749999700,2194848.998749999800,1938379.542500000200,2165185.102000000000,10951692.265750000000
FS( 42 ),2393573.495500000200,2271940.743749999900,2137055.869999999600,1988556.522500000200,2165185.102000000000,10956311.733750001000
FS( 43 ),2381417.524749999900,2293942.951249999900,2175584.622500000100,1954955.866250000200,2148140.858000000000,10954041.822750002000
FS( 44 ),2459142.064999999500,2351407.540249999600,2308195.212499999400,1961675.997500000100,2160924.040999999700,11241344.856249997000
FS( 45 ),2512554.663749999800,2338206.215750000000,2292066.897500000000,1958539.936250000000,2143879.797000000300,11245247.510250000000
FS( 46 ),2390626.593500000000,2311674.141999999500,2292066.897500000000,1941515.603750000200,2127900.818250000000,11063784.055000000000
FS( 47 ),2360789.210750000100,2333805.774249999800,2320739.457500000000,1924939.280000000000,2143879.797000000300,11084153.519499999000
FS( 48 ),2351580.142000000000,2338206.215750000000,2259810.267499999600,1908362.956250000300,2143879.797000000300,11001839.378500002000
FS( 49 ),2336845.632000000200,2333805.774249999800,2272354.512499999700,1984972.452500000400,2143879.797000000300,11071858.168250000000
FS( 50 ),2330951.828000000200,2254209.552999999800,2246818.013749999900,2041869.563750000000,2148140.858000000000,11021989.816500001000
FS( 51 ),2366683.014750000100,2254209.552999999800,2233825.759999999800,1975116.260000000200,2190751.467999999900,11020586.055749999000
FS( 52 ),2357842.308749999900,2324875.466499999600,2243233.943749999600,1965260.067500000600,2169446.163000000200,11060657.949500000000
FS( 53 ),2354895.406750000500,2338206.215750000000,2207841.252499999900,1961675.997500000100,2152401.918999999800,11015020.791500000000
FS( 54 ),2378470.622750000600,2457406.410500000200,2246818.013749999900,1961675.997500000100,2139618.736000000000,11183989.780500000000
FS( 55 ),2417148.711500000200,2439804.644499999900,2227105.628749999700,1981836.391250000300,2156662.980000000000,11222558.356000002000
FS( 56 ),2405361.103500000200,2422073.453750000300,2194848.998749999800,2115791.007500000300,2160924.040999999700,11298998.604499999000
FS( 57 ),2417148.711500000200,2581136.471500000000,2346723.964999999900,2105486.806250000400,2199273.589999999900,11649769.544250000000
FS( 58 ),2366683.014750000100,2673934.017250000500,2301475.081249999800,2048589.695000000300,2182229.345999999900,11572911.154250000000
FS( 59 ),2363736.112749999900,2673934.017250000500,2327459.588749999600,2065614.027500000300,2203534.651000000100,11634278.397250000000
FS( 60 ),2378470.622750000600,2625399.736000000500,2279074.643749999800,2025293.240000000500,2186490.406999999700,11494728.649500001000
FS( 61 ),2366683.014750000100,2625399.736000000500,2285346.766249999900,2015437.047500000300,2177968.285000000100,11470834.849500000000
FS( 62 ),2351580.142000000000,2612068.986749999700,2259810.267499999600,1998412.715000000300,2182229.345999999900,11404101.457249999000
FS( 63 ),2399467.299500000200,2598867.662250000100,2259810.267499999600,2001996.785000000400,2156662.980000000000,11416804.994250001000
FS( 64 ),2408308.005500000400,2581136.471500000000,2269218.451249999900,2041869.563750000000,2173707.224000000400,11474239.716000002000
FS( 65 ),2521395.369750000500,2590066.779250000100,2269218.451249999900,2032013.371250000300,2160924.040999999700,11573618.012499999000
FS( 66 ),2521395.369750000500,2523801.307249999600,2259810.267499999600,2005132.846250000600,2165185.102000000000,11475324.892750001000
FS( 67 ),2542392.046500000200,2590066.779250000100,2262946.328749999900,1998412.715000000300,2206730.446750000100,11600548.316250000000
FS( 68 ),2596173.007999999900,2634200.618999999900,2253090.136250000000,2032013.371250000300,2232296.812749999600,11747773.947250001000
FS( 69 ),2586963.939250000300,2660732.692749999900,2269218.451249999900,2015437.047500000300,2232296.812749999600,11764648.943500001000
FS( 70 ),2605013.714000000200,2598867.662250000100,2243233.943749999600,1991692.583750000500,2210991.507749999900,11649799.411499999000
FS( 71 ),2640744.900750000000,2620999.294500000300,2253090.136250000000,1984972.452500000400,2190751.467999999900,11690558.252000002000
FS( 72 ),2616801.322000000200,2634200.618999999900,2275938.582500000000,1958539.936250000000,2182229.345999999900,11667709.805749997000
FS( 73 ),2727310.146999999900,2616469.428249999900,2256226.197499999800,2022157.178750000200,2182229.345999999900,11804392.297499999000
FS( 74 ),2709260.372250000000,2620999.294500000300,2320739.457500000000,2068750.088749999900,2215252.568750000100,11935001.781749999000
FS( 75 ),2691578.960250000500,2656332.251249999700,2308195.212499999400,2015437.047500000300,2270646.361750000200,11942189.833250001000
FS( 76 ),2602066.812000000400,2616469.428249999900,2246818.013749999900,2035149.432499999900,2199273.589999999900,11699777.276500000000
FS( 77 ),2676476.087499999900,2625399.736000000500,2308195.212499999400,2015437.047500000300,2199273.589999999900,11824781.673500000000
FS( 78 ),2661741.577499999700,2620999.294500000300,2317603.396250000200,2032013.371250000300,2219513.629750000300,11851871.269250000000
FS( 79 ),2602066.812000000400,2598867.662250000100,2333731.711249999700,1998412.715000000300,2169446.163000000200,11702525.063500000000
FS( 80 ),2586963.939250000300,2603268.103750000200,2495014.861249999600,2065614.027500000300,2160924.040999999700,11911784.972749999000
FS( 81 ),2524710.634500000200,2590066.779250000100,2491878.799999999800,2068750.088749999900,2148140.858000000000,11823547.160500001000
FS( 82 ),2512554.663749999800,2545803.514750000100,2443493.855000000000,2068750.088749999900,2165185.102000000000,11735787.224250000000
FS( 83 ),2586963.939250000300,2514870.999499999900,2430501.601249999800,2041869.563750000000,2093812.330250000300,11668018.434000002000
FS( 84 ),2530604.438500000600,2581136.471500000000,2424229.478749999800,2008716.916250000200,2085290.208249999900,11629977.513249999000
FS( 85 ),2491926.349750000100,2519271.440999999600,2356580.157499999700,1998412.715000000300,2055462.781249999800,11421653.444499999000
FS( 86 ),2509607.761750000100,2532602.190250000000,2430501.601249999800,2048589.695000000300,2106595.513249999800,11627896.761500001000
FS( 87 ),2503713.957750000100,2537002.631750000200,2408101.163749999800,2132367.331250000300,2063984.903250000200,11645169.987750001000
FS( 88 ),2521395.369750000500,2537002.631750000200,2401829.041249999800,2115791.007500000300,2026700.619499999800,11602718.669750001000
FS( 89 ),2661741.577499999700,2590066.779250000100,2401829.041249999800,2118927.068750000100,2043744.863499999700,11816309.330249999000
FS( 90 ),2664688.479499999900,2567935.146999999900,2434085.671250000100,2129231.270000000000,2026700.619499999800,11822641.187249999000
FS( 91 ),2584017.037250000100,2545803.514750000100,2401829.041249999800,2216144.967500000300,1992612.131500000100,11740406.692250000000
FS( 92 ),2602066.812000000400,2625399.736000000500,2440357.793749999700,2212560.897500000000,2022439.558500000000,11902824.797750000000
FS( 93 ),2691578.960250000500,2656332.251249999700,2475750.484999999900,2182544.311250000300,2059723.842250000000,12065929.850000001000
FS( 94 ),2700419.666250000200,2554733.822500000200,2478886.546250000100,2162383.917500000000,2035222.741500000200,11931646.694000000000
FS( 95 ),2676476.087499999900,2612068.986749999700,2472614.423749999600,2179408.250000000500,2072507.025249999900,12013074.773249999000
FS( 96 ),2721047.980250000000,2581136.471500000000,2462758.231249999700,2246161.553750000000,2076768.086249999900,12087872.322999999000
FS( 97 ),2750885.363000000400,2678334.458750000200,2443493.855000000000,2205840.766249999900,2093812.330250000300,12172366.773250001000
FS( 98 ),2661741.577499999700,2687264.766499999400,2417957.356249999700,2169104.048750000100,2093812.330250000300,12029880.079249999000
FS( 99 ),2545338.948500000400,2744599.930749999800,2391972.848749999900,2169104.048750000100,2098073.391249999900,11949089.168000000000
FS( 100 ),2596173.007999999900,2749129.797000000300,2478886.546250000100,2165967.987500000300,2110856.574250000100,12101013.913000001000
FS( 101 ),2774828.941750000700,2930195.022249999900,2620905.319999999800,2202704.705000000100,2190751.467999999900,12719385.457000000000
FS( 102 ),2870234.894000000300,2877260.299499999700,2620905.319999999800,2209424.836250000200,2199273.589999999900,12777098.939749999000
FS( 103 ),2855132.021249999800,2952326.654499999700,2779500.417500000000,2212560.897500000000,2195012.529000000100,12994532.519749999000
FS( 104 ),2798772.520500000100,2886061.182500000100,2614633.197499999800,2165967.987500000300,2152401.918999999800,12617836.807000000000
FS( 105 ),2825294.638500000800,3014191.685000000500,2643753.766249999900,2205840.766249999900,2177968.285000000100,12867049.141000001000
FS( 106 ),2795825.618499999900,2912593.256249999600,2608361.074999999700,2199120.634999999800,2148140.858000000000,12664041.442749999000
FS( 107 ),2780722.745750000200,2908192.814749999900,2582376.567499999900,2202704.705000000100,2143879.797000000300,12617876.630000001000
FS( 108 ),2807613.226499999900,2788863.195249999900,2624489.390000000100,2209424.836250000200,2106595.513249999800,12536986.161249999000
FS( 109 ),2837450.609250000700,2859529.108750000100,2582376.567499999900,2282898.271250000200,2119378.696250000000,12681633.252999999000
FS( 110 ),2846291.315250000000,2881660.740999999900,2663018.142499999600,2326355.120000000100,2115117.635250000300,12832442.954000002000
FS( 111 ),2709260.372250000000,2740199.489249999600,2601640.943749999600,2333075.251250000200,2072507.025249999900,12456683.081749998000
FS( 112 ),2691578.960250000500,2841927.342750000300,2669738.273749999700,2356371.706250000300,2135357.674999999800,12694973.958000001000
FS( 113 ),2637797.998749999800,2757930.679999999700,2508007.115000000200,2319634.988750000000,2081029.147250000200,12304399.929749999000
FS( 114 ),2694525.862249999800,2771132.004499999800,2643753.766249999900,2306194.726250000300,2106595.513249999800,12522201.872499999000
FS( 115 ),2721047.980250000000,2788863.195249999900,2620905.319999999800,2306194.726250000300,2119378.696250000000,12556389.918000001000
FS( 116 ),2631904.194750000700,2647401.943500000100,2511143.176250000000,2309778.796250000100,2110856.574250000100,12211084.685000001000
FS( 117 ),2491926.349750000100,2647401.943500000100,2514727.246249999900,2353235.645000000000,2106595.513249999800,12113886.697749998000
FS( 118 ),2473876.575000000200,2669533.575750000300,2437221.732499999900,2353235.645000000000,2110856.574250000100,12044724.102499999000
FS( 119 ),2467982.771000000200,2673934.017250000500,2427365.540000000000,2366675.907500000200,2115117.635250000300,12051075.871000001000
FS( 120 ),2557494.919250000300,2850728.225750000200,2553255.998749999800,2312914.857499999900,2135357.674999999800,12409751.676250000000
FS( 121 ),2500767.055750000300,2810994.827500000100,2563112.191249999700,2226001.159999999700,2119378.696250000000,12220253.930750001000
FS( 122 ),2488979.447750000300,2784462.753750000100,2517863.307499999600,2262737.877499999900,2177968.285000000100,12232011.671499999000
