代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11576593.048499998000
真實報酬,1576593.048499997700

夏普值報酬,0.148959304850
夏普值風險,0.067020188560
夏普值,2.222603487868

預期報酬,14412.386565309835
風險,297642.763720836080
起點值,0.048421760318
找到最佳解世代,2650
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,3
2354(20),3045(42),4904(45),
FS( 20 ),3305937.504249999800,3285043.909500000100,3133253.745500000200,9724236.159250000500
FS( 21 ),3305937.504249999800,3313895.673000000000,3143747.106000000100,9763581.283250000300
FS( 22 ),3331792.587000000300,3303023.993999999900,3143747.106000000100,9778564.687000000800
FS( 23 ),3331792.587000000300,3313895.673000000000,3138809.054000000000,9784498.313999999300
FS( 24 ),3353257.183999999900,3346092.568500000100,3202386.473499999800,9901737.225999999800
FS( 25 ),3383502.752500000400,3303023.993999999900,3186337.804500000100,9872865.551000000900
FS( 26 ),3379112.266750000000,3342329.295000000400,3218435.142500000100,9939877.704250000400
FS( 27 ),3365940.809500000400,3335220.889499999600,3218435.142500000100,9919597.841499999200
FS( 28 ),3362038.155499999900,3360309.379499999800,3265963.893000000200,9988312.427999999400
FS( 29 ),3258129.992749999700,3389161.142999999700,3265963.893000000200,9913256.028749998700
FS( 30 ),3335695.241000000400,3417594.765000000100,3287567.870500000200,10040858.876500001000
FS( 31 ),3275691.935749999700,3439338.123000000100,3362255.907000000100,10077286.965750000000
FS( 32 ),3275691.935749999700,3446446.528500000000,3393735.988500000400,10115875.452750001000
FS( 33 ),3172271.604749999900,3481988.555999999900,3393735.988500000400,10047997.149250001000
FS( 34 ),3280082.421500000200,3474880.150499999500,3362255.907000000100,10117219.479000000000
FS( 35 ),3275691.935749999700,3446446.528500000000,3324603.260499999900,10046742.724750001000
FS( 36 ),3297156.532750000700,3424703.170500000000,3298061.231000000100,10019921.934250001000
FS( 37 ),3314230.644000000300,3435574.849499999500,3271519.201500000400,10021325.695000000000
FS( 38 ),3288375.561250000300,3453554.933999999900,3330158.569000000100,10072090.064250000000
FS( 39 ),3288375.561250000300,3431811.576000000400,3393735.988500000400,10113924.125750002000
FS( 40 ),3383502.752500000400,3424703.170500000000,3377687.319500000200,10185894.242500000000
FS( 41 ),3383502.752500000400,3464426.612999999400,3494966.054500000100,10342896.420000000000
FS( 42 ),3499606.708999999800,3543037.214999999900,3596196.120500000200,10638841.044500001000
FS( 43 ),3555707.360250000800,3543037.214999999900,3622738.150000000400,10721483.725250002000
FS( 44 ),3577171.957250000400,3528820.404000000100,3558543.473999999900,10664536.835250000000
FS( 45 ),3577171.957250000400,3532165.535999999800,3558543.473999999900,10667881.967250001000
FS( 46 ),3581562.443000000000,3514603.592999999900,3601134.172499999900,10697301.208500000000
FS( 47 ),3503997.194750000700,3543037.214999999900,3612244.789500000400,10659280.199250001000
FS( 48 ),3573269.303250000300,3489515.102999999700,3580147.451500000400,10642932.857750000000
FS( 49 ),3594733.900249999900,3525057.130500000000,3596196.120500000200,10715988.151250001000
FS( 50 ),3620588.983000000000,3517948.724999999600,3606689.481000000100,10745228.188999999000
FS( 51 ),3599124.385999999900,3485751.829499999500,3590640.811999999900,10675518.027500000000
FS( 52 ),3676689.634250000100,3532165.535999999800,3596196.120500000200,10805052.290750001000
FS( 53 ),3642053.580000000100,3517948.724999999600,3606689.481000000100,10766692.786000000000
FS( 54 ),3655225.037250000500,3485751.829499999500,3590640.811999999900,10731618.678750001000
FS( 55 ),3663518.177000000100,3510840.319499999800,3606689.481000000100,10781048.977500001000
FS( 56 ),3728399.799750000200,3535928.809500000000,3606689.481000000100,10871019.090250000000
FS( 57 ),3792793.590750000400,3517948.724999999600,3627676.202000000500,10938419.517750001000
FS( 58 ),3840601.102250000500,3517948.724999999600,3633231.510499999900,10991782.337749999000
FS( 59 ),3788890.936749999900,3521711.998499999800,3622738.150000000400,10933342.085250000000
FS( 60 ),3857675.213500000500,3499968.640499999700,3569654.091000000000,10927298.945000000000
FS( 61 ),3814746.019500000900,3492860.234999999900,3516570.032000000100,10824177.286500001000
FS( 62 ),3814746.019500000900,3517948.724999999600,3612244.789500000400,10944940.534000000000
FS( 63 ),3792793.590750000400,3532165.535999999800,3606689.481000000100,10931649.607750000000
FS( 64 ),3857675.213500000500,3525057.130500000000,3612244.789500000400,10994978.133500000000
FS( 65 ),3848894.241999999600,3517948.724999999600,3739399.628500000100,11106243.595500000000
FS( 66 ),3926459.490249999800,3589869.062999999600,3734461.576500000400,11250791.129750000000
FS( 67 ),4030367.652999999900,3607431.006000000100,3702364.238500000400,11340163.897500001000
FS( 68 ),3974267.001749999800,3553908.893999999900,3633231.510499999900,11161408.406250000000
FS( 69 ),3780109.965249999900,3564780.572999999900,3643724.871000000300,10988616.409249999000
FS( 70 ),3818648.673500000000,3589869.062999999600,3659773.540000000500,11068292.276500000000
FS( 71 ),3724009.314000000700,3553908.893999999900,3686315.569500000200,10964234.777500000000
FS( 72 ),3823039.159250000000,3535928.809500000000,3659773.540000000500,11018742.508750001000
FS( 73 ),3862065.699250000100,3528820.404000000100,3622738.150000000400,11013625.253250001000
FS( 74 ),3818648.673500000000,3499968.640499999700,3606689.481000000100,10925307.795000000000
FS( 75 ),3749864.396750000300,3571888.978500000200,3723968.216000000000,11045722.591250001000
FS( 76 ),3766938.507999999900,3507077.046000000600,3686315.569500000200,10960332.123500001000
FS( 77 ),3823039.159250000000,3557254.026000000100,3681377.517500000100,11061671.702750001000
FS( 78 ),3728399.799750000200,3625411.090499999900,3712857.598999999900,11066669.489250001000
FS( 79 ),3840601.102250000500,3586105.789500000000,3761003.606000000100,11187711.497750001000
FS( 80 ),3818648.673500000000,3607431.006000000100,3766558.914500000400,11192639.594000001000
FS( 81 ),3814746.019500000900,3607431.006000000100,3781990.327000000500,11204168.352500003000
FS( 82 ),3792793.590750000400,3625411.090499999900,3793100.944000000100,11211306.625250001000
FS( 83 ),3797184.076500000900,3625411.090499999900,3814087.665000000500,11236683.832000002000
FS( 84 ),3805965.048000000000,3589869.062999999600,3808532.356500000200,11204367.467499999000
FS( 85 ),3758645.368250000300,3625411.090499999900,3835691.642500000100,11219749.101250000000
FS( 86 ),3766938.507999999900,3697331.428499999900,3840629.694500000200,11304900.631000001000
FS( 87 ),3741083.425250000300,3750853.540499999700,3925811.091500000100,11417749.057250001000
FS( 88 ),3763035.854000000700,3732873.456000000200,3798038.996000000300,11293949.306000002000
FS( 89 ),3667908.662750000100,3643391.174999999800,3734461.576500000400,11045762.414250001000
FS( 90 ),3663518.177000000100,3607431.006000000100,3771496.966500000100,11042447.149500001000
FS( 91 ),3702544.716999999700,3750853.540499999700,3899269.061999999900,11352668.319499999000
FS( 92 ),3810355.533750000400,3786813.709499999900,3931366.400000000400,11528536.643250000000
FS( 93 ),3706935.202750000200,3876295.990499999800,4117160.606500000700,11700392.799750000000
FS( 94 ),3780109.965249999900,3966196.412999999700,4106667.246000000300,11852974.624249998000
FS( 95 ),3771328.993750000400,3876295.990499999800,4080125.216500000100,11727751.200750001000
FS( 96 ),3741083.425250000300,3786813.709499999900,4031979.209499999400,11559877.344249999000
FS( 97 ),3681080.119999999600,3876295.990499999800,4069631.855999999700,11627008.966499999000
FS( 98 ),3620588.983000000000,3876295.990499999800,4059138.495499999700,11556024.469000001000
FS( 99 ),3667908.662750000100,3804793.793999999800,4037534.518000000200,11510237.974750001000
FS( 100 ),3698154.231250000700,3876295.990499999800,4138764.583999999800,11713215.805750001000
FS( 101 ),3736692.939500000300,3876295.990499999800,4138764.583999999800,11751754.513999999000
FS( 102 ),3758645.368250000300,3876295.990499999800,4143702.635999999900,11778644.994750001000
FS( 103 ),3784500.451000000400,3876295.990499999800,4143702.635999999900,11804500.077500001000
FS( 104 ),3797184.076500000900,3876295.990499999800,4138764.583999999800,11812245.651000001000
FS( 105 ),3792793.590750000400,3894276.074999999700,4133209.275500000000,11820279.941250000000
FS( 106 ),3771328.993750000400,3858315.906000000000,4149257.944499999800,11778903.844249999000
FS( 107 ),3766938.507999999900,3732873.456000000200,4149257.944499999800,11649070.908499999000
FS( 108 ),3736692.939500000300,3804793.793999999800,4090618.577000000500,11632106.310500000000
FS( 109 ),3684982.773999999700,3750853.540499999700,4085680.525000000400,11521517.839499999000
FS( 110 ),3667908.662750000100,3768833.624999999500,4138764.583999999800,11575507.871750001000
FS( 111 ),3698154.231250000700,3822773.878500000100,4143702.635999999900,11664631.745750001000
FS( 112 ),3637663.094250000100,3840753.962999999500,4133209.275500000000,11611627.332750000000
FS( 113 ),3577171.957250000400,3840753.962999999500,4085680.525000000400,11503607.445250001000
FS( 114 ),3585952.928749999500,3840753.962999999500,4053583.187000000400,11480291.078749999000
FS( 115 ),3512778.166249999800,3858315.906000000000,4138764.583999999800,11509859.656250000000
FS( 116 ),3534242.763250000800,3840753.962999999500,4085680.525000000400,11460678.251250001000
FS( 117 ),3529852.277500000300,3858315.906000000000,4181355.282499999700,11569524.466000000000
FS( 118 ),3517168.652000000200,3912256.159500000100,4281968.092000001100,11711393.903500002000
FS( 119 ),3534242.763250000800,3966196.412999999700,4218390.672500000300,11718830.848750001000
FS( 120 ),3547414.220499999800,3858315.906000000000,4170861.921999999300,11576593.048499998000
