代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11783583.042000001000
真實報酬,1783583.042000001300

夏普值報酬,0.169658304200
夏普值風險,0.047809777810
夏普值,3.548611015823

預期報酬,13507.634029394394
風險,206192.658661291820
起點值,0.065509771866
找到最佳解世代,3539
找到最佳解實驗#,1
找到最佳解次數,43

投資組合檔數,4
2002(7),2881(30),2891(38),3045(42),
FS( 54 ),2456239.959000000700,3077608.768749999800,3013847.976749999900,2458909.740249999800,11006606.444750000000
FS( 55 ),2447239.961000000100,3081342.174999999800,3006162.137749999300,2490698.450000000700,11025442.723750001000
FS( 56 ),2485489.952500000600,3097022.481249999700,2992711.919499999800,2495945.130250000400,11071169.483500000000
FS( 57 ),2491114.951250000400,3129876.456249999800,2971575.862249999800,2501191.810500000100,11093759.080250001000
FS( 58 ),2495614.950250000200,3161983.750000000000,3013847.976749999900,2501191.810500000100,11172638.487499999000
FS( 59 ),2505739.948000000300,3200811.174999999800,3034984.034000000000,2495945.130250000400,11237480.287250001000
FS( 60 ),2529364.942750000400,3213504.756249999600,3027298.194999999800,2495945.130250000400,11266113.024250001000
FS( 61 ),2554114.937250000000,3084328.900000000400,2971575.862249999800,2511685.171000000100,11121704.870500000000
FS( 62 ),2568739.934000000400,3155263.618749999900,3006162.137749999300,2511685.171000000100,11241850.861500001000
FS( 63 ),2539489.940500000000,3084328.900000000400,2950439.804999999700,2495945.130250000400,11070203.775750000000
FS( 64 ),2539489.940500000000,3013394.181249999900,2894717.472249999600,2501191.810500000100,10948793.404500000000
FS( 65 ),2548489.938500000200,3013394.181249999900,2915853.529499999700,2509216.145000000000,10986953.794250000000
FS( 66 ),2519239.945000000300,2893925.181249999900,2833230.760249999800,2472180.755000000400,10718576.641500002000
FS( 67 ),2510239.947000000200,2938726.056249999900,2854366.817499999400,2474649.781000000400,10777982.601750001000
FS( 68 ),2529364.942750000400,2958139.768749999800,2929303.747750000100,2522487.159750000100,10939295.618999999000
FS( 69 ),2510239.947000000200,2952166.318749999600,2894717.472249999600,2527733.839999999900,10884857.578000000000
FS( 70 ),2524864.943750000100,3013394.181249999900,2950439.804999999700,2546251.535000000100,11034950.465000000000
FS( 71 ),2543989.939499999900,3010407.456249999800,2936989.586749999800,2530202.865999999900,11021589.848499998000
FS( 72 ),2558614.936250000300,3032807.893749999800,2979261.701249999900,2535758.174500000200,11106442.705750000000
FS( 73 ),2574364.932750000200,3081342.174999999800,2958125.643999999400,2548720.561000000200,11162553.312750001000
FS( 74 ),2584489.930500000200,3038781.343749999500,2936989.586749999800,2561991.575750000300,11122252.436750000000
FS( 75 ),2584489.930500000200,2987260.337499999900,2894717.472249999600,2561991.575750000300,11028459.316000000000
FS( 76 ),2614864.923750000100,3026087.762499999700,2915853.529499999700,2572484.936250000300,11129291.151999999000
FS( 77 ),2640739.918000000100,3149290.168749999700,3000397.758500000000,2575262.590499999900,11365690.435750000000
FS( 78 ),2635114.919250000700,3149290.168749999700,3027298.194999999800,2583286.925000000300,11394990.208000001000
FS( 79 ),2655364.914750000500,3181397.462499999900,3048434.252249999900,2599026.965750000400,11484223.595250003000
FS( 80 ),2655364.914750000500,3164970.474999999600,3061884.470499999800,2588533.605250000500,11470753.465500001000
FS( 81 ),2655364.914750000500,3155263.618749999900,3034984.034000000000,2596557.939750000400,11442170.507250002000
FS( 82 ),2665489.912500000100,3216491.481249999700,3077256.148500000100,2620322.314999999900,11579559.857249999000
FS( 83 ),2665489.912500000100,3220224.887499999300,3077256.148500000100,2625568.995249999700,11588539.943750000000
FS( 84 ),2645239.916999999900,3167957.199999999700,3042669.872999999700,2583286.925000000300,11439153.914999999000
FS( 85 ),2660989.913500000300,3206784.624999999500,3077256.148500000100,2503969.464750000300,11449000.151749998000
FS( 86 ),2660989.913500000300,3177664.056250000400,3034984.034000000000,2458909.740249999800,11332547.743999999000
FS( 87 ),2665489.912500000100,3245612.049999999800,3061884.470499999800,2472180.755000000400,11445167.188000001000
FS( 88 ),2665489.912500000100,3239638.599999999600,3042669.872999999700,2485451.769750000000,11433250.155249998000
FS( 89 ),2671114.911250000400,3235905.193749999600,3061884.470499999800,2474649.781000000400,11443554.356500000000
FS( 90 ),2681239.909000000500,3259052.312500000000,3090706.366749999600,2469403.100750000200,11500401.688999999000
FS( 91 ),2671114.911250000400,3245612.049999999800,3061884.470499999800,2469403.100750000200,11448014.532499999000
FS( 92 ),2685739.908000000300,3220224.887499999300,3061884.470499999800,2453663.060000000100,11421512.325999999000
FS( 93 ),2675614.910250000200,3181397.462499999900,3061884.470499999800,2469403.100750000200,11388299.943999998000
FS( 94 ),2675614.910250000200,3149290.168749999700,3034984.034000000000,2458909.740249999800,11318798.853250001000
FS( 95 ),2650864.915750000200,3135849.906250000000,3000397.758500000000,2443169.699500000100,11230282.280000001000
FS( 96 ),2685739.908000000300,3145556.762499999300,3034984.034000000000,2458909.740249999800,11325190.444750000000
FS( 97 ),2727364.898750000200,3181397.462499999900,3059963.010749999900,2456132.086000000100,11424857.458000001000
FS( 98 ),2716114.901250000100,3191104.318750000100,3036905.493749999900,2464156.420500000000,11408281.134250000000
FS( 99 ),2705989.903500000000,3184384.187500000000,3008083.597499999700,2432367.710750000600,11330825.399250001000
FS( 100 ),2671114.911250000400,3129876.456249999800,2979261.701249999900,2421874.350250000600,11202127.419000000000
FS( 101 ),2701489.904500000200,3126143.049999999800,3002319.218249999900,2469403.100750000200,11299355.273499999000
FS( 102 ),2681239.909000000500,3081342.174999999800,2979261.701249999900,2432367.710750000600,11174211.496000001000
FS( 103 ),2665489.912500000100,3020114.312499999500,3002319.218249999900,2495945.130250000400,11183868.573500000000
FS( 104 ),2624989.921500000600,3032807.893749999800,2979261.701249999900,2482674.115500000300,11119733.631999999000
FS( 105 ),2665489.912500000100,3032807.893749999800,2965811.482999999500,2503969.464750000300,11168078.754000001000
FS( 106 ),2645239.916999999900,3020114.312499999500,2921617.908749999500,2495945.130250000400,11082917.268500000000
FS( 107 ),2604739.926000000000,3026087.762499999700,2942753.965999999500,2503969.464750000300,11077551.119250000000
FS( 108 ),2614864.923750000100,3120169.599999999600,3036905.493749999900,2527733.839999999900,11299673.857500000000
FS( 109 ),2609239.924999999800,3103742.612499999800,3036905.493749999900,2495945.130250000400,11245833.161499999000
FS( 110 ),2640739.918000000100,3129876.456249999800,2986947.540249999600,2524956.185750000600,11282520.100250000000
FS( 111 ),2629489.920500000500,3116436.193750000100,2994633.379249999800,2519709.505500000400,11260268.999000000000
FS( 112 ),2655364.914750000500,3203797.899999999900,3023455.275500000000,2538227.200500000300,11420845.290750001000
FS( 113 ),2614864.923750000100,3142570.037499999600,2942753.965999999500,2559522.549750000200,11259711.477000000000
FS( 114 ),2624989.921500000600,3200811.174999999800,2973497.321999999700,2580509.270750000100,11379807.689250000000
FS( 115 ),2640739.918000000100,3164970.474999999600,2929303.747750000100,2596557.939750000400,11331572.080499999000
FS( 116 ),2640739.918000000100,3116436.193750000100,2908167.690500000000,2601804.620000000100,11267148.422249999000
FS( 117 ),2584489.930500000200,3013394.181249999900,2871659.955250000100,2628038.021249999800,11097582.088250000000
FS( 118 ),2604739.926000000000,3071635.318749999600,3002319.218249999900,2622791.341000000000,11301485.804000000000
FS( 119 ),2640739.918000000100,3081342.174999999800,3002319.218249999900,2601804.620000000100,11326205.931250002000
FS( 120 ),2650864.915750000200,3100755.887499999700,3002319.218249999900,2585755.950999999900,11339695.972499998000
FS( 121 ),2645239.916999999900,3135849.906250000000,2986947.540249999600,2593780.285500000200,11361817.649000000000
FS( 122 ),2640739.918000000100,3120169.599999999600,2936989.586749999800,2607051.300250000800,11304950.405000001000
FS( 123 ),2655364.914750000500,3155263.618749999900,2965811.482999999500,2591002.631250000600,11367442.647750001000
FS( 124 ),2655364.914750000500,3297133.056249999900,3036905.493749999900,2585755.950999999900,11575159.415750001000
FS( 125 ),2665489.912500000100,3323266.899999999900,3117606.803249999400,2615075.634749999700,11721439.250499999000
FS( 126 ),2671114.911250000400,3303853.187500000000,3102235.125250000000,2673097.745750000200,11750300.969750002000
FS( 127 ),2685739.908000000300,3335960.481249999700,3088784.907000000100,2673097.745750000200,11783583.042000001000
