代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13270672.317750001000
真實報酬,3270672.317750001300

夏普值報酬,0.318367231775
夏普值風險,0.081041760060
夏普值,3.928434322512

預期報酬,27143.719812197181
風險,146400.244697758230
起點值,0.185407612318
找到最佳解世代,4210
找到最佳解實驗#,2
找到最佳解次數,10

投資組合檔數,6
1326(5),2301(13),2308(15),2881(33),2912(41),3673(47),
FS( 36 ),1700135.197250000200,1730479.915000000000,1704943.067499999900,1861168.172499999900,1814783.745750000000,2152241.697000000200,10963755.795000002000
FS( 37 ),1700135.197250000200,1719727.704999999800,1744666.510000000000,1844492.291250000000,1831738.387999999800,2126237.277999999900,10967001.369500000000
FS( 38 ),1664334.320250000100,1697028.595000000000,1720832.444499999800,1849828.573250000100,1820478.434750000200,2189356.733000000000,10941863.100749999000
FS( 39 ),1683389.625750000400,1766320.615000000000,1712887.756000000100,1852496.714249999700,1831738.387999999800,2137387.717999999900,10984224.817000002000
FS( 40 ),1711972.584000000000,1746608.230000000000,1728777.132999999900,1874508.877499999900,1842998.341250000300,2174502.754000000200,11079371.919750001000
FS( 41 ),1726119.704750000300,1735258.675000000000,1728777.132999999900,1877177.018500000000,1831738.387999999800,2174502.754000000200,11073577.673250001000
FS( 42 ),1780975.887250000100,1732869.294999999900,1728777.132999999900,1882513.300500000100,1831738.387999999800,2159648.774999999900,11116526.778750001000
FS( 43 ),1819086.498249999900,1737648.054999999900,1752611.198499999900,1928538.732750000000,1809218.481500000200,2155945.236000000000,11203052.202000000000
FS( 44 ),1828614.150999999800,1793201.140000000100,1768500.575500000000,1928538.732750000000,1809218.481500000200,2185653.194000000100,11313730.274750000000
FS( 45 ),1885780.067500000100,1802161.314999999900,1752611.198499999900,1939878.331999999900,1826043.699000000000,2204210.712000000300,11410689.324000001000
FS( 46 ),1904835.373000000100,1784240.965000000100,1736721.821499999800,1923202.450750000100,1837303.652250000000,2222808.053000000300,11409116.315499999000
FS( 47 ),1902525.639000000200,1757360.439999999900,1720832.444499999800,1942546.473000000200,1814783.745750000000,2148538.158000000300,11286590.900249999000
FS( 48 ),1900215.905000000000,1780059.550000000000,1712887.756000000100,1928538.732750000000,1809218.481500000200,2070564.723999999900,11201489.149249999000
FS( 49 ),1881160.599499999800,1780059.550000000000,1712887.756000000100,1977899.341249999800,1842998.341250000300,2048263.844000000000,11243273.432000000000
FS( 50 ),1885780.067500000100,1735258.675000000000,1712887.756000000100,2042601.760500000100,1871083.512000000300,2070564.723999999900,11318180.495000001000
FS( 51 ),1904835.373000000100,1757360.439999999900,1704943.067499999900,2015920.350500000200,1871083.512000000300,2066821.362000000000,11320968.105000000000
FS( 52 ),1878850.865499999800,1780059.550000000000,1681109.002000000100,2021256.632500000100,1871083.512000000300,2022259.424999999800,11254622.987000000000
FS( 53 ),1892997.986250000100,1793201.140000000100,1728777.132999999900,1966559.742000000100,1871083.512000000300,1996294.828999999900,11248918.342250001000
FS( 54 ),1885780.067500000100,1780059.550000000000,1744666.510000000000,1950550.895999999900,1876778.201000000100,1955436.430999999900,11193275.655500000000
FS( 55 ),1890688.252249999900,1777670.169999999900,1752611.198499999900,1934542.050000000000,1876778.201000000100,1933175.374000000100,11165469.245749999000
FS( 56 ),1914363.025750000500,1777670.169999999900,1760555.887000000100,1993908.187250000000,1871083.512000000300,2037113.404000000100,11354698.186000001000
FS( 57 ),1938326.516000000300,1795590.520000000000,1728777.132999999900,1999244.469250000100,1882343.465249999900,2070564.723999999900,11414850.827499999000
FS( 58 ),1938326.516000000300,1802161.314999999900,1760555.887000000100,2029261.055499999800,1888038.154250000100,2076100.120999999800,11494447.048750000000
FS( 59 ),1914363.025750000500,1806940.075000000400,1752611.198499999900,2021256.632500000100,1899298.107500000200,2061285.964999999900,11455759.004250001000
FS( 60 ),1888378.518249999700,1813510.870000000100,1736721.821499999800,2004580.751250000000,1899298.107500000200,2083547.021999999900,11426041.090499999000
FS( 61 ),1876252.414750000000,1811121.490000000000,1744666.510000000000,1999244.469250000100,1854258.294500000100,2079843.483000000000,11365390.661499999000
FS( 62 ),1885780.067500000100,1817692.285000000100,1744666.510000000000,2021256.632500000100,1882343.465249999900,2070564.723999999900,11422307.684249999000
FS( 63 ),1900215.905000000000,1824860.425000000000,1752611.198499999900,2023924.773499999900,1871083.512000000300,2141091.257000000200,11513791.071000002000
FS( 64 ),1931108.597250000100,1822471.044999999900,1752611.198499999900,2042601.760500000100,1882343.465249999900,2133684.179000000000,11564824.245499998000
FS( 65 ),1942945.983999999900,1913864.829999999800,1760555.887000000100,2072618.346750000000,1854258.294500000100,2137387.717999999900,11681635.060250001000
FS( 66 ),1938326.516000000300,1925214.385000000000,1744666.510000000000,2083957.946000000200,1882343.465249999900,2126237.277999999900,11700750.100250002000
FS( 67 ),1947854.168750000000,1938953.320000000100,1744666.510000000000,2157331.823500000400,1893603.418499999900,2141091.257000000200,11823504.497750003000
FS( 68 ),1914363.025750000500,1936563.940000000200,1728777.132999999900,2173340.669500000300,1893603.418499999900,2155945.236000000000,11802597.422750002000
FS( 69 ),1914363.025750000500,1913864.829999999800,1776445.264000000200,2184013.233500000600,1888038.154250000100,2167095.676000000000,11843824.183499999000
FS( 70 ),1871632.946749999900,1913864.829999999800,1808224.017999999900,2192684.691750000200,1910558.060749999900,2259923.089000000200,11956891.636249999000
FS( 71 ),1869323.212750000200,1913864.829999999800,1808224.017999999900,2178676.951500000400,1910558.060749999900,2308188.564999999900,11988839.638000000000
FS( 72 ),1885780.067500000100,1978975.435000000100,1847947.460500000000,2195352.832750000500,1888038.154250000100,2337896.523000000000,12133994.473000001000
FS( 73 ),1876252.414750000000,1996895.785000000100,1871970.685250000100,2140655.942250000300,1876778.201000000100,2323042.543999999800,12085599.572249999000
FS( 74 ),1881160.599499999800,1999285.165000000000,1855892.149000000000,2157331.823500000400,1876778.201000000100,2263626.628000000000,12034078.566000000000
FS( 75 ),1881160.599499999800,1963444.465000000100,1871970.685250000100,2192684.691750000200,1871083.512000000300,2341600.061999999900,12121948.015500002000
FS( 76 ),1878850.865499999800,1958665.704999999800,1832058.083500000200,2173340.669500000300,1893603.418499999900,2345343.424000000100,12081866.166000001000
FS( 77 ),1871632.946749999900,1956276.325000000400,1832058.083500000200,2153996.647249999900,1882343.465249999900,2300781.487000000200,11997092.954750001000
FS( 78 ),1833522.335750000100,2059617.010000000000,1816168.706500000100,2195352.832750000500,1904863.371749999900,2337896.523000000000,12147424.779750003000
FS( 79 ),1845359.722500000100,2050656.835000000000,1832058.083500000200,2216697.960750000100,1910558.060749999900,2341600.061999999900,12196934.724500000000
FS( 80 ),1778666.153250000000,2059617.010000000000,1840002.772000000100,2176008.810500000600,1916123.325000000200,2349046.963000000500,12119469.033750001000
FS( 81 ),1790503.539999999800,2081718.775000000400,1840002.772000000100,2214029.819750000300,1904863.371749999900,2493843.390999999800,12324965.669500001000
FS( 82 ),1814467.030250000100,2137869.205000000100,1871970.685250000100,2216697.960750000100,1899298.107500000200,2493843.390999999800,12434150.379749998000
FS( 83 ),1819086.498249999900,2106209.919999999900,1840002.772000000100,2249382.687999999600,1893603.418499999900,2464135.433000000200,12372424.729750000000
FS( 84 ),1833522.335750000100,2115170.094999999300,1840002.772000000100,2358109.433750000300,1927383.278250000200,2534701.789000000300,12608893.703749999000
FS( 85 ),1838141.803750000200,2084108.155000000300,1840002.772000000100,2412139.289000000300,1927383.278250000200,2527254.888000000300,12629034.186000001000
FS( 86 ),1830923.885000000000,2070369.219999999500,1832058.083500000200,2309415.860500000400,1944337.920500000200,2467878.795000000400,12454987.764500001000
FS( 87 ),1795411.724750000100,2061409.045000000200,1951417.570250000100,2322756.565500000000,1927383.278250000200,2460431.894000000300,12518814.077750001000
FS( 88 ),1776356.419250000000,2088289.570000000100,2030864.455250000100,2350105.010749999900,1899298.107500000200,2445577.915000000000,12590495.477750000000
FS( 89 ),1792813.274000000200,2095457.710000000000,1975251.635749999900,2350105.010749999900,1854258.294500000100,2504993.831000000200,12572883.756000001000
FS( 90 ),1757301.113750000000,2102028.504999999900,1951417.570250000100,2271394.851250000300,1826043.699000000000,2430723.936000000200,12338913.675250001000
FS( 91 ),1747773.461000000100,2104417.884999999800,1983196.324250000100,2287403.697250000200,1854258.294500000100,2460431.894000000300,12437485.556000002000
FS( 92 ),1711972.584000000000,2151010.794999999900,1943472.881750000200,2295408.120250000200,1837303.652250000000,2486436.313000000100,12425608.346249998000
FS( 93 ),1711972.584000000000,2177891.319999999800,1951417.570250000100,2314752.142500000500,1848563.605500000100,2460431.894000000300,12465033.116250001000
FS( 94 ),1707064.399250000200,2155789.555000000200,1983196.324250000100,2290071.838250000500,1854258.294500000100,2430723.936000000200,12421108.347250002000
FS( 95 ),1719190.502750000000,2168931.145000000000,1991141.012750000000,2312084.001500000200,1899298.107500000200,2456728.355000000400,12547377.124500001000
FS( 96 ),1690607.544500000300,2157581.589999999900,1991141.012750000000,2295408.120250000200,1927383.278250000200,2478989.412000000000,12541114.957750000000
FS( 97 ),1666644.054250000000,2186851.494999999600,2007030.389750000100,2358109.433750000300,1916123.325000000200,2464135.433000000200,12598898.130749999000
FS( 98 ),1626223.709249999800,2182670.080000000100,2046753.832250000000,2344768.728749999800,1904863.371749999900,2456728.355000000400,12562012.077000000000
FS( 99 ),1671263.522250000200,2168931.145000000000,2086477.274750000100,2347436.869750000100,1927383.278250000200,2456728.355000000400,12658224.445000000000
FS( 100 ),1688009.093750000000,2151010.794999999900,2126389.876500000200,2300744.402250000700,1938643.231500000200,2441874.376000000200,12646675.775000000000
FS( 101 ),1709662.850000000100,2220302.814999999900,2134334.564999999500,2241378.265000000600,1949903.184750000200,2486436.313000000100,12742021.992750000000
FS( 102 ),1671263.522250000200,2294373.594999999300,2134334.564999999500,2244046.406000000400,1966728.402250000000,2512400.909000000000,12823151.399499999000
FS( 103 ),1630843.177249999900,2253754.135000000200,2094421.963249999800,2189349.515500000200,1938643.231500000200,2519847.810000000100,12626863.832500001000
FS( 104 ),1630843.177249999900,2249572.719999999300,2102555.811000000200,2195352.832750000500,1938643.231500000200,2501290.291999999900,12618262.064499998000
FS( 105 ),1626223.709249999800,2262714.310000000100,2110500.499500000400,2244046.406000000400,1966728.402250000000,2586670.804000000500,12796888.131000001000
FS( 106 ),1640370.830000000100,2312293.944999999800,2134334.564999999500,2249382.687999999600,2017462.904250000100,2608971.683999999900,12962820.616249999000
FS( 107 ),1652208.216750000100,2307515.185000000100,2150223.941999999800,2254718.970000000200,2113107.794500000300,2608971.683999999900,13086749.792250002000
FS( 108 ),1638061.095999999900,2298555.010000000200,2205836.761500000000,2219366.101749999900,2130062.436749999900,2582967.265000000100,13074852.671000000000
FS( 109 ),1630843.177249999900,2244793.960000000400,2205836.761500000000,2216697.960750000100,2141322.390000000100,2590414.166000000200,13029912.415500000000
FS( 110 ),1633152.911250000100,2280634.660000000100,2205836.761500000000,2222034.242750000200,2141322.390000000100,2579263.726000000300,13062248.691500001000
FS( 111 ),1623625.258500000000,2253754.135000000200,2205836.761500000000,2216697.960750000100,2096282.577000000000,2549555.768000000200,12945756.460749999000
FS( 112 ),1638061.095999999900,2267493.069999999800,2205836.761500000000,2260055.252000000300,2085022.623750000000,2597821.243999999900,13054294.047249999000
FS( 113 ),1647588.748750000000,2298555.010000000200,2213781.450000000200,2292739.979250000300,2073762.670500000200,2545852.229000000300,13072284.087500002000
FS( 114 ),1652208.216750000100,2312293.944999999800,2205836.761500000000,2290071.838250000500,2085022.623750000000,2412166.418000000100,12957603.803250000000
FS( 115 ),1690607.544500000300,2312293.944999999800,2213781.450000000200,2314752.142500000500,2141322.390000000100,2441874.376000000200,13114635.848000001000
FS( 116 ),1695227.012500000000,2348134.645000000000,2269394.269499999500,2304079.578499999800,2141322.390000000100,2360197.403000000400,13118359.298500001000
FS( 117 ),1688009.093750000000,2383975.344999999300,2317062.400500000500,2320088.424500000200,2118802.483500000100,2404719.517000000000,13232661.264249999000
FS( 118 ),1681079.891750000200,2366054.994999999600,2309117.712000000300,2298076.261250000400,2107542.530249999800,2434427.475000000100,13196302.865249999000
FS( 119 ),1678481.441000000100,2388156.760000000200,2309117.712000000300,2312084.001500000200,2107542.530249999800,2475285.873000000100,13270672.317750001000
