代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12354010.263250001000
真實報酬,2354010.263250000800

夏普值報酬,0.226701026325
夏普值風險,0.066180520075
夏普值,3.425494784105

預期報酬,18105.978413877587
風險,226663.398893984350
起點值,0.079880468140
找到最佳解世代,3889
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,3
1216(2),2412(27),4904(46),
FS( 62 ),3689547.748750000700,3382443.960500000000,3531308.872250000000,10603301.581500001000
FS( 63 ),3857780.012250000600,3425373.154499999200,3536396.260499999900,10819550.427250000000
FS( 64 ),3825792.187500000500,3421958.332250000000,3564013.511000000400,10811765.030750001000
FS( 65 ),3938341.941250001100,3450740.405499999900,3580002.445500000400,10969085.792250000000
FS( 66 ),3934787.738500000400,3461472.703999999900,3564013.511000000400,10960274.953500001000
FS( 67 ),3991654.982499999900,3464887.526250000100,3612707.084249999400,11069250.592999998000
FS( 68 ),4040229.086750000200,3468790.180249999300,3617794.472500000100,11126814.739499999000
FS( 69 ),4011795.464750000700,3476107.656500000000,3661400.657500000200,11149304.778750001000
FS( 70 ),4075771.114250000100,3482937.301000000000,3759514.573750000000,11318223.989000000000
FS( 71 ),4023642.807250000500,3476107.656500000000,3938299.932250000100,11438051.396000002000
FS( 72 ),3995209.185250000100,3411226.033749999500,3851814.331999999900,11258250.550999999000
FS( 73 ),3986916.045500000500,3418543.509999999800,3905595.293499999700,11311055.848999999000
FS( 74 ),3986916.045500000500,3418543.509999999800,3878704.812750000000,11284165.368250001000
FS( 75 ),4035490.149750000800,3462448.367499999700,3846000.173999999200,11343939.691250000000
FS( 76 ),3931233.535750000300,3459033.545250000400,3883792.200999999900,11274060.282000000000
FS( 77 ),3954928.220750000300,3466351.021499999800,3889606.358999999700,11310886.601250000000
FS( 78 ),3951374.018000000600,3466351.021499999800,3878704.812750000000,11296430.852250000000
FS( 79 ),3934787.738500000400,3455130.891249999900,3867803.266499999900,11257722.896250000000
FS( 80 ),3894506.773999999700,3436105.452999999700,3794399.521749999400,11125012.748749999000
FS( 81 ),3971514.500250001000,3447325.583249999200,3788585.363750000000,11207426.447249999000
FS( 82 ),3951374.018000000600,3417080.014750000600,3816929.384000000100,11185384.416750001000
FS( 83 ),3991654.982499999900,3409274.706749999900,3986993.505500000000,11387924.194750000000
FS( 84 ),4052076.429250000500,3420494.836999999800,4032053.230000000000,11504625.496250000000
FS( 85 ),4084064.254000000200,3481961.637499999700,4309679.274499999400,11875706.165999999000
FS( 86 ),4196614.007750000800,3440008.107000000300,4218833.055749999400,11855456.170500001000
FS( 87 ),4213200.287250000100,3462448.367499999700,4252991.234000000200,11928640.888750000000
FS( 88 ),4293762.216250000500,3462448.367499999700,4196303.193500000100,11952514.777249999000
FS( 89 ),4382617.285000000100,3443422.929250000000,4088741.270500000100,11914782.484750001000
FS( 90 ),4422898.249499999900,3428300.145000000000,4128713.606749999300,11979913.001249999000
FS( 91 ),4511753.318249999500,3474156.329499999100,4088741.270500000100,12074651.918249998000
FS( 92 ),4432376.123499999800,3478058.983500000600,4088741.270500000100,11999177.377500001000
FS( 93 ),4396834.096000000800,3481961.637499999700,4009523.367749999300,11888320.101250000000
FS( 94 ),4484504.430500000700,3489279.113750000000,4117085.290749999700,12090869.835000001000
FS( 95 ),4414605.109749999800,3504401.898000000000,4151243.469000000500,12070251.476750001000
FS( 96 ),4414605.109749999800,3497084.421749999700,4145429.311000000700,12057119.842500001000
FS( 97 ),4352998.928750000900,3481961.637499999700,4190489.035499999300,12025450.601749999000
FS( 98 ),4344705.789000000800,3470253.675499999900,4179587.489249999600,11994547.953749999000
FS( 99 ),4511753.318249999500,3493181.767749999200,4287149.412250000100,12292085.498250000000
FS( 100 ),4511753.318249999500,3500987.075750000300,4287149.412250000100,12299890.806249999000
FS( 101 ),4476211.290750001600,3504401.898000000000,4270433.707999999600,12251047.896750001000
FS( 102 ),4511753.318249999500,3485376.459749999500,4281335.254249999300,12278466.032249998000
FS( 103 ),4401573.033000000800,3485376.459749999500,4270433.707999999600,12157384.200750001000
FS( 104 ),4260589.657250000200,3481961.637499999700,4213745.667499999500,11956297.962249998000
FS( 105 ),4247557.580500001100,3489279.113750000000,4196303.193500000100,11933140.887750000000
FS( 106 ),4239264.440750001000,3500987.075750000300,4196303.193500000100,11936555.710000001000
FS( 107 ),4234525.503750000100,3500987.075750000300,4207931.509500000600,11943445.089000002000
FS( 108 ),4181212.462500000400,3485376.459749999500,4190489.035499999300,11857078.957750000000
FS( 109 ),4172919.322750000700,3481961.637499999700,4190489.035499999300,11845370.995749999000
FS( 110 ),4142116.232249999900,3481961.637499999700,4111271.132749999900,11735350.002499999000
FS( 111 ),4242818.643500000200,3497084.421749999700,4128713.606749999300,11868617.671999998000
FS( 112 ),4221493.427000000100,3500987.075750000300,4077839.724250000000,11800321.227000000000
FS( 113 ),4296131.684750000000,3504401.898000000000,4066211.408249999400,11866745.991000000000
FS( 114 ),4296131.684750000000,3504401.898000000000,4173773.331250000300,11974307.914000001000
FS( 115 ),4326934.775250000900,3516109.859999999900,4236275.529749999800,12079321.164999999000
FS( 116 ),4379063.082250000000,3516109.859999999900,4190489.035499999300,12085662.977750000000
FS( 117 ),4458440.276999999800,3558063.390499999700,4190489.035499999300,12206993.702999998000
FS( 118 ),4414605.109749999800,3577088.828749999900,4066211.408249999400,12057906.346749999000
FS( 119 ),4440669.263250000800,3577088.828749999900,4049495.703999999900,12067254.796000000000
FS( 120 ),4467918.151000000500,3603919.574999999700,4106183.744499999100,12178022.470500000000
FS( 121 ),4432376.123499999800,3577088.828749999900,4082927.112499999800,12092393.064750001000
FS( 122 ),4432376.123499999800,3596114.266999999100,4106183.744499999100,12134675.134999998000
FS( 123 ),4450147.137250000600,3592211.612999999900,4094555.428499999900,12136915.178750001000
FS( 124 ),4502275.444249999700,3603919.574999999700,4106183.744499999100,12212379.763749998000
FS( 125 ),4563881.625250000500,3603919.574999999700,4077839.724250000000,12245641.924500000000
FS( 126 ),4563881.625250000500,3622945.013250000300,4100369.586499999300,12287197.225000001000
FS( 127 ),4589945.778750000500,3630262.489499999200,4133800.995000000100,12354010.263250001000
