代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12283955.308000000000
真實報酬,2283955.308000000200

夏普值報酬,0.219695530800
夏普值風險,0.063516298862
夏普值,3.458884329469

預期報酬,19259.476785410821
風險,139284.512910026970
起點值,0.138274359317
找到最佳解世代,4639
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1303(4),2002(8),2330(17),2448(25),2498(27),
FS( 44 ),2036774.024999999900,2095332.820000000100,2207487.916999999900,2151616.350750000200,2372208.006499999700,10863419.119250001000
FS( 45 ),2065147.912499999900,2126872.635999999900,2219912.693000000000,2151616.350750000200,2377016.633750000000,10940566.226000000000
FS( 46 ),2062121.364499999700,2167173.512000000600,2223018.887000000100,2111315.474750000100,2427581.887999999300,10991211.126249999000
FS( 47 ),2056446.587000000100,2152279.710000000000,2226125.081000000200,2141541.131750000200,2422743.393499999300,10999135.903250001000
FS( 48 ),2031099.247499999800,2126872.635999999900,2183026.639250000000,2151616.350750000200,2367399.379249999800,10860014.252750000000
FS( 49 ),2042448.802500000000,2126872.635999999900,2219912.693000000000,2121390.693750000100,2393891.629999999900,10904516.455249999000
FS( 50 ),2025424.470000000000,2091828.395999999900,2266117.328749999900,2161691.569749999800,2352973.497500000100,10898035.262000000000
FS( 51 ),2031099.247499999800,2113731.046000000100,2318534.352500000000,2020638.503750000100,2352973.497500000100,10836976.647250000000
FS( 52 ),2059473.135000000000,2133005.378000000500,2327852.934500000000,2030713.722750000200,2362590.751999999900,10913635.922250001000
FS( 53 ),2062121.364499999700,2120739.894000000300,2339889.436250000300,2020638.503750000100,2321672.619499999600,10865061.818000000000
FS( 54 ),2062121.364499999700,2133005.378000000500,2330959.128499999600,2040788.941750000000,2292790.988750000000,10859665.801499998000
FS( 55 ),2070444.371499999900,2120739.894000000300,2336783.242250000100,2060939.379750000100,2251872.856249999700,10840779.743750000000
FS( 56 ),2081793.926499999800,2107598.304000000000,2367845.182250000100,2040788.941750000000,2321672.619499999600,10919698.973999999000
FS( 57 ),2124543.916999999900,2101465.562000000400,2398518.848000000200,2060939.379750000100,2316863.992249999700,11002331.698999999000
FS( 58 ),2214962.038500000300,2113731.046000000100,2435404.901749999700,2091165.036750000200,2352973.497500000100,11208236.520500001000
FS( 59 ),2214962.038500000300,2104969.986000000000,2386094.072000000200,2020638.503750000100,2362590.751999999900,11089255.352250000000
FS( 60 ),2197937.706000000200,2101465.562000000400,2330959.128499999600,2014684.965250000100,2348135.003000000000,10993182.364750002000
FS( 61 ),2214962.038500000300,2095332.820000000100,2352314.212250000300,2101240.255750000000,2365009.999249999900,11128859.325750001000
FS( 62 ),2235012.919000000200,2089200.078000000000,2342995.630250000400,2081089.817750000400,2442007.769750000000,11190306.214749999000
FS( 63 ),2240687.696500000100,2120739.894000000300,2330959.128499999600,2151616.350750000200,2497381.651250000100,11341384.721000001000
FS( 64 ),2243335.926000000000,2126872.635999999900,2349208.018250000200,2151616.350750000200,2557534.292749999600,11428567.223750001000
FS( 65 ),2286085.916500000300,2145270.862000000700,2382987.878000000000,2151616.350750000200,2567151.547249999800,11533112.554499999000
FS( 66 ),2444601.368000000200,2214483.236000000000,2358526.600250000100,2171766.788750000300,2593643.797999999500,11783021.791000001000
FS( 67 ),2404877.925500000400,2198713.328000000200,2306109.576500000000,2101240.255750000000,2600871.672499999900,11611812.758250000000
FS( 68 ),2311433.256000000500,2158412.452000000500,2250586.358750000100,2081089.817750000400,2494962.404000000100,11296484.288500000000
FS( 69 ),2263386.806500000400,2123368.212000000300,2232337.469000000000,1998427.225500000200,2444427.016999999500,11061946.730000000000
FS( 70 ),2305758.478500000200,2133005.378000000500,2266117.328749999900,2111315.474750000100,2473308.647750000000,11289505.307750000000
FS( 71 ),2376504.038000000200,2133005.378000000500,2266117.328749999900,2091165.036750000200,2552725.665500000100,11419517.447000001000
FS( 72 ),2399203.148000000500,2126872.635999999900,2253692.552749999800,2071014.598750000400,2543108.410999999800,11393891.346500000000
FS( 73 ),2435900.042500000400,2101465.562000000400,2266117.328749999900,2060939.379750000100,2531071.909250000000,11395494.222250002000
FS( 74 ),2475623.485000000800,2136509.802000000600,2281648.298750000100,2131465.912749999700,2600871.672499999900,11626119.171000000000
FS( 75 ),2475623.485000000800,2123368.212000000300,2293684.800499999900,2101240.255750000000,2617716.801500000100,11611633.554750001000
FS( 76 ),2475623.485000000800,2107598.304000000000,2266117.328749999900,2040788.941750000000,2593643.797999999500,11483771.857499998000
FS( 77 ),2404877.925500000400,2129500.953999999900,2219912.693000000000,2008502.444500000200,2600871.672499999900,11363665.689500000000
FS( 78 ),2421902.257999999900,2133005.378000000500,2204381.723000000200,2004609.746250000100,2610488.926999999700,11374388.032250000000
FS( 79 ),2433251.813000000500,2126872.635999999900,2204381.723000000200,2050864.160750000000,2774161.456999999500,11589531.789750002000
FS( 80 ),2404877.925500000400,2154908.028000000400,2232337.469000000000,2121390.693750000100,2834314.098499999800,11747828.214750001000
FS( 81 ),2286085.916500000300,2139138.120000000100,2201275.529000000100,2071014.598750000400,2858387.102000000000,11555901.266250001000
FS( 82 ),2390880.140999999800,2170677.935999999800,2213700.305000000200,2101240.255750000000,2858387.102000000000,11734885.739750000000
FS( 83 ),2421902.257999999900,2158412.452000000500,2244373.970749999900,2071014.598750000400,2894496.607249999900,11790199.886750001000
FS( 84 ),2373855.808500000300,2158412.452000000500,2216806.499000000300,2212067.664750000000,2822277.596750000000,11783420.021000002000
FS( 85 ),2376504.038000000200,2152279.710000000000,2235055.388749999900,2272518.978749999800,2858387.102000000000,11894745.217499999000
FS( 86 ),2362506.253500000100,2145270.862000000700,2232337.469000000000,2292669.416750000300,2918569.610749999500,11951353.612000002000
FS( 87 ),2300083.701000000400,2129500.953999999900,2204381.723000000200,2292669.416750000300,2846350.600249999700,11772986.395000001000
FS( 88 ),2300083.701000000400,2120739.894000000300,2188850.753000000000,2242293.321750000100,2701942.446499999600,11553910.116250001000
FS( 89 ),2342455.373000000600,2180315.102000000400,2198169.335000000000,2292669.416750000300,2677869.443000000000,11691478.669750001000
FS( 90 ),2305758.478500000200,2180315.102000000400,2127503.421499999700,2171766.788750000300,2533461.289249999900,11318805.080000000000
FS( 91 ),2382178.815500000000,2182943.419999999900,2142646.117250000100,2242293.321750000100,2689905.944749999800,11639967.619250000000
FS( 92 ),2399203.148000000500,2180315.102000000400,2108866.257499999800,2242293.321750000100,2641789.805000000200,11572467.634250000000
FS( 93 ),2410552.703000000200,2189952.268000000200,2136433.729250000300,2292669.416750000300,2713978.948249999900,11743587.065250002000
FS( 94 ),2421902.257999999900,2176810.678000000300,2158177.087250000300,2252368.540749999700,2713978.948249999900,11723237.512249999000
FS( 95 ),2407904.473500000300,2182943.419999999900,2145752.311250000300,2262443.759750000200,2713978.948249999900,11713022.912750000000
FS( 96 ),2413200.932500000100,2196085.009999999800,2148858.505250000400,2262443.759750000200,2641789.805000000200,11662378.012499999000
FS( 97 ),2385205.363500000000,2196085.009999999800,2170601.863250000400,2201992.445750000400,2738051.951749999500,11691936.634250000000
FS( 98 ),2373855.808500000300,2198713.328000000200,2226125.081000000200,2171766.788750000300,2762124.955249999600,11732585.961500000000
FS( 99 ),2399203.148000000500,2196085.009999999800,2219912.693000000000,2141541.131750000200,2750088.453499999800,11706830.436250001000
FS( 100 ),2421902.257999999900,2208350.494000000400,2213700.305000000200,2141541.131750000200,2810241.094999999700,11795735.283750001000
FS( 101 ),2438926.590500000400,2230253.144000000300,2198169.335000000000,2161691.569749999800,2846350.600249999700,11875391.239499999000
FS( 102 ),2461625.700500000300,2230253.144000000300,2207487.916999999900,2181842.007750000300,2978722.252250000400,12059931.021500003000
FS( 103 ),2469948.707500000500,2224120.402000000200,2210594.111000000000,2121390.693750000100,2954649.248749999800,11980703.162999999000
FS( 104 ),2498322.595000000200,2230253.144000000300,2278542.104749999900,2191917.226749999900,3099057.402500000300,12298092.472999999000
FS( 105 ),2501349.143000000200,2236385.885999999900,2275435.910749999800,2201992.445750000400,3099057.402500000300,12314220.788000001000
FS( 106 ),2498322.595000000200,2233757.568000000400,2278542.104749999900,2191917.226749999900,3002795.255749999500,12205334.750250001000
FS( 107 ),2507023.920500000500,2227624.826000000400,2223018.887000000100,2151616.350750000200,3099057.402500000300,12208341.386750001000
FS( 108 ),2452924.375000000000,2217987.659999999700,2191956.947000000200,2121390.693750000100,2978722.252250000400,11962981.928000001000
FS( 109 ),2452924.375000000000,2227624.826000000400,2210594.111000000000,2191917.226749999900,3038904.760999999900,12121965.299750000000
FS( 110 ),2461625.700500000300,2220615.978000000600,2183026.639250000000,2161691.569749999800,3147203.409499999600,12174163.296999998000
FS( 111 ),2450276.145500000600,2211854.918000000500,2164389.475250000100,2131465.912749999700,3147203.409499999600,12105189.861000000000
FS( 112 ),2441574.820000000300,2196085.009999999800,2158177.087250000300,2151616.350750000200,3147203.409499999600,12094656.677499998000
FS( 113 ),2413200.932500000100,2196085.009999999800,2130609.615499999800,2060939.379750000100,3111093.904249999700,11911928.842000000000
FS( 114 ),2484324.810500000100,2214483.236000000000,2183026.639250000000,2040788.941750000000,3255502.057999999700,12178125.685500000000
FS( 115 ),2509672.149999999900,2227624.826000000400,2210594.111000000000,2050864.160750000000,3231429.054499999600,12230184.302249998000
FS( 116 ),2503997.372500000500,2227624.826000000400,2216806.499000000300,2060939.379750000100,3231429.054499999600,12240797.131750003000
FS( 117 ),2450276.145500000600,2224120.402000000200,2198169.335000000000,2020638.503750000100,3291611.563249999700,12184815.949500000000
FS( 118 ),2469948.707500000500,2233757.568000000400,2198169.335000000000,2040788.941750000000,3303648.064999999900,12246312.617250001000
FS( 119 ),2495674.365500000300,2249527.476000000300,2259904.940750000100,2121390.693750000100,3267538.559749999500,12394036.035750002000
FS( 120 ),2501349.143000000200,2261792.960000000000,2281648.298750000100,2060939.379750000100,3339757.570249999400,12445487.351749999000
FS( 121 ),2492647.817500000400,2246023.052000000600,2287472.412499999600,1918054.455750000200,3339757.570249999400,12283955.308000000000
