代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13419477.939999999000
真實報酬,3419477.939999999500

夏普值報酬,0.333247794000
夏普值風險,0.090610408127
夏普值,3.677809215180

預期報酬,28528.055479886225
風險,213592.493602253380
起點值,0.133563005885
找到最佳解世代,3794
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1326(5),2354(20),3045(41),8046(47),
FS( 13 ),2581040.767499999100,2343900.768250000700,2524472.910000000100,2611192.559250000400,10060607.005000001000
FS( 14 ),2590797.402499999900,2329863.160750000300,2495203.005000000400,2679708.030749999900,10095571.598999999000
FS( 15 ),2748994.270000000000,2369636.382000000700,2485446.369999999600,2702546.521250000200,10306623.543250000000
FS( 16 ),2734359.317499999900,2372443.903500000000,2490324.687500000000,2702546.521250000200,10299674.429749999000
FS( 17 ),2691151.362499999800,2357938.375750000600,2504959.640000000100,2609649.418000000100,10163698.796250001000
FS( 18 ),2662578.359999999400,2364021.339000000200,2490324.687500000000,2535270.009750000700,10052194.396250000000
FS( 19 ),2758054.002499999900,2389289.032500000700,2514716.275000000800,2609649.418000000100,10271708.728000000000
FS( 20 ),2791505.322500000200,2431869.775250000400,2543986.180000001100,2696373.956249999800,10463735.234000001000
FS( 21 ),2791505.322500000200,2531068.868250000300,2543986.180000001100,2808097.382749999900,10674657.753500003000
FS( 22 ),2777567.272499999500,2508608.696250000000,2519594.592500000300,2795752.252750000000,10601522.813999999000
FS( 23 ),2739237.635000000200,2508608.696250000000,2514716.275000000800,2857786.531000000000,10620349.137250001000
FS( 24 ),2772688.954999999100,2559612.003500000100,2554439.717500000300,3043580.737499999800,10930321.413500000000
FS( 25 ),2762932.320000000300,2568034.568000000400,2539107.862500000700,2969201.329250000400,10839276.079750001000
FS( 26 ),2829834.959999999500,2576457.132500000300,2559318.035000000100,3080616.127500000400,11046226.254999999000
FS( 27 ),2829834.959999999500,2616230.353750000200,2543986.180000001100,3006236.719249999600,10996288.213000000000
FS( 28 ),2954580.507500000300,2602192.746250000300,2548864.497500000100,3031235.607500000400,11136873.358750001000
FS( 29 ),3021483.147499999500,2562419.525000000400,2548864.497500000100,3055925.867500000200,11188693.037500000000
FS( 30 ),3016604.829999999100,2607807.789250000400,2559318.035000000100,3068270.997500000100,11252001.651750000000
FS( 31 ),3007545.097500000100,2633543.403000000400,2554439.717500000300,3006236.719249999600,11201764.937250001000
FS( 32 ),3064691.102500000500,2610615.310750000200,2583709.622500000100,3043580.737499999800,11302596.773250002000
FS( 33 ),3054934.467499999800,2584879.697000000200,2755147.637500000200,3080616.127500000400,11475577.929500002000
FS( 34 ),2988031.827500000600,2613422.832250000400,2735634.367500001100,3006236.719249999600,11343325.746500002000
FS( 35 ),3031239.782500000200,2650388.532000000600,2716121.097500000100,2944511.069249999700,11342260.481249999000
FS( 36 ),3040996.417500000000,2619037.875250000500,2696607.827500000100,2894821.921000000100,11251464.041250002000
FS( 37 ),2949702.189999999900,2602192.746250000300,2789295.860000000300,2907167.051000000000,11248357.847250000000
FS( 38 ),2901615.917500000000,2596577.703250000300,2803930.812500000000,2845132.772750000500,11147257.206000000000
FS( 39 ),2901615.917500000000,2590962.660250000200,2916829.017500000500,2845132.772750000500,11254540.368000001000
FS( 40 ),2926007.504999999900,2556804.482000000800,2931463.969999999700,2733717.974499999500,11147993.931499999000
FS( 41 ),2939945.554999999700,2599385.224750000100,2931463.969999999700,2795752.252750000000,11266547.002499999000
FS( 42 ),2988031.827500000600,2636350.924500000700,2926585.652499999400,2795752.252750000000,11346720.657250000000
FS( 43 ),3031239.782500000200,2639158.446000000500,2897315.747500000100,2882476.791000000700,11450190.767000003000
FS( 44 ),2944823.872500000100,2590962.660250000200,2877802.477500000000,2733717.974499999500,11147306.984749999000
FS( 45 ),2954580.507500000300,2573649.611000000500,2853410.890000000100,2709027.714500000200,11090668.723000001000
FS( 46 ),2997788.462499999900,2619037.875250000500,2916829.017500000500,2882476.791000000700,11416132.146250002000
FS( 47 ),3045874.734999999400,2610615.310750000200,2941220.605000000400,2870131.661000000300,11467842.311750000000
FS( 48 ),3059812.785000000100,2584879.697000000200,2936342.287500000100,2857786.531000000000,11438821.300500000000
FS( 49 ),3084204.372500000100,2579264.654000000100,2961430.777499999400,2746063.104500000400,11370962.908500001000
FS( 50 ),3088385.787500000100,2687354.231750000300,2936342.287500000100,2733717.974499999500,11445800.281250000000
FS( 51 ),3031239.782500000200,2743972.582000000900,2921707.335000000400,2770753.364500000100,11467673.064000003000
FS( 52 ),3079326.054999999700,2885752.417750000000,2916829.017500000500,2709027.714500000200,11590935.204750001000
FS( 53 ),3141350.377499999900,2999457.038500000300,2951674.142500000500,2709027.714500000200,11801509.273000002000
FS( 54 ),3059812.785000000100,2984951.510750000400,2911950.700000000200,2733717.974499999500,11690432.970249999000
FS( 55 ),3026361.464999999900,3056075.388749999900,2946795.825000000200,2721372.844500000100,11750605.523250001000
FS( 56 ),3040996.417500000000,3027532.253500000100,2946795.825000000200,2733717.974499999500,11749042.470500000000
FS( 57 ),3093264.105000000000,3013494.646000000600,2926585.652499999400,2684028.826250000400,11717373.229750000000
FS( 58 ),2978275.192499999900,3027532.253500000100,2931463.969999999700,2584959.157999999800,11522230.574000001000
FS( 59 ),3021483.147499999500,3226398.359750000300,2872924.160000000100,2659338.566250000100,11780144.233500000000
FS( 60 ),3136472.060000000100,3354140.588000000000,2892437.430000001100,2622303.176250000000,12005353.254250001000
FS( 61 ),3088385.787500000100,3325597.452750000200,2911950.700000000200,2572614.028000000400,11898547.968250003000
FS( 62 ),3002666.779999999800,3297054.317500000400,2926585.652499999400,2597304.287999999700,11823611.037999999000
FS( 63 ),2983153.510000000200,3254473.574750000600,2877802.477500000000,2584959.157999999800,11700388.720249999000
FS( 64 ),2973396.875000000000,3183817.617000000100,2877802.477500000000,2584959.157999999800,11619976.127500001000
FS( 65 ),2969215.459999999500,3155274.481750000300,2868045.842500000300,2547923.768000000200,11540459.552249998000
FS( 66 ),2954580.507500000300,3155274.481750000300,2916829.017500000500,2468606.307749999700,11495290.314500000000
FS( 67 ),3036118.100000000100,3211892.832000000400,2946795.825000000200,2460890.601499999900,11655697.358500000000
FS( 68 ),3007545.097500000100,3169312.089250000200,2936342.287500000100,2473544.359750000300,11586743.834000001000
FS( 69 ),3074447.737499999800,3183817.617000000100,2941220.605000000400,2460890.601499999900,11660376.561000001000
FS( 70 ),3117655.692499999900,3197855.224500000500,2961430.777499999400,2522924.879750000300,11799866.574250000000
FS( 71 ),3160166.745000000100,3368178.195500000400,2941220.605000000400,2485889.489750000200,11955455.035250001000
FS( 72 ),3189436.649999999900,3339635.060250000100,3019970.587500000800,2500703.645750000100,12049745.943500001000
FS( 73 ),3261217.607500000900,3382215.802999999800,2995579.000000000000,2505641.697750000300,12144654.108250001000
FS( 74 ),3231947.702500000600,3368178.195500000400,2990700.682499999600,2522924.879750000300,12113751.460250001000
FS( 75 ),3371328.202500000600,3410758.938250000100,3000457.317500000400,2584959.157999999800,12367503.616250001000
FS( 76 ),3323241.929999999700,3325597.452750000200,2990700.682499999600,2671683.696250000500,12311223.761500001000
FS( 77 ),3284912.292500000000,3368178.195500000400,3034605.540000000000,2659338.566250000100,12347034.594250001000
FS( 78 ),3241704.337499999900,3368178.195500000400,2966309.094999999700,2684028.826250000400,12260220.454249999000
FS( 79 ),3222887.970000000200,3382215.802999999800,2971187.412500000100,2659338.566250000100,12235629.751750000000
FS( 80 ),3213131.334999999500,3368178.195500000400,2976065.730000000400,2634648.306249999900,12192023.566750001000
FS( 81 ),3284912.292500000000,3339635.060250000100,2976065.730000000400,2659338.566250000100,12259951.649000000000
FS( 82 ),3313485.295000000900,3311559.845250000700,2976065.730000000400,2671683.696250000500,12272794.566500003000
FS( 83 ),3284912.292500000000,3297054.317500000400,2976065.730000000400,2832787.642750000100,12390819.982750000000
FS( 84 ),3174801.697500000200,3197855.224500000500,2951674.142500000500,2832787.642750000100,12157118.707250001000
FS( 85 ),3208253.017499999100,3240435.967250000200,2976065.730000000400,2870131.661000000300,12294886.375750000000
FS( 86 ),3284912.292500000000,3197855.224500000500,2995579.000000000000,2857786.531000000000,12336133.048000000000
FS( 87 ),3275155.657500000200,3197855.224500000500,3010213.952500000100,2919512.180999999900,12402737.015500002000
FS( 88 ),3266095.924999999800,3197855.224500000500,2976065.730000000400,2907167.051000000000,12347183.930500001000
FS( 89 ),3275155.657500000200,3211892.832000000400,2926585.652499999400,2808097.382749999900,12221731.524750002000
FS( 90 ),3308606.977500000500,3268979.102499999600,2946795.825000000200,2820442.512750000200,12344824.417750001000
FS( 91 ),3275155.657500000200,3283016.710000000900,2926585.652499999400,2758408.234500000300,12243166.254500002000
FS( 92 ),3266095.924999999800,3254473.574750000600,2946795.825000000200,2944511.069249999700,12411876.394000001000
FS( 93 ),3231947.702500000600,3396721.330750000700,2926585.652499999400,3031235.607500000400,12586490.293250000000
FS( 94 ),3284912.292500000000,3410758.938250000100,2946795.825000000200,3068270.997500000100,12710738.053250002000
FS( 95 ),3284912.292500000000,3382215.802999999800,2971187.412500000100,3055925.867500000200,12694241.375499999000
FS( 96 ),3308606.977500000500,3368178.195500000400,2995579.000000000000,3031235.607500000400,12703599.780500000000
FS( 97 ),3275155.657500000200,3354140.588000000000,2976065.730000000400,3006236.719249999600,12611598.694750000000
FS( 98 ),3313485.295000000900,3368178.195500000400,3000457.317500000400,2956856.199250000100,12638977.007250002000
FS( 99 ),3284912.292500000000,3325597.452750000200,3015092.270000000500,2907167.051000000000,12532769.066250000000
FS( 100 ),3318363.612499999800,3354140.588000000000,3005335.635000000200,3006236.719249999600,12684076.554749999000
FS( 101 ),3342755.200000000200,3339635.060250000100,3000457.317500000400,3080616.127500000400,12763463.705250002000
FS( 102 ),3332998.564999999900,3453339.681000000800,2995579.000000000000,3080616.127500000400,12862533.373500001000
FS( 103 ),3371328.202500000600,3453339.681000000800,3024848.905000000300,3043580.737499999800,12893097.526000001000
FS( 104 ),3371328.202500000600,3439302.073500000400,3044362.175000000700,3031235.607500000400,12886228.058500001000
FS( 105 ),3371328.202500000600,3481414.896000000600,3039483.857500000400,3055925.867500000200,12948152.823500002000
FS( 106 ),3361571.567499999900,3467377.288500000300,3044362.175000000700,3055925.867500000200,12929236.898500001000
FS( 107 ),3342755.200000000200,3481414.896000000600,3068753.762500000200,3080616.127500000400,12973539.986000001000
FS( 108 ),3351814.932500000100,3566576.381500001100,3068753.762500000200,3068270.997500000100,13055416.074000003000
FS( 109 ),3328120.247500000100,3509958.031250000500,3084085.617500001100,3080616.127500000400,13002780.023750003000
FS( 110 ),3361571.567499999900,3509958.031250000500,3088963.935000000100,3266718.962249999900,13227212.496000001000
FS( 111 ),3586671.075000000200,3509958.031250000500,3074328.982500000400,3353443.500499999600,13524401.589250000000
FS( 112 ),3558098.072500000200,3453339.681000000800,2980944.047500000300,3291409.222250000600,13283791.023250002000
FS( 113 ),3476560.480000000000,3453339.681000000800,2980944.047500000300,3403132.648750000200,13313976.857250001000
FS( 114 ),3524646.752499999900,3439302.073500000400,3019970.587500000800,3526892.577000000000,13510811.990500001000
FS( 115 ),3476560.480000000000,3523995.638749999900,3044362.175000000700,3613617.115250000300,13658535.409000002000
FS( 116 ),3414536.157500000200,3453339.681000000800,3005335.635000000200,3526892.577000000000,13400104.050500000000
FS( 117 ),3409657.839999999900,3495920.423750000500,3024848.905000000300,3588926.855250000000,13519354.024000000000
FS( 118 ),3428474.207500000000,3722861.745000000100,3063875.445000000300,3477512.057000000000,13692723.454500001000
FS( 119 ),3395022.887500000200,3978346.201500000400,3063875.445000000300,3477512.057000000000,13914756.591000002000
FS( 120 ),3380387.935000000100,3921259.931000000800,3074328.982500000400,3403132.648750000200,13779109.497250000000
FS( 121 ),3380387.935000000100,3992383.809000000400,3049240.492500001100,3341098.370500000200,13763110.607000003000
FS( 122 ),3395022.887500000200,3850603.973250000300,3079207.300000000700,3477512.057000000000,13802346.217750002000
FS( 123 ),3385266.252499999900,3595119.516750000000,3044362.175000000700,3316408.110500000400,13341156.054750001000
FS( 124 ),3361571.567499999900,3822060.838000000000,3039483.857500000400,3254373.832250000000,13477490.095249999000
FS( 125 ),3313485.295000000900,3666243.394750000400,3000457.317500000400,3105615.015750000300,13085801.023000002000
FS( 126 ),3356693.250000000000,3765442.487750000800,3034605.540000000000,3316408.110500000400,13473149.388250001000
FS( 127 ),3328120.247500000100,3736899.352499999600,2985822.365000000200,3303754.352250000500,13354596.317250000000
FS( 128 ),3346936.614999999800,3637700.259500000200,3044362.175000000700,3390478.890500000200,13419477.939999999000
