代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11186149.487250000000
真實報酬,1186149.487250000200

夏普值報酬,0.109914948725
夏普值風險,0.039015634400
夏普值,2.817202652638

預期報酬,11149.620978737532
風險,91875.496443247335
起點值,0.121355763075
找到最佳解世代,3993
找到最佳解實驗#,1
找到最佳解次數,32

投資組合檔數,7
1301(3),2303(13),2317(16),2801(28),2882(31),3481(43),4904(44),
FS( 19 ),1553477.332500000000,1432901.192000000300,1517138.879500000000,1433487.012499999500,1446770.615499999800,1413750.413249999800,1446846.915000000000,10244375.360250000000
FS( 20 ),1549883.306750000000,1439223.093250000400,1525740.647500000200,1424029.049999999600,1452296.056749999800,1387666.348250000000,1437289.395000000000,10216130.897499999000
FS( 21 ),1542695.255249999900,1439223.093250000400,1513734.013000000000,1428758.031249999800,1446770.615499999800,1439834.478250000200,1441271.695000000100,10252290.181500001000
FS( 22 ),1535507.203750000100,1432901.192000000300,1479147.737500000000,1424029.049999999600,1427247.389749999900,1446355.494499999800,1433506.210000000000,10178697.277500000000
FS( 23 ),1540803.662750000100,1420257.389500000300,1463736.236500000100,1420245.865000000000,1411407.791499999800,1426792.445750000200,1429723.024999999900,10112969.416000001000
FS( 24 ),1546289.281000000000,1420257.389500000300,1468933.138000000000,1424029.049999999600,1432772.831000000000,1452876.510750000100,1435497.360000000100,10180658.560249999000
FS( 25 ),1551585.739999999800,1426579.290750000400,1494738.442000000000,1433487.012499999500,1443455.350750000000,1459397.527000000200,1448838.064999999700,10258084.427999999000
FS( 26 ),1565961.842999999900,1432901.192000000300,1486136.674000000100,1437270.197499999800,1444928.801749999600,1465918.543250000100,1445054.879999999900,10278175.131499998000
FS( 27 ),1528319.152250000000,1408877.967250000200,1441335.799000000100,1424029.049999999600,1386727.487250000000,1394187.364500000100,1445054.879999999900,10028534.700250000000
FS( 28 ),1567853.435499999900,1420257.389500000300,1460331.369999999900,1433487.012499999500,1469977.468749999800,1439834.478250000200,1424147.804999999900,10215891.959500000000
FS( 29 ),1542695.255249999900,1389912.263500000100,1417143.326500000200,1420245.865000000000,1551017.273749999900,1426792.445750000200,1384324.804999999900,10132134.234750001000
FS( 30 ),1544397.688499999900,1383590.362250000500,1417143.326500000200,1420245.865000000000,1629110.176749999600,1400708.380750000000,1399457.545000000400,10194656.344750000000
FS( 31 ),1542695.255249999900,1383590.362250000500,1417143.326500000200,1424029.049999999600,1591905.538999999900,1407229.397000000100,1380541.620000000100,10147137.550000001000
FS( 32 ),1551585.739999999800,1383590.362250000500,1417143.326500000200,1428758.031249999800,1611428.764749999900,1407229.397000000100,1401448.695000000100,10201187.316750001000
FS( 33 ),1564259.409749999900,1389912.263500000100,1444740.665500000100,1433487.012499999500,1590063.725249999900,1426792.445750000200,1418373.470000000400,10267631.992250001000
FS( 34 ),1555179.765749999800,1383590.362250000500,1449937.567000000000,1420245.865000000000,1595220.803750000000,1426792.445750000200,1407023.915000000000,10237993.724500000000
FS( 35 ),1567853.435499999900,1396234.164750000200,1449937.567000000000,1428758.031249999800,1618427.656999999900,1452876.510750000100,1422156.655000000300,10336247.021249998000
FS( 36 ),1596605.641500000100,1396234.164750000200,1455134.468500000200,1437270.197499999800,1611428.764749999900,1433313.462000000100,1412798.250000000000,10342787.949000001000
FS( 37 ),1607387.718750000000,1402556.066000000600,1468933.138000000000,1450511.344999999700,1632425.441499999700,1433313.462000000100,1424147.804999999900,10419277.976250000000
FS( 38 ),1605496.126250000000,1389912.263500000100,1453342.433500000000,1450511.344999999700,1650106.853499999700,1420271.429500000100,1425939.840000000100,10395583.291250000000
FS( 39 ),1596605.641500000100,1389912.263500000100,1442948.630500000200,1455240.326249999700,1717517.236749999900,1407229.397000000100,1418373.470000000400,10427829.965500001000
FS( 40 ),1610981.744499999800,1389912.263500000100,1456747.300000000000,1476993.639999999700,1717517.236749999900,1407229.397000000100,1420364.620000000100,10479749.201749999000
FS( 41 ),1630654.306499999900,1389912.263500000100,1468933.138000000000,1468481.473749999900,1676628.971499999800,1426792.445750000200,1420364.620000000100,10481770.219000001000
FS( 42 ),1646922.002000000100,1378532.841250000500,1468933.138000000000,1503475.934999999600,1662631.187000000200,1433313.462000000100,1422156.655000000300,10515968.220249999000
FS( 43 ),1652218.461000000100,1389912.263500000100,1475742.871000000000,1490234.787499999900,1711991.795499999500,1426792.445750000200,1418373.470000000400,10565269.094250001000
FS( 44 ),1657704.079249999700,1383590.362250000500,1463736.236500000100,1481722.621250000100,1701309.275750000000,1407229.397000000100,1412798.250000000000,10508093.222000001000
FS( 45 ),1637842.357999999800,1372210.940000000400,1456747.300000000000,1468481.473749999900,1711991.795499999500,1433313.462000000100,1410807.099999999600,10491397.429249998000
FS( 46 ),1637842.357999999800,1396234.164750000200,1473950.836000000100,1481722.621250000100,1736672.099750000100,1433313.462000000100,1410807.099999999600,10570545.641750000000
FS( 47 ),1648624.435250000100,1389912.263500000100,1487749.505500000200,1481722.621250000100,1733356.835000000000,1478960.575749999800,1424147.804999999900,10644477.041250000000
FS( 48 ),1659406.512500000000,1396234.164750000200,1517138.879500000000,1508204.916249999800,1738513.913500000000,1485481.592000000200,1418373.470000000400,10723356.448500002000
FS( 49 ),1666594.563999999800,1389912.263500000100,1520543.746000000000,1498746.953749999600,1751038.247000000000,1465918.543250000100,1416581.435000000100,10709338.752499999000
FS( 50 ),1666594.563999999800,1383590.362250000500,1492946.407000000100,1494963.768749999600,1751038.247000000000,1472439.559500000200,1397665.510000000000,10659241.418500001000
FS( 51 ),1648624.435250000100,1383590.362250000500,1510149.943000000200,1508204.916249999800,1759878.952999999700,1465918.543250000100,1393882.325000000000,10670252.478000000000
FS( 52 ),1632545.898999999700,1372210.940000000400,1498143.308500000000,1494963.768749999600,1724516.128999999700,1472439.559500000200,1388107.989999999800,10582930.594750000000
FS( 53 ),1610981.744499999800,1383590.362250000500,1506745.076500000200,1494963.768749999600,1765036.031500000000,1503740.437500000200,1386315.955000000300,10651376.376000000000
FS( 54 ),1621763.821750000100,1383590.362250000500,1496530.477000000400,1498746.953749999600,1772034.923749999800,1503740.437500000200,1380541.620000000100,10656951.596000001000
FS( 55 ),1603793.693000000000,1383590.362250000500,1482731.807499999900,1490234.787499999900,1736672.099750000100,1492002.608250000000,1376758.435000000100,10565786.793250000000
FS( 56 ),1609090.152000000000,1383590.362250000500,1498143.308500000000,1498746.953749999600,1736672.099750000100,1510261.453749999900,1370984.099999999600,10607491.430000000000
FS( 57 ),1614575.770249999800,1383590.362250000500,1491333.575500000000,1498746.953749999600,1720832.501500000000,1536345.518750000300,1372975.250000000000,10618402.932000000000
FS( 58 ),1580337.946000000200,1383590.362250000500,1482731.807499999900,1481722.621250000100,1658947.559500000000,1529824.502499999900,1372975.250000000000,10490133.049000001000
FS( 59 ),1562367.817250000100,1383590.362250000500,1480939.772500000200,1472264.658749999700,1665946.451749999500,1516782.470000000000,1359634.545000000400,10441529.077500001000
FS( 60 ),1567853.435499999900,1383590.362250000500,1491333.575500000000,1490234.787499999900,1703151.089500000200,1510261.453749999900,1365408.879999999900,10511836.583999999000
FS( 61 ),1567853.435499999900,1383590.362250000500,1494738.442000000000,1490234.787499999900,1687311.491250000000,1498523.624499999900,1367200.915000000000,10489456.057999998000
FS( 62 ),1605496.126250000000,1389912.263500000100,1503340.210000000200,1498746.953749999600,1724516.128999999700,1516782.470000000000,1370984.099999999600,10609781.252499999000
FS( 63 ),1585823.564249999800,1383590.362250000500,1496530.477000000400,1498746.953749999600,1697994.010999999900,1503740.437500000200,1374767.284999999900,10541196.090750000000
FS( 64 ),1618169.796000000100,1396234.164750000200,1506745.076500000200,1511988.101249999800,1708676.530750000200,1510261.453749999900,1397665.510000000000,10649743.633000001000
FS( 65 ),1634248.332250000000,1396234.164750000200,1508537.111500000100,1508204.916249999800,1701309.275750000000,1575471.616250000000,1382532.770000000000,10706541.186749998000
FS( 66 ),1637842.357999999800,1389912.263500000100,1506745.076500000200,1498746.953749999600,1697994.010999999900,1581992.632500000100,1403240.730000000000,10716477.025249999000
FS( 67 ),1639733.950500000000,1396234.164750000200,1503340.210000000200,1508204.916249999800,1715675.422999999700,1634160.762500000200,1412798.250000000000,10810150.677000001000
FS( 68 ),1641436.383749999800,1420257.389500000300,1499935.343500000200,1511988.101249999800,1727831.393749999800,1686328.892499999800,1412798.250000000000,10900578.754249999000
FS( 69 ),1636139.924750000000,1420257.389500000300,1494738.442000000000,1508204.916249999800,1736672.099750000100,1673286.859999999900,1410807.099999999600,10880109.732249999000
FS( 70 ),1623466.254999999900,1426579.290750000400,1503340.210000000200,1511988.101249999800,1744039.354749999900,1666765.843750000200,1409015.064999999700,10885197.120500000000
FS( 71 ),1619872.229249999900,1426579.290750000400,1506745.076500000200,1521446.063749999700,1736672.099750000100,1660244.827499999900,1410807.099999999600,10882369.687500000000
FS( 72 ),1646922.002000000100,1445544.994500000300,1508537.111500000100,1543199.377499999900,1726357.942749999700,1673286.859999999900,1410807.099999999600,10954658.388249999000
FS( 73 ),1650516.027749999900,1445544.994500000300,1506745.076500000200,1543199.377499999900,1715675.422999999700,1692849.908749999900,1420364.620000000100,10974898.427999999000
FS( 74 ),1621763.821750000100,1426579.290750000400,1494738.442000000000,1538470.396250000000,1676628.971499999800,1666765.843750000200,1429723.024999999900,10854672.791000001000
FS( 75 ),1632545.898999999700,1426579.290750000400,1503340.210000000200,1529958.230000000000,1683627.863749999800,1673286.859999999900,1424147.804999999900,10873489.158499999000
FS( 76 ),1589417.589999999900,1426579.290750000400,1491333.575500000000,1529958.230000000000,1664473.000749999900,1717629.770499999900,1427930.989999999800,10847325.447500002000
FS( 77 ),1596605.641500000100,1420257.389500000300,1494738.442000000000,1525229.248749999800,1660789.373249999900,1711108.754250000200,1427930.989999999800,10836662.839250000000
FS( 78 ),1605496.126250000000,1420257.389500000300,1492946.407000000100,1529958.230000000000,1671471.892999999900,1704587.738000000100,1422156.655000000300,10846877.438750003000
FS( 79 ),1627060.280749999900,1415199.868500000300,1503340.210000000200,1534687.211250000200,1680312.598999999700,1704587.738000000100,1433506.210000000000,10898697.117500000000
FS( 80 ),1636139.924750000000,1389912.263500000100,1498143.308500000000,1529958.230000000000,1683627.863749999800,1717629.770499999900,1433506.210000000000,10888920.570999999000
FS( 81 ),1614575.770249999800,1383590.362250000500,1505132.244999999900,1529958.230000000000,1662631.187000000200,1848050.095499999800,1384324.804999999900,10928265.695000000000
FS( 82 ),1614575.770249999800,1396234.164750000200,1498143.308500000000,1538470.396250000000,1653790.480999999900,1815445.014249999800,1388107.989999999800,10904770.125000000000
FS( 83 ),1628951.873249999900,1402556.066000000600,1520543.746000000000,1546982.562499999800,1708676.530750000200,1808923.998000000100,1395674.360000000100,11012312.136500001000
FS( 84 ),1645030.409499999800,1408877.967250000200,1534342.415500000100,1560223.709999999700,1701309.275750000000,1763276.884250000100,1391891.174999999600,11004954.837250000000
FS( 85 ),1636139.924750000000,1402556.066000000600,1563731.789500000400,1560223.709999999700,1696152.197249999700,1698066.721750000300,1395674.360000000100,10952547.769250002000
FS( 86 ),1636139.924750000000,1408877.967250000200,1587745.058500000000,1560223.709999999700,1690995.118749999900,1737192.819250000200,1397665.510000000000,11018843.108500000000
FS( 87 ),1677376.641250000100,1420257.389500000300,1591329.128500000100,1573464.857499999900,1711991.795499999500,1692849.908749999900,1390099.140000000100,11057371.861000000000
FS( 88 ),1686456.285250000200,1432901.192000000300,1605127.798000000200,1578193.838749999600,1710149.981749999800,1608076.697500000000,1386315.955000000300,11007224.748250000000
FS( 89 ),1677376.641250000100,1432901.192000000300,1606740.629500000000,1582922.819999999800,1722674.315249999800,1601555.681250000400,1397665.510000000000,11021839.789249999000
FS( 90 ),1749446.315500000000,1439223.093250000400,1622331.334000000300,1599947.152499999900,1733356.835000000000,1627639.746249999900,1390099.140000000100,11162046.616500001000
FS( 91 ),1704426.413999999600,1445544.994500000300,1623944.165500000100,1626429.447499999800,1738513.913500000000,1634160.762500000200,1397665.510000000000,11170688.207500000000
FS( 92 ),1695535.929249999800,1439223.093250000400,1606740.629500000000,1622646.262499999700,1745512.805750000100,1614597.713750000100,1407023.915000000000,11131283.348999999000
FS( 93 ),1700832.388249999800,1439223.093250000400,1605127.798000000200,1635887.409999999700,1736672.099750000100,1608076.697500000000,1418373.470000000400,11144195.956750002000
FS( 94 ),1695535.929249999800,1439223.093250000400,1608532.664500000400,1631158.428749999700,1736672.099750000100,1588513.648749999900,1424147.804999999900,11123786.669250000000
FS( 95 ),1691941.903499999800,1439223.093250000400,1615342.397500000200,1631158.428749999700,1744039.354749999900,1614597.713750000100,1414590.284999999900,11150896.176500000000
FS( 96 ),1677376.641250000100,1415199.868500000300,1615342.397500000200,1626429.447499999800,1729673.207499999800,1627639.746249999900,1416581.435000000100,11108245.743500000000
FS( 97 ),1677376.641250000100,1439223.093250000400,1611937.531000000200,1613188.299999999600,1722674.315249999800,1608076.697500000000,1425939.840000000100,11098419.418250000000
FS( 98 ),1679268.233749999900,1560603.597250000600,1598138.861500000100,1617917.281249999800,1710149.981749999800,1627639.746249999900,1425939.840000000100,11219660.541750001000
FS( 99 ),1650516.027749999900,1518879.049000000300,1589537.093500000200,1609405.115000000000,1696152.197249999700,1588513.648749999900,1427930.989999999800,11080937.121250000000
FS( 100 ),1639733.950500000000,1506235.246500000400,1599930.896500000300,1617917.281249999800,1727831.393749999800,1608076.697500000000,1425939.840000000100,11125668.306000002000
FS( 101 ),1627060.280749999900,1488533.923000000400,1586132.227000000400,1613188.299999999600,1715675.422999999700,1595034.665000000000,1425939.840000000100,11051567.658750001000
FS( 102 ),1625357.847499999900,1482212.021750000300,1605127.798000000200,1613188.299999999600,1736672.099750000100,1595034.665000000000,1445054.879999999900,11102650.612000000000
FS( 103 ),1648624.435250000100,1523936.570000000300,1615342.397500000200,1604676.133749999800,1736672.099750000100,1621118.730000000000,1446846.915000000000,11197220.281250000000
FS( 104 ),1637842.357999999800,1499913.345250000500,1618926.467500000000,1609405.115000000000,1766877.845250000000,1621118.730000000000,1445054.879999999900,11199141.741000000000
FS( 105 ),1605496.126250000000,1482212.021750000300,1594733.994999999900,1591434.986249999800,1763194.217749999800,1595034.665000000000,1429723.024999999900,11061832.037000000000
FS( 106 ),1596605.641500000100,1482212.021750000300,1605127.798000000200,1596163.967499999800,1772034.923749999800,1575471.616250000000,1435497.360000000100,11063116.328749999000
FS( 107 ),1594714.048999999900,1493591.444000000100,1606740.629500000000,1604676.133749999800,1800398.855499999800,1555908.567499999900,1435497.360000000100,11091530.039249998000
FS( 108 ),1616278.203499999800,1493591.444000000100,1606740.629500000000,1604676.133749999800,1807397.747749999900,1581992.632500000100,1443063.730000000000,11153743.521000000000
FS( 109 ),1621763.821750000100,1499913.345250000500,1608532.664500000400,1604676.133749999800,1814765.002749999800,1581992.632500000100,1427930.989999999800,11159577.590500001000
FS( 110 ),1645030.409499999800,1518879.049000000300,1622331.334000000300,1609405.115000000000,1807397.747749999900,1601555.681250000400,1443063.730000000000,11247666.066500001000
FS( 111 ),1655812.486749999900,1518879.049000000300,1630933.102000000400,1613188.299999999600,1807397.747749999900,1601555.681250000400,1445054.879999999900,11272824.246750001000
FS( 112 ),1664892.130749999800,1506235.246500000400,1629141.067000000000,1622646.262499999700,1811081.375250000000,1601555.681250000400,1439280.545000000400,11274835.308250001000
FS( 113 ),1686456.285250000200,1506235.246500000400,1632725.137000000100,1631158.428749999700,1793399.963250000000,1608076.697500000000,1454413.284999999900,11312468.043250002000
FS( 114 ),1672080.182250000100,1493591.444000000100,1632725.137000000100,1626429.447499999800,1775718.551249999800,1588513.648749999900,1445054.879999999900,11234116.290750001000
FS( 115 ),1677376.641250000100,1518879.049000000300,1629141.067000000000,1622646.262499999700,1793399.963250000000,1588513.648749999900,1448838.064999999700,11278797.696750000000
FS( 116 ),1684564.692749999900,1499913.345250000500,1617134.432499999900,1626429.447499999800,1779402.178750000000,1562429.583750000000,1448838.064999999700,11218714.745500000000
FS( 117 ),1684564.692749999900,1499913.345250000500,1615342.397500000200,1631158.428749999700,1772034.923749999800,1562429.583750000000,1448838.064999999700,11214284.436750000000
FS( 118 ),1688347.877750000000,1482212.021750000300,1627528.235500000200,1631158.428749999700,1761720.766749999700,1575471.616250000000,1458196.470000000400,11224638.416750001000
FS( 119 ),1679268.233749999900,1482212.021750000300,1632725.137000000100,1635887.409999999700,1758037.139249999500,1679807.876250000000,1445054.879999999900,11312995.697999999000
FS( 120 ),1661298.105000000000,1493591.444000000100,1630933.102000000400,1635887.409999999700,1736672.099750000100,1627639.746249999900,1446846.915000000000,11232871.822000001000
FS( 121 ),1641436.383749999800,1493591.444000000100,1623944.165500000100,1631158.428749999700,1726357.942749999700,1634160.762500000200,1435497.360000000100,11186149.487250000000
