代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12033087.608750001000
真實報酬,2033087.608750000600

夏普值報酬,0.194608760875
夏普值風險,0.041687437417
夏普值,4.668283131186

預期報酬,12487.678220932359
風險,147515.491805571630
起點值,0.084653334156
找到最佳解世代,3528
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1102(1),2105(10),2382(25),3045(43),4904(46),
FS( 19 ),2110126.283749999900,1954577.000999999900,2133223.675000000300,2026672.570499999900,2177417.644500000400,10402017.174750000000
FS( 20 ),2138350.834999999500,2073189.806499999700,2278348.642750000100,2053831.856499999500,2166655.478749999800,10710376.619499998000
FS( 21 ),2130286.677499999800,2081433.167500000000,2235110.820499999900,2053831.856499999500,2107229.607000000300,10607892.129000001000
FS( 22 ),2104481.373499999800,2084180.954500000200,2259940.461000000100,2069571.897250000200,2125010.576500000000,10643185.262750000000
FS( 23 ),2093191.553000000500,2081433.167500000000,2213705.958000000100,2049202.432749999900,2082897.754000000000,10520430.865250001000
FS( 24 ),2087546.642750000300,2005411.060499999900,2219699.319499999800,2033462.392000000000,2072603.508499999800,10418722.923249999000
FS( 25 ),2033516.787500000100,2030599.108000000000,2195297.776250000100,2026672.570499999900,2054822.538999999600,10340908.781249998000
FS( 26 ),2010937.146500000300,2039300.433499999800,2195297.776250000100,2040252.213499999600,2058565.900999999800,10344353.470750000000
FS( 27 ),2027871.877250000100,2016402.208499999900,2204287.818500000100,2008772.132000000000,2100210.803249999900,10357544.839499999000
FS( 28 ),2062547.754500000000,2027851.321000000000,2204287.818500000100,2008772.132000000000,2089916.557749999700,10393375.583750000000
FS( 29 ),2016582.056750000200,2010906.634500000200,2195297.776250000100,1965872.805250000000,2061841.342750000100,10250500.615500001000
FS( 30 ),2014162.809500000200,2044796.007500000100,2198294.456999999900,1990563.065250000000,2054822.538999999600,10302638.878249999000
FS( 31 ),2016582.056750000200,2073189.806499999700,2188876.317499999900,2022351.775000000100,2089916.557749999700,10390916.513499999000
FS( 32 ),2005292.236250000100,2056245.120000000100,2204287.818500000100,1999513.284500000300,2072603.508499999800,10337941.967750000000
FS( 33 ),1999647.326000000100,2042048.220500000100,2179458.178000000300,1976983.422250000100,2047803.735249999700,10245940.881999999000
FS( 34 ),1999647.326000000100,2044796.007500000100,2188876.317499999900,1988402.667500000000,2040784.931499999900,10262507.250000000000
FS( 35 ),1994002.415750000400,2025103.534000000000,2210709.277249999800,1997352.886749999800,2013177.636749999800,10240345.750499999000
FS( 36 ),2005292.236250000100,2033346.895000000000,2191872.998250000200,2006303.105999999900,2079622.312250000200,10316437.547750000000
FS( 37 ),2070611.912000000000,2042048.220500000100,2253519.002249999900,2015561.953500000100,2128286.018250000200,10510027.106500000000
FS( 38 ),2076256.822250000200,2070442.019499999900,2241532.279250000100,2015561.953500000100,2072603.508499999800,10476396.583000001000
FS( 39 ),2025452.630000000100,2044796.007500000100,2182882.955999999800,2017722.351250000100,2093191.999499999700,10364045.944249999000
FS( 40 ),2048032.270999999700,2058992.906999999900,2241532.279250000100,2031301.994250000200,2072603.508499999800,10452462.959999999000
FS( 41 ),2059322.091499999900,2036552.646500000000,2250522.321500000100,2053831.856499999500,2089916.557749999700,10490145.473749999000
FS( 42 ),2045613.023750000200,2027851.321000000000,2265933.822500000700,2033462.392000000000,2054822.538999999600,10427683.098250000000
FS( 43 ),2042387.360749999800,2027851.321000000000,2420048.832500000000,2042412.611249999800,2125010.576500000000,10657710.702000000000
FS( 44 ),2076256.822250000200,1977017.261500000000,2417052.151750000200,2069571.897250000200,2128286.018250000200,10668184.151000001000
FS( 45 ),2076256.822250000200,1926183.202000000000,2370817.648749999700,2071732.295000000200,2128286.018250000200,10573275.986250000000
FS( 46 ),2045613.023750000200,1931678.775999999800,2358402.828499999800,2022351.775000000100,2100210.803249999900,10458257.206500001000
FS( 47 ),2045613.023750000200,1960072.575000000200,2352409.467000000200,2013092.927500000000,2065584.704750000300,10436772.698000001000
FS( 48 ),2036742.450500000300,1948623.462500000100,2287766.782250000200,2038091.815750000300,2054822.538999999600,10366047.050000001000
FS( 49 ),2056902.844250000100,1945875.675499999900,2358402.828499999800,2015561.953500000100,2107229.607000000300,10483972.908749999000
FS( 50 ),2056902.844250000100,1945875.675499999900,2336997.966000000000,2010932.529750000200,2194730.693750000100,10545439.709249999000
FS( 51 ),2045613.023750000200,1948623.462500000100,2331004.604499999900,2010932.529750000200,2177417.644500000400,10513591.265000001000
FS( 52 ),2076256.822250000200,1988466.374000000100,2331004.604499999900,2010932.529750000200,2180693.086250000200,10587353.416750001000
FS( 53 ),2051257.934000000100,2010906.634500000200,2361827.606500000200,2024512.172750000400,2191455.252000000300,10639959.599750001000
FS( 54 ),2039161.697750000100,1985718.587000000100,2331004.604499999900,2026672.570499999900,2282231.780500000300,10664789.240250001000
FS( 55 ),2036742.450500000300,1996709.734999999900,2367820.968000000300,2044881.637249999900,2278488.418500000100,10724643.209250001000
FS( 56 ),2079482.485249999700,2016402.208499999900,2401640.650750000000,2069571.897250000200,2247137.761750000500,10814235.003500000000
FS( 57 ),2068192.664749999800,2025103.534000000000,2404637.331500000300,2055992.254250000200,2226081.350500000600,10780007.135000000000
FS( 58 ),2051257.934000000100,2050291.581500000100,2398643.970000000200,2080991.142500000100,2243862.319999999800,10825046.948000001000
FS( 59 ),2045613.023750000200,2019607.960000000000,2389225.830500000200,2112471.223999999900,2313582.437250000000,10880500.475499999000
FS( 60 ),2070611.912000000000,2019607.960000000000,2370817.648749999700,2089941.361749999900,2271469.614750000200,10822448.497249998000
FS( 61 ),2073837.574999999700,2039300.433499999800,2346416.105500000100,2101051.978749999800,2233100.154250000100,10793706.247000000000
FS( 62 ),2036742.450500000300,2042048.220500000100,2321586.464999999900,2128211.264750000100,2233100.154250000100,10761688.555000000000
FS( 63 ),1997228.078750000100,2078685.380499999700,2404637.331500000300,2139630.510000000200,2229824.712500000400,10850006.013250001000
FS( 64 ),2027871.877250000100,2104331.392500000100,2540344.159750000100,2135001.086250000600,2268194.173000000000,11075742.688750003000
FS( 65 ),2031097.540250000300,2090134.492999999800,2540344.159750000100,2146420.331499999900,2275212.976749999900,11083209.501249999000
FS( 66 ),2025452.630000000100,2115322.540500000100,2691890.586249999700,2139630.510000000200,2278488.418500000100,11250784.685250001000
FS( 67 ),1999647.326000000100,2090134.492999999800,2534350.798250000000,2119261.045500000000,2229824.712500000400,10973218.375250001000
FS( 68 ),1991583.168499999900,2115322.540500000100,2562177.119500000000,2119261.045500000000,2271469.614750000200,11059813.488750000000
FS( 69 ),1977067.685000000100,2067236.267999999700,2528357.436750000300,2110310.826249999900,2264450.811000000200,10947423.027000001000
FS( 70 ),1988357.505500000200,2053497.333000000100,2503527.796250000100,2137161.484000000200,2268194.173000000000,10950738.291750003000
FS( 71 ),1971422.774749999900,2058992.906999999900,2543768.937750000000,2177900.412999999700,2275212.976749999900,11027298.009249998000
FS( 72 ),1957713.707000000200,2036552.646500000000,2503527.796250000100,2191480.055999999900,2351951.897750000000,11041226.103499999000
FS( 73 ),1935134.066000000100,2061740.694000000100,2580585.301250000000,2222960.137499999700,2397340.162000000000,11197760.360750001000
FS( 74 ),1883523.458000000100,2053497.333000000100,2521935.978000000100,2220799.739749999700,2404358.965750000000,11084115.474499999000
FS( 75 ),1937553.313250000100,2115322.540500000100,2587006.760000000700,2198269.877499999900,2428690.818750000100,11266843.310000001000
FS( 76 ),1889168.368250000100,2075937.593500000000,2432463.652749999900,2177900.412999999700,2390321.358250000500,10965791.385749999000
FS( 77 ),1889168.368250000100,2067236.267999999700,2562177.119500000000,2214009.918249999600,2376283.750750000100,11108875.424749998000
FS( 78 ),1894813.278500000200,2058992.906999999900,2540344.159750000100,2202590.673000000000,2376283.750750000100,11073024.768999999000
FS( 79 ),1886749.121000000000,2039300.433499999800,2435460.333499999700,2180060.810750000200,2380027.112749999900,10921597.811500000000
FS( 80 ),1912554.425000000000,2047543.794499999800,2438885.111500000100,2211540.892250000500,2425415.377000000300,11035939.600250002000
FS( 81 ),1931908.403000000200,2044796.007500000100,2364824.287250000100,2202590.673000000000,2425415.377000000300,10969534.747750001000
FS( 82 ),1954488.044000000000,2042048.220500000100,2355406.147750000000,2180060.810750000200,2439452.984500000300,10971456.207500001000
FS( 83 ),1999647.326000000100,2075937.593500000000,2475701.475000000100,2137161.484000000200,2383302.554500000100,11071750.433000000000
FS( 84 ),2025452.630000000100,2075937.593500000000,2485119.614500000100,2119261.045500000000,2292526.026000000500,10998296.909500001000
FS( 85 ),2025452.630000000100,2058992.906999999900,2441881.792250000400,2146420.331499999900,2330895.486500000100,11003643.147250000000
FS( 86 ),1997228.078750000100,2050291.581500000100,2392650.608499999600,2146420.331499999900,2351951.897750000000,10938542.498000000000
FS( 87 ),1980293.348000000200,1985718.587000000100,2395647.289249999900,2139630.510000000200,2383302.554500000100,10884592.288750000000
FS( 88 ),2014162.809500000200,2044796.007500000100,2417052.151750000200,2143951.305500000200,2344933.094000000000,10964895.368250001000
FS( 89 ),2022226.966999999700,2047543.794499999800,2404637.331500000300,2146420.331499999900,2316857.879000000200,10937686.303500000000
FS( 90 ),2042387.360749999800,2036552.646500000000,2466711.432749999700,2143951.305500000200,2327620.044750000400,11017222.790250000000
FS( 91 ),2042387.360749999800,2044796.007500000100,2411058.790250000100,2126050.867000000100,2330895.486500000100,10955188.512000000000
FS( 92 ),2068192.664749999800,2047543.794499999800,2543768.937750000000,2132840.688499999700,2337914.290250000100,11130260.375750000000
FS( 93 ),2068192.664749999800,2033346.895000000000,2531354.117499999700,2132840.688499999700,2341657.652249999800,11107392.017999999000
FS( 94 ),2068192.664749999800,2053497.333000000100,2491112.976000000300,2152901.524749999900,2313582.437250000000,11079286.935750000000
FS( 95 ),2064967.001750000100,2050291.581500000100,2475701.475000000100,2126050.867000000100,2257432.007250000300,10974442.932500001000
FS( 96 ),2068192.664749999800,2084180.954500000200,2500531.115500000300,2096731.183249999800,2226081.350500000600,10975717.268500002000
FS( 97 ),2118996.857000000300,2151959.700500000300,2595996.802249999700,2112471.223999999900,2316857.879000000200,11296282.462750001000
FS( 98 ),2121416.104249999400,2140968.552500000200,2559180.438750000200,2123581.841000000000,2313582.437250000000,11258729.373749999000
FS( 99 ),2115771.193999999700,2143716.339499999800,2531354.117499999700,2135001.086250000600,2275212.976749999900,11201055.714000000000
FS( 100 ),2115771.193999999700,2149211.913499999800,2444878.472999999800,2123581.841000000000,2247137.761750000500,11080581.183249999000
FS( 101 ),2087546.642750000300,2121276.078999999900,2457293.293249999600,2119261.045500000000,2275212.976749999900,11060590.037249999000
FS( 102 ),2076256.822250000200,2098377.854000000300,2457293.293249999600,2132840.688499999700,2264450.811000000200,11029219.469000001000
FS( 103 ),2085127.395500000100,2084180.954500000200,2441881.792250000400,2146420.331499999900,2296269.388000000700,11053879.861750001000
FS( 104 ),2079482.485249999700,2090134.492999999800,2472704.794249999800,2175740.015250000200,2289250.584249999800,11107312.371999998000
FS( 105 ),2098836.463250000500,2084180.954500000200,2472704.794249999800,2184690.234499999800,2268194.173000000000,11108606.619500002000
FS( 106 ),2127061.014499999600,2143716.339499999800,2485119.614500000100,2236539.780500000300,2271469.614750000200,11263906.363750000000
FS( 107 ),2107707.036499999900,2146464.126500000200,2497534.434750000000,2265859.464250000200,2289250.584249999800,11306815.646250000000
FS( 108 ),2135931.587749999500,2163408.813000000100,2565173.800250000300,2304129.367250000100,2299544.829750000500,11468188.398000002000
FS( 109 ),2132705.924749999800,2185849.073499999900,2555755.660750000300,2270488.887999999800,2289250.584249999800,11434050.131250000000
FS( 110 ),2124641.767249999600,2185849.073499999900,2562177.119500000000,2270488.887999999800,2320601.241000000400,11463758.089250000000
FS( 111 ),2135931.587749999500,2189054.825000000200,2494109.656749999600,2270488.887999999800,2323876.682750000200,11413461.640249999000
FS( 112 ),2135931.587749999500,2160661.025999999600,2457293.293249999600,2295487.776249999600,2351951.897750000000,11401325.580999998000
FS( 113 ),2152866.318500000100,2200045.973000000200,2411058.790250000100,2259995.527499999900,2415121.131500000100,11439087.740750000000
FS( 114 ),2160930.476000000300,2256833.571000000500,2408062.109499999300,2274192.426999999700,2530229.513000000700,11630248.096500000000
FS( 115 ),2143995.745249999700,2216990.659500000100,2395647.289249999900,2269254.374999999500,2474547.003250000100,11500435.072250001000
FS( 116 ),2152866.318500000100,2202793.759999999800,2395647.289249999900,2262155.925249999900,2509173.101749999900,11522636.394749999000
FS( 117 ),2149640.655499999900,2200045.973000000200,2386229.149749999900,2274192.426999999700,2491860.052500000200,11501968.257749999000
FS( 118 ),2147221.408249999900,2245384.458499999700,2361827.606500000200,2276661.453000000200,2470803.641249999900,11501898.567499999000
FS( 119 ),2113351.946750000100,2233935.345999999900,2238107.501250000200,2321721.177500000200,2495135.494250000500,11402251.465750001000
FS( 120 ),2121416.104249999400,2265076.932000000000,2361827.606500000200,2309684.675749999900,2498878.856250000200,11556884.174750000000
FS( 121 ),2124641.767249999600,2265076.932000000000,2367820.968000000300,2309684.675749999900,2491860.052500000200,11559084.395500001000
FS( 122 ),2079482.485249999700,2265076.932000000000,2327579.826500000000,2297956.802249999700,2484841.248750000300,11454937.294750001000
FS( 123 ),2070611.912000000000,2262329.145000000500,2321586.464999999900,2321721.177500000200,2437581.303500000400,11413830.003000000000
FS( 124 ),2056902.844250000100,2259581.358000000000,2272355.281250000000,2297956.802249999700,2433837.941500000200,11320634.227250000000
FS( 125 ),2051257.934000000100,2233935.345999999900,2275351.961999999800,2305055.251999999900,2452086.831250000300,11317687.325250002000
FS( 126 ),2090772.305750000100,2265076.932000000000,2349412.786249999900,2309684.675749999900,2561580.169750000400,11576526.869500000000
FS( 127 ),2127061.014499999600,2242636.671499999200,2383232.469000000000,2340856.129000000200,2590591.225250000100,11684377.509250000000
FS( 128 ),2160930.476000000300,2279273.831500000300,2454296.612500000300,2369249.928000000300,2769336.760750000400,12033087.608750001000
