代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12625530.523499999000
真實報酬,2625530.523499999200

夏普值報酬,0.253853052350
夏普值風險,0.074449885706
夏普值,3.409717153266

預期報酬,20043.189928571621
風險,269028.985160830660
起點值,0.074501972033
找到最佳解世代,3138
找到最佳解實驗#,1
找到最佳解次數,32

投資組合檔數,3
2308(12),2912(39),8046(47),
FS( 63 ),3494676.221500000500,3922280.796250000600,3670319.529000000100,11087277.546750002000
FS( 64 ),3504970.467000000600,3904758.676250000000,3617424.629250000200,11027154.772500001000
FS( 65 ),3522283.516250000300,3987441.180000000600,3630566.219250000100,11140291.915500000000
FS( 66 ),3522283.516250000300,3895997.616250000400,3538246.549500000200,10956528.682000000000
FS( 67 ),3446012.515500000700,3865333.906250000500,3393360.519750000000,10704707.941500001000
FS( 68 ),3504970.467000000600,3965538.530000000300,3538246.549500000200,11008756.546500001000
FS( 69 ),3504970.467000000600,3952396.940000000400,3564858.269250000400,11022226.676250001000
FS( 70 ),3407643.055000000200,3939255.349999999600,3406502.109750000300,10753401.514750000000
FS( 71 ),3258376.495250000200,3965538.530000000300,3445926.879749999800,10669842.905000001000
FS( 72 ),3262119.857249999900,4117761.947500000700,3525104.959500000300,10904987.764250001000
FS( 73 ),3307040.201249999900,4091478.767500000100,3644036.348999999900,11042556.317749999000
FS( 74 ),3387054.564000000200,4161019.681250000400,3657177.939000000200,11205253.184250001000
FS( 75 ),3453031.319249999700,4213038.474999998700,3644036.348999999900,11310107.143249998000
FS( 76 ),3539596.565500000500,4139117.031250000500,3617424.629250000200,11296139.226000000000
FS( 77 ),3609316.682750000200,4186755.295000000400,3696602.709000000300,11492675.686750000000
FS( 78 ),3661255.830500000200,4134736.501249999700,3683461.118999999900,11479454.450750001000
FS( 79 ),3678568.879749999800,4195516.354999999500,3696602.709000000300,11570688.943750000000
FS( 80 ),3747821.076750000900,4256296.208750000200,3696602.709000000300,11700720.994500002000
FS( 81 ),3747821.076750000900,4243702.184999999600,3670319.529000000100,11661843.790750001000
FS( 82 ),3713194.978249999700,4221799.535000000100,3604283.039250000400,11539278.552500000000
FS( 83 ),3643942.781250000500,4161019.681250000400,3591141.449250000100,11396104.911750000000
FS( 84 ),3678568.879749999800,4117761.947500000700,3709744.298999999600,11506076.126249999000
FS( 85 ),3713194.978249999700,4021937.853750000200,3604283.039250000400,11339416.871250000000
FS( 86 ),3626629.732000000300,4143497.561250000300,3525104.959500000300,11295233.252750000000
FS( 87 ),3678568.879749999800,4008796.263749999900,3472538.599500000000,11159904.743000001000
FS( 88 ),3765134.125999999700,4056434.527499999900,3538246.549500000200,11359816.203000000000
FS( 89 ),3886793.391000000300,4035079.443749999600,3525104.959500000300,11446978.794250000000
FS( 90 ),3886793.391000000300,4030698.913749999400,3591141.449250000100,11508634.753999999000
FS( 91 ),3904106.440250000500,4073956.647500000400,3775780.788750000300,11753844.876500001000
FS( 92 ),4008452.656000000000,4182922.331250000300,3854958.868499999900,12046334.855750000000
FS( 93 ),4164738.019500000400,4248082.714999999900,3854958.868499999900,12267780.603000000000
FS( 94 ),3991139.606749999800,4243702.184999999600,4066209.927750000300,12301052.719500000000
FS( 95 ),4025765.705250000100,4195516.354999999500,4026456.617999999800,12247739.678250000000
FS( 96 ),4087063.258000000800,4308862.568749998700,3982760.831249999800,12378687.658000000000
FS( 97 ),4032784.509000000500,4356500.832500000500,3996559.500749999700,12385845.842250001000
FS( 98 ),3924694.931250000400,4617142.367500000600,3791222.156999999700,12333060.455750002000
FS( 99 ),4068814.368250000300,4508176.683749999900,3927894.693000000000,12504886.745000001000
FS( 100 ),4195152.835750000600,4508176.683749999900,3927894.693000000000,12631225.212500000000
FS( 101 ),4104844.227500000000,4508176.683749999900,3927894.693000000000,12540916.604249999000
FS( 102 ),3924694.931250000400,4486821.599999998700,3832289.625749999700,12243807.157000000000
FS( 103 ),3942943.821000000000,4464918.950000000200,3859558.424999999800,12267422.195999999000
FS( 104 ),4032784.509000000500,4530079.333750000200,3750154.688249999700,12313019.531000001000
FS( 105 ),4068814.368250000300,4530079.333750000200,3736356.018749999800,12335250.720750000000
FS( 106 ),4123093.117250000100,4573337.067500001800,3722885.889000000400,12419317.073750002000
FS( 107 ),4087063.258000000800,4595239.717500000300,3709087.219499999700,12391391.195000000000
FS( 108 ),4015003.539500000000,4573337.067500001800,3640750.951500000400,12229092.558500001000
FS( 109 ),4123093.117250000100,4573337.067500001800,3750154.688249999700,12446585.873000002000
FS( 110 ),4087063.258000000800,4638497.451250000900,3763953.357750000400,12489515.067000002000
FS( 111 ),4104844.227500000000,4665875.763750000900,3709087.219499999700,12479808.210750001000
FS( 112 ),4104844.227500000000,4733226.412499998700,3613153.612499999800,12451225.252499998000
FS( 113 ),3978973.680250000200,4755676.628750000100,3695288.549999999800,12429939.859000001000
FS( 114 ),4015003.539500000000,5025626.790000000000,3736356.018749999800,12776987.348250002000
FS( 115 ),4051033.398750000200,5160328.087499999400,3654221.081249999800,12865583.567499999000
FS( 116 ),4051033.398750000200,4935278.358750000600,3448883.737499999800,12435196.495000001000
FS( 117 ),3996754.649750000300,4823027.277499999900,3216277.594499999700,12036060.521749999000
FS( 118 ),3996754.649750000300,4778126.844999999700,3189008.795250000400,11963891.290000001000
FS( 119 ),3996754.649750000300,5025626.790000000000,3230076.264000000400,12252458.703750001000
FS( 120 ),3960724.790500000600,5160328.087499999400,3202807.464750000300,12323861.342750002000
FS( 121 ),4123093.117250000100,5160328.087499999400,3257345.063249999700,12540767.267999999000
FS( 122 ),4284993.523750000600,5092977.438749999700,3312211.201500000400,12690183.164000001000
FS( 123 ),4231182.695000001200,5070527.222500000100,3284942.402250000300,12586653.319750000000
FS( 124 ),4267212.554250001000,5092977.438749999700,3312211.201500000400,12672402.194500001000
FS( 125 ),4267212.554250001000,5317479.601250000300,3312211.201500000400,12896904.357000003000
FS( 126 ),4068814.368250000300,5160328.087499999400,3106873.857750000400,12336017.313500000000
FS( 127 ),4087063.258000000800,4980178.791250000700,2929133.853000000100,11996376.902250001000
FS( 128 ),4284993.523750000600,4912828.142500001000,2997470.121000000300,12195292.787250001000
FS( 129 ),4248963.664500000000,5092977.438749999700,2833200.246000000300,12175142.349250000000
FS( 130 ),4411331.991249999000,5339929.817500001800,2874267.714750000300,12625530.523499999000
