代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12212337.103000000000
真實報酬,2212337.103000000100

夏普值報酬,0.212533710300
夏普值風險,0.052952399749
夏普值,4.013674758967

預期報酬,17578.149631673292
風險,171471.524217223630
起點值,0.102513520609
找到最佳解世代,4087
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,3
1101(0),2301(13),2330(20),
FS( 51 ),3759229.835000000000,3323787.953999999900,3565369.546499999700,10648388.335500000000
FS( 52 ),3743698.864999999800,3437671.778250000400,3573154.943000000400,10754526.586250000000
FS( 53 ),3698400.202499999700,3451141.907999999800,3561705.830500000200,10711248.941000000000
FS( 54 ),3703577.192500000400,3437671.778250000400,3561705.830500000200,10702955.801250000000
FS( 55 ),3724285.152499999400,3479306.724750000100,3553920.433999999900,10757513.311249999000
FS( 56 ),3743698.864999999800,3465836.595000000200,3569491.227000000400,10779027.687000001000
FS( 57 ),3743698.864999999800,3460938.365999999500,3573154.943000000400,10777793.173999999000
FS( 58 ),3677692.242500000200,3460938.365999999500,3604754.493500000300,10743386.102000000000
FS( 59 ),3743698.864999999800,3506246.984250000200,3770079.677999999800,11020026.527249999000
FS( 60 ),3743698.864999999800,3506246.984250000200,3762294.281500000000,11012241.130750000000
FS( 61 ),3703577.192500000400,3534411.801000000000,3801221.264000000000,11039211.257500000000
FS( 62 ),3663455.519999999600,3524615.342999999900,3785650.471000000400,10973722.334000001000
FS( 63 ),3794174.517500000100,3534411.801000000000,3809464.624999999500,11138051.943499999000
FS( 64 ),3870535.120000000100,3662990.312250000000,3896019.915500000100,11429546.347750001000
FS( 65 ),3865358.130000000400,3653193.854249999900,3864420.365000000200,11382973.349250000000
FS( 66 ),3834296.189999999500,3626253.594750000200,3813128.340999999500,11273679.125750000000
FS( 67 ),3884771.842500000300,3653193.854249999900,3825035.418000000500,11363002.114750002000
FS( 68 ),3855004.149999999900,3676460.442000000300,3813128.340999999500,11344593.933000000000
FS( 69 ),4006431.107499999900,3689930.571750000100,3872205.761500000000,11568568.440749999000
FS( 70 ),3966309.435000000100,3634825.495500000200,3809464.624999999500,11410600.555500001000
FS( 71 ),3955955.455000000100,3626253.594750000200,3879991.157999999800,11462201.207750000000
FS( 72 ),3966309.435000000100,3658092.083250000600,3884112.838499999600,11508515.356750000000
FS( 73 ),3971486.424999999800,3676460.442000000300,3915254.424500000200,11563202.291500000000
FS( 74 ),3971486.424999999800,3653193.854249999900,3884112.838499999600,11508794.117750000000
FS( 75 ),3950778.464999999400,3634825.495500000200,3829157.098499999800,11414762.059000000000
FS( 76 ),3940424.484999999900,3598088.778000000400,3817250.021499999800,11355764.284499999000
FS( 77 ),3915833.782499999300,3616457.136750000100,3840606.211000000100,11372898.130249999000
FS( 78 ),3915833.782499999300,3542983.701750000000,3789772.151500000200,11248590.635749999000
FS( 79 ),3814882.477499999600,3520941.671250000100,3742601.807999999700,11078426.956750000000
FS( 80 ),3733344.884999999800,3474408.495750000700,3777865.074500000100,10985619.455250001000
FS( 81 ),3814882.477499999600,3616457.136750000100,3758172.600999999800,11189513.215250000000
FS( 82 ),3865358.130000000400,3576046.747500000100,3809464.624999999500,11250870.502499999000
FS( 83 ),3936541.742500000200,3552780.159749999600,3789772.151500000200,11279095.053749999000
FS( 84 ),3950778.464999999400,3547881.930750000300,3773743.393999999900,11272404.789749999000
FS( 85 ),3955955.455000000100,3557678.388750000400,3829157.098499999800,11342791.942250000000
FS( 86 ),3966309.435000000100,3671562.213000000000,3931283.181999999600,11569155.830000000000
FS( 87 ),3950778.464999999400,3689930.571750000100,3986238.922000000300,11626948.958750000000
FS( 88 ),3966309.435000000100,3653193.854249999900,4005931.395499999600,11625435.684749998000
FS( 89 ),3955955.455000000100,3598088.778000000400,3966546.448499999900,11520591.681500001000
FS( 90 ),3915833.782499999300,3644621.953499999400,3934946.898000000000,11495403.634000000000
FS( 91 ),3921010.772500000000,3644621.953499999400,3946853.974999999600,11512487.700999999000
FS( 92 ),4032316.057500000100,3552780.159749999600,3986238.922000000300,11571336.139249999000
FS( 93 ),4032316.057500000100,3598088.778000000400,3986238.922000000300,11616644.757500000000
FS( 94 ),4016785.087499999900,3644621.953499999400,4025623.868999999900,11687031.910000000000
FS( 95 ),3966309.435000000100,3671562.213000000000,3966546.448499999900,11604419.096500000000
FS( 96 ),3961132.444999999800,3644621.953499999400,3915254.424500000200,11521009.822999999000
FS( 97 ),3844650.169999999900,3639723.724500000000,3919376.105000000000,11403750.999500001000
FS( 98 ),3940424.484999999900,3639723.724500000000,4005931.395499999600,11586080.605000000000
FS( 99 ),3950778.464999999400,3676460.442000000300,3966546.448499999900,11593786.355500000000
FS( 100 ),3966309.435000000100,3689930.571750000100,3986238.922000000300,11642479.928750001000
FS( 101 ),3961132.444999999800,3699727.029750000200,3986238.922000000300,11647099.396749999000
FS( 102 ),3966309.435000000100,3713197.159500000500,3943190.258999999600,11622697.853500001000
FS( 103 ),3976663.414999999600,3708298.930500000200,3907469.027999999900,11592432.373500001000
FS( 104 ),3990900.137500000200,3721769.060249999600,3919376.105000000000,11632046.302750001000
FS( 105 ),4027139.067500000400,3736463.747249999500,3986238.922000000300,11749842.736749999000
FS( 106 ),4046552.780000000300,3731565.518250000200,4005931.395499999600,11784050.693750001000
FS( 107 ),4056906.759999999800,3918922.777499999900,4005931.395499999600,11981761.932999998000
FS( 108 ),4072437.730000000000,3942189.365249999800,4005931.395499999600,12020559.490750000000
FS( 109 ),4112559.402499999400,3970354.182000000500,4065008.815999999600,12147923.400500000000
FS( 110 ),4041375.789999999600,3965455.953000000700,4065008.815999999600,12071841.559000000000
FS( 111 ),3981840.405000000300,3918922.777499999900,4143320.745500000200,12044084.927999999000
FS( 112 ),3961132.444999999800,3918922.777499999900,4222090.639500000500,12102146.862000000000
FS( 113 ),3961132.444999999800,3918922.777499999900,4222090.639500000500,12102146.862000000000
FS( 114 ),3889948.832499999600,4052399.517749999600,4300860.533499999900,12243209.883749999000
FS( 115 ),3804528.497500000100,4089136.235249999900,4222090.639500000500,12115756.372250002000
FS( 116 ),3889948.832499999600,4094034.464250000200,4163013.219000000500,12146997.515750000000
FS( 117 ),3910656.792500000000,4020561.029250000100,4222090.639500000500,12153309.461250000000
FS( 118 ),3884771.842500000300,4010764.571250000000,4143320.745500000200,12038858.159250000000
FS( 119 ),3849827.159999999700,4005866.342250000200,4084701.289500000400,11940395.791750001000
FS( 120 ),3870535.120000000100,4217714.746499999400,4124086.236499999600,12212337.103000000000
