代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11353093.069000000000
真實報酬,1353093.069000000100

夏普值報酬,0.126609306900
夏普值風險,0.037712664216
夏普值,3.357209296480

預期報酬,10451.034772736282
風險,158264.644656446380
起點值,0.066035183003
找到最佳解世代,3088
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1216(2),2325(16),2412(24),3045(42),6505(47),
FS( 59 ),2075431.323499999700,2241652.748750000300,2095638.604250000100,2057575.319999999800,2250236.584750000400,10720534.581250001000
FS( 60 ),2090185.744999999900,2250433.720250000200,2105046.787999999700,2067431.512500000000,2252835.035499999800,10765932.801250000000
FS( 61 ),2082808.534250000000,2224090.805750000800,2105046.787999999700,2027787.716000000000,2302494.316500000700,10742228.160500001000
FS( 62 ),2108046.360500000000,2173844.135500000800,2105046.787999999700,2057575.319999999800,2344358.245250000200,10788870.849250000000
FS( 63 ),2111929.102999999700,2215309.834250001200,2086021.349750000300,2047719.127499999700,2312888.119500000500,10773867.534000002000
FS( 64 ),2093680.213249999600,2154330.865500001200,2095638.604250000100,2027787.716000000000,2318373.737750000300,10689811.136750001000
FS( 65 ),2111929.102999999700,2141159.408250000300,2105046.787999999700,2037862.935000000300,2289502.062750000500,10685500.297000000000
FS( 66 ),2101057.424000000100,2228481.291500000700,2105046.787999999700,2047719.127499999700,2302494.316500000700,10784798.947500002000
FS( 67 ),2086303.002499999700,2215309.834250001200,2105046.787999999700,2047719.127499999700,2299895.865749999900,10754274.618000001000
FS( 68 ),2111929.102999999700,2237262.263000000700,2124072.226249999800,2047719.127499999700,2294698.964250000200,10815681.684000000000
FS( 69 ),2093680.213249999600,2246043.234500000300,2133689.480749999600,2037862.935000000300,2312888.119500000500,10824163.983000001000
FS( 70 ),2133672.460999999700,2191406.078500000300,2143306.735249999900,2077287.705000000100,2360237.666500000300,10905910.646250000000
FS( 71 ),2148038.608249999600,2173844.135500000800,2152714.918999999800,2047719.127499999700,2436170.171750000200,10958486.961999999000
FS( 72 ),2122800.781999999700,2163111.837000000800,2143306.735249999900,2067431.512500000000,2386222.174000000100,10882873.040750001000
FS( 73 ),2129789.718499999500,2147989.052750000300,2162332.173499999600,2087362.923999999900,2483231.001999999900,11010704.870750001000
FS( 74 ),2148038.608249999600,2134817.595500000300,2162332.173499999600,2087362.923999999900,2443965.524000000200,10976516.825250000000
FS( 75 ),2115423.571249999600,2173844.135500000800,2181357.611750000200,2087362.923999999900,2451760.876249999300,11009749.118749999000
FS( 76 ),2090185.744999999900,2324584.146249999800,2190974.866250000000,2077287.705000000100,2425487.651999999800,11108520.114499997000
FS( 77 ),2118918.039499999500,2320193.660500000700,2171949.427999999800,2077287.705000000100,2412495.398250000100,11100844.231250001000
FS( 78 ),2075431.323499999700,2320193.660500000700,2162332.173499999600,2057575.319999999800,2373229.920250000000,10988762.397750000000
FS( 79 ),2068054.112749999900,2267995.663250000200,2190974.866250000000,2077287.705000000100,2443965.524000000200,11048277.871250000000
FS( 80 ),2075431.323499999700,2293850.746000000700,2171949.427999999800,2077287.705000000100,2430973.270250000100,11049492.472750001000
FS( 81 ),2050193.497249999800,2259214.691750000700,2171949.427999999800,2077287.705000000100,2441367.073250000400,11000012.395250000000
FS( 82 ),2042816.286499999900,2263605.177499999800,2124072.226249999800,2037862.935000000300,2357639.215750000000,10825995.841000000000
FS( 83 ),2028450.139249999500,2232871.777250000700,2143306.735249999900,2067431.512500000000,2355040.765000000100,10827100.929250000000
FS( 84 ),2042816.286499999900,2232871.777250000700,2152714.918999999800,2067431.512500000000,2362836.117250000100,10858670.612500001000
FS( 85 ),2090185.744999999900,2215309.834250001200,2171949.427999999800,2107075.309000000400,2360237.666500000300,10944757.982750002000
FS( 86 ),2097174.681499999900,2215309.834250001200,2171949.427999999800,2097219.116500000000,2399503.144500000400,10981156.204750001000
FS( 87 ),2137166.929249999600,2254824.206000000200,2181357.611750000200,2097219.116500000000,2433571.720999999900,11104139.584500000000
FS( 88 ),2126295.250249999600,2259214.691750000700,2171949.427999999800,2087362.923999999900,2422889.201249999500,11067711.495250000000
FS( 89 ),2166287.497999999700,2250433.720250000200,2190974.866250000000,2116931.501499999800,2470238.748250000200,11194866.334249999000
FS( 90 ),2169781.966249999600,2228481.291500000700,2200383.049999999800,2116931.501499999800,2430973.270250000100,11146551.079500001000
FS( 91 ),2140661.397499999500,2200187.050000000300,2171949.427999999800,2116931.501499999800,2443965.524000000200,11073694.900999999000
FS( 92 ),2137166.929249999600,2224090.805750000800,2162332.173499999600,2107075.309000000400,2404700.046000000100,11035365.263500001000
FS( 93 ),2133672.460999999700,2206528.862750000300,2181357.611750000200,2107075.309000000400,2394306.243000000200,11022940.487500001000
FS( 94 ),2148038.608249999600,2197747.891250000300,2190974.866250000000,2107075.309000000400,2381025.272500000900,11024861.947250001000
FS( 95 ),2158910.287249999600,2215309.834250001200,2210000.304500000100,2107075.309000000400,2412495.398250000100,11103791.133250002000
FS( 96 ),2151533.076499999500,2206528.862750000300,2181357.611750000200,2116931.501499999800,2404700.046000000100,11061051.098500000000
FS( 97 ),2166287.497999999700,2206528.862750000300,2181357.611750000200,2116931.501499999800,2430973.270250000100,11102078.744250000000
FS( 98 ),2169781.966249999600,2204577.535749999800,2162332.173499999600,2107075.309000000400,2467351.580749999700,11111118.565249998000
FS( 99 ),2137166.929249999600,2115304.325500000300,2162332.173499999600,2116931.501499999800,2409896.947500000700,10941631.877250001000
FS( 100 ),2122800.781999999700,2053837.525000000100,2190974.866250000000,2136862.912999999700,2399503.144500000400,10903979.230750000000
FS( 101 ),2078925.791749999900,1914317.644500000200,2190974.866250000000,2136862.912999999700,2328767.540750000200,10649848.756250000000
FS( 102 ),2090185.744999999900,1936270.073250000100,2171949.427999999800,2116931.501499999800,2320972.188499999700,10636308.936249999000
FS( 103 ),2104551.892249999600,1984077.584750000400,2181357.611750000200,2127006.720500000300,2365434.568000000400,10762428.377250001000
FS( 104 ),2075431.323499999700,2004078.686499999800,2190974.866250000000,2146719.105500000100,2381025.272500000900,10798229.254250001000
FS( 105 ),2078925.791749999900,1988468.070499999900,2200383.049999999800,2196219.094500000100,2323570.639250000000,10787566.645999998000
FS( 106 ),2104551.892249999600,1977735.772000000300,2190974.866250000000,2206075.287000000500,2273622.641500000400,10752960.459000001000
FS( 107 ),2144544.139999999700,1962612.987750000600,2210000.304500000100,2206075.287000000500,2328767.540750000200,10852000.260000002000
FS( 108 ),2231517.571999999200,1982126.257750000300,2219617.558999999900,2196219.094500000100,2242441.232499999500,10871921.715750000000
FS( 109 ),2217151.424749999300,2145549.894000000300,2190974.866250000000,2196219.094500000100,2247638.134000000100,10997533.413500000000
FS( 110 ),2209774.213999999200,2051886.198000000300,2190974.866250000000,2215931.479500000400,2312888.119500000500,10981454.877250001000
FS( 111 ),2206279.745749999800,2058228.010750000100,2200383.049999999800,2226006.698500000400,2344358.245250000200,11035255.750250001000
FS( 112 ),2180653.645249999600,2014810.985000000600,2171949.427999999800,2196219.094500000100,2320972.188499999700,10884605.341250001000
FS( 113 ),2202397.003249999600,2051886.198000000300,2181357.611750000200,2206075.287000000500,2281706.710499999600,10923422.810500002000
FS( 114 ),2228023.103749999800,2154330.865500001200,2181357.611750000200,2196219.094500000100,2360237.666500000300,11120168.342000002000
FS( 115 ),2202397.003249999600,2206528.862750000300,2190974.866250000000,2206075.287000000500,2349555.146750000300,11155531.166000001000
FS( 116 ),2231517.571999999200,2228481.291500000700,2190974.866250000000,2215931.479500000400,2378426.821750000600,11245332.030999999000
FS( 117 ),2206279.745749999800,2228481.291500000700,2181357.611750000200,2186362.902000000200,2336562.893000000200,11139044.444000002000
FS( 118 ),2209774.213999999200,2346048.743250000800,2190974.866250000000,2206075.287000000500,2362836.117250000100,11315709.227750000000
FS( 119 ),2260638.140749999300,2346048.743250000800,2181357.611750000200,2215931.479500000400,2368033.018750000300,11372008.994000001000
FS( 120 ),2278887.030499999900,2337755.603500000200,2181357.611750000200,2215931.479500000400,2339161.343750000000,11353093.069000000000
