代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12010931.196249997000
真實報酬,2010931.196249997200

夏普值報酬,0.192393119625
夏普值風險,0.069145783602
夏普值,2.782427352797

預期報酬,22863.115340515618
風險,283073.492448011650
起點值,0.080767418888
找到最佳解世代,3762
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1326(5),2354(20),3045(41),8046(47),
FS( 88 ),2981896.798000000000,3520921.415750000600,2995302.258999999100,2712393.643750000300,12210514.116500001000
FS( 89 ),2960910.077000000000,3464303.065500000000,3010196.060999999800,2723145.853750000700,12158555.057250001000
FS( 90 ),2990538.389000000000,3464303.065500000000,3014934.998000000600,2885235.419500000300,12355011.872000001000
FS( 91 ),3189912.238500000000,3464303.065500000000,3000718.186999999900,2960769.694750000300,12615703.185750000000
FS( 92 ),3164604.721999999600,3407684.715250000400,2910001.392999999700,2906739.839500000700,12389030.669749999000
FS( 93 ),3092385.711499999700,3407684.715250000400,2910001.392999999700,3004047.340000000300,12414119.159750000000
FS( 94 ),3134976.409999999700,3393647.107750000000,2947912.889000000000,3111838.245250000200,12588374.651999999000
FS( 95 ),3092385.711499999700,3478340.672999999500,2971607.573999999600,3187372.520500000600,12729706.478999998000
FS( 96 ),3037449.882999999900,3407684.715250000400,2933696.077999999700,3111838.245250000200,12490668.921499999000
FS( 97 ),3033129.087499999900,3450265.458000000100,2952651.825999999900,3165868.100500000200,12601914.472000001000
FS( 98 ),3049795.012999999800,3677206.779249999700,2990563.322000000600,3068829.405250000300,12786394.519500000000
FS( 99 ),3020166.700999999900,3932691.235750000000,2990563.322000000600,3068829.405250000300,13012250.664000001000
FS( 100 ),3007204.314500000300,3875604.965250000400,3000718.186999999900,3004047.340000000300,12887574.806750000000
FS( 101 ),3007204.314500000300,3946728.843249999900,2976346.510999999900,2950017.484750000300,12880297.153500000000
FS( 102 ),3020166.700999999900,3804949.007499999800,3005457.123999999800,3068829.405250000300,12899402.237749999000
FS( 103 ),3011525.109999999400,3549464.550999999500,2971607.573999999600,2928513.064750000400,12461110.299749998000
FS( 104 ),2990538.389000000000,3776405.872249999500,2966868.637000000100,2874483.209500000300,12608296.107749999000
FS( 105 ),2947947.690499999600,3620588.429000000000,2928957.140999999800,2744919.079000000400,12242412.339499999000
FS( 106 ),2986217.593500000000,3719787.522000000300,2962129.699999999700,2928513.064750000400,12596647.880250001000
FS( 107 ),2960910.077000000000,3691244.386749999100,2914740.330000000100,2917492.049500000200,12484386.843249999000
FS( 108 ),2977576.002499999900,3592045.293749999700,2971607.573999999600,2993026.324750000100,12534255.195000000000
FS( 109 ),2922640.174000000100,3478340.672999999500,2924218.203999999900,2809701.144250000400,12134900.195249999000
FS( 110 ),2901653.452999999700,3520921.415750000600,2895784.581999999900,2755671.289000000300,12074030.739750002000
FS( 111 ),2897332.657500000200,3620588.429000000000,2928957.140999999800,2777175.709000000700,12224053.936500000000
FS( 112 ),2960910.077000000000,3549464.550999999500,2966868.637000000100,2787927.919000000200,12265171.184000000000
FS( 113 ),2922640.174000000100,3351066.365000000200,2928957.140999999800,2723145.853750000700,11925809.533750001000
FS( 114 ),2926960.969500000100,3435759.930250000200,2962129.699999999700,2690889.223750000800,12015739.823500000000
FS( 115 ),2884370.271000000200,3435759.930250000200,2895784.581999999900,2701641.433750000300,11917556.217000000000
FS( 116 ),2909677.787500000100,3464303.065500000000,2881567.771000000200,2734166.868999999900,11989715.493000001000
FS( 117 ),2922640.174000000100,3520921.415750000600,2881567.771000000200,2723145.853750000700,12048275.214500003000
FS( 118 ),2999179.980000000000,3592045.293749999700,2847718.220999999900,2755671.289000000300,12194614.783750001000
FS( 119 ),3092385.711499999700,3549464.550999999500,2871412.906000000000,2787927.919000000200,12301191.087499999000
FS( 120 ),3041153.421999999800,3478340.672999999500,2861935.032000000100,2798948.934250000400,12180378.061249999000
FS( 121 ),3075102.529499999700,3393647.107750000000,2871412.906000000000,2723145.853750000700,12063308.397000000000
FS( 122 ),3113372.432500000100,3223324.136749999100,2886306.707999999200,2787927.919000000200,12010931.196249997000
