代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12498780.753999999000
真實報酬,2498780.753999998800

夏普值報酬,0.241178075400
夏普值風險,0.066863869897
夏普值,3.607001445938

預期報酬,19587.050377525335
風險,165817.301266376510
起點值,0.118124286356
找到最佳解世代,3528
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1101(0),1326(5),2317(16),2330(18),2881(30),2882(31),
FS( 74 ),1980142.044999999900,1727032.245500000000,1824718.233999999900,1890292.048250000000,2001521.090999999800,1805603.452000000300,11229313.115750000000
FS( 75 ),1954456.210000000000,1700311.012500000200,1829258.055999999900,1874412.627000000100,1988240.120500000000,1812293.715999999800,11158975.742000001000
FS( 76 ),1992088.945000000100,1766237.988999999800,1898311.137999999600,1969798.667750000300,2040906.038000000200,1853868.928000000300,11521215.705750000000
FS( 77 ),1986115.494999999900,1758134.008500000000,1893532.378000000000,1975164.817000000000,2062888.333999999800,1844311.407999999600,11520150.440499999000
FS( 78 ),2089456.179999999900,1782884.002999999800,1888992.555999999900,1985678.089000000200,2076169.304499999600,1867249.456000000200,11690433.588500001000
FS( 79 ),2060783.619999999900,1797339.751999999900,1879912.911999999800,2001667.023500000100,2076169.304499999600,1872028.215999999800,11687904.828000000000
FS( 80 ),2060783.619999999900,1799310.990499999800,1884452.733999999900,2022803.080749999700,2076169.304499999600,1874417.595999999900,11717941.325750001000
FS( 81 ),2075119.899999999900,1786826.480000000000,1863665.128000000000,1975164.817000000000,2032204.712499999900,1860559.191999999800,11593544.229499999000
FS( 82 ),2106779.185000000100,1801282.229000000100,1884452.733999999900,2001667.023500000100,2089450.274999999900,1876806.976000000000,11760442.422499999000
FS( 83 ),2051823.444999999800,1778722.499499999900,1866054.507999999900,1969798.667750000300,2067467.978999999800,1849090.168000000100,11582961.267250000000
FS( 84 ),2057796.895000000500,1797339.751999999900,1870594.329999999800,2006923.659500000100,2056476.830999999800,1846700.788000000200,11635836.255500000000
FS( 85 ),2069146.450000000000,1797339.751999999900,1877523.531999999900,2017546.444750000000,2073879.482000000100,1865337.952000000300,11700777.612749999000
FS( 86 ),2094832.285000000400,1793178.248500000000,1879912.911999999800,2006923.659500000100,2067467.978999999800,1849090.168000000100,11691409.252000000000
FS( 87 ),2106779.185000000100,1793178.248500000000,1893532.378000000000,2022803.080749999700,2047775.505500000000,1855780.432000000000,11719852.829750000000
FS( 88 ),2109168.565000000400,1805443.732499999900,1888992.555999999900,2028169.230000000000,2023503.386999999900,1851479.547999999700,11706761.018500000000
FS( 89 ),2075119.899999999900,1805443.732499999900,1914319.983999999900,2022803.080749999700,2010222.416499999800,1844311.407999999600,11672224.521749999000
FS( 90 ),2075119.899999999900,1830193.726999999700,1925789.007999999900,2044048.651249999900,2045485.683000000000,1874417.595999999900,11795058.565249998000
FS( 91 ),2014788.054999999900,1848810.979499999900,1930328.829999999800,2033425.865999999900,2029914.890000000100,1842399.903999999900,11699672.524499999000
FS( 92 ),2063770.345000000000,1848810.979499999900,1916709.364000000100,2028169.230000000000,2040906.038000000200,1830930.879999999700,11729300.836500000000
FS( 93 ),2075119.899999999900,1848810.979499999900,1932718.210000000000,2012180.295500000000,2012512.238999999800,1842399.903999999900,11723745.527999999000
FS( 94 ),2094832.285000000400,1875532.212500000100,1937258.031999999900,2017546.444750000000,2036784.357499999900,1867249.456000000200,11829206.787750000000
FS( 95 ),2149788.025000000400,1937516.711999999800,1944187.233999999900,2044048.651249999900,2032204.712499999900,1872028.215999999800,11979777.550750000000
FS( 96 ),2123504.845000000200,1958105.203000000000,1969514.661999999800,2054561.923250000000,2017091.883999999800,1865337.952000000300,11988120.469249999000
FS( 97 ),2112155.290000000000,1947810.957500000000,1987912.887999999600,2033425.865999999900,2006100.736000000000,1858169.811999999900,11945579.549500000000
FS( 98 ),2129478.295000000400,1947810.957500000000,1985523.507999999900,2059928.072500000000,2003810.913500000000,1855780.432000000000,11982336.178500000000
FS( 99 ),2155164.129999999400,1968399.448499999900,2020169.518000000200,2081064.129750000300,2023503.386999999900,1862948.571999999900,12111253.185250001000
FS( 100 ),2161137.580000000100,1988987.939499999900,2017780.137999999600,2065184.708499999900,2025793.209499999900,1867249.456000000200,12126137.031500001000
FS( 101 ),2161137.580000000100,1962266.706499999600,2013240.315999999900,2033425.865999999900,2029914.890000000100,1874417.595999999900,12074406.954500001000
FS( 102 ),2175473.860000000300,1987016.701000000400,1999381.911999999800,2044048.651249999900,2006100.736000000000,1881107.860000000100,12093133.720249999000
FS( 103 ),2178460.585000000000,1976722.455499999900,2010850.935999999800,2033425.865999999900,2001521.090999999800,1888276.000000000200,12089260.933499999000
FS( 104 ),2149788.025000000400,1978693.693999999700,1994842.090000000100,2044048.651249999900,1999231.268499999800,1881107.860000000100,12047715.588749999000
FS( 105 ),2086469.455000000100,1970589.713500000300,1948727.055999999900,2006923.659500000100,1988240.120500000000,1855780.432000000000,11856734.436500000000
FS( 106 ),2066159.724999999900,1968399.448499999900,1928178.387999999600,1991044.238250000400,1944275.528499999800,1835231.764000000000,11733293.092249999000
FS( 107 ),2075119.899999999900,1978693.693999999700,1935107.590000000100,1991044.238250000400,1962136.144000000100,1862948.571999999900,11805054.138250001000
FS( 108 ),2135451.745000000600,1995339.707999999900,1969514.661999999800,2038682.502000000100,1979538.794999999900,1876806.976000000000,11995338.388000000000
FS( 109 ),2158150.855000000000,2022060.940999999900,1958045.637999999600,2033425.865999999900,1988240.120500000000,1878718.479999999700,12038645.900500000000
FS( 110 ),2089456.179999999900,1966428.209999999700,1898311.137999999600,1964542.031749999800,1913591.907000000100,1803214.071999999900,11635547.538750000000
FS( 111 ),2195186.245000000600,2024032.179500000100,1923638.565999999900,2001667.023500000100,2023503.386999999900,1911214.047999999700,12079245.449000001000
FS( 112 ),2158150.855000000000,2001472.450000000200,1866054.507999999900,1959285.395750000100,2043195.860500000000,2016346.767999999900,12044509.837250000000
FS( 113 ),2132465.020000000900,1999282.184999999800,1866054.507999999900,1948662.610500000200,2164098.488500000000,2117656.479999999500,12228223.292000003000
FS( 114 ),2112155.290000000000,1987016.701000000400,1866054.507999999900,1943296.461249999900,2120133.896500000300,2069391.003999999700,12098051.860750001000
FS( 115 ),2103792.460000000000,2020089.702499999900,1866054.507999999900,1943296.461249999900,2124713.541499999800,2094718.432000000300,12152669.105249999000
FS( 116 ),2083482.730000000000,2022060.940999999900,1902850.960000000000,1959285.395750000100,2124713.541499999800,2067001.624000000100,12159399.192250000000
FS( 117 ),2063770.345000000000,1991178.204500000000,1909780.161999999800,1953919.246500000100,2102731.245499999700,2073691.888000000500,12095075.091499999000
FS( 118 ),2118128.740000000200,2001472.450000000200,1909780.161999999800,1953919.246500000100,2146237.873000000100,2103798.075999999900,12233340.547499999000
FS( 119 ),2135451.745000000600,2038487.928499999900,1916709.364000000100,1985678.089000000200,2144406.015000000100,2094718.432000000300,12315455.573500002000
FS( 120 ),2137841.125000000000,2061266.684500000000,1935107.590000000100,2001667.023500000100,2131125.044499999800,2121957.363999999600,12388968.831499999000
FS( 121 ),2115142.015000000600,2044839.696999999900,1914319.983999999900,1975164.817000000000,2161808.666000000700,2144895.412000000000,12356174.591000002000
FS( 122 ),2115142.015000000600,2052943.677499999800,1900461.579999999800,1964542.031749999800,2201193.613000000400,2232346.720000000200,12466633.637250001000
FS( 123 ),2129478.295000000400,2061266.684500000000,1918859.805999999900,1985678.089000000200,2201193.613000000400,2232346.720000000200,12528827.207500001000
FS( 124 ),2106779.185000000100,2071560.929999999900,1935107.590000000100,1964542.031749999800,2205773.257999999400,2179302.483999999700,12463069.478750000000
FS( 125 ),2121115.465000000300,2100472.427999999800,1935107.590000000100,1975164.817000000000,2205773.257999999400,2161143.196000000000,12498780.753999999000
