代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12626454.293000000000
真實報酬,2626454.292999999600

夏普值報酬,0.253945429300
夏普值風險,0.065023136607
夏普值,3.905462617641

預期報酬,21259.094025585538
風險,175386.887050915980
起點值,0.121212562598
找到最佳解世代,3114
找到最佳解實驗#,2
找到最佳解次數,40

投資組合檔數,6
2105(9),2301(12),2303(13),2882(33),2912(40),3008(41),
FS( 67 ),1975125.870249999900,1898801.603500000200,1920664.075999999700,2104482.555000000200,1933792.145000000000,1931824.279000000100,11764694.528749999000
FS( 68 ),2016412.365500000300,1906417.752249999900,2013133.082000000200,2054385.220999999900,1952847.450499999800,1998428.246500000100,11941628.117750000000
FS( 69 ),2041242.006000000100,1936374.604000000100,1985734.857999999800,2054385.220999999900,1952847.450499999800,1965136.218500000200,11935724.357999999000
FS( 70 ),1995913.476249999800,1871891.211249999900,1913814.520000000000,1996840.985999999800,1881444.811500000100,1904067.648000000300,11563976.652999999000
FS( 71 ),1952605.963749999900,1885092.535750000000,1893265.851999999700,2004287.886999999900,1843334.200499999800,1950322.062500000000,11528912.501499999000
FS( 72 ),1965020.784000000000,1879507.360000000100,1978885.301999999700,1992102.048999999900,1890972.464249999500,1970671.615500000100,11677163.574749999000
FS( 73 ),1975125.870249999900,1853104.710999999900,1942925.132999999900,1989394.085000000000,1871917.158750000200,2033591.955500000200,11666062.913500000000
FS( 74 ),1987540.690500000300,1853104.710999999900,1949774.688999999800,2001579.923000000200,1876735.741750000000,2015074.260500000100,11683814.015750000000
FS( 75 ),1944233.178000000300,1843457.589250000000,1929226.020999999700,1974500.283000000100,1867208.088999999900,2000280.016000000100,11558909.176250001000
FS( 76 ),1906988.717249999800,1851073.737999999900,1886416.295999999900,1959606.481000000100,1876735.741750000000,1983634.002000000100,11464458.976000000000
FS( 77 ),1933839.375000000000,1909971.955000000100,1913814.520000000000,1936588.787000000000,1848152.783499999700,1957729.140500000000,11500100.560999999000
FS( 78 ),1935860.392249999800,1902355.806250000100,1985734.857999999800,1921694.985000000100,1857680.436249999800,2015074.260500000100,11618404.738250000000
FS( 79 ),1906988.717249999800,1894739.657499999700,1956624.245000000100,1974500.283000000100,1876735.741750000000,2016926.030000000000,11626518.674499998000
FS( 80 ),1892552.879749999800,1894739.657499999700,1920664.075999999700,1946743.652000000200,1843334.200499999800,2000280.016000000100,11498318.481750000000
FS( 81 ),1923734.288749999800,1948052.698750000000,1900115.407999999800,1946743.652000000200,1862389.506000000100,1976226.923999999900,11557266.477500001000
FS( 82 ),1948275.212500000100,1970901.144999999800,1949774.688999999800,1984655.148000000000,1838625.130749999800,2098344.153500000000,11790579.478750000000
FS( 83 ),1960690.032750000000,1936374.604000000100,1929226.020999999700,2019181.689000000200,1867208.088999999900,2033591.955500000200,11746276.391249999000
FS( 84 ),1935860.392249999800,1940436.550000000300,1871004.794999999900,1992102.048999999900,1848152.783499999700,1942934.895999999900,11530495.465750000000
FS( 85 ),1942212.160749999800,1875953.157249999900,1871004.794999999900,1986686.121000000000,1876735.741750000000,1994724.707500000000,11547320.683249999000
FS( 86 ),1975125.870249999900,1898801.603500000200,1900115.407999999800,2019181.689000000200,1886263.394499999900,2033591.955500000200,11713083.920750000000
FS( 87 ),1991871.441749999800,1902355.806250000100,1936075.576999999800,1994133.022000000100,1886263.394499999900,2005835.324500000100,11716538.566000000000
FS( 88 ),2014391.348249999800,1894739.657499999700,1906964.963999999700,2011734.787999999900,1890972.464249999500,2007687.094000000300,11726494.316000000000
FS( 89 ),1965020.784000000000,1889154.481750000000,1857305.682999999700,2026628.589999999900,1876735.741750000000,1987337.541000000000,11602186.821500000000
FS( 90 ),1948275.212500000100,1912002.927999999800,1792234.900999999600,2041522.392000000000,1881444.811500000100,1889273.403500000000,11464757.648499999000
FS( 91 ),1933839.375000000000,1912002.927999999800,1828195.070000000100,2069279.023000000000,1952847.450499999800,1922565.431500000200,11618733.278000001000
FS( 92 ),1859639.170250000200,1898801.603500000200,1814495.957999999900,2009026.824000000000,1952847.450499999800,1887421.634000000100,11422236.640249999000
FS( 93 ),1892552.879749999800,1900324.833250000100,1936075.576999999800,2014442.752000000300,1971902.756000000100,1885569.864500000100,11600872.662500001000
FS( 94 ),1935860.392249999800,1986133.442500000100,2064504.751999999600,2029336.554000000000,1952847.450499999800,1907771.186999999900,11876457.778250001000
FS( 95 ),2008328.296499999900,2031830.335000000000,2071354.307999999700,2054385.220999999900,1986248.991750000000,1959580.910000000100,12111732.062249999000
FS( 96 ),1977435.604249999600,2035384.537750000100,2150124.202000000000,2041522.392000000000,1990958.061500000100,2003983.555000000200,12199412.352500001000
FS( 97 ),1975125.870249999900,2008981.888749999700,2098752.532000000100,2029336.554000000000,2005304.297249999800,1989189.310500000100,12106694.452749997000
FS( 98 ),1977435.604249999600,2016598.037500000100,2078203.863999999800,1969084.355000000000,2014831.950000000000,1946618.523499999900,12002776.334249998000
FS( 99 ),1985519.673249999800,2027768.389000000200,2091902.975999999600,1999548.950000000000,2010013.366999999900,1880014.556000000100,11994771.911249999000
FS( 100 ),1999955.510749999900,2047062.632499999600,2114164.032999999800,2019181.689000000200,2038596.325250000000,1931824.279000000100,12150788.469500002000
FS( 101 ),2010349.313749999700,1997303.794000000000,2071354.307999999700,2009026.824000000000,2100471.311500000300,1885569.864500000100,12074079.415750001000
FS( 102 ),2018722.099500000000,1993749.591250000100,2091902.975999999600,2089588.753000000000,2100471.311500000300,1902215.878500000100,12196654.609749999000
FS( 103 ),2066071.646499999800,1955668.847500000100,2042243.695000000100,2097035.654000000100,2095762.241750000000,1941083.126500000200,12197869.211250000000
FS( 104 ),2053656.826249999700,2020152.240249999800,2129575.534000000000,2154579.889000000000,2152928.158250000300,2015074.260500000100,12525970.908250000000
FS( 105 ),2051635.808999999900,2008981.888749999700,2091902.975999999600,2181659.529000000100,2148109.575250000200,1978078.693500000100,12460372.471499998000
FS( 106 ),2024785.151249999900,2008981.888749999700,2114164.032999999800,2164057.762999999800,2191038.769249999900,1989189.310500000100,12492220.915749999000
FS( 107 ),2043263.023249999900,2004919.942749999900,2049093.250999999700,2184367.493000000200,2195747.839000000200,2002131.785500000200,12479527.334500000000
FS( 108 ),2066071.646499999800,2047062.632499999600,1960049.023000000000,2231756.862999999900,2143400.505500000000,1970671.615500000100,12419016.285999998000
FS( 109 ),2049614.791749999600,2008981.888749999700,1960049.023000000000,2231756.862999999900,2162455.811000000200,1907771.186999999900,12320633.564500000000
FS( 110 ),2051635.808999999900,1978517.293750000200,1872717.183999999900,2193168.376000000200,2186220.186249999800,1787505.727000000200,12069768.575999999000
FS( 111 ),2084549.518500000000,1974455.347750000000,1908677.352999999700,2257482.521000000200,2238567.519750000000,1798616.344000000300,12262352.603999998000
FS( 112 ),2078486.466749999700,1970901.144999999800,1982310.080000000100,2244619.691999999800,2224330.797249999800,1802319.883000000100,12302972.063999997000
FS( 113 ),2049614.791749999600,1951606.901500000400,1982310.080000000100,2221601.997999999200,2210094.074750000600,1830056.602500000300,12245288.448500002000
FS( 114 ),2037199.971500000000,1993749.591250000100,1968610.968000000100,2185721.475000000100,2119526.617000000100,1913326.495500000000,12218139.118250001000
FS( 115 ),2035178.954249999700,1978517.293750000200,2011420.693000000200,2188429.438999999800,2100471.311500000300,2033591.955500000200,12347613.647000000000
FS( 116 ),2066071.646499999800,2001365.740000000000,1946349.911000000100,2206031.204999999600,2095762.241750000000,2098344.153500000000,12413928.897750000000
FS( 117 ),2066071.646499999800,1978517.293750000200,1982310.080000000100,2252066.592999999900,2162455.811000000200,2172355.199000000000,12613780.623250000000
FS( 118 ),2107358.141749999500,1970901.144999999800,1960049.023000000000,2237172.790999999700,2243386.102750000100,2107583.089500000200,12626454.293000000000
