代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12474668.818500001000
真實報酬,2474668.818500001000

夏普值報酬,0.238766881850
夏普值風險,0.067824515993
夏普值,3.520362487713

預期報酬,17227.453879785498
風險,328355.718975400550
起點值,0.052465825579
找到最佳解世代,3724
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,3
2308(15),2382(25),4904(46),
FS( 36 ),3770480.802000000100,3561958.424000000100,3534215.675500000400,10866655.901500000000
FS( 37 ),3782905.578000000200,3566418.600000000100,3501063.027999999900,10850388.206000000000
FS( 38 ),3749255.143000000200,3557498.247999999700,3529058.597000000100,10835812.988000000000
FS( 39 ),3811896.722000000100,3543480.551999999700,3638830.696500000100,10994208.970500000000
FS( 40 ),3853830.340999999500,3516082.327999999700,3572525.401500000200,10942439.070499999000
FS( 41 ),3728547.182999999700,3479763.751999999900,3512113.910500000200,10720425.845500000000
FS( 42 ),3564954.299000000100,3442808.007999999900,3512113.910500000200,10519877.217500001000
FS( 43 ),3636396.760999999500,3566418.600000000100,3506956.832000000400,10709773.193000000000
FS( 44 ),3887480.776000000100,3768400.855999999700,3567368.323000000300,11223250.955000000000
FS( 45 ),4021564.816999999800,3768400.855999999700,3578419.205500000600,11368385.878500000000
FS( 46 ),4000339.157999999400,3993958.327999999700,3583576.284000000000,11577874.770000000000
FS( 47 ),3921131.210999999700,3759480.503999999700,3506956.832000000400,11187569.547000000000
FS( 48 ),3958405.539000000300,3800896.424000000100,3572525.401500000200,11331828.364500001000
FS( 49 ),3916989.618999999500,3750560.151999999800,3561474.518999999900,11229025.289999999000
FS( 50 ),3895763.960000000000,3713604.407999999800,3567368.323000000300,11176737.691000000000
FS( 51 ),3933555.986999999700,3773498.200000000200,3578419.205500000600,11285474.392500000000
FS( 52 ),3975489.606000000100,3713604.407999999800,3699242.187500000500,11388337.201500000000
FS( 53 ),3987914.381999999800,3828294.648000000000,3770704.561000000200,11586914.591000000000
FS( 54 ),3795330.353999999800,3741002.631999999800,3781755.443499999600,11318089.429499999000
FS( 55 ),3770480.802000000100,3837852.168000000100,3820065.169500000300,11428399.139500001000
FS( 56 ),3694896.748000000100,3607834.519999999600,3759653.678500000400,11062385.946500000000
FS( 57 ),3774622.393999999900,3800896.424000000100,3737551.913500000300,11313071.731500000000
FS( 58 ),3811896.722000000100,3768400.855999999700,3737551.913500000300,11317850.491500000000
FS( 59 ),3686613.564000000200,3612294.696000000000,3743445.717500000300,11042354.977499999000
FS( 60 ),3489887.943999999700,3617392.040000000000,3814908.091000000500,10922189.074999999000
FS( 61 ),3464520.693000000000,3507161.976000000300,3814908.091000000500,10786591.760000000000
FS( 62 ),3456237.509000000100,3493144.279999999800,3837009.855999999700,10786392.645000000000
FS( 63 ),3582038.365999999500,3672188.487999999900,3748602.796000000100,11002830.649999999000
FS( 64 ),3502312.720000000200,3686206.183999999900,3605678.049000000100,10794197.953000000000
FS( 65 ),3485746.352000000000,3621852.216000000000,3666089.540000000500,10773689.108000001000
FS( 66 ),3456237.509000000100,3548577.895999999700,3699242.187500000500,10704058.592499999000
FS( 67 ),3217578.269999999600,3553038.071999999700,3748602.796000000100,10519220.138000000000
FS( 68 ),3309728.691999999300,3584896.471999999600,3688191.305000000200,10582817.468999999000
FS( 69 ),3368228.678999999500,3566418.600000000100,3643987.775000000400,10578636.054000000000
FS( 70 ),3540104.747000000000,3658807.960000000000,3660932.461500000200,10859846.168500001000
FS( 71 ),3456237.509000000100,3575976.119999999600,3666089.540000000500,10698304.169000000000
FS( 72 ),3582038.365999999500,3773498.200000000200,3677140.422500000300,11032677.988499999000
FS( 73 ),3582038.365999999500,3755020.327999999700,3683034.226500000300,11020093.920499999000
FS( 74 ),3749255.143000000200,3695126.535999999800,3638830.696500000100,11083213.375499999000
FS( 75 ),3686613.564000000200,3672188.487999999900,3550423.636500000500,10909226.688500000000
FS( 76 ),3745113.551000000000,3709144.231999999800,3501063.027999999900,10955321.811000001000
FS( 77 ),3770480.802000000100,3851232.696000000000,3643987.775000000400,11265702.273000000000
FS( 78 ),3719746.299999999300,3796436.247999999700,3638830.696500000100,11155014.244499998000
FS( 79 ),3686613.564000000200,3755020.327999999700,3578419.205500000600,11020054.097500000000
FS( 80 ),3715604.707999999600,3626312.392000000000,3534215.675500000400,10876133.775500000000
FS( 81 ),3611029.510000000200,3644790.264000000000,3578419.205500000600,10834239.979500001000
FS( 82 ),3602746.325999999900,3644790.264000000000,3561474.518999999900,10809012.108999999000
FS( 83 ),3623454.285999999800,3621852.216000000000,3611571.853000000100,10856879.355000000000
FS( 84 ),3745113.551000000000,3667728.311999999900,3600520.970500000300,11013363.833500000000
FS( 85 ),3728547.182999999700,3667728.311999999900,3567368.323000000300,10963644.818000000000
FS( 86 ),3807755.129999999900,3686206.183999999900,3572525.401500000200,11066487.715499999000
FS( 87 ),3757538.327000000000,3704684.055999999900,3600520.970500000300,11062744.353499999000
FS( 88 ),3757538.327000000000,3805356.600000000100,3616728.931499999900,11179624.858500000000
FS( 89 ),3778763.985999999600,3791338.903999999600,3600520.970500000300,11170624.860499999000
FS( 90 ),3895763.960000000000,3800896.424000000100,3649881.578999999400,11346542.963000000000
FS( 91 ),3941839.170999999600,3699586.711999999800,3655038.657500000200,11296465.540500000000
FS( 92 ),3937697.578999999900,3644790.264000000000,3699242.187500000500,11281731.030500000000
FS( 93 ),3963064.829999999600,3575976.119999999600,3798700.130000000400,11337742.080000000000
FS( 94 ),4000339.157999999400,3571515.943999999700,3979934.603000000100,11551790.704999998000
FS( 95 ),3899905.552000000100,3553038.071999999700,3892264.268499999800,11345208.892500000000
FS( 96 ),3925272.803000000300,3553038.071999999700,3946781.955500000600,11425093.830500001000
FS( 97 ),3891622.368000000200,3539020.376000000200,3919523.112000000700,11350166.856000002000
FS( 98 ),3895763.960000000000,3502701.799999999800,3886370.464500000200,11284837.224500000000
FS( 99 ),3866772.815999999600,3318560.247999999700,3924680.190500000000,11110014.254500000000
FS( 100 ),4014317.031000000400,3502701.799999999800,3930573.994500000500,11447593.825500000000
FS( 101 ),4271095.735000000300,3511622.151999999800,3919523.112000000700,11702241.999000002000
FS( 102 ),4266436.444000000100,3451728.359999999900,3908472.229500000800,11626638.033500001000
FS( 103 ),4240551.493999999900,3442808.007999999900,3834062.953999999400,11517423.456000000000
FS( 104 ),4240551.493999999900,3369533.687999999600,3828169.150000000400,11438255.332000000000
FS( 105 ),4144777.179000000000,3373993.864000000100,3856901.444500000200,11375673.487500001000
FS( 106 ),4292839.093000000300,3484223.927999999800,4029295.211500000200,11806359.232500000000
FS( 107 ),4292839.093000000300,3534560.200000000200,4074972.192500000400,11902372.485500000000
FS( 108 ),4419157.649000000200,3640330.088000000000,4356401.333499999700,12415890.070499999000
FS( 109 ),4353927.574999999300,3499515.960000000000,4264310.645999999700,12117755.180999998000
FS( 110 ),4310440.859000000200,3480400.919999999900,4298936.744500000000,12089779.523499999000
FS( 111 ),4222949.728000000100,3596365.495999999800,4241472.155499999400,12060788.379499998000
FS( 112 ),4258153.259999999800,3640330.088000000000,4132436.781500000000,12030921.129500000000
FS( 113 ),4310440.859000000200,3726984.935999999800,4172956.683999999900,12210383.479000000000
FS( 114 ),4375670.933000000200,3891374.279999999800,4132436.781500000000,12399482.994500000000
FS( 115 ),4571361.155000000300,3804719.432000000000,4132436.781500000000,12508518.368500000000
FS( 116 ),4506131.081000001200,3818737.127999999600,4052133.702000000500,12377002.911000002000
FS( 117 ),4506131.081000001200,3823834.471999999600,4161169.076000000800,12491135.629000003000
FS( 118 ),4549617.797000001200,3828931.816000000100,4195795.174499999700,12574345.787500001000
FS( 119 ),4484387.723000000200,3784967.223999999900,4189901.370500000200,12459257.317500001000
FS( 120 ),4419157.649000000200,3809179.608000000000,4235578.351499999900,12463916.608500000000
FS( 121 ),4527874.439000001200,3795161.911999999500,4224527.468999999600,12547564.820000000000
FS( 122 ),4506131.081000001200,3823834.471999999600,4333562.842999999400,12663529.396000002000
FS( 123 ),4527874.439000001200,3770949.527999999500,4333562.842999999400,12632387.809999999000
FS( 124 ),4440901.007000000200,3717427.415999999700,4316618.156499999600,12474947.579500001000
FS( 125 ),4375670.933000000200,3654347.784000000000,4327669.038999999900,12357688.756000001000
FS( 126 ),4462644.365000001200,3630135.399999999900,4316618.156499999600,12409398.921500001000
FS( 127 ),4419157.649000000200,3640330.088000000000,4259153.567499999900,12318642.304499999000
FS( 128 ),4549617.797000001200,3683657.511999999600,4241472.155499999400,12474748.464499999000
FS( 129 ),4440901.007000000200,3784967.223999999900,4241472.155499999400,12467341.386500001000
FS( 130 ),4440901.007000000200,3780507.048000000000,4253259.763500001300,12474668.818500001000
