代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12241962.607999999000
真實報酬,2241962.607999999100

夏普值報酬,0.215496260800
夏普值風險,0.080663654722
夏普值,2.671541000013

預期報酬,23551.464399471799
風險,234655.777488438150
起點值,0.100366011234
找到最佳解世代,3774
找到最佳解實驗#,1
找到最佳解次數,40

投資組合檔數,4
2317(16),2474(26),2882(31),2887(36),
FS( 64 ),2966679.451500000000,3076115.799999998900,2688933.710000000000,2774324.518000000200,11506053.479499999000
FS( 65 ),2995361.967249999800,3108372.429999999700,2683358.489999999800,2757041.336000000100,11544134.223249998000
FS( 66 ),2966679.451500000000,3033226.428999999500,2688933.710000000000,2757041.336000000100,11445880.926500000000
FS( 67 ),2980806.660749999800,3135133.485999999600,2674298.757499999400,2764448.413999999900,11554687.318250000000
FS( 68 ),3009489.176499999600,3140509.590999999500,2726566.444999999400,2774324.518000000200,11650889.730499998000
FS( 69 ),3023616.385749999900,3108372.429999999700,2729354.055000000200,2828643.089999999900,11689985.960749999000
FS( 70 ),3124219.239499999700,3124381.275999999600,2808104.037499999200,2873085.557999999700,11929790.111000000000
FS( 71 ),3138346.448750000400,3092244.115000000200,2781621.742500000200,2808890.882000000200,11821103.188250002000
FS( 72 ),3167028.964499999800,3043978.639000000000,2906367.289999999600,2828643.089999999900,11946017.983499998000
FS( 73 ),3195711.480249999600,3108372.429999999700,2964210.197499999800,2873085.557999999700,12141379.665749999000
FS( 74 ),3095536.723750000400,3059987.484999999400,2953059.757499999400,2863209.453999999900,11971793.420249999000
FS( 75 ),3066854.208000000600,3033226.428999999500,2976057.539999999600,2863209.453999999900,11939347.630999999000
FS( 76 ),3095536.723750000400,3097620.219999999700,2993480.102499999600,2855802.376000000200,12042439.422249999000
FS( 77 ),3181156.173750000100,3076115.799999998900,2999055.322499999800,2880492.636000000400,12136819.932249999000
FS( 78 ),3167028.964499999800,3065363.590000000300,2999055.322499999800,2890368.740000000200,12121816.617000001000
FS( 79 ),3181156.173750000100,3124381.275999999600,3086168.134999999800,2890368.740000000200,12282074.324750001000
FS( 80 ),3109663.933000000200,3033226.428999999500,3080592.914999999600,2907651.921999999800,12131135.198999999000
FS( 81 ),3023616.385749999900,2899062.741999999600,3132860.602499999600,2944687.312000000400,12000227.042250000000
FS( 82 ),3023616.385749999900,2770275.159999999700,3057595.132499999400,2917528.026000000100,11769014.704250000000
FS( 83 ),3009489.176499999600,2840045.055999999400,3106378.307499999600,2944687.312000000400,11900599.852000000000
FS( 84 ),2980806.660749999800,2754146.844999999700,3075714.597499999700,2900244.844000000500,11710912.947249999000
FS( 85 ),2937996.935750000200,2850797.265999999400,3015084.079999999600,2880492.636000000400,11684370.917749999000
FS( 86 ),3038171.692249999800,2904438.846999999600,2990692.492500000200,2890368.740000000200,11823671.771749999000
FS( 87 ),2937996.935750000200,2807907.894999999600,2902185.874999999100,2836050.168000000100,11484140.873749999000
FS( 88 ),2980806.660749999800,2888310.531999999200,2966300.905000000300,2863209.453999999900,11698627.551750001000
FS( 89 ),2980806.660749999800,2818540.635999999500,2972573.027499999900,2873085.557999999700,11645005.882250000000
FS( 90 ),2952124.144999999600,2899062.741999999600,2948181.439999999500,2863209.453999999900,11662577.780999999000
FS( 91 ),2995361.967249999800,3000969.798999999600,2984420.369999999600,2880492.636000000400,11861244.772249999000
FS( 92 ),3009489.176499999600,3156637.905999999500,2963513.294999999500,2900244.844000000500,12029885.221500000000
FS( 93 ),3052298.901499999700,3172646.751999998900,3008811.957499999600,2917528.026000000100,12151285.636999998000
FS( 94 ),3138346.448750000400,3199527.276999999300,3039475.667499999500,2880492.636000000400,12257842.029250000000
FS( 95 ),3095536.723750000400,3194151.171999999800,3015084.079999999600,2873085.557999999700,12177857.533749999000
FS( 96 ),3095536.723750000400,3135133.485999999600,2990692.492500000200,2863209.453999999900,12084572.156250000000
FS( 97 ),3124219.239499999700,3237040.542999999600,3015084.079999999600,2991598.805999999900,12367942.668499999000
FS( 98 ),3124219.239499999700,3231664.438000000100,3081986.719999998800,3031103.222000000100,12468973.619500000000
FS( 99 ),3124219.239499999700,3258544.963000000000,3106378.307499999600,3021227.118000000200,12510369.628000000000
FS( 100 ),3167028.964499999800,3263921.067999999500,3167008.824999999700,3102704.976000000300,12700663.833499998000
FS( 101 ),3181156.173750000100,3274673.277999999500,3161433.604999999500,3073076.663999999900,12690339.720750000000
FS( 102 ),3167028.964499999800,3317562.648999999700,3161433.604999999500,3053324.456000000200,12699349.674500000000
FS( 103 ),3224393.995999999300,3392708.649999999000,3179553.069999999400,3082952.768000000200,12879608.483999997000
FS( 104 ),3341692.642500000100,3387332.544999999500,3161433.604999999500,3112581.080000000100,13003039.872500001000
FS( 105 ),3341692.642500000100,3344443.173999999600,3112650.430000000200,3092828.872000000000,12891615.118500000000
FS( 106 ),3325424.946999999200,3398084.754999999400,3142617.237499999800,3082952.768000000200,12949079.707500000000
FS( 107 ),3292889.556000000300,3301434.333999999800,3093834.062499999100,3082952.768000000200,12771110.720500000000
FS( 108 ),3309157.251499999800,3419469.705999999300,3142617.237499999800,3132333.288000000600,13003577.483000001000
FS( 109 ),3273625.179749999700,3398084.754999999400,3161433.604999999500,3144678.418000000100,12977821.957749998000
FS( 110 ),3292889.556000000300,3349699.810000000100,3173280.947499999800,3132333.288000000600,12948203.601500001000
FS( 111 ),3341692.642500000100,3344443.173999999600,3197672.534999999700,3112581.080000000100,12996389.431499999000
FS( 112 ),3309157.251499999800,3371204.229999999100,3173280.947499999800,3112581.080000000100,12966223.508999998000
FS( 113 ),3276621.860499999500,3349699.810000000100,3155161.482499999500,3082952.768000000200,12864435.921000000000
FS( 114 ),3257357.484250000200,3204903.381999999800,3106378.307499999600,3092828.872000000000,12661468.045750000000
FS( 115 ),3309157.251499999800,3226407.801999999200,3051323.009999999800,3073076.663999999900,12659964.727499999000
FS( 116 ),3260354.165000000000,3204903.381999999800,3035991.155000000300,3063200.559999999600,12564449.261999998000
FS( 117 ),3309157.251499999800,3258425.493999999000,3063867.254999999400,3043448.352000000000,12674898.352499997000
FS( 118 ),3341692.642500000100,3263801.598999999900,3093834.062499999100,3053324.456000000200,12752652.759999998000
FS( 119 ),3309157.251499999800,3351133.438000000100,3100106.185000000500,3043448.352000000000,12803845.226500001000
FS( 120 ),3292889.556000000300,3274792.747000000000,3100106.185000000500,3053324.456000000200,12721112.944000002000
FS( 121 ),3292889.556000000300,3247434.346000000400,3048535.399999999900,3053324.456000000200,12642183.758000001000
FS( 122 ),3292889.556000000300,3269297.173000000000,3057595.132499999400,3043448.352000000000,12663230.213499999000
FS( 123 ),3276621.860499999500,3116496.321999999700,3051323.009999999800,3001474.909999999700,12445916.102499999000
FS( 124 ),3182012.368249999800,3040036.161999999500,3057595.132499999400,2971846.598000000200,12251490.260749999000
FS( 125 ),3198708.160999999800,3105624.642999999700,3057595.132499999400,2952094.390000000100,12314022.326499999000
FS( 126 ),3146480.296500000600,3171093.654999999300,3024143.812499999100,2900244.844000000500,12241962.607999999000
