代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11413226.207500000000
真實報酬,1413226.207499999600

夏普值報酬,0.132622620750
夏普值風險,0.044939527515
夏普值,2.951135182878

預期報酬,13867.450460419610
風險,238226.035754894140
起點值,0.058211313539
找到最佳解世代,3058
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1301(3),1303(4),1326(5),2354(20),4904(44),
FS( 34 ),1997509.300250000100,2142852.555500000200,2180294.297500000300,2514124.253000000000,1975575.359999999900,10810355.766249999000
FS( 35 ),1985950.674499999700,2146914.501500000200,2155106.250000000500,2546739.290000000000,1967610.759999999800,10802321.476000002000
FS( 36 ),1988519.257999999900,2154022.907000000100,2126712.451000000400,2546739.290000000000,1970000.139999999900,10785994.046000000000
FS( 37 ),1956411.964250000000,2102740.838750000100,2114347.409500000100,2557491.500000000000,1970000.139999999900,10700991.852500001000
FS( 38 ),1938431.879750000100,2065675.581499999900,2107935.906500000500,2546739.290000000000,1972389.520000000300,10631172.177749999000
FS( 39 ),1970967.270749999900,2099186.635999999900,2155106.250000000500,2524876.463000000000,1972389.520000000300,10722526.139750000000
FS( 40 ),1985950.674499999700,2124573.798500000000,2173882.794500000300,2503372.043000000100,1977964.739999999500,10765744.050500000000
FS( 41 ),1967970.589999999900,2088016.284499999600,2155106.250000000500,2492261.426000000400,1975575.359999999900,10678929.910499999000
FS( 42 ),1908893.169499999800,2017947.716000000000,2082747.859000000200,2416279.141999999500,1959646.159999999900,10385514.046499999000
FS( 43 ),1920879.892500000300,2032672.270249999800,2104730.155000000300,2448894.179000000000,1959646.159999999900,10466822.656750001000
FS( 44 ),1941428.560500000100,2099186.635999999900,2155106.250000000500,2416279.141999999500,1980354.119999999900,10592354.708500000000
FS( 45 ),1979957.312999999800,2088016.284499999600,2148694.747000000000,2416279.141999999500,1975575.359999999900,10608522.846499998000
FS( 46 ),1988519.257999999900,2113403.446999999700,2142741.208500000600,2416279.141999999500,1983539.959999999700,10644483.015499998000
FS( 47 ),1967970.589999999900,2095124.689999999900,2148694.747000000000,2427031.352000000400,1975575.359999999900,10614396.739000000000
FS( 48 ),1985950.674499999700,2117465.393000000200,2170677.043000000500,2470757.005999999600,1980354.119999999900,10725204.236499999000
FS( 49 ),1988519.257999999900,2099186.635999999900,2148694.747000000000,2481509.216000000000,1983539.959999999700,10701449.817000000000
FS( 50 ),1970967.270749999900,2080400.135750000100,2142741.208500000600,2459646.389000000000,1991504.559999999800,10645259.564000001000
FS( 51 ),1938431.879750000100,2062121.378749999900,2120300.948000000300,2568602.116999999600,1991504.559999999800,10680960.883500000000
FS( 52 ),1973963.951499999700,2088016.284499999600,2155106.250000000500,2579354.327000000500,1996283.319999999800,10792724.133000001000
FS( 53 ),1979957.312999999800,2106295.041499999800,2155106.250000000500,2557491.500000000000,1999469.159999999900,10798319.264500000000
FS( 54 ),1979957.312999999800,2121019.595749999900,2170677.043000000500,2546739.290000000000,1999469.159999999900,10817862.401750000000
FS( 55 ),1953415.283499999900,2088016.284499999600,2148694.747000000000,2535987.080000000100,1999469.159999999900,10725582.555000000000
FS( 56 ),1967970.589999999900,2065675.581499999900,2173882.794500000300,2546739.290000000000,1988318.720000000200,10742586.976000002000
FS( 57 ),1967970.589999999900,2080400.135750000100,2155106.250000000500,2514124.253000000000,1999469.159999999900,10717070.388750002000
FS( 58 ),1961977.228500000200,2080400.135750000100,2177088.546000000600,2535987.080000000100,1999469.159999999900,10754922.150250001000
FS( 59 ),1970967.270749999900,2106295.041499999800,2193117.303499999900,2524876.463000000000,1999469.159999999900,10794725.238750000000
FS( 60 ),1979957.312999999800,2117465.393000000200,2186705.800499999400,2611969.364000000100,1991504.559999999800,10887602.430500001000
FS( 61 ),1997509.300250000100,2157577.109749999800,2211893.848000000200,2611969.364000000100,2004247.919999999900,10983197.542000001000
FS( 62 ),1988519.257999999900,2142852.555500000200,2211893.848000000200,2601217.154000000100,2017787.739999999500,10962270.555500001000
FS( 63 ),2006499.342500000300,2165193.258500000500,2211893.848000000200,2633473.784000000500,2022566.499999999800,11039626.733000001000
FS( 64 ),2006499.342500000300,2161131.312500000500,2205482.345000000200,2622721.574000000000,2007433.759999999800,11003268.334000001000
FS( 65 ),2000505.981000000400,2165193.258500000500,2193117.303499999900,2633473.784000000500,2007433.759999999800,10999724.087000001000
FS( 66 ),2021054.649000000000,2172301.664000000300,2199070.842000000200,2698703.858000000500,2020177.119999999900,11111308.132999999000
FS( 67 ),2012492.704000000100,2146914.501500000200,2183500.049000000600,2655336.611000000500,2017787.739999999500,11016031.605500001000
FS( 68 ),2036038.052750000000,2212921.123999999800,2205482.345000000200,2655336.611000000500,2012212.520000000300,11121990.652750000000
FS( 69 ),2100680.737499999800,2344934.369000000400,2353404.878499999600,2655336.611000000500,2012212.520000000300,11466569.116000000000
FS( 70 ),2100680.737499999800,2363213.126000000200,2334628.334000000300,2611969.364000000100,1972389.520000000300,11382881.081499999000
FS( 71 ),2118660.821999999700,2367275.071999999700,2281046.487500000300,2611969.364000000100,1985929.339999999900,11364881.085500000000
FS( 72 ),2139209.489999999300,2418557.140250000200,2312646.037999999700,2601217.154000000100,2025752.339999999900,11497382.162249999000
FS( 73 ),2130219.447750000300,2418557.140250000200,2281046.487500000300,2666088.821000000000,2015398.359999999900,11511310.256500000000
FS( 74 ),2100680.737499999800,2396216.437250000000,2240287.646999999900,2611969.364000000100,1993893.939999999900,11343048.125750000000
FS( 75 ),2124654.183500000300,2392662.234499999800,2237081.895500000100,2644584.401000000100,1993893.939999999900,11392876.654500000000
FS( 76 ),2115664.141250000300,2385553.829000000400,2249446.936999999900,2818411.796000000100,2012212.520000000300,11581289.223250002000
FS( 77 ),2095115.473250000300,2396216.437250000000,2227464.640999999800,3014102.018000000200,2012212.520000000300,11745111.089499999000
FS( 78 ),2050593.359250000200,2374383.477500000000,2217847.386500000500,2970376.364000000100,2007433.759999999800,11620634.347250002000
FS( 79 ),2042031.414249999900,2396216.437250000000,2217847.386500000500,3024854.228000000100,2007433.759999999800,11688383.226000000000
FS( 80 ),2039034.733499999900,2392662.234499999800,2227464.640999999800,2916256.907000000100,1999469.159999999900,11574887.675999999000
FS( 81 ),2006499.342500000300,2392662.234499999800,2221053.137999999800,2720566.685000000500,2020177.119999999900,11360958.520000000000
FS( 82 ),1994512.619499999800,2367275.071999999700,2205482.345000000200,2894394.080000000100,2012212.520000000300,11473876.636499999000
FS( 83 ),1929869.934750000200,2308376.855000000400,2173882.794500000300,2775044.549000000100,2001858.539999999600,11189032.673250001000
FS( 84 ),1970967.270749999900,2300760.706250000700,2202276.593500000000,2851026.833000000600,2033716.939999999900,11358748.343500001000
FS( 85 ),1997509.300250000100,2278927.746499999900,2183500.049000000600,2829164.005999999600,2030531.099999999400,11319632.201749999000
FS( 86 ),2000505.981000000400,2234754.083749999800,2195865.090499999900,2753181.722000000500,2054424.899999999400,11238731.777249999000
FS( 87 ),2021054.649000000000,2198196.569750000300,2155106.250000000500,2666088.821000000000,2025752.339999999900,11066198.629750000000
FS( 88 ),1988519.257999999900,2183472.015500000200,2139535.457000000400,2698703.858000000500,2033716.939999999900,11043947.528500000000
FS( 89 ),2012492.704000000100,2168747.461250000200,2136329.705500000200,2775044.549000000100,2065575.339999999900,11158189.759750001000
FS( 90 ),1997509.300250000100,2198196.569750000300,2183500.049000000600,2720566.685000000500,2030531.099999999400,11130303.704000002000
FS( 91 ),1953415.283499999900,2142852.555500000200,2155106.250000000500,2568602.116999999600,1970000.139999999900,10789976.346000001000
FS( 92 ),1982953.993749999700,2183472.015500000200,2158312.001500000200,2633473.784000000500,2012212.520000000300,10970424.314750001000
FS( 93 ),1979957.312999999800,2175855.866750000500,2126712.451000000400,2633473.784000000500,1975575.359999999900,10891574.774750000000
FS( 94 ),1973963.951499999700,2198196.569750000300,2145488.995500000200,2655336.611000000500,1977964.739999999500,10950950.867750002000
FS( 95 ),1979957.312999999800,2238308.286499999900,2155106.250000000500,2698703.858000000500,1980354.119999999900,11052429.827500001000
FS( 96 ),2024051.329750000000,2297206.503500000100,2211893.848000000200,2753181.722000000500,1988318.720000000200,11274652.123250002000
FS( 97 ),2068573.443749999600,2363213.126000000200,2281046.487500000300,2720566.685000000500,1991504.559999999800,11424904.302250002000
FS( 98 ),2050593.359250000200,2348488.571750000100,2243035.434000000400,2666088.821000000000,1991504.559999999800,11299710.746000001000
FS( 99 ),2059583.401499999700,2367275.071999999700,2268223.481499999800,2601217.154000000100,1991504.559999999800,11287803.669000000000
FS( 100 ),2077135.388750000200,2363213.126000000200,2296617.280500000300,2470757.005999999600,2022566.499999999800,11230289.301250000000
FS( 101 ),2065576.762999999800,2356104.720499999800,2303028.783500000400,2557491.500000000000,2020177.119999999900,11302378.887000000000
FS( 102 ),2062580.082249999700,2374383.477500000000,2293411.529000000100,2557491.500000000000,2001858.539999999600,11289725.128750000000
FS( 103 ),2074138.707999999900,2418557.140250000200,2303028.783500000400,2535987.080000000100,1996283.319999999800,11327995.031750001000
FS( 104 ),2083128.750250000300,2363213.126000000200,2325011.079500000500,2503372.043000000100,2001858.539999999600,11276583.538750000000
FS( 105 ),2100680.737499999800,2410940.991500000500,2343787.624000000800,2524876.463000000000,2020177.119999999900,11400462.936000001000
FS( 106 ),2100680.737499999800,2403832.586000000100,2368975.671500000200,2590106.537000000000,2004247.919999999900,11467843.452000000000
FS( 107 ),2100680.737499999800,2415002.937500000500,2368975.671500000200,2557491.500000000000,2007433.759999999800,11449584.606500002000
FS( 108 ),2100680.737499999800,2418557.140250000200,2353404.878499999600,2524876.463000000000,2009823.139999999900,11407342.359250000000
FS( 109 ),2098112.154000000100,2389108.031750000500,2350199.126999999900,2503372.043000000100,2001858.539999999600,11342649.895749999000
FS( 110 ),2098112.154000000100,2410940.991500000500,2346993.375499999600,2503372.043000000100,2007433.759999999800,11366852.323999999000
FS( 111 ),2098112.154000000100,2389108.031750000500,2318599.576500000000,2459646.389000000000,2007433.759999999800,11272899.911250001000
FS( 112 ),2106674.098999999900,2396216.437250000000,2318599.576500000000,2481509.216000000000,2020177.119999999900,11323176.448749999000
FS( 113 ),2118660.821999999700,2422111.343000000300,2359816.381500000100,2579354.327000000500,2025752.339999999900,11505695.213500001000
FS( 114 ),2130219.447750000300,2422111.343000000300,2388210.180500000200,2568602.116999999600,2009823.139999999900,11518966.228250001000
FS( 115 ),2130219.447750000300,2422111.343000000300,2381798.677500000200,2557491.500000000000,2028141.720000000200,11519762.688250002000
FS( 116 ),2106674.098999999900,2377937.680250000200,2340581.872500000500,2503372.043000000100,2009823.139999999900,11338388.834750000000
FS( 117 ),2095115.473250000300,2359658.923250000000,2331422.582500000000,2481509.216000000000,2009823.139999999900,11277529.335000001000
FS( 118 ),2095115.473250000300,2356104.720499999800,2350199.126999999900,2481509.216000000000,2020177.119999999900,11303105.656749999000
FS( 119 ),2092118.792500000000,2344934.369000000400,2337834.085500000000,2568602.116999999600,2012212.520000000300,11355701.884000000000
FS( 120 ),2124654.183500000300,2374383.477500000000,2346993.375499999600,2546739.290000000000,2012212.520000000300,11404982.846499998000
FS( 121 ),2115664.141250000300,2407386.788749999800,2356610.629999999900,2579354.327000000500,2012212.520000000300,11471228.407000000000
FS( 122 ),2121657.502750000000,2407386.788749999800,2375387.174500000200,2546739.290000000000,2015398.359999999900,11466569.116000000000
FS( 123 ),2100680.737499999800,2410940.991500000500,2353404.878499999600,2535987.080000000100,2012212.520000000300,11413226.207500000000
