代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11819630.420749998000
真實報酬,1819630.420749997700

夏普值報酬,0.173263042075
夏普值風險,0.050156655473
夏普值,3.454437710001

預期報酬,13734.644991769188
風險,147400.557417185160
起點值,0.093179057342
找到最佳解世代,3525
找到最佳解實驗#,2
找到最佳解次數,47

投資組合檔數,5
2311(15),2801(30),2882(33),2912(40),3008(41),
FS( 32 ),1965156.241999999900,2040183.710000000200,2292199.215000000300,2310976.466000000000,2002516.605000000000,10611032.238000002000
FS( 33 ),1941979.255999999800,2040183.710000000200,2292199.215000000300,2331764.071999999700,1939616.176499999800,10545742.429499999000
FS( 34 ),1903350.946000000200,2028475.748000000100,2252475.772500000000,2357688.845000000200,1819350.716500000100,10361342.028000001000
FS( 35 ),1949704.918000000100,2035166.012000000100,2318681.509999999300,2414795.026999999800,1830461.333500000200,10548808.800500000000
FS( 36 ),1953567.748999999800,2046873.974000000200,2305440.362499999800,2399264.057000000000,1834164.872500000100,10539311.015000001000
FS( 37 ),1961293.411000000100,2040183.710000000200,2281745.677499999800,2383733.086999999800,1861901.592000000200,10528857.477499999000
FS( 38 ),1930390.763000000300,2040183.710000000200,2244809.845000000700,2284932.223999999900,1945171.484999999900,10445488.027000001000
FS( 39 ),1949704.918000000100,2028475.748000000100,2247597.454999999600,2264144.618000000200,2065436.945000000100,10555359.684000000000
FS( 40 ),1945842.087000000100,2005059.824000000300,2265716.919999999900,2259007.450999999900,2130189.143000000200,10605815.425000001000
FS( 41 ),1974813.319500000200,2016767.786000000100,2313106.289999999600,2331764.071999999700,2204200.188500000200,10840651.656000001000
FS( 42 ),1995093.182250000100,2016767.786000000100,2297774.435000000100,2420051.662999999700,2139428.078999999900,10869115.145250000000
FS( 43 ),1995093.182250000100,2023458.050000000000,2252475.772500000000,2383733.086999999800,2148686.926500000100,10803447.018250000000
FS( 44 ),2014407.337249999900,2040183.710000000200,2305440.362499999800,2383733.086999999800,2130189.143000000200,10873953.639750000000
FS( 45 ),2026961.538000000200,2040183.710000000200,2308227.972499999200,2331764.071999999700,2176443.557500000100,10883580.850000001000
FS( 46 ),1998956.013250000300,2005059.824000000300,2255263.382499999800,2284932.223999999900,2139428.078999999900,10683639.522750000000
FS( 47 ),1978676.150500000200,1958227.976000000000,2213449.232499999900,2224839.316999999800,2102432.512000000100,10477625.188000001000
FS( 48 ),1978676.150500000200,1969935.938000000100,2213449.232499999900,2315277.350000000100,2157945.774000000200,10635284.445000000000
FS( 49 ),1974813.319500000200,1953210.278000000200,2173725.789999999600,2288635.762999999800,2139428.078999999900,10529813.229499999000
FS( 50 ),1966121.949749999700,1964918.240000000200,2200208.084999999500,2352551.677999999800,2204200.188500000200,10688000.141249999000
FS( 51 ),2010544.506249999900,1976626.202000000300,2197420.474999999600,2448246.346999999600,2287450.169999999900,10920287.700250000000
FS( 52 ),2014407.337249999900,1976626.202000000300,2207874.012499999700,2352551.677999999800,2259693.538999999900,10811152.768750001000
FS( 53 ),2010544.506249999900,1964918.240000000200,2184179.327500000100,2315277.350000000100,2204200.188500000200,10679119.612250000000
FS( 54 ),2019235.875999999900,1976626.202000000300,2192542.157500000200,2336542.831999999900,2222697.972000000100,10747645.039500002000
FS( 55 ),2010544.506249999900,1969935.938000000100,2176513.399999999900,2299268.504000000200,2222697.972000000100,10678960.320250001000
FS( 56 ),2006681.675250000100,1964918.240000000200,2173725.789999999600,2309901.245000000100,2167184.710000000000,10622411.660250001000
FS( 57 ),2019235.875999999900,2006732.390000000100,2134699.250000000000,2352551.677999999800,2213439.124499999900,10726658.318500001000
FS( 58 ),2010544.506249999900,2045201.408000000300,2147940.397499999500,2384449.901000000100,2170211.258000000400,10758347.470750000000
FS( 59 ),2010544.506249999900,2051891.672000000300,2139577.567499999400,2341918.936999999900,2207804.169999999900,10751736.852749998000
FS( 60 ),2026961.538000000200,2045201.408000000300,2126336.419999999900,2331286.195999999100,2079972.340000000100,10609757.901999999000
FS( 61 ),2043378.569750000300,2038511.144000000300,2160484.642499999600,2325910.091000000000,2123220.117999999800,10691504.565250002000
FS( 62 ),2063658.432500000100,2038511.144000000300,2197420.474999999600,2315277.350000000100,2132618.345999999900,10747485.747499999000
FS( 63 ),2144777.883500000000,2045201.408000000300,2234356.307500000100,2320653.455000000100,2179609.486000000000,10924598.540000001000
FS( 64 ),2172783.408249999400,2070289.898000000300,2218327.549999999800,2309901.245000000100,2170211.258000000400,10941513.359250002000
FS( 65 ),2172783.408249999400,2120466.878000000000,2239931.527500000300,2309901.245000000100,2189007.713999999700,11032090.772750000000
FS( 66 ),2176646.239250000600,2127157.142000000500,2237143.917499999500,2256737.540000000000,2160813.029999999800,10958497.868750000000
FS( 67 ),2257765.690250000500,2133847.406000000400,2255263.382499999800,2299268.504000000200,2189007.713999999700,11135152.696750002000
FS( 68 ),2257765.690250000500,2133847.406000000400,2260838.602499999600,2325910.091000000000,2113821.889999999700,11092183.679749999000
FS( 69 ),2270319.890999999800,2127157.142000000500,2265716.919999999900,2315277.350000000100,2113821.889999999700,11092293.193000000000
FS( 70 ),2310879.616499999500,2133847.406000000400,2258050.992499999700,2304644.609000000200,2113821.889999999700,11121244.513999999000
FS( 71 ),2302188.246749999500,2158935.896000000200,2260838.602499999600,2320653.455000000100,1991625.014500000000,11034241.214749999000
FS( 72 ),2253902.859249999700,2184024.385999999900,2278958.067499999000,2331286.195999999100,1985990.060000000100,11034161.568749998000
FS( 73 ),2213343.133750000000,2145555.367999999800,2255263.382499999800,2304644.609000000200,1982226.786499999900,10901033.279750001000
FS( 74 ),2205617.471749999600,2145555.367999999800,2223902.770000000000,2325910.091000000000,1972828.558500000000,10873814.259249998000
FS( 75 ),2221068.795749999600,2158935.896000000200,2255263.382499999800,2325910.091000000000,2095025.433999999900,11056203.599250000000
FS( 76 ),2233622.996500000400,2184024.385999999900,2250385.065000000400,2309901.245000000100,2076228.978000000100,11054162.670500001000
FS( 77 ),2189200.439999999900,2145555.367999999800,2221115.159999999200,2309901.245000000100,2066830.750000000000,10932602.963000000000
FS( 78 ),2196926.101999999500,2195732.348000000200,2250385.065000000400,2384449.901000000100,2085627.206000000000,11113120.622000000000
FS( 79 ),2265491.352250000000,2195732.348000000200,2250385.065000000400,2379073.795999999200,2113821.889999999700,11204504.451249998000
FS( 80 ),2285771.214999999900,2195732.348000000200,2255263.382499999800,2389706.536999999500,2123220.117999999800,11249693.600499999000
FS( 81 ),2270319.890999999800,2189042.084000000300,2218327.549999999800,2363184.419000000200,2072465.704500000000,11113339.648499999000
FS( 82 ),2278045.552999999800,2189042.084000000300,2244809.845000000700,2341918.936999999900,2083735.613500000000,11137552.032499999000
FS( 83 ),2310879.616499999500,2177334.122000000000,2218327.549999999800,2368441.055000000200,2085627.206000000000,11160609.549500000000
FS( 84 ),2278045.552999999800,2184024.385999999900,2234356.307500000100,2304644.609000000200,2087498.887000000100,11088569.742500000000
FS( 85 ),2298325.415750000200,2163953.594000000000,2228781.087499999900,2299268.504000000200,2076228.978000000100,11066557.579250000000
FS( 86 ),2363027.835000000400,2195732.348000000200,2305440.362499999800,2325910.091000000000,2132618.345999999900,11322728.982500002000
FS( 87 ),2366890.665999999700,2195732.348000000200,2292199.215000000300,2363184.419000000200,2151414.802000000100,11369421.449999999000
FS( 88 ),2310879.616499999500,2195732.348000000200,2329135.047499999900,2315277.350000000100,2095025.433999999900,11246049.796000000000
FS( 89 ),2342747.972249999600,2195732.348000000200,2373736.807500000100,2347175.572999999900,2095025.433999999900,11354418.134750001000
FS( 90 ),2350473.634249999700,2184024.385999999900,2431579.715000000300,2363184.419000000200,2085627.206000000000,11414889.360250000000
FS( 91 ),2399724.729499999900,2170643.858000000500,2405097.419999999900,2363184.419000000200,2085627.206000000000,11424277.632500000000
FS( 92 ),2355302.173000000400,2184024.385999999900,2418338.567499999000,2336542.831999999900,2038636.066000000100,11332844.024499999000
FS( 93 ),2387170.528750000500,2195732.348000000200,2423913.787499999600,2363184.419000000200,2081863.932500000100,11451865.015750002000
FS( 94 ),2366890.665999999700,2195732.348000000200,2431579.715000000300,2315277.350000000100,2019819.698499999900,11329299.777500000000
FS( 95 ),2387170.528750000500,2209112.876000000200,2405097.419999999900,2336542.831999999900,2034872.792500000000,11372796.449250001000
FS( 96 ),2375582.035749999800,2195732.348000000200,2418338.567499999000,2373817.160000000100,2044271.020500000100,11407741.131749999000
FS( 97 ),2379444.866750000000,2195732.348000000200,2428792.104999999500,2363184.419000000200,2074337.385499999900,11441491.124249998000
FS( 98 ),2350473.634249999700,2202422.612000000700,2434367.324999999700,2373817.160000000100,2070574.112000000000,11431654.843249999000
FS( 99 ),2318605.278500000000,2202422.612000000700,2402309.810000000100,2373817.160000000100,2061175.883999999800,11358330.744500000000
FS( 100 ),2335022.310249999600,2214130.574000000500,2415550.957500000000,2395082.642000000000,2104423.662000000000,11464210.145750001000
FS( 101 ),2379444.866750000000,2214130.574000000500,2400219.102499999600,2352551.677999999800,2076228.978000000100,11422575.199250000000
FS( 102 ),2355302.173000000400,2209112.876000000200,2442033.252500000400,2341918.936999999900,2076228.978000000100,11424596.216500001000
FS( 103 ),2366890.665999999700,2220820.838000000000,2446911.569999999800,2373817.160000000100,2104423.662000000000,11512863.896000000000
FS( 104 ),2391033.359749999800,2227511.102000000000,2446911.569999999800,2363184.419000000200,2095025.433999999900,11523665.884749999000
FS( 105 ),2338885.141250000300,2220820.838000000000,2492210.232499999900,2373817.160000000100,2095025.433999999900,11520758.805750001000
FS( 106 ),2306051.077750000600,2220820.838000000000,2467121.742499999700,2384449.901000000100,2089370.568000000000,11467814.127250001000
FS( 107 ),2298325.415750000200,2209112.876000000200,2453183.692499999000,2357808.313999999800,2083735.613500000000,11402165.911750000000
FS( 108 ),2290599.753750000600,2195732.348000000200,2410672.639999999700,2352551.677999999800,2104423.662000000000,11353980.081750002000
FS( 109 ),2314742.447500000200,2209112.876000000200,2446911.569999999800,2368441.055000000200,2079972.340000000100,11419180.288500000000
FS( 110 ),2326330.940499999600,2195732.348000000200,2435761.129999999000,2384449.901000000100,2104423.662000000000,11446697.981500000000
FS( 111 ),2359165.003999999700,2195732.348000000200,2419035.470000000700,2352551.677999999800,2104423.662000000000,11430908.162000000000
FS( 112 ),2366890.665999999700,2209112.876000000200,2427398.299999999800,2309901.245000000100,2104423.662000000000,11417726.749000000000
FS( 113 ),2391033.359749999800,2209112.876000000200,2435761.129999999000,2288635.762999999800,2091262.160500000000,11415805.289249998000
FS( 114 ),2391033.359749999800,2195732.348000000200,2419035.470000000700,2219582.680999999900,2081863.932500000100,11307247.791250002000
FS( 115 ),2359165.003999999700,2195732.348000000200,2421823.079999999600,2177051.717000000200,2087498.887000000100,11241271.036000000000
FS( 116 ),2440284.454999999600,2195732.348000000200,2449699.179999999700,2203573.835000000000,2083735.613500000000,11373025.431499999000
FS( 117 ),2484707.011500000000,2195732.348000000200,2514511.112499999800,2251480.904000000100,2104423.662000000000,11550855.038000001000
FS( 118 ),2472152.810749999700,2202422.612000000700,2522873.942499999000,2251480.904000000100,2217202.398000000000,11666132.667249998000
FS( 119 ),2403587.560500000100,2195732.348000000200,2522873.942499999000,2288635.762999999800,2198405.941999999800,11609235.556000000000
FS( 120 ),2326330.940499999600,2189042.084000000300,2506148.282500000700,2262113.645000000000,2104423.662000000000,11388058.614000000000
FS( 121 ),2318605.278500000000,2209112.876000000200,2553537.652500000300,2224839.316999999800,2104423.662000000000,11410518.786000000000
FS( 122 ),2338885.141250000300,2291068.609999999900,2609986.754999999000,2224839.316999999800,2142016.574000000000,11606796.397250000000
FS( 123 ),2326330.940499999600,2277688.081999999900,2596048.704999999600,2272746.386000000400,2179609.486000000000,11652423.599499999000
FS( 124 ),2366890.665999999700,2270997.818000000000,2609986.754999999000,2304644.609000000200,2170211.258000000400,11722731.105999999000
FS( 125 ),2411313.222500000600,2291068.609999999900,2621137.194999999800,2357808.313999999800,2160813.029999999800,11842140.371499998000
FS( 126 ),2383307.697749999800,2291068.609999999900,2615561.974999999600,2331286.195999999100,2198405.941999999800,11819630.420749998000
