代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11645720.521000000000
真實報酬,1645720.520999999700

夏普值報酬,0.155872052100
夏普值風險,0.048743931389
夏普值,3.197773500350

預期報酬,14467.763740643326
風險,127383.019142314360
起點值,0.113576863212
找到最佳解世代,4152
找到最佳解實驗#,2
找到最佳解次數,30

投資組合檔數,6
1326(5),2354(19),2408(23),2882(31),2885(34),3008(41),
FS( 27 ),1660989.705250000100,1943526.688750000000,1659207.913749999800,1856685.640000000600,1679690.613999999800,1666666.000000000000,10466770.561750000000
FS( 28 ),1696322.661999999800,1927955.895749999900,1674440.211249999700,1872455.548000000400,1687256.983999999700,1666666.000000000000,10525101.300999999000
FS( 29 ),1698413.369499999600,1927955.895749999900,1700424.718749999800,1893004.216000000700,1693310.079999999600,1666666.000000000000,10579778.279999999000
FS( 30 ),1674788.374749999700,1914903.907500000000,1696392.639999999700,1856685.640000000600,1649425.133999999800,1666666.000000000000,10458865.696249999000
FS( 31 ),1658898.997749999900,1881930.463500000100,1654727.826249999900,1824190.071999999900,1643372.037999999700,1666666.000000000000,10329789.397499999000
FS( 32 ),1619593.696749999900,1813693.752999999800,1696392.639999999700,1822278.568000000000,1649425.133999999800,1666666.000000000000,10268053.791749999000
FS( 33 ),1625447.677749999800,1796062.119750000100,1678920.298749999800,1796951.140000000600,1635805.667999999800,1666666.000000000000,10199856.904250000000
FS( 34 ),1599941.046249999700,1859948.167500000000,1698184.674999999300,1803641.404000000100,1628239.297999999700,1666666.000000000000,10256624.590750000000
FS( 35 ),1662871.341999999700,1985201.458249999900,1729097.278750000100,1845216.616000000600,1649425.133999999800,1666666.000000000000,10538481.829000000000
FS( 36 ),1655135.724249999700,1991841.943499999800,1724617.191249999700,1835659.095999999900,1649425.133999999800,1666666.000000000000,10523349.089000000000
FS( 37 ),1678760.718999999800,1996192.606249999700,1713864.981249999700,1858597.144000000600,1649425.133999999800,1666666.000000000000,10563510.584500000000
FS( 38 ),1692559.388499999700,1996192.606249999700,1726857.234999999900,1863375.904000000100,1664557.873999999600,1666666.000000000000,10610213.007749999000
FS( 39 ),1694441.025249999700,1996192.606249999700,1739849.488749999800,1865765.284000000200,1672124.243999999900,1666666.000000000000,10635042.648249999000
FS( 40 ),1682523.992499999900,1976500.132749999900,1765833.996249999900,1851906.880000000100,1649425.133999999800,1666666.000000000000,10592860.135499999000
FS( 41 ),1696322.661999999800,2038096.358000000000,1770314.083749999500,1868154.664000000300,1664557.873999999600,1666666.000000000000,10704115.641749999000
FS( 42 ),1674788.374749999700,2042447.020749999900,1715657.016249999900,1840437.856000000400,1649425.133999999800,1666666.000000000000,10589425.401750000000
FS( 43 ),1692559.388499999700,2029166.050249999900,1724617.191249999700,1838048.476000000500,1656991.504000000000,1666666.000000000000,10608052.609999999000
FS( 44 ),1692559.388499999700,2068779.979499999900,1748361.655000000000,1856685.640000000600,1672124.243999999900,1666666.000000000000,10705180.907000002000
FS( 45 ),1688587.044249999800,2079771.127499999900,1761353.908749999700,1840437.856000000400,1664557.873999999600,1666666.000000000000,10701377.810500000000
FS( 46 ),1688587.044249999800,2077481.305000000200,1748361.655000000000,1847128.120000000300,1664557.873999999600,1666666.000000000000,10692785.998250000000
FS( 47 ),1700295.006249999900,2060078.654000000100,1746121.611249999800,1842827.236000000000,1664557.873999999600,1666666.000000000000,10680550.381500000000
FS( 48 ),1700295.006249999900,2084121.790250000100,1755081.786249999900,1835659.095999999900,1656991.504000000000,1666666.000000000000,10698819.182750000000
FS( 49 ),1723920.000999999700,2060078.654000000100,1759561.873750000000,1865765.284000000200,1664557.873999999600,1666666.000000000000,10740553.686749998000
FS( 50 ),1741691.014749999900,2024815.387499999700,1755081.786249999900,1833747.592000000200,1635805.667999999800,1666666.000000000000,10657811.448500000000
FS( 51 ),1741691.014749999900,2024815.387499999700,1717897.060000000100,1822278.568000000000,1656991.504000000000,1666666.000000000000,10630343.534250000000
FS( 52 ),1741691.014749999900,2046797.683500000300,1722377.147499999500,1833747.592000000200,1643372.037999999700,1666666.000000000000,10654655.475749999000
FS( 53 ),1767197.646249999800,2066490.156999999900,1724617.191249999700,1858597.144000000600,1664557.873999999600,1666666.000000000000,10748130.012499999000
FS( 54 ),1826364.668499999700,2123735.719500000600,1748361.655000000000,1863375.904000000100,1664557.873999999600,1666666.000000000000,10893065.821000000000
FS( 55 ),1846017.318999999700,2123735.719500000600,1768074.039999999800,1856685.640000000600,1723575.559999999800,1666666.000000000000,10984758.278500000000
FS( 56 ),1836190.993749999900,2143428.193000000000,1763593.952499999700,1849517.500000000200,1723575.559999999800,1666666.000000000000,10982976.199250000000
FS( 57 ),1836190.993749999900,2110454.749000000300,1790026.468749999800,1847128.120000000300,1723575.559999999800,1666666.000000000000,10974045.891500000000
FS( 58 ),1855843.644249999900,2108393.908749999900,1772554.127499999700,1854296.260000000200,1731141.929999999500,1666666.000000000000,10988899.870500000000
FS( 59 ),1875496.294749999700,2071069.802000000100,1803018.722499999700,1858597.144000000600,1716009.189999999700,1666666.000000000000,10990861.153250000000
FS( 60 ),1849989.663249999500,2049087.505999999800,1787786.424999999300,1865765.284000000200,1716009.189999999700,1666666.000000000000,10935308.068249999000
FS( 61 ),1873614.657999999800,2035806.535499999800,1774794.171249999700,1872455.548000000400,1731141.929999999500,1666666.000000000000,10954482.842750000000
FS( 62 ),1863788.332749999800,2038096.358000000000,1790026.468749999800,1879623.688000000500,1737195.025999999800,1666666.000000000000,10975399.873500001000
FS( 63 ),1865669.969499999700,2024815.387499999700,1778826.249999999800,1872455.548000000400,1731141.929999999500,1666666.000000000000,10939579.084999999000
FS( 64 ),1857934.351749999900,1969859.647500000200,1739849.488749999800,1847128.120000000300,1716009.189999999700,1666666.000000000000,10797450.798000000000
FS( 65 ),1855843.644249999900,1974210.310250000100,1748361.655000000000,1826579.452000000300,1672124.243999999900,1666666.000000000000,10743789.305500001000
FS( 66 ),1865669.969499999700,2007183.754249999800,1746121.611249999800,1854296.260000000200,1708442.819999999600,1666666.000000000000,10848384.414999999000
FS( 67 ),1881559.346500000000,2020464.724749999800,1748361.655000000000,1868154.664000000300,1723575.559999999800,1666666.000000000000,10908785.950250002000
FS( 68 ),1907065.977999999900,2044507.860999999800,1755081.786249999900,1870066.168000000100,1723575.559999999800,1666666.000000000000,10966967.353250001000
FS( 69 ),1853962.007499999600,1967569.824999999700,1678920.298749999800,1794561.760000000200,1664557.873999999600,1666666.000000000000,10626241.765249999000
FS( 70 ),1908947.614749999900,2024815.387499999700,1757321.829999999800,1902561.736000000000,1723575.559999999800,1666666.000000000000,10983892.128250001000
FS( 71 ),1887413.327499999700,1864298.830250000100,1715657.016249999900,2007694.456000000200,1693310.079999999600,1666666.000000000000,10835043.709999999000
FS( 72 ),1885322.619999999600,1811403.930500000000,1713864.981249999700,2109004.167999999600,1708442.819999999600,1666666.000000000000,10894708.519749999000
FS( 73 ),1873614.657999999800,1811403.930500000000,1694152.596249999700,2060738.692000000000,1693310.079999999600,1666666.000000000000,10799889.956749998000
FS( 74 ),1905184.341249999800,1848957.019500000200,1700424.718749999800,2086066.120000000600,1693310.079999999600,1666666.000000000000,10900612.279500000000
FS( 75 ),1907065.977999999900,1848957.019500000200,1704904.806249999400,2058349.312000000400,1700876.449999999700,1666666.000000000000,10886823.565749999000
FS( 76 ),1877587.002249999900,1859948.167500000000,1742089.532500000200,2065039.576000000800,1679690.613999999800,1666666.000000000000,10891024.892250001000
FS( 77 ),1887413.327499999700,1848957.019500000200,1752841.742499999700,2095145.764000000200,1700876.449999999700,1666666.000000000000,10951904.303500000000
FS( 78 ),1922746.284249999800,1862009.007749999900,1768074.039999999800,2086066.120000000600,1716009.189999999700,1666666.000000000000,11021574.641999999000
FS( 79 ),1944489.642250000000,1883991.303750000200,1816010.976249999800,2113305.051999999700,1716009.189999999700,1666666.000000000000,11140476.164249999000
FS( 80 ),1928809.335999999900,1855597.504749999800,1966093.907500000200,2136243.100000000100,1737195.025999999800,1666666.000000000000,11290608.874250000000
FS( 81 ),1936544.953749999600,1822624.060749999700,1894412.507499999800,2223694.408000000300,1716009.189999999700,1666666.000000000000,11259955.119999999000
FS( 82 ),1944489.642250000000,1831325.386250000000,1944589.487499999300,2223694.408000000300,1731141.929999999500,1666666.000000000000,11341910.853999998000
FS( 83 ),1954315.967499999800,1870939.315499999800,1944589.487499999300,2170650.171999999800,1716009.189999999700,1666666.000000000000,11323174.132499998000
FS( 84 ),1981913.306499999700,1862009.007749999900,1944589.487499999300,2152490.884000000100,1700876.449999999700,1666666.000000000000,11308549.135749998000
FS( 85 ),1973968.617999999800,1833615.208750000000,1977294.126250000200,2216526.267999999700,1708442.819999999600,1666666.000000000000,11376517.040999999000
FS( 86 ),1958288.311749999600,1844606.356750000000,1955341.697499999800,2202667.864000000100,1700876.449999999700,1666666.000000000000,11328450.680000000000
FS( 87 ),1940517.297999999700,1846667.197000000200,1948621.566249999700,2216526.267999999700,1687256.983999999700,1666666.000000000000,11306259.313249998000
FS( 88 ),1964142.292750000000,1842316.534249999800,1935629.312499999800,2248543.960000000400,1700876.449999999700,1666666.000000000000,11358178.549500000000
FS( 89 ),1956197.604249999900,1862009.007749999900,1935629.312499999800,2244243.076000000800,1693310.079999999600,1666666.000000000000,11358059.080500001000
FS( 90 ),1962260.655999999700,1903912.759500000200,1935629.312499999800,2250933.340000000300,1737195.025999999800,1666666.000000000000,11456601.094000001000
FS( 91 ),1964142.292750000000,1914903.907500000000,1979086.161249999900,2267181.124000000300,1767460.505999999600,1666666.000000000000,11559443.991500000000
FS( 92 ),1960169.948499999900,1905973.599749999800,2053455.613749999600,2267181.124000000300,1752327.765999999600,1666666.000000000000,11605778.051999999000
FS( 93 ),1960169.948499999900,1919254.570249999900,2044495.438750000200,2278650.148000000000,1775026.875999999700,1666666.000000000000,11644266.981500000000
FS( 94 ),1956197.604249999900,1930245.718249999900,2070927.954999999800,2232774.051999999700,1767460.505999999600,1666666.000000000000,11624275.835499998000
FS( 95 ),1936544.953749999600,1921544.392750000100,2074960.033749999700,2285340.412000000000,1759894.135999999900,1666666.000000000000,11644953.928250000000
FS( 96 ),1930690.972750000000,1899562.096749999800,2118864.891249999900,2294420.055999999900,1767460.505999999600,1666666.000000000000,11677668.522750000000
FS( 97 ),1905184.341249999800,1864298.830250000100,2083920.208749999800,2248543.960000000400,1752327.765999999600,1666666.000000000000,11520945.106249999000
FS( 98 ),1920864.647499999700,1862009.007749999900,2083920.208749999800,2248543.960000000400,1752327.765999999600,1666666.000000000000,11534335.590000000000
FS( 99 ),1926718.628499999900,1864298.830250000100,2072719.989999999800,2227995.291999999900,1737195.025999999800,1666666.000000000000,11495597.766750000000
FS( 100 ),1875496.294749999700,1848957.019500000200,2116624.847499999700,2147712.124000000300,1723575.559999999800,1666666.000000000000,11379035.845750000000
FS( 101 ),1849989.663249999500,1842316.534249999800,2164561.783749999500,2156791.767999999700,1723575.559999999800,1666666.000000000000,11403905.309249999000
FS( 102 ),1869642.313749999500,1848957.019500000200,2129617.101249999800,2205057.244000000400,1731141.929999999500,1666666.000000000000,11451085.608500000000
FS( 103 ),1855843.644249999900,1870939.315499999800,2096912.462499999700,2184508.576000000800,1723575.559999999800,1666666.000000000000,11398449.558250001000
FS( 104 ),1891385.671749999700,1892921.611500000100,2131857.144999999600,2232774.051999999700,1744761.395999999700,1666666.000000000000,11560369.876249999000
FS( 105 ),1879468.639000000000,1892921.611500000100,2107664.672499999900,2198366.980000000000,1737195.025999999800,1666666.000000000000,11482286.929000001000
FS( 106 ),1911038.322249999700,1899562.096749999800,2109904.716249999600,2212225.384000000100,1767460.505999999600,1666666.000000000000,11566861.025249999000
FS( 107 ),1930690.972750000000,1903912.759500000200,2064207.823749999700,2202667.864000000100,1759894.135999999900,1666666.000000000000,11528043.556000000000
FS( 108 ),1928809.335999999900,1903912.759500000200,2081680.164999999800,2198366.980000000000,1759894.135999999900,1666666.000000000000,11539333.376499999000
FS( 109 ),1944489.642250000000,1899562.096749999800,2114384.803750000000,2221305.027999999900,1775026.875999999700,1666666.000000000000,11621438.446750000000
FS( 110 ),1938635.661249999900,1892921.611500000100,2129617.101249999800,2237074.935999999300,1775026.875999999700,1666666.000000000000,11639946.185999999000
FS( 111 ),1928809.335999999900,1905973.599749999800,2125137.013749999900,2248543.960000000400,1767460.505999999600,1666666.000000000000,11642594.415500000000
FS( 112 ),1897239.652749999900,1903912.759500000200,2086160.252499999700,2258101.480000000000,1775026.875999999700,1666666.000000000000,11587111.020749999000
FS( 113 ),1899121.289499999700,1905973.599749999800,2090192.331249999300,2248543.960000000400,1788646.341999999700,1666666.000000000000,11599147.522499999000
FS( 114 ),1944489.642250000000,1888570.948750000000,2059727.736249999800,2235163.432000000000,1832531.287999999700,1666666.000000000000,11627153.047249999000
FS( 115 ),1958288.311749999600,1901622.936999999900,2025231.062499999800,2221305.027999999900,1832531.287999999700,1666666.000000000000,11605648.627249999000
FS( 116 ),1934663.316999999600,1886281.126250000000,2031503.185000000100,2170650.171999999800,1811345.451999999800,1666666.000000000000,11501113.252249999000
FS( 117 ),1942608.005499999700,1903912.759500000200,2083920.208749999800,2179729.816000000100,1818911.821999999500,1666666.000000000000,11595752.611749997000
FS( 118 ),1873614.657999999800,1908263.422250000100,2092432.375000000000,2154880.264000000000,1818911.821999999500,1666666.000000000000,11514772.541249998000
FS( 119 ),1879468.639000000000,1912614.085000000200,2105424.628749999700,2150101.503999999700,1818911.821999999500,1666666.000000000000,11533190.678749999000
FS( 120 ),1905184.341249999800,1883991.303750000200,2087952.287499999400,2163959.908000000300,1796212.712000000100,1666666.000000000000,11503970.552499998000
FS( 121 ),1920864.647499999700,1941236.866250000200,2074960.033749999700,2175428.932000000000,1824964.917999999800,1666666.000000000000,11604125.397499999000
FS( 122 ),1920864.647499999700,1956578.676999999900,2096912.462499999700,2179729.816000000100,1824964.917999999800,1666666.000000000000,11645720.521000000000
