代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11789722.228499999000
真實報酬,1789722.228499999300

夏普值報酬,0.170272222850
夏普值風險,0.043531859431
夏普值,3.911439232663

預期報酬,14573.952430961503
風險,204538.272377421440
起點值,0.071252935999
找到最佳解世代,3071
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1303(4),1326(5),2308(12),4904(44),
FS( 15 ),2673254.412500000100,2699247.808499999800,2427364.159000000000,2526101.749000000300,10325968.129000001000
FS( 16 ),2626014.378750000100,2691024.359000000200,2421988.054000000000,2529148.208500000200,10268175.000250001000
FS( 17 ),2668724.546250000100,2751525.451750000000,2440625.217999999900,2529148.208500000200,10390023.424500000000
FS( 18 ),2701080.733750000100,2775608.411000000300,2430231.415000000500,2536256.614000000100,10443177.173750002000
FS( 19 ),2654487.823750000000,2751525.451750000000,2494027.861000000000,2533210.154500000200,10433251.290999999000
FS( 20 ),2565184.746250000800,2658717.950250000200,2421988.054000000000,2512900.424500000700,10158791.175000001000
FS( 21 ),2583951.335000000400,2686912.634250000100,2470014.592000000200,2512900.424500000700,10253778.985750001000
FS( 22 ),2668724.546250000100,2751525.451750000000,2459262.381999999800,2539303.073499999900,10418815.453499999000
FS( 23 ),2654487.823750000000,2743302.002249999900,2427364.159000000000,2533210.154500000200,10358364.139500000000
FS( 24 ),2686844.011250000000,2735665.942000000300,2414103.100000000100,2543365.019499999900,10379978.072750000000
FS( 25 ),2663547.556250000400,2743302.002249999900,2424855.309999999600,2533210.154500000200,10364915.023000000000
FS( 26 ),2692021.001250000700,2771496.686249999800,2459262.381999999800,2539303.073499999900,10462083.142999999000
FS( 27 ),2668724.546250000100,2743302.002249999900,2459262.381999999800,2543365.019499999900,10414653.949999999000
FS( 28 ),2644780.967499999800,2735665.942000000300,2565709.260999999900,2553519.884500000200,10499676.055000000000
FS( 29 ),2621484.512500000200,2706883.868750000400,2528434.933000000200,2553519.884500000200,10410323.198750000000
FS( 30 ),2654487.823750000000,2751525.451750000000,2563200.411999999500,2559612.803500000400,10528826.491000000000
FS( 31 ),2677784.278749999600,2751525.451750000000,2541695.992000000100,2563674.749500000400,10534680.472000001000
FS( 32 ),2696550.867499999700,2771496.686249999800,2552448.202000000000,2563674.749500000400,10584170.505249999000
FS( 33 ),2654487.823750000000,2743302.002249999900,2528434.933000000200,2563674.749500000400,10489899.508500000000
FS( 34 ),2626014.378750000100,2775608.411000000300,2554957.051000000400,2549457.938500000200,10506037.779250002000
FS( 35 ),2644780.967499999800,2751525.451750000000,2571085.365999999900,2563674.749500000400,10531066.534750002000
FS( 36 ),2644780.967499999800,2779720.135750000400,2642766.765999999800,2563674.749500000400,10630942.618750000000
FS( 37 ),2677784.278749999600,2800278.759500000200,2711939.316999999800,2563674.749500000400,10753677.104750000000
FS( 38 ),2692021.001250000700,2792055.310000000100,2693302.153000000400,2553519.884500000200,10730898.348750003000
FS( 39 ),2743143.777500000800,2824361.718750000000,2672156.140000000600,2569767.668500000100,10809429.304750001000
FS( 40 ),2724377.188750000700,2824361.718750000000,2687926.048000000000,2587030.939000000200,10823695.894500002000
FS( 41 ),2752850.633750000500,2824361.718750000000,2685417.198999999600,2593123.858000000500,10855753.409500001000
FS( 42 ),2747673.643750000300,2816138.269249999900,2685417.198999999600,2573829.614500000100,10823058.726500001000
FS( 43 ),2752850.633750000500,2800278.759500000200,2698678.257999999900,2573829.614500000100,10825637.265750002000
FS( 44 ),2761910.366250000400,2807914.819750000300,2725200.376000000600,2590077.398500000100,10885102.960500002000
FS( 45 ),2729554.178750000400,2787943.585250000500,2738461.434999999600,2587030.939000000200,10842990.138000000000
FS( 46 ),2813680.266249999900,2816138.269249999900,2719824.270999999700,2579922.533499999900,10929565.340000000000
FS( 47 ),2981932.441250000100,3005864.997000000000,2709430.467999999900,2579922.533499999900,11277150.439750001000
FS( 48 ),3005228.896250000200,2981782.037750000100,2661403.929999999700,2529148.208500000200,11177563.072500000000
FS( 49 ),3010405.886250000000,2913057.495500000200,2658895.080999999800,2546411.479000000300,11128769.941750001000
FS( 50 ),3075765.385000000200,2953587.353749999800,2693302.153000000400,2597185.804000000000,11319840.695750000000
FS( 51 ),3075765.385000000200,2913057.495500000200,2672156.140000000600,2583984.479500000400,11244963.500000000000
FS( 52 ),3047291.939999999900,2860779.852250000000,2626996.858000000000,2556566.344000000000,11091634.994250000000
FS( 53 ),3042762.073750000000,2856668.127499999500,2677532.245000000100,2556566.344000000000,11133528.790250000000
FS( 54 ),3033702.341249999600,2872527.637250000100,2674664.989000000100,2579922.533499999900,11160817.500999998000
FS( 55 ),3047291.939999999900,2844332.953250000300,2687926.048000000000,2579922.533499999900,11159473.474750001000
FS( 56 ),3019465.618750000400,2831997.779000000600,2674664.989000000100,2573829.614500000100,11099958.001250003000
FS( 57 ),3047291.939999999900,2831997.779000000600,2696169.409000000000,2573829.614500000100,11149288.742500000000
FS( 58 ),3042762.073750000000,2844332.953250000300,2653518.976000000700,2563674.749500000400,11104288.752500003000
FS( 59 ),3042762.073750000000,2836109.503749999700,2581837.576000000400,2590077.398500000100,11050786.552000001000
FS( 60 ),3010405.886250000000,2816138.269249999900,2578970.320000000300,2579922.533499999900,10985437.009000000000
FS( 61 ),2935339.531250000000,2775608.411000000300,2512665.024999999900,2566721.208999999800,10790334.176250000000
FS( 62 ),2925632.675000000300,2812026.544500000300,2552448.202000000000,2607340.668999999800,10897448.090500001000
FS( 63 ),2897806.353750000200,2787943.585250000500,2581837.576000000400,2603278.723000000200,10870866.238000002000
FS( 64 ),2841506.587500000400,2803803.094999999700,2645634.021999999900,2633743.318000000000,10924687.022500001000
FS( 65 ),2794913.677500000200,2751525.451750000000,2592231.379000000200,2597185.804000000000,10735856.312249999000
FS( 66 ),2776147.088750000600,2731554.217250000200,2557824.307000000000,2607340.668999999800,10672866.282000002000
FS( 67 ),2757380.500000000000,2727442.492500000200,2605492.438000000100,2647960.129000000200,10738275.559500000000
FS( 68 ),2794913.677500000200,2787943.585250000500,2597607.484000000200,2603278.723000000200,10783743.469750002000
FS( 69 ),2724377.188750000700,2751525.451750000000,2472523.441000000100,2526101.749000000300,10474527.830500001000
FS( 70 ),2776147.088750000600,2755637.176500000100,2496536.709999999500,2579922.533499999900,10608243.508749999000
FS( 71 ),2766440.232500000400,2715107.318250000000,2520549.979000000300,2533210.154500000200,10535307.684250001000
FS( 72 ),2794913.677500000200,2739190.277499999900,2557824.307000000000,2536256.614000000100,10628184.876000000000
FS( 73 ),2846036.453749999900,2751525.451750000000,2608359.694000000100,2539303.073499999900,10745224.673000000000
FS( 74 ),2921102.808750000800,2824361.718750000000,2610868.543000000100,2549457.938500000200,10905791.009000001000
FS( 75 ),3005228.896250000200,2913057.495500000200,2578970.320000000300,2553519.884500000200,11050776.596250001000
FS( 76 ),2986462.307500000600,2864304.187750000500,2560333.156000000000,2553519.884500000200,10964619.535750002000
FS( 77 ),3010405.886250000000,2896610.596500000500,2571085.365999999900,2553519.884500000200,11031621.733250001000
FS( 78 ),3005228.896250000200,2933028.730000000000,2552448.202000000000,2593123.858000000500,11083829.686250001000
FS( 79 ),2996169.163750000300,2941252.179500000100,2578970.320000000300,2590077.398500000100,11106469.061750002000
FS( 80 ),3019465.618750000400,2928917.005250000400,2624129.602000000000,2566721.208999999800,11139233.434999999000
FS( 81 ),3075765.385000000200,2941252.179500000100,2618753.497000000000,2559612.803500000400,11195383.865000000000
FS( 82 ),3005228.896250000200,2969446.863500000400,2666780.034999999700,2566721.208999999800,11208177.003750000000
FS( 83 ),3066058.528749999600,2993529.822750000300,2637390.661000000300,2590077.398500000100,11287056.410999998000
FS( 84 ),3056998.796250000100,3025836.231500000200,2613735.798999999600,2569767.668500000100,11266338.495250000000
FS( 85 ),3071235.518750000300,3025836.231500000200,2610868.543000000100,2573829.614500000100,11281769.907749999000
FS( 86 ),3075765.385000000200,3005864.997000000000,2605492.438000000100,2576876.074000000500,11263998.894000001000
FS( 87 ),3038232.207500000500,3001753.272249999900,2586855.273999999300,2566721.208999999800,11193561.962749999000
FS( 88 ),3066058.528749999600,2997641.547499999900,2645634.021999999900,2573829.614500000100,11283163.712749999000
FS( 89 ),3038232.207500000500,2961223.413999999900,2605492.438000000100,2573829.614500000100,11178777.674000002000
FS( 90 ),3047291.939999999900,2961223.413999999900,2621620.753000000000,2590077.398500000100,11220213.505500000000
FS( 91 ),3080295.251250000700,3014088.446500000100,2672156.140000000600,2597185.804000000000,11363725.641750000000
FS( 92 ),3080295.251250000700,3050506.580000000100,2690793.304000000000,2576876.074000000500,11398471.209250001000
FS( 93 ),3080295.251250000700,3042283.130500000400,2738461.434999999600,2600232.263500000400,11461272.080250002000
FS( 94 ),3023995.484999999900,2989418.098000000700,2725200.376000000600,2576876.074000000500,11315490.033000002000
FS( 95 ),3000699.029999999800,2977670.313000000100,2791864.078000000200,2576876.074000000500,11347109.495000001000
FS( 96 ),2996169.163750000300,3001753.272249999900,2751722.493999999900,2590077.398500000100,11339722.328499999000
FS( 97 ),2981932.441250000100,2985893.762500000200,2725200.376000000600,2579922.533499999900,11272949.113250002000
FS( 98 ),3019465.618750000400,2997641.547499999900,2725200.376000000600,2579922.533499999900,11322230.075750001000
FS( 99 ),3061528.662500000100,3009976.721750000000,2751722.493999999900,2579922.533499999900,11403150.411750000000
FS( 100 ),3061528.662500000100,3034059.680999999900,2764983.553000000300,2583984.479500000400,11444556.375999998000
FS( 101 ),3066058.528749999600,3005864.997000000000,2738461.434999999600,2579922.533499999900,11390307.494250000000
FS( 102 ),3090002.107500000400,3029947.956250000300,2725200.376000000600,2600232.263500000400,11445382.703250002000
FS( 103 ),3080295.251250000700,3021724.506750000200,2709430.467999999900,2583984.479500000400,11395434.705500003000
FS( 104 ),3132065.151250000600,3046394.855250000500,2717315.421999999800,2593123.858000000500,11488899.286500001000
FS( 105 ),3187717.793750000200,3074589.539250000400,2717315.421999999800,2600232.263500000400,11579855.018500000000
FS( 106 ),3168951.205000000100,3062254.364999999800,2717315.421999999800,2600232.263500000400,11548753.255500000000
FS( 107 ),3164421.338750000600,3074589.539250000400,2764983.553000000300,2579922.533499999900,11583916.964500003000
FS( 108 ),3178658.061249999800,3078701.264000000000,2791864.078000000200,2587030.939000000200,11636254.342250001000
FS( 109 ),3150831.740000000200,3082225.599500000000,2818386.196000000000,2579922.533499999900,11631366.069000002000
FS( 110 ),3150831.740000000200,3102784.223250000300,2818386.196000000000,2579922.533499999900,11651924.692749999000
FS( 111 ),3168951.205000000100,3155061.866500000500,2805125.136999999600,2583984.479500000400,11713122.688000001000
FS( 112 ),3168951.205000000100,3155061.866500000500,2791864.078000000200,2579922.533499999900,11695799.683000002000
FS( 113 ),3019465.618750000400,3111007.672750000400,2738461.434999999600,2576876.074000000500,11445810.800500002000
FS( 114 ),3038232.207500000500,3074589.539250000400,2831647.254999999900,2569767.668500000100,11514236.670250000000
FS( 115 ),3071235.518750000300,3066366.089749999800,2805125.136999999600,2566721.208999999800,11509447.954500001000
FS( 116 ),3038232.207500000500,3054030.915500000100,2778244.611999999700,2563674.749500000400,11434182.484500000000
FS( 117 ),3019465.618750000400,3034059.680999999900,2751722.493999999900,2559612.803500000400,11364860.597250000000
FS( 118 ),3168951.205000000100,3130978.907250000200,2805125.136999999600,2597185.804000000000,11702241.053250000000
FS( 119 ),3178658.061249999800,3195591.724750000100,2844908.313999999800,2593123.858000000500,11812281.958000001000
FS( 120 ),3155361.606250000200,3159173.591250000100,2844908.313999999800,2597185.804000000000,11756629.315499999000
FS( 121 ),3108121.572500000200,3163285.315999999600,2844908.313999999800,2593123.858000000500,11709439.060500000000
FS( 122 ),3132065.151250000600,3215562.959249999800,2844908.313999999800,2597185.804000000000,11789722.228499999000
